"[-0.20000000000000001, 0.28400000000000003, 1299]","[-0.20000000000000001, 0.28400000000000003, 1317]","[-0.20000000000000001, 0.28400000000000003, 1332]","[-0.20000000000000001, 0.28400000000000003, 1350]","[-0.20000000000000001, 0.28400000000000003, 1366]","[-0.20000000000000001, 0.28400000000000003, 1383]","[-0.20000000000000001, 0.28400000000000003, 1399]","[-0.20000000000000001, 0.28400000000000003, 1417]","[-0.20399999999999999, 0.28000000000000003, 1433]","[-0.20399999999999999, 0.27600000000000002, 1449]","[-0.20399999999999999, 0.27200000000000002, 1467]","[-0.20000000000000001, 0.26800000000000002, 1482]","[-0.19600000000000001, 0.26400000000000001, 1499]","[-0.192, 0.25600000000000001, 1516]","[-0.184, 0.24399999999999999, 1533]","[-0.17999999999999999, 0.23599999999999999, 1549]","[-0.17199999999999999, 0.22799999999999998, 1566]","[-0.16800000000000001, 0.22399999999999998, 1584]","[-0.16400000000000001, 0.22399999999999998, 1600]","[-0.16, 0.22399999999999998, 1616]","[-0.14799999999999999, 0.22399999999999998, 1633]","[-0.14000000000000001, 0.22399999999999998, 1650]","[-0.13200000000000001, 0.22399999999999998, 1667]","[-0.124, 0.22399999999999998, 1683]","[-0.12, 0.22399999999999998, 1699]","[-0.112, 0.22399999999999998, 1717]","[-0.112, 0.22399999999999998, 1734]","[-0.112, 0.22399999999999998, 1750]","[-0.108, 0.22399999999999998, 1767]","[-0.108, 0.22399999999999998, 1783]","[-0.108, 0.22399999999999998, 1800]","[-0.108, 0.22399999999999998, 1818]","[-0.108, 0.22399999999999998, 1833]","[-0.108, 0.22399999999999998, 1850]","[-0.108, 0.22399999999999998, 1866]","[-0.108, 0.21999999999999997, 1883]","[-0.104, 0.21599999999999997, 1900]","[-0.104, 0.21199999999999997, 1917]","[-0.104, 0.21199999999999997, 1933]","[-0.10000000000000001, 0.20799999999999996, 1950]","[-0.096000000000000002, 0.20799999999999996, 1967]","[-0.096000000000000002, 0.20399999999999996, 2000]","[-0.096000000000000002, 0.20399999999999996, 2034]"
"[-0.096000000000000002, 0.19999999999999996, 3501]","[-0.096000000000000002, 0.19999999999999996, 3534]","[-0.096000000000000002, 0.19999999999999996, 3551]","[-0.096000000000000002, 0.19999999999999996, 3568]","[-0.096000000000000002, 0.19999999999999996, 3585]","[-0.096000000000000002, 0.19999999999999996, 3601]","[-0.096000000000000002, 0.19599999999999995, 3618]","[-0.096000000000000002, 0.18799999999999994, 3634]","[-0.096000000000000002, 0.18000000000000005, 3650]","[-0.096000000000000002, 0.17600000000000005, 3667]","[-0.096000000000000002, 0.16800000000000004, 3684]","[-0.096000000000000002, 0.16400000000000003, 3701]","[-0.096000000000000002, 0.15600000000000003, 3718]","[-0.096000000000000002, 0.15600000000000003, 3735]","[-0.096000000000000002, 0.15200000000000002, 3751]","[-0.096000000000000002, 0.15200000000000002, 3768]","[-0.096000000000000002, 0.15200000000000002, 3784]","[-0.096000000000000002, 0.15200000000000002, 3801]","[-0.096000000000000002, 0.15200000000000002, 3819]","[-0.096000000000000002, 0.14800000000000002, 3834]"
"[-0.17999999999999999, 0.063999999999999946, 4319]","[-0.17999999999999999, 0.063999999999999946, 4351]","[-0.17599999999999999, 0.071999999999999953, 4368]","[-0.17199999999999999, 0.07999999999999996, 4385]","[-0.16400000000000001, 0.087999999999999967, 4402]","[-0.16, 0.095999999999999974, 4418]","[-0.16, 0.099999999999999978, 4435]","[-0.156, 0.099999999999999978, 4452]","[-0.152, 0.11199999999999999, 4468]","[-0.14399999999999999, 0.12, 4485]","[-0.13600000000000001, 0.128, 4502]","[-0.13200000000000001, 0.13200000000000001, 4519]","[-0.13200000000000001, 0.13200000000000001, 4535]","[-0.13200000000000001, 0.13600000000000001, 4551]","[-0.128, 0.14000000000000001, 4568]","[-0.124, 0.14400000000000002, 4585]","[-0.11600000000000001, 0.15200000000000002, 4602]","[-0.11600000000000001, 0.15200000000000002, 4619]","[-0.11600000000000001, 0.15200000000000002, 4635]","[-0.11600000000000001, 0.15200000000000002, 4652]","[-0.11600000000000001, 0.15200000000000002, 4669]","[-0.112, 0.15200000000000002, 4685]","[-0.112, 0.15600000000000003, 4701]","[-0.108, 0.15600000000000003, 4719]","[-0.108, 0.15600000000000003, 4735]","[-0.108, 0.15600000000000003, 4752]","[-0.104, 0.15600000000000003, 4768]","[-0.104, 0.15600000000000003, 4785]","[-0.104, 0.14800000000000002, 4802]","[-0.10000000000000001, 0.14800000000000002, 4820]","[-0.10000000000000001, 0.14400000000000002, 4835]","[-0.096000000000000002, 0.14400000000000002, 4852]","[-0.096000000000000002, 0.14000000000000001, 4869]","[-0.096000000000000002, 0.13200000000000001, 4885]","[-0.096000000000000002, 0.128, 4902]","[-0.096000000000000002, 0.12, 4919]","[-0.096000000000000002, 0.11599999999999999, 4935]","[-0.096000000000000002, 0.11599999999999999, 4953]","[-0.091999999999999998, 0.10799999999999998, 4985]","[-0.091999999999999998, 0.095999999999999974, 5002]","[-0.091999999999999998, 0.095999999999999974, 5018]","[-0.091999999999999998, 0.087999999999999967, 5036]","[-0.091999999999999998, 0.083999999999999964, 5069]","[-0.091999999999999998, 0.071999999999999953, 5102]","[-0.091999999999999998, 0.05600000000000005, 5135]","[-0.091999999999999998, 0.036000000000000032, 5169]","[-0.091999999999999998, 0.024000000000000021, 5202]","[-0.091999999999999998, 0.0080000000000000071, 5236]","[-0.091999999999999998, 0.0, 5269]","[-0.091999999999999998, -0.012000000000000011, 5302]","[-0.091999999999999998, -0.024000000000000021, 5335]","[-0.091999999999999998, -0.036000000000000032, 5369]","[-0.091999999999999998, -0.048000000000000043, 5402]","[-0.096000000000000002, -0.064000000000000057, 5436]","[-0.096000000000000002, -0.06800000000000006, 5469]","[-0.096000000000000002, -0.06800000000000006, 5502]"
"[-0.075999999999999998, 0.07999999999999996, 13675]","[-0.080000000000000002, 0.075999999999999956, 13725]","[-0.080000000000000002, 0.075999999999999956, 13742]","[-0.080000000000000002, 0.075999999999999956, 13759]","[-0.080000000000000002, 0.075999999999999956, 13775]","[-0.071999999999999995, 0.075999999999999956, 13792]","[-0.064000000000000001, 0.07999999999999996, 13808]","[-0.051999999999999998, 0.07999999999999996, 13826]","[-0.043999999999999997, 0.07999999999999996, 13842]","[-0.035999999999999997, 0.07999999999999996, 13859]","[-0.02, 0.07999999999999996, 13876]","[-0.012, 0.07999999999999996, 13892]","[-0.0040000000000000001, 0.07999999999999996, 13909]","[0.0, 0.07999999999999996, 13926]","[0.0040000000000000001, 0.07999999999999996, 13942]","[0.0040000000000000001, 0.07999999999999996, 13959]","[0.0040000000000000001, 0.07999999999999996, 13975]","[0.0040000000000000001, 0.07999999999999996, 13993]","[0.0040000000000000001, 0.07999999999999996, 14009]","[0.0, 0.083999999999999964, 14026]"
"[0.0080000000000000002, 0.063999999999999946, 14377]","[0.0080000000000000002, 0.063999999999999946, 14426]","[0.0080000000000000002, 0.063999999999999946, 14443]","[0.0080000000000000002, 0.063999999999999946, 14459]","[0.012, 0.067999999999999949, 14476]","[0.016, 0.067999999999999949, 14493]","[0.016, 0.060000000000000053, 14509]","[0.024, 0.048000000000000043, 14526]","[0.032000000000000001, 0.040000000000000036, 14543]","[0.035999999999999997, 0.032000000000000028, 14559]","[0.040000000000000001, 0.024000000000000021, 14576]","[0.048000000000000001, 0.012000000000000011, 14593]","[0.051999999999999998, -0.0040000000000000036, 14610]","[0.056000000000000001, -0.016000000000000014, 14626]","[0.064000000000000001, -0.024000000000000021, 14642]","[0.064000000000000001, -0.028000000000000025, 14659]","[0.071999999999999995, -0.040000000000000036, 14676]","[0.075999999999999998, -0.048000000000000043, 14692]","[0.080000000000000002, -0.05600000000000005, 14710]","[0.084000000000000005, -0.064000000000000057, 14726]","[0.091999999999999998, -0.072000000000000064, 14743]","[0.096000000000000002, -0.076000000000000068, 14760]","[0.10000000000000001, -0.080000000000000071, 14775]","[0.104, -0.084000000000000075, 14793]","[0.108, -0.088000000000000078, 14809]","[0.108, -0.088000000000000078, 14827]","[0.108, -0.088000000000000078, 14843]","[0.108, -0.084000000000000075, 14859]","[0.104, -0.080000000000000071, 14876]"
"[0.096000000000000002, -0.072000000000000064, 15193]","[0.091999999999999998, -0.076000000000000068, 15243]","[0.096000000000000002, -0.076000000000000068, 15260]","[0.108, -0.064000000000000057, 15277]","[0.11600000000000001, -0.05600000000000005, 15293]","[0.12, -0.048000000000000043, 15310]","[0.124, -0.044000000000000039, 15327]","[0.13200000000000001, -0.040000000000000036, 15343]","[0.14000000000000001, -0.032000000000000028, 15360]","[0.14799999999999999, -0.024000000000000021, 15377]","[0.152, -0.016000000000000014, 15393]","[0.16, -0.012000000000000011, 15409]","[0.16400000000000001, -0.012000000000000011, 15427]","[0.16400000000000001, -0.012000000000000011, 15443]","[0.16400000000000001, -0.012000000000000011, 15459]","[0.16400000000000001, -0.012000000000000011, 15477]","[0.16400000000000001, -0.012000000000000011, 15492]","[0.16400000000000001, -0.012000000000000011, 15510]","[0.16400000000000001, -0.012000000000000011, 15526]","[0.16400000000000001, -0.012000000000000011, 15543]","[0.16400000000000001, -0.0080000000000000071, 15560]","[0.16400000000000001, -0.0080000000000000071, 15577]","[0.16, -0.0080000000000000071, 15593]"
"[0.16, -0.0080000000000000071, 15960]","[0.16, -0.0080000000000000071, 16011]","[0.16, -0.0080000000000000071, 16027]","[0.16, -0.0080000000000000071, 16044]","[0.16, -0.0080000000000000071, 16060]","[0.16, 0.0, 16077]","[0.16, 0.0040000000000000036, 16094]","[0.16, 0.0080000000000000071, 16111]","[0.16, 0.012000000000000011, 16127]","[0.16, 0.020000000000000018, 16144]","[0.156, 0.032000000000000028, 16160]","[0.152, 0.040000000000000036, 16177]","[0.14799999999999999, 0.048000000000000043, 16194]","[0.14399999999999999, 0.05600000000000005, 16210]","[0.14000000000000001, 0.060000000000000053, 16227]","[0.14000000000000001, 0.067999999999999949, 16244]","[0.14000000000000001, 0.071999999999999953, 16261]","[0.13600000000000001, 0.075999999999999956, 16276]","[0.13600000000000001, 0.07999999999999996, 16294]","[0.13600000000000001, 0.083999999999999964, 16310]","[0.13600000000000001, 0.083999999999999964, 16329]","[0.13600000000000001, 0.083999999999999964, 16343]","[0.13600000000000001, 0.083999999999999964, 16361]","[0.13600000000000001, 0.083999999999999964, 16378]","[0.13600000000000001, 0.083999999999999964, 16394]","[0.13600000000000001, 0.083999999999999964, 16410]","[0.13600000000000001, 0.083999999999999964, 16428]","[0.13600000000000001, 0.083999999999999964, 16444]","[0.13600000000000001, 0.083999999999999964, 16460]","[0.13600000000000001, 0.083999999999999964, 16477]","[0.13600000000000001, 0.083999999999999964, 16493]","[0.13600000000000001, 0.083999999999999964, 16511]","[0.13600000000000001, 0.083999999999999964, 16528]","[0.13600000000000001, 0.083999999999999964, 16543]","[0.13600000000000001, 0.087999999999999967, 16561]","[0.13600000000000001, 0.087999999999999967, 16577]","[0.13600000000000001, 0.095999999999999974, 16594]","[0.13600000000000001, 0.095999999999999974, 16610]","[0.13600000000000001, 0.095999999999999974, 16645]","[0.13600000000000001, 0.095999999999999974, 16677]","[0.13200000000000001, 0.095999999999999974, 16695]","[0.13200000000000001, 0.095999999999999974, 16711]","[0.13200000000000001, 0.095999999999999974, 16728]","[0.13200000000000001, 0.095999999999999974, 16761]","[0.13200000000000001, 0.095999999999999974, 16794]","[0.13200000000000001, 0.095999999999999974, 16810]","[0.13200000000000001, 0.095999999999999974, 16829]","[0.13200000000000001, 0.095999999999999974, 16844]","[0.13200000000000001, 0.095999999999999974, 16861]","[0.13200000000000001, 0.095999999999999974, 16878]","[0.13200000000000001, 0.095999999999999974, 16895]","[0.13200000000000001, 0.095999999999999974, 16928]","[0.13200000000000001, 0.095999999999999974, 16961]","[0.13200000000000001, 0.095999999999999974, 16994]","[0.14000000000000001, 0.095999999999999974, 17028]","[0.16400000000000001, 0.091999999999999971, 17061]","[0.17999999999999999, 0.07999999999999996, 17095]","[0.20399999999999999, 0.067999999999999949, 17128]","[0.248, 0.071999999999999953, 17161]","[0.252, 0.071999999999999953, 17194]","[0.252, 0.071999999999999953, 17228]","[0.252, 0.075999999999999956, 17262]","[0.248, 0.07999999999999996, 17294]"
