"[-0.035999999999999997, 0.060000000000000053, 1467]","[-0.032000000000000001, 0.05600000000000005, 1484]","[-0.032000000000000001, 0.05600000000000005, 1500]","[-0.028000000000000001, 0.05600000000000005, 1517]","[-0.028000000000000001, 0.05600000000000005, 1534]","[-0.028000000000000001, 0.05600000000000005, 1551]","[-0.028000000000000001, 0.060000000000000053, 1567]","[-0.028000000000000001, 0.063999999999999946, 1583]","[-0.016, 0.083999999999999964, 1600]","[0.0080000000000000002, 0.10799999999999998, 1616]","[0.028000000000000001, 0.128, 1634]","[0.043999999999999997, 0.14000000000000001, 1650]","[0.051999999999999998, 0.14400000000000002, 1667]","[0.056000000000000001, 0.14400000000000002, 1684]","[0.059999999999999998, 0.14400000000000002, 1701]","[0.068000000000000005, 0.14000000000000001, 1717]","[0.084000000000000005, 0.10399999999999998, 1733]","[0.091999999999999998, 0.071999999999999953, 1751]","[0.096000000000000002, 0.028000000000000025, 1767]","[0.096000000000000002, -0.020000000000000018, 1784]","[0.096000000000000002, -0.064000000000000057, 1800]","[0.087999999999999995, -0.1080000000000001, 1817]","[0.084000000000000005, -0.12799999999999989, 1834]","[0.084000000000000005, -0.15199999999999991, 1851]","[0.084000000000000005, -0.18799999999999994, 1867]","[0.084000000000000005, -0.21199999999999997, 1884]","[0.084000000000000005, -0.22799999999999998, 1900]","[0.084000000000000005, -0.23199999999999998, 1918]","[0.084000000000000005, -0.23199999999999998, 1934]","[0.084000000000000005, -0.23199999999999998, 1950]","[0.084000000000000005, -0.22399999999999998, 1967]","[0.084000000000000005, -0.21599999999999997, 1983]","[0.084000000000000005, -0.20399999999999996, 2000]","[0.087999999999999995, -0.15999999999999992, 2017]","[0.10000000000000001, -0.1160000000000001, 2034]","[0.108, -0.06800000000000006, 2050]","[0.112, -0.032000000000000028, 2068]","[0.104, -0.0040000000000000036, 2084]","[0.096000000000000002, 0.0080000000000000071, 2100]","[0.091999999999999998, 0.016000000000000014, 2117]","[0.091999999999999998, 0.016000000000000014, 2133]","[0.091999999999999998, 0.016000000000000014, 2151]","[0.091999999999999998, 0.016000000000000014, 2167]","[0.091999999999999998, 0.016000000000000014, 2184]","[0.091999999999999998, 0.016000000000000014, 2200]","[0.091999999999999998, 0.016000000000000014, 2218]","[0.091999999999999998, 0.012000000000000011, 2234]","[0.091999999999999998, 0.012000000000000011, 2250]","[0.091999999999999998, 0.012000000000000011, 2278]","[0.128, 0.020000000000000018, 2301]","[0.16800000000000001, 0.040000000000000036, 2317]","[0.184, 0.044000000000000039, 2334]","[0.192, 0.044000000000000039, 2350]"
"[0.096000000000000002, 0.11599999999999999, 3418]","[0.10000000000000001, 0.11199999999999999, 3451]","[0.10000000000000001, 0.11199999999999999, 3469]","[0.10000000000000001, 0.11199999999999999, 3485]","[0.10000000000000001, 0.11199999999999999, 3502]","[0.10000000000000001, 0.11199999999999999, 3519]","[0.10000000000000001, 0.11199999999999999, 3536]","[0.10000000000000001, 0.11199999999999999, 3552]","[0.10000000000000001, 0.11199999999999999, 3568]","[0.10000000000000001, 0.11199999999999999, 3585]","[0.10000000000000001, 0.11199999999999999, 3601]","[0.10000000000000001, 0.11199999999999999, 3619]","[0.10000000000000001, 0.11199999999999999, 3635]","[0.10000000000000001, 0.11199999999999999, 3652]","[0.10000000000000001, 0.11199999999999999, 3668]","[0.091999999999999998, 0.128, 3686]","[0.084000000000000005, 0.14400000000000002, 3702]","[0.080000000000000002, 0.15600000000000003, 3718]","[0.071999999999999995, 0.17200000000000004, 3735]","[0.059999999999999998, 0.19599999999999995, 3751]","[0.048000000000000001, 0.21599999999999997, 3768]","[0.035999999999999997, 0.23199999999999998, 3785]","[0.02, 0.248, 3802]","[-0.0080000000000000002, 0.26800000000000002, 3818]","[-0.024, 0.27600000000000002, 3836]","[-0.040000000000000001, 0.28400000000000003, 3852]","[-0.056000000000000001, 0.29200000000000004, 3869]","[-0.080000000000000002, 0.29600000000000004, 3885]","[-0.10000000000000001, 0.29600000000000004, 3901]","[-0.128, 0.28800000000000003, 3919]","[-0.16800000000000001, 0.26000000000000001, 3936]","[-0.192, 0.23599999999999999, 3952]","[-0.21199999999999999, 0.20399999999999996, 3968]","[-0.224, 0.16800000000000004, 3985]","[-0.23200000000000001, 0.128, 4003]","[-0.23999999999999999, 0.071999999999999953, 4019]","[-0.24399999999999999, 0.036000000000000032, 4035]","[-0.248, 0.0, 4053]","[-0.248, -0.040000000000000036, 4069]","[-0.23599999999999999, -0.1080000000000001, 4085]","[-0.22, -0.15999999999999992, 4102]","[-0.192, -0.20799999999999996, 4118]","[-0.16800000000000001, -0.252, 4136]","[-0.128, -0.29600000000000004, 4152]","[-0.104, -0.31600000000000006, 4169]","[-0.075999999999999998, -0.33200000000000007, 4185]","[-0.051999999999999998, -0.34800000000000009, 4203]","[-0.024, -0.35600000000000009, 4220]","[0.024, -0.3600000000000001, 4235]","[0.056000000000000001, -0.3600000000000001, 4252]","[0.087999999999999995, -0.3600000000000001, 4270]","[0.112, -0.3640000000000001, 4285]","[0.124, -0.3640000000000001, 4303]","[0.128, -0.3640000000000001, 4319]","[0.13600000000000001, -0.35600000000000009, 4335]","[0.14399999999999999, -0.34400000000000008, 4353]","[0.14399999999999999, -0.32800000000000007, 4369]","[0.14399999999999999, -0.32000000000000006, 4386]","[0.14000000000000001, -0.31200000000000006, 4402]","[0.128, -0.30800000000000005, 4419]","[0.112, -0.30000000000000004, 4436]","[0.075999999999999998, -0.30000000000000004, 4453]","[0.056000000000000001, -0.30000000000000004, 4469]","[0.056000000000000001, -0.30000000000000004, 4486]"
