<<<<<<< HEAD
"[-0.14000000000000001, -0.1080000000000001, 1083]","[-0.14399999999999999, -0.1120000000000001, 1101]","[-0.14399999999999999, -0.1120000000000001, 1118]","[-0.14399999999999999, -0.1120000000000001, 1135]","[-0.14399999999999999, -0.1120000000000001, 1150]","[-0.14399999999999999, -0.1120000000000001, 1166]","[-0.14399999999999999, -0.1120000000000001, 1183]","[-0.152, -0.1120000000000001, 1200]","[-0.152, -0.1120000000000001, 1217]","[-0.152, -0.1120000000000001, 1233]","[-0.152, -0.1120000000000001, 1250]","[-0.156, -0.1080000000000001, 1267]","[-0.156, -0.10400000000000009, 1283]","[-0.16, -0.10400000000000009, 1300]","[-0.16, -0.10000000000000009, 1316]","[-0.16, -0.096000000000000085, 1333]","[-0.16, -0.092000000000000082, 1350]","[-0.16, -0.084000000000000075, 1367]","[-0.16, -0.080000000000000071, 1383]","[-0.16, -0.072000000000000064, 1399]","[-0.16400000000000001, -0.064000000000000057, 1416]","[-0.16400000000000001, -0.052000000000000046, 1434]","[-0.16400000000000001, -0.044000000000000039, 1450]","[-0.16400000000000001, -0.040000000000000036, 1466]","[-0.16400000000000001, -0.032000000000000028, 1484]","[-0.16400000000000001, -0.016000000000000014, 1501]","[-0.16400000000000001, -0.0040000000000000036, 1517]","[-0.16400000000000001, 0.0040000000000000036, 1533]","[-0.16400000000000001, 0.016000000000000014, 1550]","[-0.16400000000000001, 0.028000000000000025, 1566]","[-0.16400000000000001, 0.036000000000000032, 1584]","[-0.16, 0.044000000000000039, 1600]","[-0.16, 0.052000000000000046, 1616]","[-0.156, 0.067999999999999949, 1633]","[-0.14799999999999999, 0.07999999999999996, 1650]","[-0.14399999999999999, 0.095999999999999974, 1666]","[-0.13600000000000001, 0.10799999999999998, 1683]","[-0.128, 0.11599999999999999, 1700]","[-0.12, 0.124, 1717]","[-0.112, 0.128, 1734]","[-0.096000000000000002, 0.14000000000000001, 1751]","[-0.080000000000000002, 0.14800000000000002, 1767]","[-0.056000000000000001, 0.16000000000000003, 1784]","[-0.043999999999999997, 0.16800000000000004, 1801]","[-0.032000000000000001, 0.16800000000000004, 1817]","[-0.0080000000000000002, 0.17200000000000004, 1833]","[0.012, 0.17600000000000005, 1850]","[0.032000000000000001, 0.18000000000000005, 1867]","[0.051999999999999998, 0.18400000000000005, 1896]","[0.087999999999999995, 0.18799999999999994, 1916]","[0.112, 0.18799999999999994, 1934]","[0.13200000000000001, 0.18799999999999994, 1963]","[0.16800000000000001, 0.19999999999999996, 1984]","[0.188, 0.20799999999999996, 2003]","[0.188, 0.20799999999999996, 2030]","[0.184, 0.19999999999999996, 2051]"
"[0.071999999999999995, 0.19199999999999995, 2735]","[0.071999999999999995, 0.19199999999999995, 2768]","[0.071999999999999995, 0.19199999999999995, 2784]","[0.071999999999999995, 0.19199999999999995, 2802]","[0.071999999999999995, 0.19199999999999995, 2818]","[0.071999999999999995, 0.19199999999999995, 2835]","[0.071999999999999995, 0.19199999999999995, 2851]","[0.071999999999999995, 0.19199999999999995, 2867]","[0.071999999999999995, 0.19199999999999995, 2884]","[0.071999999999999995, 0.19199999999999995, 2902]","[0.071999999999999995, 0.19199999999999995, 2918]","[0.071999999999999995, 0.18400000000000005, 2934]","[0.075999999999999998, 0.18000000000000005, 2952]","[0.075999999999999998, 0.17600000000000005, 2967]","[0.075999999999999998, 0.17200000000000004, 2985]","[0.080000000000000002, 0.16400000000000003, 3001]","[0.080000000000000002, 0.15600000000000003, 3018]","[0.084000000000000005, 0.15200000000000002, 3035]","[0.084000000000000005, 0.14800000000000002, 3051]","[0.087999999999999995, 0.14000000000000001, 3068]","[0.087999999999999995, 0.13200000000000001, 3084]","[0.091999999999999998, 0.128, 3101]","[0.091999999999999998, 0.12, 3117]","[0.096000000000000002, 0.11199999999999999, 3134]","[0.096000000000000002, 0.10399999999999998, 3151]","[0.096000000000000002, 0.099999999999999978, 3168]","[0.096000000000000002, 0.091999999999999971, 3184]","[0.096000000000000002, 0.087999999999999967, 3202]","[0.096000000000000002, 0.071999999999999953, 3219]","[0.096000000000000002, 0.060000000000000053, 3235]","[0.096000000000000002, 0.048000000000000043, 3251]","[0.096000000000000002, 0.036000000000000032, 3268]","[0.091999999999999998, 0.020000000000000018, 3285]","[0.091999999999999998, 0.0080000000000000071, 3301]","[0.084000000000000005, -0.0040000000000000036, 3318]","[0.071999999999999995, -0.024000000000000021, 3335]","[0.068000000000000005, -0.036000000000000032, 3352]","[0.064000000000000001, -0.044000000000000039, 3369]","[0.064000000000000001, -0.048000000000000043, 3385]","[0.059999999999999998, -0.052000000000000046, 3401]","[0.059999999999999998, -0.05600000000000005, 3418]"
"[-0.056000000000000001, -0.088000000000000078, 3852]","[-0.056000000000000001, -0.088000000000000078, 3895]","[-0.056000000000000001, -0.088000000000000078, 3909]","[-0.056000000000000001, -0.088000000000000078, 3919]","[-0.056000000000000001, -0.088000000000000078, 3936]","[-0.059999999999999998, -0.080000000000000071, 3952]","[-0.056000000000000001, -0.080000000000000071, 3969]","[-0.051999999999999998, -0.072000000000000064, 3985]","[-0.040000000000000001, -0.06800000000000006, 4002]","[-0.032000000000000001, -0.064000000000000057, 4019]","[-0.02, -0.060000000000000053, 4036]","[0.0, -0.05600000000000005, 4052]","[0.012, -0.048000000000000043, 4068]","[0.024, -0.044000000000000039, 4085]","[0.040000000000000001, -0.044000000000000039, 4102]","[0.056000000000000001, -0.044000000000000039, 4119]","[0.064000000000000001, -0.044000000000000039, 4135]","[0.075999999999999998, -0.048000000000000043, 4153]","[0.087999999999999995, -0.048000000000000043, 4168]","[0.10000000000000001, -0.052000000000000046, 4185]","[0.112, -0.05600000000000005, 4202]","[0.124, -0.064000000000000057, 4219]","[0.14000000000000001, -0.072000000000000064, 4235]","[0.156, -0.084000000000000075, 4252]","[0.16400000000000001, -0.092000000000000082, 4269]","[0.17199999999999999, -0.10400000000000009, 4285]","[0.17599999999999999, -0.12400000000000011, 4302]","[0.184, -0.1399999999999999, 4319]","[0.188, -0.15999999999999992, 4336]","[0.192, -0.17599999999999993, 4352]","[0.19600000000000001, -0.18399999999999994, 4369]","[0.19600000000000001, -0.18399999999999994, 4386]"
=======
"[-0.104, 0.15200000000000002, 10062]","[-0.11600000000000001, 0.15200000000000002, 10079]","[-0.11600000000000001, 0.15200000000000002, 10096]","[-0.11600000000000001, 0.15200000000000002, 10112]","[-0.11600000000000001, 0.15200000000000002, 10130]","[-0.112, 0.15600000000000003, 10145]","[-0.112, 0.15600000000000003, 10162]","[-0.112, 0.15600000000000003, 10178]","[-0.104, 0.15600000000000003, 10196]","[-0.087999999999999995, 0.15600000000000003, 10211]","[-0.051999999999999998, 0.16400000000000003, 10229]","[-0.028000000000000001, 0.17200000000000004, 10245]","[0.0040000000000000001, 0.17600000000000005, 10261]","[0.040000000000000001, 0.17600000000000005, 10278]","[0.104, 0.18000000000000005, 10295]","[0.14799999999999999, 0.18799999999999994, 10311]","[0.184, 0.19199999999999995, 10327]","[0.20000000000000001, 0.19199999999999995, 10345]","[0.20799999999999999, 0.19199999999999995, 10361]","[0.20799999999999999, 0.19199999999999995, 10378]","[0.20799999999999999, 0.19199999999999995, 10394]","[0.20799999999999999, 0.19199999999999995, 10410]","[0.20799999999999999, 0.19199999999999995, 10428]","[0.20799999999999999, 0.19199999999999995, 10443]","[0.20799999999999999, 0.19199999999999995, 10460]","[0.20799999999999999, 0.19199999999999995, 10477]","[0.20399999999999999, 0.18400000000000005, 10494]"
"[-0.084000000000000005, -0.14799999999999991, 11410]","[-0.091999999999999998, -0.15199999999999991, 11444]","[-0.091999999999999998, -0.15199999999999991, 11461]","[-0.091999999999999998, -0.15199999999999991, 11477]","[-0.10000000000000001, -0.15199999999999991, 11493]","[-0.108, -0.15199999999999991, 11510]","[-0.11600000000000001, -0.15199999999999991, 11526]","[-0.124, -0.14399999999999991, 11544]","[-0.13200000000000001, -0.1399999999999999, 11560]","[-0.13600000000000001, -0.1319999999999999, 11577]","[-0.14000000000000001, -0.12799999999999989, 11594]","[-0.14399999999999999, -0.12000000000000011, 11611]","[-0.152, -0.1080000000000001, 11628]","[-0.156, -0.10000000000000009, 11644]","[-0.156, -0.092000000000000082, 11661]","[-0.16, -0.088000000000000078, 11677]","[-0.16, -0.076000000000000068, 11694]","[-0.16400000000000001, -0.072000000000000064, 11711]","[-0.16400000000000001, -0.06800000000000006, 11727]","[-0.16400000000000001, -0.064000000000000057, 11743]","[-0.16400000000000001, -0.064000000000000057, 11761]","[-0.16400000000000001, -0.060000000000000053, 11777]","[-0.16800000000000001, -0.05600000000000005, 11794]","[-0.16800000000000001, -0.05600000000000005, 11811]","[-0.16800000000000001, -0.052000000000000046, 11828]","[-0.16800000000000001, -0.048000000000000043, 11861]","[-0.16800000000000001, -0.040000000000000036, 11894]","[-0.16800000000000001, -0.032000000000000028, 11928]","[-0.16800000000000001, -0.020000000000000018, 11961]","[-0.16800000000000001, 0.0, 11993]","[-0.16400000000000001, 0.012000000000000011, 12028]","[-0.16, 0.028000000000000025, 12061]","[-0.156, 0.036000000000000032, 12077]","[-0.156, 0.040000000000000036, 12094]","[-0.156, 0.048000000000000043, 12127]","[-0.152, 0.052000000000000046, 12161]","[-0.152, 0.05600000000000005, 12194]","[-0.14799999999999999, 0.060000000000000053, 12228]","[-0.14799999999999999, 0.071999999999999953, 12261]","[-0.14399999999999999, 0.075999999999999956, 12295]","[-0.14399999999999999, 0.075999999999999956, 12327]","[-0.13600000000000001, 0.087999999999999967, 12361]","[-0.13200000000000001, 0.095999999999999974, 12394]","[-0.13200000000000001, 0.095999999999999974, 12427]","[-0.124, 0.10399999999999998, 12461]","[-0.12, 0.10799999999999998, 12494]","[-0.12, 0.10799999999999998, 12527]","[-0.11600000000000001, 0.11199999999999999, 12561]","[-0.112, 0.11599999999999999, 12593]","[-0.104, 0.124, 12627]","[-0.10000000000000001, 0.128, 12660]","[-0.10000000000000001, 0.128, 12695]","[-0.096000000000000002, 0.13200000000000001, 12728]","[-0.096000000000000002, 0.13200000000000001, 12761]","[-0.087999999999999995, 0.13600000000000001, 12794]","[-0.080000000000000002, 0.14000000000000001, 12827]","[-0.075999999999999998, 0.14800000000000002, 12861]","[-0.071999999999999995, 0.14800000000000002, 12894]","[-0.068000000000000005, 0.14800000000000002, 12927]","[-0.059999999999999998, 0.15200000000000002, 12960]","[-0.056000000000000001, 0.15200000000000002, 12994]","[-0.048000000000000001, 0.15200000000000002, 13028]","[-0.035999999999999997, 0.15200000000000002, 13061]","[-0.032000000000000001, 0.15200000000000002, 13094]","[-0.024, 0.15200000000000002, 13127]","[-0.012, 0.15600000000000003, 13161]","[0.0, 0.16000000000000003, 13195]","[0.0040000000000000001, 0.16000000000000003, 13228]","[0.016, 0.16000000000000003, 13260]","[0.028000000000000001, 0.16400000000000003, 13295]","[0.032000000000000001, 0.16400000000000003, 13327]","[0.035999999999999997, 0.16400000000000003, 13361]","[0.043999999999999997, 0.16800000000000004, 13395]","[0.051999999999999998, 0.16800000000000004, 13428]","[0.051999999999999998, 0.16800000000000004, 13461]","[0.056000000000000001, 0.16800000000000004, 13494]","[0.059999999999999998, 0.17200000000000004, 13528]","[0.059999999999999998, 0.17200000000000004, 13560]","[0.064000000000000001, 0.17200000000000004, 13595]","[0.080000000000000002, 0.17200000000000004, 13628]","[0.084000000000000005, 0.17200000000000004, 13695]","[0.091999999999999998, 0.16800000000000004, 13727]","[0.096000000000000002, 0.16400000000000003, 13761]","[0.104, 0.16000000000000003, 13795]","[0.108, 0.15600000000000003, 13827]","[0.11600000000000001, 0.14800000000000002, 13862]","[0.124, 0.14000000000000001, 13895]","[0.128, 0.128, 13927]","[0.13200000000000001, 0.12, 13961]","[0.13600000000000001, 0.11599999999999999, 13994]","[0.14000000000000001, 0.099999999999999978, 14027]","[0.14000000000000001, 0.091999999999999971, 14061]","[0.14399999999999999, 0.07999999999999996, 14095]","[0.14399999999999999, 0.060000000000000053, 14128]","[0.14399999999999999, 0.044000000000000039, 14161]","[0.14399999999999999, 0.036000000000000032, 14195]","[0.14000000000000001, 0.020000000000000018, 14227]","[0.13200000000000001, 0.0080000000000000071, 14261]","[0.128, 0.0, 14294]","[0.124, -0.0040000000000000036, 14328]","[0.124, -0.0080000000000000071, 14361]","[0.124, -0.012000000000000011, 14395]","[0.12, -0.016000000000000014, 14428]","[0.112, -0.024000000000000021, 14462]","[0.112, -0.024000000000000021, 14495]","[0.112, -0.024000000000000021, 14527]","[0.112, -0.024000000000000021, 14562]","[0.112, -0.024000000000000021, 14594]","[0.112, -0.024000000000000021, 14628]","[0.112, -0.024000000000000021, 14661]"
"[-0.02, -0.048000000000000043, 18612]","[-0.02, -0.052000000000000046, 18662]","[-0.02, -0.052000000000000046, 18679]","[-0.02, -0.052000000000000046, 18695]","[-0.02, -0.052000000000000046, 18712]","[-0.02, -0.052000000000000046, 18728]","[-0.02, -0.052000000000000046, 18745]","[-0.016, -0.052000000000000046, 18762]","[-0.012, -0.052000000000000046, 18778]","[-0.0040000000000000001, -0.048000000000000043, 18795]","[0.0, -0.048000000000000043, 18812]","[0.02, -0.044000000000000039, 18829]","[0.028000000000000001, -0.040000000000000036, 18845]","[0.032000000000000001, -0.040000000000000036, 18862]","[0.032000000000000001, -0.036000000000000032, 18878]","[0.035999999999999997, -0.036000000000000032, 18895]","[0.043999999999999997, -0.036000000000000032, 18912]","[0.051999999999999998, -0.032000000000000028, 18929]","[0.059999999999999998, -0.028000000000000025, 18944]","[0.068000000000000005, -0.028000000000000025, 18962]","[0.084000000000000005, -0.020000000000000018, 18978]","[0.087999999999999995, -0.020000000000000018, 18995]","[0.096000000000000002, -0.020000000000000018, 19012]","[0.096000000000000002, -0.020000000000000018, 19029]","[0.104, -0.020000000000000018, 19045]","[0.108, -0.020000000000000018, 19079]","[0.11600000000000001, -0.020000000000000018, 19112]","[0.12, -0.024000000000000021, 19145]","[0.14000000000000001, -0.024000000000000021, 19178]","[0.152, -0.028000000000000025, 19212]","[0.16400000000000001, -0.036000000000000032, 19246]","[0.17999999999999999, -0.040000000000000036, 19278]","[0.192, -0.048000000000000043, 19295]","[0.19600000000000001, -0.048000000000000043, 19312]","[0.20399999999999999, -0.05600000000000005, 19346]","[0.22, -0.06800000000000006, 19379]","[0.23200000000000001, -0.084000000000000075, 19412]","[0.23599999999999999, -0.096000000000000085, 19445]","[0.24399999999999999, -0.1160000000000001, 19478]","[0.248, -0.1359999999999999, 19512]","[0.252, -0.15199999999999991, 19545]","[0.25600000000000001, -0.15999999999999992, 19579]","[0.25600000000000001, -0.17599999999999993, 19613]","[0.25600000000000001, -0.17999999999999994, 19646]","[0.25600000000000001, -0.17999999999999994, 19678]","[0.25600000000000001, -0.18399999999999994, 19712]","[0.25600000000000001, -0.18399999999999994, 19746]","[0.26000000000000001, -0.18399999999999994, 19778]","[0.26000000000000001, -0.18399999999999994, 19811]","[0.26000000000000001, -0.19599999999999995, 19845]","[0.26400000000000001, -0.19999999999999996, 19878]","[0.26400000000000001, -0.19999999999999996, 19911]","[0.26800000000000002, -0.19999999999999996, 19945]","[0.26800000000000002, -0.20399999999999996, 19977]"
>>>>>>> FETCH_HEAD
