"[-0.040000000000000001, -0.1399999999999999, 13090]","[-0.032000000000000001, -0.1359999999999999, 13106]","[-0.032000000000000001, -0.1319999999999999, 13123]","[-0.032000000000000001, -0.1319999999999999, 13139]","[-0.032000000000000001, -0.1319999999999999, 13156]","[-0.032000000000000001, -0.1319999999999999, 13172]","[-0.032000000000000001, -0.1319999999999999, 13189]","[-0.032000000000000001, -0.1319999999999999, 13206]","[-0.032000000000000001, -0.1319999999999999, 13223]","[-0.032000000000000001, -0.1319999999999999, 13240]","[-0.032000000000000001, -0.1319999999999999, 13256]","[-0.032000000000000001, -0.1319999999999999, 13272]","[-0.032000000000000001, -0.1319999999999999, 13289]","[-0.032000000000000001, -0.1319999999999999, 13313]","[-0.040000000000000001, -0.1319999999999999, 13339]","[-0.048000000000000001, -0.1319999999999999, 13355]","[-0.051999999999999998, -0.1319999999999999, 13373]","[-0.056000000000000001, -0.1319999999999999, 13390]","[-0.059999999999999998, -0.1319999999999999, 13406]","[-0.064000000000000001, -0.1319999999999999, 13423]","[-0.071999999999999995, -0.12799999999999989, 13440]","[-0.075999999999999998, -0.12799999999999989, 13455]","[-0.080000000000000002, -0.12400000000000011, 13474]","[-0.084000000000000005, -0.12000000000000011, 13489]","[-0.084000000000000005, -0.12000000000000011, 13506]","[-0.087999999999999995, -0.1120000000000001, 13523]","[-0.091999999999999998, -0.10400000000000009, 13539]","[-0.096000000000000002, -0.096000000000000085, 13556]","[-0.10000000000000001, -0.088000000000000078, 13572]","[-0.104, -0.080000000000000071, 13589]","[-0.108, -0.076000000000000068, 13606]","[-0.108, -0.06800000000000006, 13624]","[-0.112, -0.060000000000000053, 13645]","[-0.11600000000000001, -0.052000000000000046, 13673]","[-0.12, -0.040000000000000036, 13689]","[-0.12, -0.032000000000000028, 13706]","[-0.12, -0.024000000000000021, 13722]","[-0.12, -0.016000000000000014, 13740]","[-0.12, 0.0, 13756]","[-0.124, 0.012000000000000011, 13773]","[-0.124, 0.024000000000000021, 13790]","[-0.124, 0.044000000000000039, 13824]","[-0.124, 0.063999999999999946, 13856]","[-0.124, 0.07999999999999996, 13872]","[-0.124, 0.091999999999999971, 13890]","[-0.12, 0.10399999999999998, 13907]","[-0.12, 0.10799999999999998, 13924]","[-0.11600000000000001, 0.11199999999999999, 13940]","[-0.112, 0.128, 13957]","[-0.112, 0.13600000000000001, 13973]","[-0.108, 0.14400000000000002, 13990]","[-0.104, 0.15200000000000002, 14007]","[-0.10000000000000001, 0.16000000000000003, 14023]","[-0.091999999999999998, 0.18400000000000005, 14041]","[-0.087999999999999995, 0.19199999999999995, 14074]","[-0.080000000000000002, 0.20399999999999996, 14107]","[-0.068000000000000005, 0.21599999999999997, 14140]","[-0.056000000000000001, 0.23199999999999998, 14174]","[-0.048000000000000001, 0.23599999999999999, 14206]","[-0.028000000000000001, 0.252, 14240]","[-0.02, 0.25600000000000001, 14273]","[-0.012, 0.26400000000000001, 14313]","[-0.0040000000000000001, 0.26400000000000001, 14340]","[-0.0040000000000000001, 0.26400000000000001, 14373]","[0.0080000000000000002, 0.26800000000000002, 14407]","[0.032000000000000001, 0.26800000000000002, 14440]","[0.043999999999999997, 0.27200000000000002, 14473]","[0.051999999999999998, 0.27200000000000002, 14507]","[0.064000000000000001, 0.26800000000000002, 14540]","[0.071999999999999995, 0.26400000000000001, 14573]","[0.084000000000000005, 0.252, 14607]","[0.091999999999999998, 0.23999999999999999, 14640]","[0.096000000000000002, 0.22799999999999998, 14674]","[0.108, 0.20799999999999996, 14707]","[0.112, 0.19599999999999995, 14740]","[0.11600000000000001, 0.17600000000000005, 14774]","[0.12, 0.15600000000000003, 14806]","[0.124, 0.14000000000000001, 14840]","[0.128, 0.124, 14874]","[0.128, 0.10399999999999998, 14907]","[0.128, 0.067999999999999949, 14957]","[0.128, 0.048000000000000043, 14990]","[0.128, 0.028000000000000025, 15024]","[0.128, 0.0040000000000000036, 15057]","[0.124, -0.020000000000000018, 15091]","[0.11600000000000001, -0.044000000000000039, 15124]","[0.108, -0.06800000000000006, 15158]","[0.104, -0.092000000000000082, 15190]","[0.10000000000000001, -0.10400000000000009, 15224]","[0.091999999999999998, -0.12799999999999989, 15257]","[0.084000000000000005, -0.1359999999999999, 15290]","[0.080000000000000002, -0.1399999999999999, 15323]","[0.068000000000000005, -0.15199999999999991, 15357]","[0.059999999999999998, -0.15599999999999992, 15391]","[0.048000000000000001, -0.16399999999999992, 15423]","[0.035999999999999997, -0.17199999999999993, 15457]","[0.024, -0.17599999999999993, 15494]","[0.02, -0.17599999999999993, 15524]","[0.0040000000000000001, -0.17599999999999993, 15557]","[-0.0040000000000000001, -0.17599999999999993, 15590]","[-0.016, -0.16799999999999993, 15624]","[-0.032000000000000001, -0.16399999999999992, 15659]","[-0.043999999999999997, -0.15999999999999992, 15690]","[-0.051999999999999998, -0.15199999999999991, 15724]","[-0.064000000000000001, -0.14399999999999991, 15757]","[-0.071999999999999995, -0.1399999999999999, 15791]","[-0.080000000000000002, -0.1359999999999999, 15828]","[-0.087999999999999995, -0.1319999999999999, 15858]","[-0.087999999999999995, -0.1319999999999999, 15892]","[-0.087999999999999995, -0.1319999999999999, 15924]","[-0.087999999999999995, -0.12799999999999989, 15958]","[-0.087999999999999995, -0.12799999999999989, 15991]","[-0.087999999999999995, -0.12799999999999989, 16024]","[-0.087999999999999995, -0.12799999999999989, 16057]","[-0.087999999999999995, -0.12799999999999989, 16091]","[-0.087999999999999995, -0.12799999999999989, 16125]"
"[-0.087999999999999995, -0.084000000000000075, 16541]","[-0.087999999999999995, -0.084000000000000075, 16592]","[-0.087999999999999995, -0.084000000000000075, 16608]","[-0.087999999999999995, -0.084000000000000075, 16625]","[-0.087999999999999995, -0.084000000000000075, 16641]","[-0.087999999999999995, -0.084000000000000075, 16657]","[-0.087999999999999995, -0.084000000000000075, 16680]","[-0.087999999999999995, -0.084000000000000075, 16692]","[-0.087999999999999995, -0.084000000000000075, 16708]","[-0.087999999999999995, -0.084000000000000075, 16725]","[-0.087999999999999995, -0.084000000000000075, 16741]","[-0.087999999999999995, -0.084000000000000075, 16758]","[-0.087999999999999995, -0.084000000000000075, 16775]","[-0.087999999999999995, -0.084000000000000075, 16791]","[-0.087999999999999995, -0.084000000000000075, 16808]","[-0.087999999999999995, -0.084000000000000075, 16825]","[-0.087999999999999995, -0.084000000000000075, 16841]","[-0.087999999999999995, -0.088000000000000078, 16857]","[-0.087999999999999995, -0.088000000000000078, 16875]","[-0.087999999999999995, -0.088000000000000078, 16892]","[-0.087999999999999995, -0.092000000000000082, 16908]","[-0.091999999999999998, -0.096000000000000085, 16925]","[-0.096000000000000002, -0.096000000000000085, 16942]","[-0.104, -0.10400000000000009, 16959]","[-0.104, -0.1080000000000001, 16975]","[-0.108, -0.1080000000000001, 16991]","[-0.108, -0.1120000000000001, 17010]","[-0.112, -0.1160000000000001, 17024]","[-0.11600000000000001, -0.1160000000000001, 17042]","[-0.12, -0.12000000000000011, 17059]","[-0.124, -0.12400000000000011, 17075]","[-0.13200000000000001, -0.12799999999999989, 17092]","[-0.13600000000000001, -0.1319999999999999, 17125]","[-0.14399999999999999, -0.1359999999999999, 17158]","[-0.16400000000000001, -0.1399999999999999, 17177]","[-0.17199999999999999, -0.14399999999999991, 17191]","[-0.17599999999999999, -0.14399999999999991, 17209]","[-0.17999999999999999, -0.14399999999999991, 17224]","[-0.188, -0.14399999999999991, 17242]","[-0.20399999999999999, -0.14399999999999991, 17258]","[-0.20799999999999999, -0.14399999999999991, 17275]","[-0.21199999999999999, -0.1399999999999999, 17291]","[-0.216, -0.1359999999999999, 17308]","[-0.224, -0.1319999999999999, 17341]","[-0.23599999999999999, -0.12000000000000011, 17358]","[-0.24399999999999999, -0.1120000000000001, 17375]","[-0.248, -0.1080000000000001, 17391]","[-0.248, -0.10000000000000009, 17424]","[-0.25600000000000001, -0.084000000000000075, 17442]","[-0.25600000000000001, -0.076000000000000068, 17459]","[-0.26000000000000001, -0.06800000000000006, 17492]","[-0.26000000000000001, -0.044000000000000039, 17525]","[-0.26000000000000001, -0.032000000000000028, 17558]","[-0.25600000000000001, -0.016000000000000014, 17592]","[-0.248, -0.0040000000000000036, 17625]","[-0.23599999999999999, 0.012000000000000011, 17658]","[-0.23200000000000001, 0.020000000000000018, 17692]","[-0.21199999999999999, 0.036000000000000032, 17725]","[-0.19600000000000001, 0.048000000000000043, 17759]","[-0.188, 0.048000000000000043, 17791]","[-0.16800000000000001, 0.060000000000000053, 17825]","[-0.14799999999999999, 0.067999999999999949, 17859]","[-0.13600000000000001, 0.071999999999999953, 17892]","[-0.104, 0.07999999999999996, 17925]","[-0.075999999999999998, 0.087999999999999967, 17958]","[-0.056000000000000001, 0.091999999999999971, 17992]","[-0.024, 0.10399999999999998, 18025]","[-0.0040000000000000001, 0.10399999999999998, 18058]","[0.024, 0.10799999999999998, 18093]","[0.071999999999999995, 0.11199999999999999, 18125]","[0.096000000000000002, 0.11199999999999999, 18159]","[0.112, 0.11199999999999999, 18198]","[0.14399999999999999, 0.10799999999999998, 18226]","[0.156, 0.099999999999999978, 18258]","[0.16800000000000001, 0.083999999999999964, 18292]","[0.192, 0.060000000000000053, 18325]","[0.20000000000000001, 0.048000000000000043, 18359]","[0.21199999999999999, 0.020000000000000018, 18392]","[0.224, -0.0040000000000000036, 18425]","[0.22800000000000001, -0.016000000000000014, 18459]","[0.23200000000000001, -0.048000000000000043, 18526]","[0.23200000000000001, -0.064000000000000057, 18559]","[0.23599999999999999, -0.080000000000000071, 18593]","[0.23599999999999999, -0.10000000000000009, 18625]","[0.23599999999999999, -0.1160000000000001, 18659]","[0.22800000000000001, -0.12799999999999989, 18693]","[0.216, -0.14399999999999991, 18726]","[0.184, -0.15999999999999992, 18759]","[0.16400000000000001, -0.16399999999999992, 18792]","[0.14799999999999999, -0.16399999999999992, 18826]","[0.14000000000000001, -0.15999999999999992, 18858]","[0.13600000000000001, -0.15599999999999992, 18892]","[0.13600000000000001, -0.15199999999999991, 18926]","[0.13600000000000001, -0.15199999999999991, 18960]","[0.13600000000000001, -0.15199999999999991, 18992]","[0.13600000000000001, -0.15199999999999991, 19029]","[0.13600000000000001, -0.15199999999999991, 19059]"
