"[-0.28799999999999998, 0.071999999999999953, 5619]","[-0.29199999999999998, 0.071999999999999953, 5635]","[-0.29199999999999998, 0.071999999999999953, 5651]","[-0.29199999999999998, 0.071999999999999953, 5668]","[-0.29199999999999998, 0.071999999999999953, 5685]","[-0.29199999999999998, 0.071999999999999953, 5703]","[-0.27600000000000002, 0.071999999999999953, 5719]","[-0.24399999999999999, 0.071999999999999953, 5735]","[-0.19600000000000001, 0.071999999999999953, 5752]","[-0.13600000000000001, 0.071999999999999953, 5769]","[-0.068000000000000005, 0.071999999999999953, 5786]","[0.024, 0.07999999999999996, 5802]","[0.071999999999999995, 0.083999999999999964, 5819]","[0.108, 0.087999999999999967, 5836]","[0.128, 0.087999999999999967, 5852]","[0.14799999999999999, 0.087999999999999967, 5868]","[0.16, 0.087999999999999967, 5886]","[0.16400000000000001, 0.087999999999999967, 5902]","[0.16800000000000001, 0.087999999999999967, 5919]","[0.17199999999999999, 0.087999999999999967, 5935]","[0.17199999999999999, 0.087999999999999967, 5952]","[0.17199999999999999, 0.087999999999999967, 5968]","[0.16800000000000001, 0.087999999999999967, 5986]"
"[-0.080000000000000002, 0.07999999999999996, 6802]","[-0.080000000000000002, 0.083999999999999964, 6835]","[-0.080000000000000002, 0.083999999999999964, 6852]","[-0.080000000000000002, 0.083999999999999964, 6868]","[-0.080000000000000002, 0.083999999999999964, 6885]","[-0.080000000000000002, 0.083999999999999964, 6902]","[-0.080000000000000002, 0.07999999999999996, 6918]","[-0.080000000000000002, 0.071999999999999953, 6935]","[-0.075999999999999998, 0.063999999999999946, 6952]","[-0.071999999999999995, 0.048000000000000043, 6969]","[-0.064000000000000001, 0.020000000000000018, 6986]","[-0.059999999999999998, 0.0, 7002]","[-0.056000000000000001, -0.020000000000000018, 7019]","[-0.051999999999999998, -0.036000000000000032, 7036]","[-0.051999999999999998, -0.052000000000000046, 7059]","[-0.048000000000000001, -0.076000000000000068, 7086]","[-0.048000000000000001, -0.092000000000000082, 7102]","[-0.048000000000000001, -0.096000000000000085, 7119]","[-0.048000000000000001, -0.10000000000000009, 7135]","[-0.048000000000000001, -0.10000000000000009, 7152]","[-0.048000000000000001, -0.10400000000000009, 7169]","[-0.048000000000000001, -0.1120000000000001, 7186]","[-0.048000000000000001, -0.1160000000000001, 7202]","[-0.048000000000000001, -0.12000000000000011, 7222]","[-0.048000000000000001, -0.12000000000000011, 7235]","[-0.048000000000000001, -0.12000000000000011, 7253]","[-0.048000000000000001, -0.12000000000000011, 7269]","[-0.048000000000000001, -0.12400000000000011, 7286]","[-0.048000000000000001, -0.12400000000000011, 7303]","[-0.048000000000000001, -0.12400000000000011, 7320]","[-0.048000000000000001, -0.12400000000000011, 7335]","[-0.048000000000000001, -0.12400000000000011, 7352]","[-0.048000000000000001, -0.12400000000000011, 7388]","[-0.048000000000000001, -0.12400000000000011, 7402]","[-0.048000000000000001, -0.12400000000000011, 7419]","[-0.048000000000000001, -0.12400000000000011, 7436]","[-0.048000000000000001, -0.12400000000000011, 7452]","[-0.048000000000000001, -0.12400000000000011, 7469]","[-0.048000000000000001, -0.12400000000000011, 7486]","[-0.048000000000000001, -0.12400000000000011, 7503]","[-0.048000000000000001, -0.12400000000000011, 7519]","[-0.048000000000000001, -0.12400000000000011, 7535]","[-0.048000000000000001, -0.12400000000000011, 7552]","[-0.048000000000000001, -0.12400000000000011, 7569]","[-0.048000000000000001, -0.12400000000000011, 7603]","[-0.048000000000000001, -0.12400000000000011, 7619]","[-0.048000000000000001, -0.12400000000000011, 7636]","[-0.048000000000000001, -0.12799999999999989, 7652]","[-0.048000000000000001, -0.1359999999999999, 7686]","[-0.048000000000000001, -0.14799999999999991, 7702]","[-0.048000000000000001, -0.15999999999999992, 7726]","[-0.040000000000000001, -0.17599999999999993, 7753]","[-0.024, -0.20399999999999996, 7786]","[0.0, -0.22799999999999998, 7803]","[0.024, -0.24399999999999999, 7819]","[0.040000000000000001, -0.248, 7836]","[0.056000000000000001, -0.248, 7869]","[0.104, -0.22799999999999998, 7903]","[0.13600000000000001, -0.19199999999999995, 7935]","[0.152, -0.15199999999999991, 7970]","[0.14799999999999999, -0.096000000000000085, 8003]","[0.124, -0.072000000000000064, 8035]","[0.080000000000000002, -0.06800000000000006, 8070]","[0.040000000000000001, -0.076000000000000068, 8103]","[0.016, -0.088000000000000078, 8136]","[-0.0040000000000000001, -0.10000000000000009, 8170]","[-0.032000000000000001, -0.12799999999999989, 8203]","[-0.056000000000000001, -0.16399999999999992, 8244]","[-0.087999999999999995, -0.20799999999999996, 8270]","[-0.112, -0.22799999999999998, 8303]","[-0.14799999999999999, -0.23199999999999998, 8336]","[-0.192, -0.23199999999999998, 8369]","[-0.24399999999999999, -0.21599999999999997, 8402]","[-0.27200000000000002, -0.18799999999999994, 8436]","[-0.28000000000000003, -0.14399999999999991, 8469]","[-0.26400000000000001, -0.10400000000000009, 8502]","[-0.23200000000000001, -0.072000000000000064, 8536]","[-0.184, -0.05600000000000005, 8570]","[-0.13200000000000001, -0.064000000000000057, 8603]","[-0.080000000000000002, -0.084000000000000075, 8636]","[-0.040000000000000001, -0.12400000000000011, 8686]","[-0.035999999999999997, -0.1359999999999999, 8720]","[-0.035999999999999997, -0.15199999999999991, 8752]","[-0.032000000000000001, -0.15999999999999992, 8787]","[-0.032000000000000001, -0.17199999999999993, 8819]","[-0.032000000000000001, -0.17199999999999993, 8853]","[-0.032000000000000001, -0.17199999999999993, 8887]","[-0.032000000000000001, -0.17199999999999993, 8919]"
"[0.16, 0.083999999999999964, 10037]","[0.16, 0.095999999999999974, 10087]","[0.16, 0.099999999999999978, 10104]","[0.156, 0.10399999999999998, 10121]","[0.14799999999999999, 0.11199999999999999, 10137]","[0.14000000000000001, 0.128, 10154]","[0.124, 0.14400000000000002, 10170]","[0.108, 0.16400000000000003, 10187]","[0.10000000000000001, 0.17600000000000005, 10204]","[0.096000000000000002, 0.18400000000000005, 10221]","[0.091999999999999998, 0.18799999999999994, 10238]","[0.091999999999999998, 0.19199999999999995, 10254]","[0.087999999999999995, 0.19599999999999995, 10271]","[0.087999999999999995, 0.19599999999999995, 10288]","[0.087999999999999995, 0.19599999999999995, 10304]","[0.087999999999999995, 0.19599999999999995, 10321]","[0.087999999999999995, 0.19599999999999995, 10337]","[0.10000000000000001, 0.18799999999999994, 10353]","[0.124, 0.18000000000000005, 10371]","[0.156, 0.17200000000000004, 10388]","[0.22, 0.16800000000000004, 10403]","[0.25600000000000001, 0.17600000000000005, 10424]","[0.28399999999999997, 0.19999999999999996, 10438]","[0.29199999999999998, 0.20799999999999996, 10454]","[0.29599999999999999, 0.21999999999999997, 10471]","[0.29999999999999999, 0.22399999999999998, 10487]"
