"[-0.26800000000000002, 0.087999999999999967, 865]","[-0.26800000000000002, 0.087999999999999967, 882]","[-0.26800000000000002, 0.095999999999999974, 897]","[-0.26000000000000001, 0.10399999999999998, 914]","[-0.252, 0.10799999999999998, 931]","[-0.23599999999999999, 0.12, 948]","[-0.216, 0.128, 964]","[-0.17199999999999999, 0.14000000000000001, 982]","[-0.14000000000000001, 0.14000000000000001, 998]","[-0.104, 0.14000000000000001, 1015]","[-0.040000000000000001, 0.13600000000000001, 1038]","[-0.0080000000000000002, 0.13600000000000001, 1064]","[0.035999999999999997, 0.13600000000000001, 1084]","[0.051999999999999998, 0.13600000000000001, 1097]","[0.068000000000000005, 0.128, 1115]","[0.108, 0.10799999999999998, 1131]","[0.13600000000000001, 0.099999999999999978, 1148]","[0.16, 0.095999999999999974, 1165]","[0.17999999999999999, 0.091999999999999971, 1182]","[0.188, 0.091999999999999971, 1198]","[0.188, 0.091999999999999971, 1214]","[0.188, 0.091999999999999971, 1231]","[0.188, 0.091999999999999971, 1248]"
"[-0.064000000000000001, 0.075999999999999956, 1532]","[-0.064000000000000001, 0.075999999999999956, 1565]","[-0.064000000000000001, 0.075999999999999956, 1582]","[-0.064000000000000001, 0.075999999999999956, 1599]","[-0.064000000000000001, 0.075999999999999956, 1616]","[-0.064000000000000001, 0.075999999999999956, 1632]","[-0.064000000000000001, 0.075999999999999956, 1648]","[-0.064000000000000001, 0.075999999999999956, 1665]","[-0.064000000000000001, 0.075999999999999956, 1682]","[-0.064000000000000001, 0.075999999999999956, 1698]","[-0.064000000000000001, 0.075999999999999956, 1716]","[-0.064000000000000001, 0.075999999999999956, 1732]","[-0.064000000000000001, 0.075999999999999956, 1748]","[-0.064000000000000001, 0.075999999999999956, 1771]","[-0.064000000000000001, 0.075999999999999956, 1800]","[-0.064000000000000001, 0.075999999999999956, 1816]","[-0.064000000000000001, 0.075999999999999956, 1832]","[-0.064000000000000001, 0.075999999999999956, 1849]","[-0.064000000000000001, 0.075999999999999956, 1865]","[-0.064000000000000001, 0.075999999999999956, 1882]","[-0.064000000000000001, 0.075999999999999956, 1898]","[-0.064000000000000001, 0.083999999999999964, 1915]","[-0.064000000000000001, 0.087999999999999967, 1931]","[-0.059999999999999998, 0.087999999999999967, 1948]","[-0.059999999999999998, 0.087999999999999967, 1965]","[-0.059999999999999998, 0.087999999999999967, 1981]","[-0.059999999999999998, 0.087999999999999967, 1998]","[-0.059999999999999998, 0.07999999999999996, 2015]","[-0.068000000000000005, 0.048000000000000043, 2032]","[-0.071999999999999995, 0.0, 2049]","[-0.084000000000000005, -0.072000000000000064, 2066]","[-0.091999999999999998, -0.1120000000000001, 2081]","[-0.104, -0.14399999999999991, 2098]","[-0.112, -0.16799999999999993, 2115]","[-0.12, -0.17999999999999994, 2132]","[-0.124, -0.17999999999999994, 2149]","[-0.124, -0.17999999999999994, 2165]","[-0.124, -0.17999999999999994, 2181]","[-0.124, -0.17999999999999994, 2198]","[-0.124, -0.17999999999999994, 2215]"
"[-0.40400000000000003, -0.31600000000000006, 2498]","[-0.38800000000000001, -0.30400000000000005, 2532]","[-0.38, -0.29200000000000004, 2548]","[-0.376, -0.28000000000000003, 2567]","[-0.36799999999999999, -0.26400000000000001, 2582]","[-0.35599999999999998, -0.248, 2599]","[-0.34399999999999997, -0.23599999999999999, 2615]","[-0.316, -0.20799999999999996, 2633]","[-0.29199999999999998, -0.19199999999999995, 2648]","[-0.27200000000000002, -0.17999999999999994, 2666]","[-0.24399999999999999, -0.17199999999999993, 2683]","[-0.22, -0.16799999999999993, 2699]","[-0.192, -0.16399999999999992, 2715]","[-0.16, -0.15999999999999992, 2732]","[-0.14000000000000001, -0.15199999999999991, 2749]","[-0.124, -0.15199999999999991, 2765]","[-0.112, -0.14799999999999991, 2782]","[-0.091999999999999998, -0.14799999999999991, 2798]","[-0.084000000000000005, -0.14799999999999991, 2815]","[-0.056000000000000001, -0.14799999999999991, 2832]","[-0.040000000000000001, -0.15199999999999991, 2849]","[-0.024, -0.15599999999999992, 2866]","[-0.0080000000000000002, -0.16399999999999992, 2882]","[0.016, -0.17599999999999993, 2899]","[0.035999999999999997, -0.18799999999999994, 2915]","[0.051999999999999998, -0.19599999999999995, 2933]","[0.071999999999999995, -0.20799999999999996, 2949]","[0.10000000000000001, -0.23599999999999999, 2965]","[0.12, -0.252, 2999]","[0.156, -0.27600000000000002, 3015]","[0.17599999999999999, -0.28800000000000003, 3033]","[0.20399999999999999, -0.31200000000000006, 3048]","[0.224, -0.32000000000000006, 3066]","[0.23599999999999999, -0.32400000000000007, 3099]","[0.23599999999999999, -0.32400000000000007, 3124]","[0.23599999999999999, -0.32400000000000007, 3149]"
