"[-0.29999999999999999, 0.40400000000000003, 2000]","[-0.29999999999999999, 0.40400000000000003, 2016]","[-0.29999999999999999, 0.40400000000000003, 2033]","[-0.308, 0.40800000000000003, 2050]","[-0.308, 0.40800000000000003, 2067]","[-0.308, 0.40800000000000003, 2083]","[-0.308, 0.40800000000000003, 2100]","[-0.308, 0.40800000000000003, 2116]","[-0.308, 0.40800000000000003, 2133]","[-0.308, 0.40800000000000003, 2150]","[-0.308, 0.40800000000000003, 2167]","[-0.308, 0.40800000000000003, 2183]","[-0.308, 0.40800000000000003, 2199]","[-0.308, 0.40800000000000003, 2216]","[-0.308, 0.40800000000000003, 2233]","[-0.308, 0.40800000000000003, 2250]","[-0.308, 0.40400000000000003, 2267]","[-0.30399999999999999, 0.39600000000000002, 2283]","[-0.29999999999999999, 0.38800000000000001, 2299]","[-0.29599999999999999, 0.38, 2316]","[-0.29199999999999998, 0.376, 2333]","[-0.28799999999999998, 0.36799999999999999, 2350]","[-0.28399999999999997, 0.36799999999999999, 2366]","[-0.28399999999999997, 0.36399999999999999, 2383]","[-0.28000000000000003, 0.35999999999999999, 2400]","[-0.27600000000000002, 0.35999999999999999, 2417]","[-0.27200000000000002, 0.35599999999999998, 2433]","[-0.26800000000000002, 0.35599999999999998, 2449]","[-0.26400000000000001, 0.35199999999999998, 2470]","[-0.25600000000000001, 0.35199999999999998, 2484]","[-0.248, 0.34799999999999998, 2500]","[-0.23999999999999999, 0.34799999999999998, 2516]","[-0.22800000000000001, 0.34799999999999998, 2533]","[-0.22, 0.34399999999999997, 2550]","[-0.20799999999999999, 0.34399999999999997, 2566]","[-0.20000000000000001, 0.34399999999999997, 2583]","[-0.19600000000000001, 0.34399999999999997, 2601]","[-0.184, 0.34399999999999997, 2617]","[-0.17199999999999999, 0.34799999999999998, 2640]","[-0.14799999999999999, 0.35199999999999998, 2667]","[-0.13200000000000001, 0.35999999999999999, 2700]","[-0.128, 0.36399999999999999, 2717]","[-0.124, 0.36799999999999999, 2733]","[-0.12, 0.36799999999999999, 2750]","[-0.12, 0.36799999999999999, 2767]","[-0.12, 0.36799999999999999, 2783]","[-0.12, 0.36799999999999999, 2807]","[-0.12, 0.36799999999999999, 2834]","[-0.12, 0.36799999999999999, 2850]","[-0.124, 0.36799999999999999, 2867]","[-0.128, 0.36399999999999999, 2884]","[-0.13200000000000001, 0.35999999999999999, 2900]","[-0.13600000000000001, 0.35599999999999998, 2917]","[-0.14000000000000001, 0.35199999999999998, 2950]","[-0.16, 0.33599999999999997, 2986]","[-0.16800000000000001, 0.32399999999999995, 3017]","[-0.17199999999999999, 0.30800000000000005, 3050]","[-0.17999999999999999, 0.29200000000000004, 3083]","[-0.188, 0.26400000000000001, 3117]","[-0.192, 0.24399999999999999, 3150]","[-0.19600000000000001, 0.21999999999999997, 3184]","[-0.20000000000000001, 0.20799999999999996, 3217]","[-0.20399999999999999, 0.19199999999999995, 3250]","[-0.20799999999999999, 0.17200000000000004, 3284]","[-0.21199999999999999, 0.16800000000000004, 3317]","[-0.21199999999999999, 0.16800000000000004, 3351]","[-0.21199999999999999, 0.16800000000000004, 3384]","[-0.21199999999999999, 0.16800000000000004, 3418]","[-0.21199999999999999, 0.16400000000000003, 3451]","[-0.21199999999999999, 0.16400000000000003, 3483]","[-0.21199999999999999, 0.16400000000000003, 3517]"
"[-0.39200000000000002, 0.040000000000000036, 4157]","[-0.39200000000000002, 0.040000000000000036, 4200]","[-0.39200000000000002, 0.040000000000000036, 4217]","[-0.39200000000000002, 0.040000000000000036, 4234]","[-0.39200000000000002, 0.040000000000000036, 4251]","[-0.39200000000000002, 0.040000000000000036, 4268]","[-0.39200000000000002, 0.040000000000000036, 4284]","[-0.39200000000000002, 0.040000000000000036, 4301]","[-0.39200000000000002, 0.040000000000000036, 4318]","[-0.38800000000000001, 0.048000000000000043, 4337]","[-0.38800000000000001, 0.052000000000000046, 4351]","[-0.38400000000000001, 0.05600000000000005, 4368]","[-0.376, 0.063999999999999946, 4385]","[-0.372, 0.071999999999999953, 4401]","[-0.35999999999999999, 0.07999999999999996, 4417]","[-0.35599999999999998, 0.083999999999999964, 4434]","[-0.34799999999999998, 0.091999999999999971, 4451]","[-0.34799999999999998, 0.091999999999999971, 4468]","[-0.34399999999999997, 0.095999999999999974, 4484]","[-0.34000000000000002, 0.099999999999999978, 4500]","[-0.33600000000000002, 0.099999999999999978, 4518]","[-0.33600000000000002, 0.10399999999999998, 4534]","[-0.32800000000000001, 0.10399999999999998, 4551]","[-0.32400000000000001, 0.10799999999999998, 4568]","[-0.316, 0.11199999999999999, 4584]","[-0.308, 0.11599999999999999, 4601]","[-0.30399999999999999, 0.12, 4617]","[-0.29999999999999999, 0.12, 4635]","[-0.28399999999999997, 0.128, 4669]","[-0.26800000000000002, 0.13200000000000001, 4685]","[-0.26400000000000001, 0.13600000000000001, 4701]","[-0.25600000000000001, 0.14000000000000001, 4717]","[-0.252, 0.14000000000000001, 4735]","[-0.248, 0.14000000000000001, 4752]","[-0.23999999999999999, 0.14400000000000002, 4768]","[-0.23200000000000001, 0.14400000000000002, 4785]","[-0.22800000000000001, 0.14400000000000002, 4801]","[-0.22800000000000001, 0.14400000000000002, 4817]","[-0.224, 0.14800000000000002, 4835]","[-0.216, 0.14800000000000002, 4851]","[-0.20799999999999999, 0.15200000000000002, 4867]","[-0.20000000000000001, 0.15200000000000002, 4885]","[-0.19600000000000001, 0.15200000000000002, 4902]","[-0.188, 0.15200000000000002, 4935]","[-0.16400000000000001, 0.15200000000000002, 4968]","[-0.156, 0.15200000000000002, 5001]","[-0.156, 0.15200000000000002, 5017]","[-0.14799999999999999, 0.14800000000000002, 5034]","[-0.14000000000000001, 0.14400000000000002, 5052]","[-0.13200000000000001, 0.14000000000000001, 5084]","[-0.124, 0.13600000000000001, 5102]","[-0.11600000000000001, 0.124, 5135]","[-0.104, 0.11199999999999999, 5168]","[-0.096000000000000002, 0.10399999999999998, 5185]","[-0.096000000000000002, 0.099999999999999978, 5218]","[-0.087999999999999995, 0.087999999999999967, 5252]","[-0.080000000000000002, 0.063999999999999946, 5285]","[-0.075999999999999998, 0.048000000000000043, 5318]","[-0.071999999999999995, 0.036000000000000032, 5351]","[-0.068000000000000005, 0.012000000000000011, 5385]","[-0.064000000000000001, -0.012000000000000011, 5418]","[-0.064000000000000001, -0.028000000000000025, 5451]","[-0.064000000000000001, -0.048000000000000043, 5485]","[-0.064000000000000001, -0.072000000000000064, 5518]","[-0.064000000000000001, -0.1080000000000001, 5551]","[-0.064000000000000001, -0.1319999999999999, 5585]","[-0.064000000000000001, -0.14799999999999991, 5619]","[-0.064000000000000001, -0.17199999999999993, 5651]","[-0.064000000000000001, -0.18799999999999994, 5687]","[-0.064000000000000001, -0.20399999999999996, 5718]","[-0.064000000000000001, -0.21599999999999997, 5751]","[-0.064000000000000001, -0.21999999999999997, 5785]","[-0.064000000000000001, -0.23199999999999998, 5818]","[-0.064000000000000001, -0.23199999999999998, 5852]","[-0.064000000000000001, -0.23999999999999999, 5885]","[-0.064000000000000001, -0.24399999999999999, 5918]","[-0.064000000000000001, -0.248, 5953]","[-0.064000000000000001, -0.248, 5985]"
"[-0.080000000000000002, 0.091999999999999971, 6435]","[-0.080000000000000002, 0.091999999999999971, 6485]","[-0.080000000000000002, 0.091999999999999971, 6501]","[-0.080000000000000002, 0.091999999999999971, 6519]","[-0.080000000000000002, 0.091999999999999971, 6535]","[-0.080000000000000002, 0.091999999999999971, 6552]","[-0.087999999999999995, 0.091999999999999971, 6569]","[-0.087999999999999995, 0.087999999999999967, 6585]","[-0.087999999999999995, 0.087999999999999967, 6602]","[-0.087999999999999995, 0.087999999999999967, 6619]","[-0.087999999999999995, 0.087999999999999967, 6636]","[-0.087999999999999995, 0.087999999999999967, 6652]","[-0.091999999999999998, 0.087999999999999967, 6669]","[-0.091999999999999998, 0.087999999999999967, 6685]","[-0.091999999999999998, 0.087999999999999967, 6702]","[-0.091999999999999998, 0.087999999999999967, 6719]","[-0.091999999999999998, 0.083999999999999964, 6735]","[-0.091999999999999998, 0.075999999999999956, 6752]","[-0.096000000000000002, 0.067999999999999949, 6768]","[-0.096000000000000002, 0.060000000000000053, 6785]","[-0.096000000000000002, 0.052000000000000046, 6803]","[-0.096000000000000002, 0.052000000000000046, 6819]","[-0.096000000000000002, 0.052000000000000046, 6835]","[-0.096000000000000002, 0.052000000000000046, 6854]","[-0.096000000000000002, 0.052000000000000046, 6869]","[-0.096000000000000002, 0.052000000000000046, 6885]","[-0.096000000000000002, 0.048000000000000043, 6902]","[-0.096000000000000002, 0.048000000000000043, 6918]","[-0.096000000000000002, 0.048000000000000043, 6935]","[-0.091999999999999998, 0.044000000000000039, 6953]","[-0.091999999999999998, 0.044000000000000039, 6968]","[-0.084000000000000005, 0.044000000000000039, 6985]","[-0.075999999999999998, 0.044000000000000039, 7002]","[-0.064000000000000001, 0.044000000000000039, 7036]","[-0.056000000000000001, 0.044000000000000039, 7052]","[-0.048000000000000001, 0.044000000000000039, 7069]","[-0.040000000000000001, 0.044000000000000039, 7102]","[-0.035999999999999997, 0.044000000000000039, 7118]","[-0.032000000000000001, 0.044000000000000039, 7135]","[-0.028000000000000001, 0.048000000000000043, 7152]","[-0.012, 0.05600000000000005, 7169]","[-0.012, 0.05600000000000005, 7189]","[-0.012, 0.05600000000000005, 7218]","[-0.012, 0.05600000000000005, 7252]","[-0.0080000000000000002, 0.05600000000000005, 7269]","[-0.0080000000000000002, 0.05600000000000005, 7286]","[-0.0080000000000000002, 0.05600000000000005, 7302]","[-0.0080000000000000002, 0.05600000000000005, 7319]","[-0.0080000000000000002, 0.05600000000000005, 7358]","[-0.0080000000000000002, 0.05600000000000005, 7386]","[-0.0080000000000000002, 0.044000000000000039, 7403]","[-0.0040000000000000001, 0.036000000000000032, 7419]","[-0.0040000000000000001, 0.032000000000000028, 7436]","[0.0, 0.020000000000000018, 7469]","[0.0, 0.0, 7502]","[0.0080000000000000002, -0.020000000000000018, 7536]","[0.012, -0.036000000000000032, 7569]","[0.012, -0.05600000000000005, 7603]","[0.02, -0.084000000000000075, 7636]","[0.02, -0.10000000000000009, 7670]","[0.024, -0.1160000000000001, 7703]","[0.028000000000000001, -0.1319999999999999, 7736]","[0.032000000000000001, -0.14799999999999991, 7770]","[0.035999999999999997, -0.16399999999999992, 7802]","[0.040000000000000001, -0.17599999999999993, 7836]","[0.048000000000000001, -0.19199999999999995, 7876]","[0.059999999999999998, -0.20799999999999996, 7902]","[0.064000000000000001, -0.21599999999999997, 7936]","[0.071999999999999995, -0.21999999999999997, 7969]","[0.084000000000000005, -0.22799999999999998, 8002]","[0.091999999999999998, -0.23199999999999998, 8036]","[0.108, -0.23999999999999999, 8070]","[0.12, -0.24399999999999999, 8102]","[0.128, -0.24399999999999999, 8136]","[0.14000000000000001, -0.248, 8169]","[0.14799999999999999, -0.248, 8202]","[0.156, -0.248, 8236]","[0.17599999999999999, -0.24399999999999999, 8269]","[0.17999999999999999, -0.23999999999999999, 8303]","[0.188, -0.23599999999999999, 8336]","[0.21199999999999999, -0.21599999999999997, 8419]","[0.21199999999999999, -0.21599999999999997, 8453]","[0.21199999999999999, -0.21599999999999997, 8487]","[0.21199999999999999, -0.21599999999999997, 8520]","[0.21199999999999999, -0.21599999999999997, 8553]","[0.21199999999999999, -0.21599999999999997, 8587]","[0.21199999999999999, -0.21599999999999997, 8619]","[0.21199999999999999, -0.21599999999999997, 8654]","[0.21199999999999999, -0.21599999999999997, 8686]","[0.21199999999999999, -0.21599999999999997, 8719]","[0.21199999999999999, -0.21599999999999997, 8753]","[0.21199999999999999, -0.21599999999999997, 8786]","[0.21199999999999999, -0.21599999999999997, 8819]","[0.21199999999999999, -0.21599999999999997, 8853]","[0.21199999999999999, -0.21599999999999997, 8886]","[0.21199999999999999, -0.21599999999999997, 8920]","[0.20799999999999999, -0.20399999999999996, 8953]","[0.20399999999999999, -0.19999999999999996, 8986]","[0.20000000000000001, -0.19199999999999995, 9019]","[0.192, -0.16799999999999993, 9053]","[0.188, -0.15999999999999992, 9086]","[0.188, -0.15599999999999992, 9119]","[0.188, -0.1359999999999999, 9154]","[0.184, -0.12400000000000011, 9187]","[0.184, -0.1120000000000001, 9219]","[0.188, -0.10400000000000009, 9253]","[0.19600000000000001, -0.088000000000000078, 9287]","[0.19600000000000001, -0.088000000000000078, 9320]","[0.20000000000000001, -0.084000000000000075, 9352]","[0.20399999999999999, -0.080000000000000071, 9389]","[0.20399999999999999, -0.076000000000000068, 9420]","[0.20399999999999999, -0.076000000000000068, 9454]","[0.21199999999999999, -0.06800000000000006, 9487]","[0.21199999999999999, -0.064000000000000057, 9521]","[0.21199999999999999, -0.064000000000000057, 9556]","[0.21199999999999999, -0.064000000000000057, 9586]","[0.20399999999999999, -0.072000000000000064, 9621]","[0.192, -0.076000000000000068, 9654]","[0.192, -0.076000000000000068, 9687]","[0.188, -0.076000000000000068, 9720]","[0.184, -0.076000000000000068, 9754]","[0.17599999999999999, -0.072000000000000064, 9787]","[0.16400000000000001, -0.064000000000000057, 9820]","[0.156, -0.048000000000000043, 9854]","[0.14799999999999999, -0.024000000000000021, 9887]","[0.13600000000000001, -0.0040000000000000036, 9920]","[0.13600000000000001, 0.0080000000000000071, 9954]","[0.13200000000000001, 0.024000000000000021, 9988]","[0.13200000000000001, 0.040000000000000036, 10019]","[0.13200000000000001, 0.05600000000000005, 10054]","[0.13200000000000001, 0.067999999999999949, 10087]","[0.13200000000000001, 0.095999999999999974, 10120]","[0.13200000000000001, 0.10799999999999998, 10153]","[0.13200000000000001, 0.11599999999999999, 10187]","[0.13200000000000001, 0.128, 10220]","[0.13200000000000001, 0.128, 10254]","[0.13200000000000001, 0.13200000000000001, 10287]","[0.13200000000000001, 0.13200000000000001, 10320]","[0.13200000000000001, 0.13200000000000001, 10354]","[0.13200000000000001, 0.13200000000000001, 10394]","[0.13200000000000001, 0.128, 10420]","[0.13600000000000001, 0.124, 10454]","[0.14799999999999999, 0.11599999999999999, 10487]","[0.16400000000000001, 0.099999999999999978, 10521]","[0.184, 0.095999999999999974, 10553]","[0.19600000000000001, 0.095999999999999974, 10588]","[0.21199999999999999, 0.095999999999999974, 10621]","[0.23200000000000001, 0.095999999999999974, 10654]","[0.248, 0.095999999999999974, 10687]","[0.28399999999999997, 0.10799999999999998, 10721]","[0.29599999999999999, 0.10799999999999998, 10754]","[0.29599999999999999, 0.11199999999999999, 10787]","[0.29999999999999999, 0.11199999999999999, 10821]","[0.30399999999999999, 0.11199999999999999, 10854]","[0.30399999999999999, 0.11199999999999999, 10888]","[0.30399999999999999, 0.11199999999999999, 10921]"
