"[-0.17599999999999999, -0.24399999999999999, 6136]","[-0.17599999999999999, -0.24399999999999999, 6152]","[-0.17599999999999999, -0.24399999999999999, 6169]","[-0.17599999999999999, -0.24399999999999999, 6186]","[-0.17599999999999999, -0.24399999999999999, 6202]","[-0.17599999999999999, -0.24399999999999999, 6219]","[-0.17599999999999999, -0.24399999999999999, 6236]","[-0.17599999999999999, -0.24399999999999999, 6252]","[-0.17599999999999999, -0.24399999999999999, 6269]","[-0.17599999999999999, -0.24399999999999999, 6286]","[-0.17599999999999999, -0.24399999999999999, 6302]","[-0.17599999999999999, -0.24399999999999999, 6319]","[-0.17599999999999999, -0.24399999999999999, 6335]","[-0.17599999999999999, -0.24399999999999999, 6352]","[-0.17199999999999999, -0.23999999999999999, 6369]","[-0.16800000000000001, -0.23999999999999999, 6385]","[-0.16400000000000001, -0.23999999999999999, 6403]","[-0.152, -0.23999999999999999, 6419]","[-0.14799999999999999, -0.23999999999999999, 6435]","[-0.14399999999999999, -0.23999999999999999, 6453]","[-0.14399999999999999, -0.23999999999999999, 6470]","[-0.14000000000000001, -0.23999999999999999, 6486]","[-0.13600000000000001, -0.23999999999999999, 6502]","[-0.13200000000000001, -0.23999999999999999, 6520]","[-0.128, -0.23999999999999999, 6536]","[-0.124, -0.23999999999999999, 6552]","[-0.124, -0.23999999999999999, 6569]","[-0.124, -0.24399999999999999, 6585]","[-0.12, -0.248, 6602]","[-0.12, -0.25600000000000001, 6619]","[-0.12, -0.25600000000000001, 6635]","[-0.12, -0.26000000000000001, 6652]","[-0.12, -0.26400000000000001, 6669]","[-0.12, -0.26800000000000002, 6685]","[-0.12, -0.27200000000000002, 6703]","[-0.128, -0.27600000000000002, 6720]","[-0.13200000000000001, -0.27600000000000002, 6736]","[-0.14000000000000001, -0.28000000000000003, 6753]","[-0.14399999999999999, -0.28400000000000003, 6769]","[-0.14799999999999999, -0.28400000000000003, 6786]","[-0.152, -0.28400000000000003, 6803]","[-0.16, -0.28400000000000003, 6836]","[-0.17599999999999999, -0.28800000000000003, 6870]","[-0.17999999999999999, -0.28800000000000003, 6903]","[-0.188, -0.28800000000000003, 6936]","[-0.20000000000000001, -0.29600000000000004, 6970]","[-0.20799999999999999, -0.30000000000000004, 7003]","[-0.216, -0.30000000000000004, 7036]","[-0.22800000000000001, -0.30000000000000004, 7069]","[-0.24399999999999999, -0.29600000000000004, 7103]","[-0.25600000000000001, -0.29200000000000004, 7136]","[-0.27200000000000002, -0.27200000000000002, 7170]","[-0.28399999999999997, -0.252, 7203]","[-0.28799999999999998, -0.23199999999999998, 7236]","[-0.29199999999999998, -0.20399999999999996, 7270]","[-0.29199999999999998, -0.16799999999999993, 7303]","[-0.29199999999999998, -0.14399999999999991, 7337]","[-0.29199999999999998, -0.1080000000000001, 7370]","[-0.29199999999999998, -0.084000000000000075, 7403]","[-0.28799999999999998, -0.052000000000000046, 7436]","[-0.28399999999999997, -0.012000000000000011, 7470]","[-0.27600000000000002, 0.020000000000000018, 7503]","[-0.26800000000000002, 0.044000000000000039, 7536]","[-0.26000000000000001, 0.063999999999999946, 7570]","[-0.23200000000000001, 0.095999999999999974, 7603]","[-0.22, 0.11199999999999999, 7637]","[-0.20399999999999999, 0.128, 7670]","[-0.17999999999999999, 0.15200000000000002, 7704]","[-0.16, 0.16800000000000004, 7737]","[-0.14000000000000001, 0.18000000000000005, 7771]","[-0.112, 0.18799999999999994, 7803]","[-0.091999999999999998, 0.19599999999999995, 7836]","[-0.059999999999999998, 0.19999999999999996, 7870]","[-0.040000000000000001, 0.20399999999999996, 7904]","[-0.024, 0.20399999999999996, 7937]","[0.0, 0.19599999999999995, 7970]","[0.012, 0.18400000000000005, 8003]","[0.02, 0.16000000000000003, 8037]","[0.032000000000000001, 0.13600000000000001, 8071]","[0.035999999999999997, 0.12, 8104]","[0.035999999999999997, 0.083999999999999964, 8154]","[0.035999999999999997, 0.07999999999999996, 8187]","[0.035999999999999997, 0.05600000000000005, 8221]","[0.035999999999999997, 0.040000000000000036, 8254]","[0.035999999999999997, 0.024000000000000021, 8288]","[0.035999999999999997, 0.0040000000000000036, 8321]","[0.035999999999999997, -0.012000000000000011, 8353]","[0.035999999999999997, -0.032000000000000028, 8387]","[0.032000000000000001, -0.048000000000000043, 8420]","[0.032000000000000001, -0.060000000000000053, 8454]","[0.032000000000000001, -0.064000000000000057, 8487]","[0.032000000000000001, -0.064000000000000057, 8521]","[0.032000000000000001, -0.06800000000000006, 8554]","[0.032000000000000001, -0.072000000000000064, 8587]","[0.032000000000000001, -0.076000000000000068, 8621]","[0.032000000000000001, -0.088000000000000078, 8654]","[0.028000000000000001, -0.096000000000000085, 8688]","[0.028000000000000001, -0.10000000000000009, 8721]","[0.028000000000000001, -0.10400000000000009, 8755]","[0.028000000000000001, -0.10400000000000009, 8787]","[0.028000000000000001, -0.10400000000000009, 8821]","[0.028000000000000001, -0.10400000000000009, 8855]","[0.028000000000000001, -0.10400000000000009, 8888]","[0.028000000000000001, -0.10400000000000009, 8921]","[0.028000000000000001, -0.10400000000000009, 8954]"
"[0.071999999999999995, 0.0, 9889]","[0.071999999999999995, 0.0, 9938]","[0.059999999999999998, -0.0040000000000000036, 9954]"
"[0.071999999999999995, 0.0, 10256]","[0.071999999999999995, 0.0, 10305]","[0.024, -0.0080000000000000071, 10322]","[0.024, -0.0080000000000000071, 10338]","[0.024, -0.0080000000000000071, 10355]","[0.02, -0.0080000000000000071, 10373]","[0.02, -0.0080000000000000071, 10389]","[0.02, -0.0080000000000000071, 10406]","[0.02, -0.0080000000000000071, 10422]","[0.02, -0.0080000000000000071, 10438]","[0.02, -0.0080000000000000071, 10455]","[0.02, -0.0080000000000000071, 10472]","[0.02, -0.0080000000000000071, 10488]","[0.02, -0.0080000000000000071, 10505]","[0.02, -0.0080000000000000071, 10522]","[0.024, -0.0080000000000000071, 10538]","[0.028000000000000001, -0.0080000000000000071, 10555]","[0.035999999999999997, -0.0080000000000000071, 10572]","[0.040000000000000001, -0.012000000000000011, 10589]","[0.048000000000000001, -0.012000000000000011, 10605]","[0.048000000000000001, -0.012000000000000011, 10622]","[0.051999999999999998, -0.012000000000000011, 10639]","[0.056000000000000001, -0.016000000000000014, 10655]","[0.059999999999999998, -0.016000000000000014, 10672]","[0.064000000000000001, -0.016000000000000014, 10689]","[0.068000000000000005, -0.016000000000000014, 10706]","[0.068000000000000005, -0.016000000000000014, 10722]","[0.068000000000000005, -0.016000000000000014, 10739]","[0.071999999999999995, -0.016000000000000014, 10756]","[0.075999999999999998, -0.016000000000000014, 10772]","[0.080000000000000002, -0.020000000000000018, 10789]","[0.080000000000000002, -0.020000000000000018, 10805]","[0.080000000000000002, -0.020000000000000018, 10822]","[0.084000000000000005, -0.020000000000000018, 10839]","[0.084000000000000005, -0.020000000000000018, 10856]","[0.084000000000000005, -0.020000000000000018, 10872]","[0.084000000000000005, -0.020000000000000018, 10889]","[0.084000000000000005, -0.020000000000000018, 10906]","[0.084000000000000005, -0.020000000000000018, 10923]","[0.087999999999999995, -0.020000000000000018, 10939]","[0.087999999999999995, -0.020000000000000018, 10955]","[0.087999999999999995, -0.020000000000000018, 10972]","[0.087999999999999995, -0.020000000000000018, 10989]","[0.087999999999999995, -0.020000000000000018, 11023]","[0.087999999999999995, -0.020000000000000018, 11055]","[0.087999999999999995, -0.020000000000000018, 11089]","[0.087999999999999995, -0.020000000000000018, 11122]","[0.080000000000000002, -0.020000000000000018, 11156]","[0.068000000000000005, -0.020000000000000018, 11189]","[0.064000000000000001, -0.020000000000000018, 11223]","[0.051999999999999998, -0.020000000000000018, 11256]","[0.035999999999999997, -0.020000000000000018, 11290]","[0.02, -0.020000000000000018, 11323]","[0.02, -0.020000000000000018, 11356]","[0.02, -0.020000000000000018, 11389]","[0.02, -0.020000000000000018, 11406]","[0.02, -0.020000000000000018, 11423]","[0.02, -0.016000000000000014, 11440]","[0.02, -0.012000000000000011, 11473]","[0.024, 0.0040000000000000036, 11506]","[0.028000000000000001, 0.012000000000000011, 11540]","[0.028000000000000001, 0.016000000000000014, 11573]","[0.028000000000000001, 0.028000000000000025, 11607]","[0.024, 0.044000000000000039, 11639]","[0.016, 0.060000000000000053, 11673]","[0.012, 0.071999999999999953, 11706]","[0.0040000000000000001, 0.091999999999999971, 11740]","[-0.0080000000000000002, 0.10799999999999998, 11773]","[-0.016, 0.11599999999999999, 11806]","[-0.024, 0.12, 11839]","[-0.035999999999999997, 0.12, 11873]","[-0.040000000000000001, 0.12, 11907]","[-0.048000000000000001, 0.12, 11940]","[-0.059999999999999998, 0.10399999999999998, 11973]","[-0.064000000000000001, 0.083999999999999964, 12006]","[-0.064000000000000001, 0.063999999999999946, 12039]"
