"[0.312, -0.37200000000000011, 3283]"
"[0.312, -0.37200000000000011, 3333]","[0.312, -0.37200000000000011, 3367]","[0.312, -0.37200000000000011, 3383]","[0.312, -0.37200000000000011, 3400]","[0.312, -0.37200000000000011, 3417]","[0.312, -0.37200000000000011, 3434]","[0.312, -0.37200000000000011, 3450]","[0.312, -0.37200000000000011, 3467]","[0.312, -0.37200000000000011, 3483]","[0.312, -0.37200000000000011, 3501]","[0.312, -0.37200000000000011, 3517]","[0.312, -0.37200000000000011, 3534]","[0.312, -0.37200000000000011, 3550]","[0.312, -0.37200000000000011, 3566]","[0.312, -0.37200000000000011, 3584]","[0.312, -0.37200000000000011, 3600]","[0.312, -0.37200000000000011, 3617]","[0.312, -0.37200000000000011, 3633]","[0.312, -0.37200000000000011, 3651]","[0.312, -0.37200000000000011, 3667]","[0.312, -0.37200000000000011, 3684]","[0.312, -0.37200000000000011, 3701]","[0.312, -0.37200000000000011, 3717]","[0.312, -0.37200000000000011, 3733]","[0.312, -0.37200000000000011, 3751]","[0.312, -0.37200000000000011, 3768]","[0.312, -0.37200000000000011, 3783]","[0.29199999999999998, -0.3600000000000001, 3800]","[0.28799999999999998, -0.35600000000000009, 3817]","[0.28399999999999997, -0.35200000000000009, 3834]","[0.28000000000000003, -0.34800000000000009, 3851]","[0.27600000000000002, -0.34800000000000009, 3867]","[0.27600000000000002, -0.34800000000000009, 3884]","[0.27200000000000002, -0.34400000000000008, 3901]","[0.26800000000000002, -0.34400000000000008, 3917]","[0.26800000000000002, -0.34000000000000008, 3933]","[0.26400000000000001, -0.34000000000000008, 3950]","[0.26000000000000001, -0.34000000000000008, 3966]","[0.26000000000000001, -0.33600000000000008, 3984]","[0.25600000000000001, -0.33600000000000008, 4000]","[0.25600000000000001, -0.33200000000000007, 4018]","[0.252, -0.33200000000000007, 4033]","[0.248, -0.33200000000000007, 4050]","[0.24399999999999999, -0.32800000000000007, 4067]","[0.23999999999999999, -0.32400000000000007, 4083]","[0.23599999999999999, -0.32000000000000006, 4100]","[0.22800000000000001, -0.31600000000000006, 4116]","[0.224, -0.31200000000000006, 4133]","[0.22, -0.30800000000000005, 4150]","[0.216, -0.30800000000000005, 4167]","[0.216, -0.30800000000000005, 4183]","[0.21199999999999999, -0.30400000000000005, 4201]","[0.21199999999999999, -0.30400000000000005, 4234]","[0.20799999999999999, -0.30400000000000005, 4267]","[0.20000000000000001, -0.29600000000000004, 4300]","[0.188, -0.29200000000000004, 4334]","[0.184, -0.28800000000000003, 4368]","[0.184, -0.28800000000000003, 4401]","[0.184, -0.28800000000000003, 4434]","[0.184, -0.28800000000000003, 4468]","[0.184, -0.28800000000000003, 4501]","[0.184, -0.28800000000000003, 4534]","[0.184, -0.28800000000000003, 4568]","[0.184, -0.28800000000000003, 4600]","[0.184, -0.28800000000000003, 4618]","[0.184, -0.28800000000000003, 4651]","[0.184, -0.28800000000000003, 4685]","[0.188, -0.28800000000000003, 4718]","[0.19600000000000001, -0.28800000000000003, 4751]","[0.20399999999999999, -0.28000000000000003, 4784]","[0.216, -0.27600000000000002, 4817]","[0.22, -0.27200000000000002, 4851]","[0.22800000000000001, -0.26800000000000002, 4884]","[0.23999999999999999, -0.25600000000000001, 4918]","[0.248, -0.248, 4951]","[0.252, -0.23999999999999999, 4985]","[0.26400000000000001, -0.22799999999999998, 5017]","[0.26800000000000002, -0.21599999999999997, 5051]","[0.28000000000000003, -0.19599999999999995, 5085]","[0.28799999999999998, -0.17199999999999993, 5118]","[0.29199999999999998, -0.14799999999999991, 5168]","[0.29599999999999999, -0.1399999999999999, 5201]","[0.29599999999999999, -0.12400000000000011, 5235]","[0.29999999999999999, -0.1080000000000001, 5268]","[0.29999999999999999, -0.096000000000000085, 5302]","[0.30399999999999999, -0.084000000000000075, 5335]","[0.30399999999999999, -0.06800000000000006, 5368]","[0.30399999999999999, -0.052000000000000046, 5402]","[0.30399999999999999, -0.040000000000000036, 5434]","[0.30399999999999999, -0.032000000000000028, 5468]","[0.29999999999999999, -0.016000000000000014, 5501]","[0.29599999999999999, -0.0040000000000000036, 5534]","[0.29199999999999998, 0.0, 5568]","[0.28799999999999998, 0.020000000000000018, 5601]","[0.28000000000000003, 0.040000000000000036, 5635]","[0.27200000000000002, 0.067999999999999949, 5668]","[0.26400000000000001, 0.087999999999999967, 5702]","[0.26000000000000001, 0.099999999999999978, 5735]","[0.25600000000000001, 0.11199999999999999, 5768]","[0.248, 0.124, 5802]","[0.23599999999999999, 0.13200000000000001, 5834]","[0.22800000000000001, 0.14400000000000002, 5868]","[0.21199999999999999, 0.15200000000000002, 5902]","[0.192, 0.16800000000000004, 5935]","[0.17999999999999999, 0.17600000000000005, 5968]","[0.16800000000000001, 0.18000000000000005, 6001]","[0.152, 0.18400000000000005, 6035]","[0.13200000000000001, 0.19199999999999995, 6068]","[0.104, 0.19599999999999995, 6101]","[0.075999999999999998, 0.19599999999999995, 6134]","[0.056000000000000001, 0.19599999999999995, 6168]","[0.032000000000000001, 0.19599999999999995, 6201]","[0.016, 0.19599999999999995, 6234]","[0.0040000000000000001, 0.19199999999999995, 6268]","[-0.016, 0.18000000000000005, 6301]","[-0.040000000000000001, 0.17200000000000004, 6335]","[-0.056000000000000001, 0.16000000000000003, 6369]","[-0.059999999999999998, 0.15600000000000003, 6402]","[-0.071999999999999995, 0.14800000000000002, 6436]","[-0.087999999999999995, 0.13200000000000001, 6469]","[-0.104, 0.12, 6502]","[-0.11600000000000001, 0.10799999999999998, 6535]","[-0.13200000000000001, 0.095999999999999974, 6569]","[-0.14399999999999999, 0.07999999999999996, 6601]","[-0.14799999999999999, 0.075999999999999956, 6635]","[-0.152, 0.063999999999999946, 6669]","[-0.16, 0.044000000000000039, 6701]","[-0.16800000000000001, 0.024000000000000021, 6736]","[-0.17599999999999999, 0.0080000000000000071, 6768]","[-0.17999999999999999, 0.0, 6802]","[-0.17999999999999999, -0.012000000000000011, 6835]","[-0.17999999999999999, -0.020000000000000018, 6869]","[-0.17999999999999999, -0.028000000000000025, 6902]","[-0.17999999999999999, -0.040000000000000036, 6935]","[-0.17999999999999999, -0.05600000000000005, 6968]","[-0.17999999999999999, -0.064000000000000057, 7002]","[-0.17999999999999999, -0.072000000000000064, 7035]","[-0.17999999999999999, -0.084000000000000075, 7068]","[-0.17599999999999999, -0.092000000000000082, 7102]","[-0.16800000000000001, -0.10000000000000009, 7135]","[-0.16800000000000001, -0.1080000000000001, 7169]","[-0.16, -0.1160000000000001, 7202]","[-0.156, -0.12400000000000011, 7235]","[-0.14799999999999999, -0.1359999999999999, 7268]","[-0.14399999999999999, -0.14399999999999991, 7301]","[-0.13600000000000001, -0.15199999999999991, 7336]","[-0.128, -0.15999999999999992, 7368]","[-0.11600000000000001, -0.16799999999999993, 7402]","[-0.112, -0.17599999999999993, 7435]","[-0.104, -0.18399999999999994, 7469]","[-0.10000000000000001, -0.18799999999999994, 7502]","[-0.096000000000000002, -0.19199999999999995, 7536]","[-0.091999999999999998, -0.19599999999999995, 7569]","[-0.087999999999999995, -0.19999999999999996, 7603]","[-0.087999999999999995, -0.19999999999999996, 7636]","[-0.084000000000000005, -0.19999999999999996, 7669]","[-0.080000000000000002, -0.20799999999999996, 7702]","[-0.080000000000000002, -0.20799999999999996, 7736]","[-0.080000000000000002, -0.21199999999999997, 7769]","[-0.080000000000000002, -0.21199999999999997, 7802]","[-0.075999999999999998, -0.21199999999999997, 7836]","[-0.075999999999999998, -0.21199999999999997, 7903]","[-0.075999999999999998, -0.21199999999999997, 7936]","[-0.075999999999999998, -0.21199999999999997, 7970]","[-0.075999999999999998, -0.21199999999999997, 8002]"
"[-0.059999999999999998, -0.248, 9153]","[-0.059999999999999998, -0.252, 9202]","[-0.059999999999999998, -0.252, 9219]","[-0.059999999999999998, -0.252, 9236]","[-0.059999999999999998, -0.252, 9253]","[-0.059999999999999998, -0.252, 9270]","[-0.059999999999999998, -0.252, 9286]","[-0.059999999999999998, -0.252, 9303]","[-0.059999999999999998, -0.252, 9320]","[-0.059999999999999998, -0.252, 9336]","[-0.059999999999999998, -0.252, 9353]","[-0.059999999999999998, -0.252, 9369]","[-0.059999999999999998, -0.252, 9387]","[-0.059999999999999998, -0.252, 9403]","[-0.059999999999999998, -0.252, 9420]","[-0.059999999999999998, -0.252, 9436]","[-0.059999999999999998, -0.252, 9453]","[-0.059999999999999998, -0.252, 9470]","[-0.059999999999999998, -0.252, 9486]","[-0.059999999999999998, -0.252, 9503]","[-0.059999999999999998, -0.252, 9520]","[-0.059999999999999998, -0.252, 9537]","[-0.059999999999999998, -0.248, 9553]","[-0.059999999999999998, -0.248, 9570]","[-0.059999999999999998, -0.248, 9587]","[-0.059999999999999998, -0.248, 9604]","[-0.059999999999999998, -0.248, 9620]","[-0.059999999999999998, -0.248, 9636]","[-0.059999999999999998, -0.24399999999999999, 9654]","[-0.059999999999999998, -0.24399999999999999, 9670]","[-0.059999999999999998, -0.23999999999999999, 9687]","[-0.059999999999999998, -0.23199999999999998, 9703]","[-0.059999999999999998, -0.22799999999999998, 9720]","[-0.059999999999999998, -0.22399999999999998, 9737]","[-0.056000000000000001, -0.21599999999999997, 9753]","[-0.056000000000000001, -0.21199999999999997, 9770]","[-0.051999999999999998, -0.20399999999999996, 9787]","[-0.051999999999999998, -0.19999999999999996, 9803]","[-0.051999999999999998, -0.19599999999999995, 9821]","[-0.048000000000000001, -0.19199999999999995, 9837]","[-0.048000000000000001, -0.18799999999999994, 9853]","[-0.043999999999999997, -0.18399999999999994, 9888]","[-0.040000000000000001, -0.17199999999999993, 9920]","[-0.035999999999999997, -0.16399999999999992, 9953]","[-0.032000000000000001, -0.15999999999999992, 9987]","[-0.028000000000000001, -0.15199999999999991, 10020]","[-0.02, -0.14399999999999991, 10054]","[-0.012, -0.1399999999999999, 10088]","[-0.012, -0.1359999999999999, 10120]","[0.0, -0.12400000000000011, 10154]","[0.0080000000000000002, -0.12000000000000011, 10170]","[0.012, -0.12000000000000011, 10187]","[0.02, -0.1160000000000001, 10203]","[0.024, -0.1120000000000001, 10221]","[0.028000000000000001, -0.1120000000000001, 10253]","[0.035999999999999997, -0.1080000000000001, 10287]","[0.043999999999999997, -0.1080000000000001, 10320]","[0.051999999999999998, -0.1080000000000001, 10353]","[0.064000000000000001, -0.1080000000000001, 10387]","[0.075999999999999998, -0.1080000000000001, 10421]","[0.084000000000000005, -0.1080000000000001, 10454]","[0.087999999999999995, -0.1120000000000001, 10487]","[0.091999999999999998, -0.12000000000000011, 10521]","[0.096000000000000002, -0.1319999999999999, 10554]","[0.10000000000000001, -0.1399999999999999, 10587]","[0.104, -0.14399999999999991, 10621]","[0.104, -0.15199999999999991, 10654]","[0.104, -0.15999999999999992, 10687]","[0.104, -0.16799999999999993, 10721]","[0.10000000000000001, -0.17999999999999994, 10755]","[0.096000000000000002, -0.18799999999999994, 10787]","[0.091999999999999998, -0.19599999999999995, 10821]","[0.087999999999999995, -0.20399999999999996, 10854]","[0.084000000000000005, -0.21599999999999997, 10888]","[0.080000000000000002, -0.22399999999999998, 10921]","[0.075999999999999998, -0.23199999999999998, 10954]","[0.071999999999999995, -0.24399999999999999, 10987]","[0.068000000000000005, -0.252, 11020]","[0.059999999999999998, -0.26400000000000001, 11054]","[0.051999999999999998, -0.27600000000000002, 11087]","[0.043999999999999997, -0.28800000000000003, 11170]","[0.035999999999999997, -0.29200000000000004, 11204]","[0.032000000000000001, -0.29600000000000004, 11237]","[0.024, -0.30400000000000005, 11270]","[0.016, -0.31200000000000006, 11304]","[0.0080000000000000002, -0.32000000000000006, 11337]","[-0.0040000000000000001, -0.32800000000000007, 11371]","[-0.012, -0.33600000000000008, 11404]","[-0.024, -0.34400000000000008, 11438]","[-0.032000000000000001, -0.34800000000000009, 11471]","[-0.035999999999999997, -0.35200000000000009, 11504]","[-0.040000000000000001, -0.35200000000000009, 11537]","[-0.048000000000000001, -0.35600000000000009, 11571]","[-0.048000000000000001, -0.35600000000000009, 11605]","[-0.051999999999999998, -0.35600000000000009, 11637]","[-0.064000000000000001, -0.33600000000000008, 11671]","[-0.068000000000000005, -0.32400000000000007, 11705]","[-0.068000000000000005, -0.30800000000000005, 11738]","[-0.068000000000000005, -0.28800000000000003, 11771]","[-0.068000000000000005, -0.26800000000000002, 11805]","[-0.068000000000000005, -0.26000000000000001, 11838]","[-0.068000000000000005, -0.248, 11871]","[-0.059999999999999998, -0.23599999999999999, 11904]","[-0.059999999999999998, -0.22799999999999998, 11938]","[-0.059999999999999998, -0.22799999999999998, 11971]","[-0.059999999999999998, -0.22799999999999998, 12004]","[-0.059999999999999998, -0.22799999999999998, 12037]","[-0.059999999999999998, -0.22799999999999998, 12071]","[-0.056000000000000001, -0.22799999999999998, 12104]"
