"[-0.14799999999999999, -0.17599999999999993, 2067]","[-0.156, -0.15599999999999992, 2083]","[-0.156, -0.14399999999999991, 2100]","[-0.156, -0.1319999999999999, 2117]","[-0.152, -0.12000000000000011, 2133]","[-0.152, -0.10400000000000009, 2150]","[-0.14799999999999999, -0.084000000000000075, 2166]","[-0.14799999999999999, -0.072000000000000064, 2183]","[-0.14399999999999999, -0.064000000000000057, 2200]","[-0.14000000000000001, -0.040000000000000036, 2217]","[-0.13600000000000001, -0.024000000000000021, 2233]","[-0.13200000000000001, -0.0040000000000000036, 2250]","[-0.13200000000000001, 0.0080000000000000071, 2266]","[-0.128, 0.024000000000000021, 2283]","[-0.124, 0.036000000000000032, 2300]","[-0.11600000000000001, 0.052000000000000046, 2317]","[-0.112, 0.063999999999999946, 2333]","[-0.104, 0.075999999999999956, 2350]","[-0.087999999999999995, 0.095999999999999974, 2366]","[-0.080000000000000002, 0.10799999999999998, 2384]","[-0.071999999999999995, 0.12, 2400]","[-0.059999999999999998, 0.13200000000000001, 2417]","[-0.043999999999999997, 0.15200000000000002, 2433]","[-0.035999999999999997, 0.16000000000000003, 2451]","[-0.028000000000000001, 0.16800000000000004, 2467]","[-0.016, 0.17200000000000004, 2484]","[0.0, 0.17600000000000005, 2500]","[0.012, 0.17600000000000005, 2517]","[0.028000000000000001, 0.17600000000000005, 2533]","[0.043999999999999997, 0.16800000000000004, 2549]","[0.059999999999999998, 0.16000000000000003, 2567]","[0.084000000000000005, 0.14800000000000002, 2583]","[0.096000000000000002, 0.14000000000000001, 2601]","[0.108, 0.128, 2616]","[0.124, 0.10799999999999998, 2633]","[0.13200000000000001, 0.091999999999999971, 2650]","[0.13600000000000001, 0.07999999999999996, 2667]","[0.14399999999999999, 0.063999999999999946, 2683]","[0.14799999999999999, 0.040000000000000036, 2700]","[0.152, 0.024000000000000021, 2717]","[0.152, 0.0080000000000000071, 2734]","[0.152, -0.012000000000000011, 2750]","[0.152, -0.028000000000000025, 2767]","[0.152, -0.052000000000000046, 2783]","[0.152, -0.06800000000000006, 2800]","[0.152, -0.084000000000000075, 2816]","[0.152, -0.096000000000000085, 2833]","[0.152, -0.12000000000000011, 2851]","[0.152, -0.1319999999999999, 2867]","[0.152, -0.14399999999999991, 2884]","[0.152, -0.15599999999999992, 2900]","[0.152, -0.16799999999999993, 2917]","[0.152, -0.17999999999999994, 2934]","[0.14799999999999999, -0.19199999999999995, 2951]","[0.14799999999999999, -0.19999999999999996, 2969]","[0.14799999999999999, -0.19999999999999996, 2996]","[0.14799999999999999, -0.20399999999999996, 3018]","[0.14799999999999999, -0.21199999999999997, 3036]","[0.14399999999999999, -0.21999999999999997, 3064]","[0.13200000000000001, -0.19999999999999996, 3084]"
"[-0.248, 0.24399999999999999, 3918]","[-0.24399999999999999, 0.23999999999999999, 3952]","[-0.23999999999999999, 0.23599999999999999, 3968]","[-0.23599999999999999, 0.23199999999999998, 3985]","[-0.22800000000000001, 0.22799999999999998, 4001]","[-0.22, 0.22399999999999998, 4018]","[-0.216, 0.21999999999999997, 4034]","[-0.20799999999999999, 0.21999999999999997, 4052]","[-0.20000000000000001, 0.21599999999999997, 4068]","[-0.188, 0.21199999999999997, 4085]","[-0.17599999999999999, 0.20799999999999996, 4101]","[-0.16, 0.20399999999999996, 4118]","[-0.14799999999999999, 0.20399999999999996, 4135]","[-0.13600000000000001, 0.19999999999999996, 4151]","[-0.12, 0.19599999999999995, 4169]","[-0.108, 0.19599999999999995, 4185]","[-0.091999999999999998, 0.19599999999999995, 4202]","[-0.071999999999999995, 0.19599999999999995, 4219]","[-0.048000000000000001, 0.19599999999999995, 4235]","[-0.032000000000000001, 0.19599999999999995, 4251]","[-0.024, 0.19599999999999995, 4268]","[-0.012, 0.19199999999999995, 4285]","[0.0, 0.19199999999999995, 4301]","[0.012, 0.19199999999999995, 4318]","[0.024, 0.19199999999999995, 4335]","[0.035999999999999997, 0.18799999999999994, 4352]","[0.048000000000000001, 0.18799999999999994, 4367]","[0.056000000000000001, 0.18400000000000005, 4385]","[0.064000000000000001, 0.18400000000000005, 4402]","[0.071999999999999995, 0.18400000000000005, 4419]","[0.087999999999999995, 0.18400000000000005, 4435]","[0.096000000000000002, 0.18400000000000005, 4452]","[0.104, 0.18000000000000005, 4468]","[0.112, 0.18000000000000005, 4484]","[0.12, 0.18000000000000005, 4501]","[0.128, 0.18000000000000005, 4518]","[0.13600000000000001, 0.18000000000000005, 4534]","[0.14399999999999999, 0.18000000000000005, 4551]","[0.14799999999999999, 0.18000000000000005, 4569]","[0.16, 0.18799999999999994, 4584]","[0.16800000000000001, 0.19599999999999995, 4602]","[0.17199999999999999, 0.19999999999999996, 4618]","[0.17999999999999999, 0.20399999999999996, 4635]","[0.188, 0.21199999999999997, 4651]","[0.19600000000000001, 0.21999999999999997, 4668]","[0.20000000000000001, 0.22799999999999998, 4684]","[0.20799999999999999, 0.23199999999999998, 4701]","[0.21199999999999999, 0.24399999999999999, 4718]","[0.21199999999999999, 0.252, 4735]","[0.21199999999999999, 0.26000000000000001, 4751]","[0.21199999999999999, 0.26800000000000002, 4768]","[0.20399999999999999, 0.28000000000000003, 4785]","[0.19600000000000001, 0.29200000000000004, 4809]","[0.188, 0.30400000000000005, 4835]","[0.17599999999999999, 0.31999999999999995, 4852]","[0.17199999999999999, 0.32399999999999995, 4875]","[0.16, 0.32799999999999996, 4902]","[0.14399999999999999, 0.33599999999999997, 4929]","[0.124, 0.33999999999999997, 4951]","[0.104, 0.34399999999999997, 4983]","[0.064000000000000001, 0.34799999999999998, 5001]","[0.051999999999999998, 0.34799999999999998, 5022]","[0.032000000000000001, 0.35199999999999998, 5048]","[0.0080000000000000002, 0.34399999999999997, 5068]","[-0.016, 0.32399999999999995, 5089]"
