"[-0.075999999999999998, -0.076000000000000068, 1233]","[-0.075999999999999998, -0.076000000000000068, 1248]","[-0.075999999999999998, -0.076000000000000068, 1266]","[-0.075999999999999998, -0.076000000000000068, 1283]","[-0.075999999999999998, -0.076000000000000068, 1299]","[-0.075999999999999998, -0.076000000000000068, 1315]","[-0.075999999999999998, -0.076000000000000068, 1332]","[-0.084000000000000005, -0.06800000000000006, 1349]","[-0.087999999999999995, -0.06800000000000006, 1366]","[-0.091999999999999998, -0.064000000000000057, 1382]","[-0.10000000000000001, -0.05600000000000005, 1399]","[-0.108, -0.040000000000000036, 1416]","[-0.11600000000000001, -0.028000000000000025, 1433]","[-0.124, -0.012000000000000011, 1449]","[-0.13200000000000001, 0.0, 1466]","[-0.13600000000000001, 0.012000000000000011, 1482]","[-0.13600000000000001, 0.020000000000000018, 1499]","[-0.13600000000000001, 0.028000000000000025, 1515]","[-0.13600000000000001, 0.036000000000000032, 1532]","[-0.13600000000000001, 0.044000000000000039, 1549]","[-0.13200000000000001, 0.052000000000000046, 1566]","[-0.13200000000000001, 0.05600000000000005, 1582]","[-0.128, 0.060000000000000053, 1599]","[-0.124, 0.063999999999999946, 1616]","[-0.12, 0.067999999999999949, 1632]","[-0.11600000000000001, 0.071999999999999953, 1648]","[-0.112, 0.075999999999999956, 1666]","[-0.108, 0.07999999999999996, 1683]","[-0.096000000000000002, 0.083999999999999964, 1699]","[-0.087999999999999995, 0.087999999999999967, 1715]","[-0.075999999999999998, 0.091999999999999971, 1732]","[-0.071999999999999995, 0.091999999999999971, 1749]","[-0.059999999999999998, 0.095999999999999974, 1766]","[-0.051999999999999998, 0.099999999999999978, 1783]","[-0.043999999999999997, 0.099999999999999978, 1800]","[-0.028000000000000001, 0.10399999999999998, 1832]","[0.0, 0.10799999999999998, 1866]","[0.043999999999999997, 0.12, 1883]","[0.051999999999999998, 0.124, 1899]","[0.080000000000000002, 0.128, 1916]","[0.091999999999999998, 0.13200000000000001, 1932]","[0.104, 0.13200000000000001, 1950]","[0.11600000000000001, 0.13600000000000001, 1966]","[0.12, 0.13600000000000001, 2000]","[0.128, 0.13600000000000001, 2033]","[0.128, 0.13600000000000001, 2066]","[0.128, 0.13600000000000001, 2083]","[0.128, 0.13600000000000001, 2099]","[0.128, 0.13600000000000001, 2116]","[0.128, 0.13600000000000001, 2133]","[0.128, 0.13600000000000001, 2150]","[0.128, 0.13600000000000001, 2166]"
"[0.043999999999999997, 0.11599999999999999, 3284]","[0.043999999999999997, 0.12, 3317]","[0.043999999999999997, 0.124, 3334]","[0.043999999999999997, 0.124, 3351]","[0.043999999999999997, 0.124, 3367]","[0.043999999999999997, 0.124, 3384]","[0.043999999999999997, 0.124, 3401]","[0.043999999999999997, 0.124, 3417]","[0.043999999999999997, 0.124, 3434]","[0.048000000000000001, 0.124, 3451]","[0.056000000000000001, 0.124, 3467]","[0.064000000000000001, 0.12, 3484]","[0.075999999999999998, 0.10799999999999998, 3500]","[0.084000000000000005, 0.099999999999999978, 3517]","[0.087999999999999995, 0.087999999999999967, 3533]","[0.091999999999999998, 0.07999999999999996, 3551]","[0.10000000000000001, 0.063999999999999946, 3567]","[0.10000000000000001, 0.052000000000000046, 3584]","[0.10000000000000001, 0.040000000000000036, 3601]","[0.10000000000000001, 0.028000000000000025, 3618]","[0.10000000000000001, 0.012000000000000011, 3634]","[0.10000000000000001, -0.0040000000000000036, 3650]","[0.096000000000000002, -0.016000000000000014, 3667]","[0.087999999999999995, -0.028000000000000025, 3684]","[0.084000000000000005, -0.040000000000000036, 3701]","[0.080000000000000002, -0.052000000000000046, 3717]","[0.075999999999999998, -0.060000000000000053, 3733]","[0.075999999999999998, -0.060000000000000053, 3751]","[0.075999999999999998, -0.064000000000000057, 3768]","[0.075999999999999998, -0.064000000000000057, 3784]","[0.075999999999999998, -0.064000000000000057, 3818]"
"[0.0, -0.052000000000000046, 4218]","[0.0040000000000000001, -0.048000000000000043, 4268]","[0.0040000000000000001, -0.048000000000000043, 4284]","[0.0080000000000000002, -0.044000000000000039, 4301]","[0.016, -0.044000000000000039, 4318]","[0.024, -0.040000000000000036, 4334]","[0.040000000000000001, -0.032000000000000028, 4351]","[0.056000000000000001, -0.028000000000000025, 4368]","[0.071999999999999995, -0.024000000000000021, 4385]","[0.096000000000000002, -0.024000000000000021, 4401]","[0.11600000000000001, -0.024000000000000021, 4418]","[0.13600000000000001, -0.036000000000000032, 4435]","[0.152, -0.048000000000000043, 4451]","[0.17199999999999999, -0.06800000000000006, 4468]","[0.184, -0.084000000000000075, 4484]","[0.192, -0.096000000000000085, 4502]","[0.20000000000000001, -0.10400000000000009, 4517]","[0.20399999999999999, -0.1120000000000001, 4534]","[0.20799999999999999, -0.1160000000000001, 4552]","[0.20799999999999999, -0.12000000000000011, 4568]","[0.20799999999999999, -0.12000000000000011, 4585]","[0.20799999999999999, -0.12000000000000011, 4601]","[0.21199999999999999, -0.12000000000000011, 4618]","[0.21199999999999999, -0.12000000000000011, 4634]","[0.21199999999999999, -0.12000000000000011, 4652]","[0.21199999999999999, -0.12000000000000011, 4668]","[0.21199999999999999, -0.12000000000000011, 4684]","[0.21199999999999999, -0.12000000000000011, 4701]"
