"[0.14799999999999999, 0.248, 4784]","[0.14399999999999999, 0.252, 4803]","[0.14399999999999999, 0.25600000000000001, 4817]","[0.14399999999999999, 0.25600000000000001, 4835]","[0.14399999999999999, 0.25600000000000001, 4851]","[0.14399999999999999, 0.25600000000000001, 4867]","[0.14000000000000001, 0.25600000000000001, 4884]","[0.14000000000000001, 0.25600000000000001, 4901]","[0.14000000000000001, 0.25600000000000001, 4917]","[0.14000000000000001, 0.25600000000000001, 4934]","[0.14000000000000001, 0.25600000000000001, 4950]","[0.14000000000000001, 0.25600000000000001, 4967]","[0.14000000000000001, 0.25600000000000001, 4984]","[0.14000000000000001, 0.25600000000000001, 5001]","[0.14000000000000001, 0.25600000000000001, 5017]","[0.14000000000000001, 0.25600000000000001, 5035]","[0.14000000000000001, 0.25600000000000001, 5051]","[0.14000000000000001, 0.25600000000000001, 5067]","[0.14000000000000001, 0.25600000000000001, 5085]","[0.14000000000000001, 0.25600000000000001, 5101]","[0.13600000000000001, 0.25600000000000001, 5118]","[0.13600000000000001, 0.25600000000000001, 5138]","[0.13200000000000001, 0.25600000000000001, 5151]","[0.128, 0.25600000000000001, 5168]","[0.128, 0.25600000000000001, 5184]","[0.124, 0.252, 5200]","[0.12, 0.252, 5217]","[0.108, 0.24399999999999999, 5235]","[0.10000000000000001, 0.23199999999999998, 5250]","[0.091999999999999998, 0.22399999999999998, 5268]","[0.087999999999999995, 0.20799999999999996, 5283]","[0.084000000000000005, 0.19599999999999995, 5305]","[0.084000000000000005, 0.16800000000000004, 5335]","[0.11600000000000001, 0.13600000000000001, 5352]","[0.14000000000000001, 0.13200000000000001, 5367]","[0.16400000000000001, 0.13600000000000001, 5384]","[0.192, 0.15200000000000002, 5401]","[0.216, 0.17200000000000004, 5418]","[0.22800000000000001, 0.20799999999999996, 5451]","[0.21199999999999999, 0.24399999999999999, 5467]","[0.192, 0.25600000000000001, 5491]","[0.16400000000000001, 0.26000000000000001, 5517]"
"[0.087999999999999995, 0.22399999999999998, 5868]","[0.059999999999999998, 0.23999999999999999, 5901]","[0.048000000000000001, 0.24399999999999999, 5918]","[0.024, 0.252, 5935]","[-0.0080000000000000002, 0.26000000000000001, 5952]","[-0.040000000000000001, 0.26400000000000001, 5967]","[-0.071999999999999995, 0.26400000000000001, 5984]","[-0.108, 0.26000000000000001, 6002]","[-0.16, 0.23199999999999998, 6018]","[-0.20000000000000001, 0.20399999999999996, 6034]","[-0.23200000000000001, 0.17600000000000005, 6051]","[-0.26800000000000002, 0.12, 6068]","[-0.27600000000000002, 0.07999999999999996, 6084]","[-0.27600000000000002, 0.040000000000000036, 6102]","[-0.27200000000000002, 0.0040000000000000036, 6118]","[-0.26000000000000001, -0.020000000000000018, 6135]","[-0.23999999999999999, -0.044000000000000039, 6156]","[-0.216, -0.064000000000000057, 6168]","[-0.20399999999999999, -0.06800000000000006, 6185]","[-0.188, -0.072000000000000064, 6202]","[-0.16800000000000001, -0.076000000000000068, 6217]","[-0.16, -0.076000000000000068, 6234]","[-0.152, -0.076000000000000068, 6252]","[-0.152, -0.076000000000000068, 6268]","[-0.152, -0.076000000000000068, 6284]","[-0.152, -0.076000000000000068, 6301]","[-0.152, -0.076000000000000068, 6318]","[-0.152, -0.076000000000000068, 6335]","[-0.152, -0.076000000000000068, 6352]","[-0.152, -0.076000000000000068, 6367]","[-0.152, -0.076000000000000068, 6384]","[-0.152, -0.076000000000000068, 6402]","[-0.152, -0.076000000000000068, 6418]","[-0.152, -0.076000000000000068, 6435]","[-0.152, -0.076000000000000068, 6451]","[-0.152, -0.076000000000000068, 6468]","[-0.152, -0.076000000000000068, 6487]","[-0.152, -0.076000000000000068, 6502]","[-0.152, -0.076000000000000068, 6518]","[-0.152, -0.076000000000000068, 6535]","[-0.152, -0.076000000000000068, 6568]"
"[-0.091999999999999998, 0.016000000000000014, 7218]","[-0.091999999999999998, 0.016000000000000014, 7252]","[-0.091999999999999998, 0.016000000000000014, 7268]","[-0.10000000000000001, 0.016000000000000014, 7285]","[-0.104, 0.016000000000000014, 7301]","[-0.112, 0.012000000000000011, 7325]","[-0.124, 0.0, 7335]","[-0.13600000000000001, -0.012000000000000011, 7351]","[-0.14799999999999999, -0.028000000000000025, 7368]","[-0.16, -0.040000000000000036, 7384]","[-0.17199999999999999, -0.05600000000000005, 7401]","[-0.184, -0.084000000000000075, 7418]","[-0.192, -0.10400000000000009, 7434]","[-0.20000000000000001, -0.1319999999999999, 7452]","[-0.20399999999999999, -0.17599999999999993, 7469]","[-0.20399999999999999, -0.20399999999999996, 7485]","[-0.19600000000000001, -0.23199999999999998, 7502]","[-0.188, -0.26000000000000001, 7518]","[-0.17599999999999999, -0.28400000000000003, 7534]","[-0.156, -0.30800000000000005, 7552]","[-0.112, -0.32800000000000007, 7569]","[-0.075999999999999998, -0.32800000000000007, 7584]","[-0.035999999999999997, -0.32800000000000007, 7602]","[0.02, -0.30400000000000005, 7619]","[0.051999999999999998, -0.28000000000000003, 7635]","[0.080000000000000002, -0.252, 7651]","[0.096000000000000002, -0.21999999999999997, 7674]","[0.104, -0.17599999999999993, 7701]","[0.096000000000000002, -0.12799999999999989, 7719]","[0.068000000000000005, -0.10400000000000009, 7735]","[0.059999999999999998, -0.10000000000000009, 7751]","[0.035999999999999997, -0.088000000000000078, 7768]","[0.028000000000000001, -0.084000000000000075, 7785]","[0.024, -0.080000000000000071, 7802]","[0.024, -0.080000000000000071, 7819]","[0.024, -0.080000000000000071, 7835]"
"[0.071999999999999995, 0.040000000000000036, 8069]","[0.051999999999999998, 0.032000000000000028, 8119]","[0.032000000000000001, -0.016000000000000014, 8136]","[0.012, -0.052000000000000046, 8152]","[-0.024, -0.1120000000000001, 8168]","[-0.035999999999999997, -0.14799999999999991, 8186]","[-0.043999999999999997, -0.16799999999999993, 8202]","[-0.048000000000000001, -0.18399999999999994, 8219]","[-0.048000000000000001, -0.18799999999999994, 8235]","[-0.048000000000000001, -0.18799999999999994, 8252]","[-0.048000000000000001, -0.18799999999999994, 8269]","[-0.048000000000000001, -0.17599999999999993, 8286]"
