"[-0.308, 0.14000000000000001, 17379]","[-0.308, 0.14000000000000001, 17396]","[-0.308, 0.14000000000000001, 17412]","[-0.308, 0.14000000000000001, 17430]","[-0.308, 0.14000000000000001, 17446]","[-0.308, 0.14000000000000001, 17463]","[-0.308, 0.14000000000000001, 17479]","[-0.308, 0.14000000000000001, 17496]","[-0.308, 0.14000000000000001, 17513]","[-0.308, 0.14000000000000001, 17529]","[-0.308, 0.14000000000000001, 17546]","[-0.308, 0.14000000000000001, 17562]","[-0.308, 0.14000000000000001, 17579]","[-0.308, 0.14000000000000001, 17596]","[-0.30399999999999999, 0.14000000000000001, 17613]","[-0.27600000000000002, 0.13600000000000001, 17629]","[-0.22, 0.13600000000000001, 17646]","[-0.13200000000000001, 0.13600000000000001, 17663]","[-0.10000000000000001, 0.13600000000000001, 17680]","[-0.091999999999999998, 0.13600000000000001, 17696]","[-0.087999999999999995, 0.13600000000000001, 17713]","[-0.068000000000000005, 0.14000000000000001, 17730]","[-0.040000000000000001, 0.14400000000000002, 17746]","[-0.012, 0.14800000000000002, 17763]","[-0.0040000000000000001, 0.15200000000000002, 17779]","[-0.0040000000000000001, 0.15200000000000002, 17796]","[-0.0040000000000000001, 0.15200000000000002, 17813]","[-0.012, 0.14800000000000002, 17830]","[-0.02, 0.14800000000000002, 17846]","[-0.024, 0.14800000000000002, 17864]"
"[-0.216, 0.11199999999999999, 18513]","[-0.216, 0.11199999999999999, 18537]","[-0.216, 0.11199999999999999, 18547]","[-0.216, 0.11199999999999999, 18564]","[-0.216, 0.10799999999999998, 18580]","[-0.216, 0.10799999999999998, 18598]","[-0.216, 0.10799999999999998, 18614]","[-0.216, 0.10799999999999998, 18631]","[-0.216, 0.10799999999999998, 18647]","[-0.216, 0.10799999999999998, 18664]","[-0.216, 0.10799999999999998, 18681]","[-0.216, 0.10799999999999998, 18697]","[-0.216, 0.10799999999999998, 18714]","[-0.216, 0.10799999999999998, 18730]","[-0.216, 0.10799999999999998, 18748]","[-0.216, 0.10799999999999998, 18764]","[-0.216, 0.10799999999999998, 18780]","[-0.216, 0.10799999999999998, 18797]","[-0.216, 0.10799999999999998, 18814]","[-0.216, 0.10799999999999998, 18831]","[-0.216, 0.10799999999999998, 18847]","[-0.216, 0.10799999999999998, 18864]","[-0.216, 0.10799999999999998, 18880]","[-0.216, 0.10799999999999998, 18897]","[-0.216, 0.10799999999999998, 18914]","[-0.21199999999999999, 0.10799999999999998, 18931]","[-0.21199999999999999, 0.10799999999999998, 18947]","[-0.21199999999999999, 0.10799999999999998, 18964]","[-0.21199999999999999, 0.10799999999999998, 18980]","[-0.21199999999999999, 0.10799999999999998, 18997]","[-0.21199999999999999, 0.10799999999999998, 19014]","[-0.21199999999999999, 0.10799999999999998, 19031]","[-0.21199999999999999, 0.10799999999999998, 19048]","[-0.21199999999999999, 0.10799999999999998, 19064]","[-0.21199999999999999, 0.10799999999999998, 19081]","[-0.21199999999999999, 0.10799999999999998, 19097]","[-0.21199999999999999, 0.10799999999999998, 19114]","[-0.21199999999999999, 0.10799999999999998, 19130]","[-0.216, 0.10399999999999998, 19148]","[-0.22, 0.095999999999999974, 19164]","[-0.23200000000000001, 0.07999999999999996, 19181]","[-0.248, 0.060000000000000053, 19198]","[-0.252, 0.05600000000000005, 19215]","[-0.25600000000000001, 0.052000000000000046, 19230]","[-0.25600000000000001, 0.052000000000000046, 19247]","[-0.25600000000000001, 0.052000000000000046, 19264]","[-0.25600000000000001, 0.048000000000000043, 19281]","[-0.26000000000000001, 0.048000000000000043, 19297]","[-0.26400000000000001, 0.044000000000000039, 19315]","[-0.27200000000000002, 0.036000000000000032, 19337]","[-0.28000000000000003, 0.024000000000000021, 19363]","[-0.28399999999999997, 0.020000000000000018, 19380]","[-0.28399999999999997, 0.020000000000000018, 19398]","[-0.28399999999999997, 0.020000000000000018, 19416]","[-0.28799999999999998, 0.016000000000000014, 19443]","[-0.30399999999999999, 0.0, 19464]","[-0.308, -0.0080000000000000071, 19483]","[-0.308, -0.012000000000000011, 19509]","[-0.308, -0.012000000000000011, 19531]","[-0.308, -0.012000000000000011, 19550]","[-0.308, -0.012000000000000011, 19576]","[-0.308, -0.012000000000000011, 19598]","[-0.308, -0.012000000000000011, 19617]","[-0.308, -0.012000000000000011, 19643]","[-0.308, -0.012000000000000011, 19664]","[-0.308, -0.012000000000000011, 19683]","[-0.308, -0.012000000000000011, 19710]","[-0.308, -0.012000000000000011, 19731]","[-0.308, -0.012000000000000011, 19763]","[-0.308, -0.012000000000000011, 19789]","[-0.308, -0.012000000000000011, 19814]","[-0.308, -0.012000000000000011, 19843]","[-0.308, -0.012000000000000011, 19865]","[-0.308, -0.012000000000000011, 19896]","[-0.308, -0.012000000000000011, 19923]","[-0.308, -0.012000000000000011, 19948]","[-0.308, -0.012000000000000011, 19976]","[-0.308, -0.012000000000000011, 19997]","[-0.308, -0.012000000000000011, 20029]","[-0.308, -0.012000000000000011, 20056]","[-0.29599999999999999, -0.012000000000000011, 20110]","[-0.26400000000000001, -0.0080000000000000071, 20131]","[-0.224, -0.0080000000000000071, 20163]","[-0.13600000000000001, -0.0040000000000000036, 20189]","[-0.051999999999999998, -0.020000000000000018, 20215]","[-0.016, -0.040000000000000036, 20243]","[0.016, -0.052000000000000046, 20265]","[0.040000000000000001, -0.064000000000000057, 20296]","[0.068000000000000005, -0.10000000000000009, 20323]","[0.091999999999999998, -0.1359999999999999, 20348]","[0.10000000000000001, -0.14399999999999991, 20376]","[0.104, -0.14399999999999991, 20398]","[0.104, -0.14799999999999991, 20429]","[0.11600000000000001, -0.15599999999999992, 20456]","[0.124, -0.15999999999999992, 20482]","[0.124, -0.15999999999999992, 20509]","[0.124, -0.16399999999999992, 20532]","[0.128, -0.17199999999999993, 20562]","[0.13600000000000001, -0.17599999999999993, 20590]","[0.13600000000000001, -0.17999999999999994, 20615]","[0.14000000000000001, -0.19599999999999995, 20643]","[0.14399999999999999, -0.20799999999999996, 20665]","[0.14799999999999999, -0.20799999999999996, 20696]","[0.14799999999999999, -0.20799999999999996, 20722]","[0.14799999999999999, -0.20799999999999996, 20748]","[0.14799999999999999, -0.20799999999999996, 20776]","[0.14799999999999999, -0.20799999999999996, 20798]","[0.14799999999999999, -0.20799999999999996, 20830]","[0.14799999999999999, -0.20799999999999996, 20857]","[0.14799999999999999, -0.20399999999999996, 20882]","[0.14799999999999999, -0.18799999999999994, 20910]","[0.14799999999999999, -0.14399999999999991, 20933]","[0.14799999999999999, -0.10000000000000009, 20963]","[0.152, -0.016000000000000014, 20990]","[0.152, 0.083999999999999964, 21016]","[0.152, 0.11199999999999999, 21043]","[0.14799999999999999, 0.11199999999999999, 21066]","[0.14799999999999999, 0.11199999999999999, 21097]","[0.14799999999999999, 0.11199999999999999, 21123]","[0.14799999999999999, 0.11199999999999999, 21149]","[0.14799999999999999, 0.11199999999999999, 21176]","[0.14799999999999999, 0.11199999999999999, 21199]","[0.14799999999999999, 0.11199999999999999, 21229]","[0.14799999999999999, 0.11199999999999999, 21256]","[0.14799999999999999, 0.11599999999999999, 21282]","[0.14799999999999999, 0.11599999999999999, 21310]","[0.14799999999999999, 0.11599999999999999, 21333]","[0.14799999999999999, 0.11599999999999999, 21362]","[0.14799999999999999, 0.12, 21390]","[0.14799999999999999, 0.13600000000000001, 21416]","[0.14799999999999999, 0.15600000000000003, 21442]","[0.14799999999999999, 0.15600000000000003, 21466]","[0.14799999999999999, 0.15600000000000003, 21496]","[0.14799999999999999, 0.15600000000000003, 21522]","[0.14799999999999999, 0.15600000000000003, 21549]","[0.14799999999999999, 0.16000000000000003, 21576]","[0.14799999999999999, 0.16400000000000003, 21599]","[0.14799999999999999, 0.17200000000000004, 21630]","[0.14799999999999999, 0.17200000000000004, 21655]","[0.14799999999999999, 0.17600000000000005, 21683]","[0.14799999999999999, 0.18799999999999994, 21709]","[0.14799999999999999, 0.21199999999999997, 21733]","[0.14799999999999999, 0.21999999999999997, 21762]","[0.14799999999999999, 0.21999999999999997, 21789]","[0.14799999999999999, 0.21999999999999997, 21815]","[0.14799999999999999, 0.21999999999999997, 21842]","[0.14799999999999999, 0.21999999999999997, 21866]","[0.14799999999999999, 0.21999999999999997, 21895]","[0.14799999999999999, 0.21999999999999997, 21917]","[0.14799999999999999, 0.21999999999999997, 21949]","[0.14799999999999999, 0.21999999999999997, 21976]","[0.14799999999999999, 0.21999999999999997, 22000]","[0.14799999999999999, 0.21999999999999997, 22029]","[0.14799999999999999, 0.21599999999999997, 22055]","[0.14399999999999999, 0.21199999999999997, 22082]","[0.14399999999999999, 0.21199999999999997, 22108]","[0.14399999999999999, 0.21199999999999997, 22133]","[0.14000000000000001, 0.21199999999999997, 22163]","[0.128, 0.20799999999999996, 22189]","[0.12, 0.20799999999999996, 22216]","[0.12, 0.20799999999999996, 22242]"
"[0.14399999999999999, 0.052000000000000046, 23175]","[0.14399999999999999, 0.048000000000000043, 23229]","[0.14399999999999999, 0.048000000000000043, 23242]","[0.14399999999999999, 0.048000000000000043, 23255]","[0.14399999999999999, 0.048000000000000043, 23268]","[0.14399999999999999, 0.048000000000000043, 23284]","[0.14399999999999999, 0.048000000000000043, 23301]","[0.14399999999999999, 0.048000000000000043, 23318]","[0.14399999999999999, 0.048000000000000043, 23334]","[0.14399999999999999, 0.048000000000000043, 23351]","[0.14399999999999999, 0.048000000000000043, 23367]","[0.14399999999999999, 0.048000000000000043, 23384]","[0.14399999999999999, 0.048000000000000043, 23401]","[0.14399999999999999, 0.048000000000000043, 23417]","[0.14399999999999999, 0.048000000000000043, 23434]","[0.14399999999999999, 0.048000000000000043, 23451]","[0.14399999999999999, 0.048000000000000043, 23468]","[0.14399999999999999, 0.048000000000000043, 23484]","[0.14399999999999999, 0.048000000000000043, 23501]","[0.14399999999999999, 0.048000000000000043, 23517]","[0.14399999999999999, 0.048000000000000043, 23534]","[0.13200000000000001, 0.044000000000000039, 23551]","[0.12, 0.036000000000000032, 23568]","[0.108, 0.028000000000000025, 23584]","[0.096000000000000002, 0.016000000000000014, 23601]","[0.075999999999999998, 0.0, 23618]","[0.068000000000000005, -0.0080000000000000071, 23634]","[0.059999999999999998, -0.016000000000000014, 23651]","[0.056000000000000001, -0.024000000000000021, 23667]","[0.048000000000000001, -0.036000000000000032, 23684]","[0.043999999999999997, -0.052000000000000046, 23701]","[0.040000000000000001, -0.064000000000000057, 23718]","[0.040000000000000001, -0.072000000000000064, 23734]","[0.040000000000000001, -0.072000000000000064, 23751]","[0.040000000000000001, -0.072000000000000064, 23768]","[0.040000000000000001, -0.072000000000000064, 23785]","[0.040000000000000001, -0.072000000000000064, 23801]","[0.040000000000000001, -0.076000000000000068, 23817]","[0.040000000000000001, -0.076000000000000068, 23835]","[0.040000000000000001, -0.076000000000000068, 23851]","[0.040000000000000001, -0.076000000000000068, 23868]","[0.040000000000000001, -0.076000000000000068, 23884]","[0.040000000000000001, -0.076000000000000068, 23901]","[0.040000000000000001, -0.080000000000000071, 23917]","[0.040000000000000001, -0.080000000000000071, 23935]","[0.040000000000000001, -0.072000000000000064, 23951]","[0.051999999999999998, -0.040000000000000036, 23967]"
