"[-0.20000000000000001, 0.31200000000000006, 1350]","[-0.20000000000000001, 0.31200000000000006, 1365]","[-0.20000000000000001, 0.31200000000000006, 1383]","[-0.20000000000000001, 0.31200000000000006, 1400]","[-0.19600000000000001, 0.31200000000000006, 1416]","[-0.19600000000000001, 0.30800000000000005, 1433]","[-0.192, 0.30000000000000004, 1450]","[-0.188, 0.29200000000000004, 1466]","[-0.184, 0.28400000000000003, 1484]","[-0.17999999999999999, 0.27600000000000002, 1499]","[-0.17199999999999999, 0.26000000000000001, 1519]","[-0.16400000000000001, 0.248, 1532]","[-0.16, 0.23199999999999998, 1550]","[-0.156, 0.21599999999999997, 1566]","[-0.14399999999999999, 0.18000000000000005, 1583]","[-0.14000000000000001, 0.15600000000000003, 1600]","[-0.13600000000000001, 0.13600000000000001, 1616]","[-0.13200000000000001, 0.11199999999999999, 1633]","[-0.128, 0.091999999999999971, 1649]","[-0.12, 0.063999999999999946, 1666]","[-0.11600000000000001, 0.044000000000000039, 1683]","[-0.112, 0.0080000000000000071, 1699]","[-0.108, -0.0040000000000000036, 1716]","[-0.108, -0.044000000000000039, 1733]","[-0.108, -0.06800000000000006, 1750]","[-0.108, -0.088000000000000078, 1767]","[-0.104, -0.1080000000000001, 1783]","[-0.104, -0.1399999999999999, 1800]","[-0.10000000000000001, -0.15599999999999992, 1816]","[-0.10000000000000001, -0.17599999999999993, 1834]","[-0.10000000000000001, -0.19199999999999995, 1850]","[-0.10000000000000001, -0.21199999999999997, 1867]","[-0.10000000000000001, -0.23599999999999999, 1883]","[-0.096000000000000002, -0.25600000000000001, 1899]","[-0.096000000000000002, -0.27200000000000002, 1917]","[-0.091999999999999998, -0.28400000000000003, 1933]","[-0.087999999999999995, -0.30400000000000005, 1951]","[-0.087999999999999995, -0.30800000000000005, 1967]","[-0.087999999999999995, -0.31200000000000006, 1984]","[-0.087999999999999995, -0.31600000000000006, 1999]","[-0.087999999999999995, -0.31600000000000006, 2020]","[-0.084000000000000005, -0.31600000000000006, 2045]","[-0.084000000000000005, -0.30400000000000005, 2066]"
"[-0.084000000000000005, -0.084000000000000075, 2400]","[-0.084000000000000005, -0.084000000000000075, 2429]","[-0.084000000000000005, -0.084000000000000075, 2450]","[-0.084000000000000005, -0.084000000000000075, 2467]","[-0.084000000000000005, -0.084000000000000075, 2484]","[-0.091999999999999998, -0.084000000000000075, 2501]","[-0.091999999999999998, -0.084000000000000075, 2519]","[-0.096000000000000002, -0.084000000000000075, 2533]","[-0.096000000000000002, -0.088000000000000078, 2550]","[-0.096000000000000002, -0.088000000000000078, 2568]","[-0.10000000000000001, -0.088000000000000078, 2584]","[-0.10000000000000001, -0.088000000000000078, 2600]","[-0.10000000000000001, -0.088000000000000078, 2617]","[-0.10000000000000001, -0.088000000000000078, 2634]","[-0.10000000000000001, -0.088000000000000078, 2651]","[-0.10000000000000001, -0.088000000000000078, 2667]","[-0.096000000000000002, -0.084000000000000075, 2684]","[-0.080000000000000002, -0.06800000000000006, 2701]","[-0.068000000000000005, -0.05600000000000005, 2717]","[-0.051999999999999998, -0.040000000000000036, 2734]","[-0.032000000000000001, -0.016000000000000014, 2751]","[-0.016, -0.0040000000000000036, 2767]","[-0.0040000000000000001, 0.012000000000000011, 2784]","[0.0080000000000000002, 0.024000000000000021, 2800]","[0.024, 0.032000000000000028, 2817]","[0.035999999999999997, 0.044000000000000039, 2835]","[0.056000000000000001, 0.05600000000000005, 2850]","[0.064000000000000001, 0.063999999999999946, 2867]","[0.071999999999999995, 0.067999999999999949, 2884]","[0.084000000000000005, 0.07999999999999996, 2900]","[0.091999999999999998, 0.083999999999999964, 2918]","[0.10000000000000001, 0.087999999999999967, 2934]","[0.104, 0.091999999999999971, 2950]","[0.112, 0.099999999999999978, 2968]","[0.12, 0.10799999999999998, 2984]","[0.12, 0.10799999999999998, 3001]","[0.124, 0.11199999999999999, 3020]","[0.124, 0.11199999999999999, 3035]","[0.124, 0.11199999999999999, 3062]","[0.128, 0.11199999999999999, 3084]","[0.124, 0.099999999999999978, 3100]"
"[-0.11600000000000001, -0.096000000000000085, 3501]","[-0.11600000000000001, -0.096000000000000085, 3545]","[-0.11600000000000001, -0.096000000000000085, 3562]","[-0.11600000000000001, -0.096000000000000085, 3579]","[-0.11600000000000001, -0.096000000000000085, 3595]","[-0.11600000000000001, -0.096000000000000085, 3612]","[-0.11600000000000001, -0.096000000000000085, 3629]","[-0.112, -0.096000000000000085, 3645]","[-0.108, -0.096000000000000085, 3661]","[-0.10000000000000001, -0.096000000000000085, 3679]","[-0.091999999999999998, -0.10000000000000009, 3694]","[-0.084000000000000005, -0.10400000000000009, 3712]","[-0.075999999999999998, -0.1080000000000001, 3728]","[-0.059999999999999998, -0.1160000000000001, 3746]","[-0.051999999999999998, -0.12400000000000011, 3761]","[-0.043999999999999997, -0.12799999999999989, 3779]","[-0.028000000000000001, -0.1359999999999999, 3795]","[-0.012, -0.14399999999999991, 3812]","[0.0, -0.14799999999999991, 3829]","[0.016, -0.15599999999999992, 3851]","[0.051999999999999998, -0.17599999999999993, 3868]","[0.071999999999999995, -0.18399999999999994, 3885]","[0.087999999999999995, -0.19599999999999995, 3901]","[0.104, -0.20799999999999996, 3919]","[0.11600000000000001, -0.21599999999999997, 3935]","[0.13600000000000001, -0.23199999999999998, 3952]","[0.14000000000000001, -0.23599999999999999, 3968]","[0.16, -0.252, 3984]","[0.17199999999999999, -0.26000000000000001, 4001]","[0.184, -0.26800000000000002, 4021]","[0.20000000000000001, -0.28000000000000003, 4035]","[0.20799999999999999, -0.28800000000000003, 4051]","[0.216, -0.29200000000000004, 4068]","[0.22, -0.29600000000000004, 4084]","[0.22800000000000001, -0.30000000000000004, 4102]","[0.22800000000000001, -0.30000000000000004, 4119]","[0.23200000000000001, -0.30400000000000005, 4134]","[0.23599999999999999, -0.30400000000000005, 4151]","[0.23599999999999999, -0.30800000000000005, 4178]","[0.23999999999999999, -0.30800000000000005, 4196]","[0.23999999999999999, -0.30800000000000005, 4212]","[0.23999999999999999, -0.30800000000000005, 4235]","[0.23999999999999999, -0.30800000000000005, 4251]","[0.23999999999999999, -0.30800000000000005, 4278]"
