"[0.087999999999999995, -0.020000000000000018, 6438]","[0.087999999999999995, -0.016000000000000014, 6454]","[0.087999999999999995, -0.012000000000000011, 6471]","[0.087999999999999995, -0.012000000000000011, 6488]","[0.087999999999999995, -0.012000000000000011, 6504]","[0.087999999999999995, -0.012000000000000011, 6521]","[0.087999999999999995, -0.012000000000000011, 6538]","[0.087999999999999995, -0.0080000000000000071, 6554]","[0.087999999999999995, -0.0080000000000000071, 6571]","[0.087999999999999995, -0.0080000000000000071, 6587]","[0.087999999999999995, -0.0040000000000000036, 6604]","[0.084000000000000005, -0.0040000000000000036, 6621]","[0.084000000000000005, -0.0040000000000000036, 6638]","[0.084000000000000005, -0.0040000000000000036, 6654]","[0.084000000000000005, -0.0040000000000000036, 6671]","[0.084000000000000005, -0.0040000000000000036, 6688]","[0.084000000000000005, -0.0040000000000000036, 6704]","[0.084000000000000005, -0.0040000000000000036, 6721]","[0.084000000000000005, -0.0040000000000000036, 6737]","[0.084000000000000005, -0.0040000000000000036, 6754]","[0.084000000000000005, -0.0040000000000000036, 6771]","[0.084000000000000005, -0.0040000000000000036, 6788]","[0.084000000000000005, 0.0, 6804]","[0.084000000000000005, 0.0040000000000000036, 6820]","[0.084000000000000005, 0.0080000000000000071, 6838]","[0.084000000000000005, 0.016000000000000014, 6854]","[0.084000000000000005, 0.020000000000000018, 6871]","[0.091999999999999998, 0.040000000000000036, 6888]","[0.10000000000000001, 0.052000000000000046, 6904]","[0.108, 0.060000000000000053, 6921]","[0.112, 0.067999999999999949, 6938]","[0.112, 0.071999999999999953, 6954]","[0.112, 0.071999999999999953, 6970]","[0.112, 0.071999999999999953, 6987]","[0.112, 0.075999999999999956, 7005]","[0.112, 0.075999999999999956, 7021]","[0.112, 0.075999999999999956, 7038]","[0.112, 0.075999999999999956, 7054]","[0.112, 0.075999999999999956, 7071]","[0.11600000000000001, 0.071999999999999953, 7087]","[0.12, 0.060000000000000053, 7105]","[0.12, 0.052000000000000046, 7121]","[0.12, 0.040000000000000036, 7137]","[0.12, 0.024000000000000021, 7155]","[0.12, 0.0, 7171]","[0.124, -0.020000000000000018, 7188]","[0.128, -0.048000000000000043, 7204]","[0.13200000000000001, -0.080000000000000071, 7221]","[0.13200000000000001, -0.088000000000000078, 7237]","[0.13600000000000001, -0.096000000000000085, 7255]","[0.13600000000000001, -0.10400000000000009, 7271]","[0.13600000000000001, -0.1120000000000001, 7287]","[0.13600000000000001, -0.1319999999999999, 7305]","[0.13600000000000001, -0.14399999999999991, 7320]","[0.13600000000000001, -0.15599999999999992, 7338]","[0.13600000000000001, -0.16399999999999992, 7354]","[0.13600000000000001, -0.17199999999999993, 7371]","[0.13600000000000001, -0.17199999999999993, 7388]","[0.13600000000000001, -0.17199999999999993, 7404]","[0.13600000000000001, -0.17199999999999993, 7421]","[0.13600000000000001, -0.17199999999999993, 7437]","[0.13600000000000001, -0.15999999999999992, 7454]","[0.14000000000000001, -0.1319999999999999, 7471]","[0.14399999999999999, -0.1120000000000001, 7488]","[0.14799999999999999, -0.088000000000000078, 7522]","[0.152, -0.060000000000000053, 7538]","[0.152, -0.048000000000000043, 7571]","[0.16, 0.0040000000000000036, 7587]","[0.16, 0.012000000000000011, 7604]","[0.16, 0.032000000000000028, 7622]","[0.16, 0.044000000000000039, 7638]","[0.16, 0.05600000000000005, 7654]","[0.156, 0.075999999999999956, 7671]","[0.156, 0.087999999999999967, 7688]","[0.152, 0.099999999999999978, 7705]","[0.14799999999999999, 0.10799999999999998, 7738]","[0.13200000000000001, 0.14000000000000001, 7772]","[0.112, 0.16800000000000004, 7805]","[0.080000000000000002, 0.17200000000000004, 7839]","[0.040000000000000001, 0.17200000000000004, 7871]","[-0.028000000000000001, 0.128, 7922]","[-0.068000000000000005, 0.067999999999999949, 7956]","[-0.080000000000000002, 0.024000000000000021, 7989]","[-0.084000000000000005, -0.064000000000000057, 8021]","[-0.080000000000000002, -0.14799999999999991, 8056]","[-0.064000000000000001, -0.22799999999999998, 8088]","[-0.028000000000000001, -0.30000000000000004, 8122]","[0.0080000000000000002, -0.33200000000000007, 8155]","[0.059999999999999998, -0.3640000000000001, 8188]","[0.091999999999999998, -0.37999999999999989, 8221]","[0.11600000000000001, -0.3839999999999999, 8239]","[0.128, -0.3839999999999999, 8271]","[0.156, -0.34000000000000008, 8305]","[0.16400000000000001, -0.30800000000000005, 8339]","[0.16800000000000001, -0.27200000000000002, 8355]","[0.16400000000000001, -0.26400000000000001, 8372]","[0.156, -0.25600000000000001, 8388]","[0.14399999999999999, -0.248, 8405]","[0.128, -0.23999999999999999, 8439]"
"[0.16400000000000001, -0.048000000000000043, 9456]","[0.16400000000000001, -0.052000000000000046, 9490]","[0.16400000000000001, -0.052000000000000046, 9506]","[0.16400000000000001, -0.052000000000000046, 9523]","[0.16400000000000001, -0.052000000000000046, 9540]","[0.16400000000000001, -0.052000000000000046, 9557]","[0.16400000000000001, -0.052000000000000046, 9573]","[0.16400000000000001, -0.052000000000000046, 9589]","[0.16400000000000001, -0.052000000000000046, 9607]","[0.16400000000000001, -0.052000000000000046, 9623]","[0.16400000000000001, -0.052000000000000046, 9640]","[0.16400000000000001, -0.052000000000000046, 9656]","[0.16400000000000001, -0.052000000000000046, 9673]","[0.17999999999999999, -0.044000000000000039, 9689]","[0.20000000000000001, -0.032000000000000028, 9706]","[0.21199999999999999, -0.024000000000000021, 9722]","[0.22, -0.024000000000000021, 9739]","[0.22, -0.024000000000000021, 9756]","[0.22, -0.024000000000000021, 9773]","[0.22, -0.024000000000000021, 9790]","[0.22, -0.028000000000000025, 9806]"
