"[0.184, 0.33999999999999997, 2566]","[0.17999999999999999, 0.33599999999999997, 2582]","[0.17999999999999999, 0.33599999999999997, 2600]","[0.17999999999999999, 0.33599999999999997, 2616]","[0.17999999999999999, 0.33599999999999997, 2632]","[0.17999999999999999, 0.33599999999999997, 2650]","[0.17999999999999999, 0.33599999999999997, 2666]","[0.17999999999999999, 0.33599999999999997, 2682]","[0.17999999999999999, 0.33599999999999997, 2699]","[0.17999999999999999, 0.33599999999999997, 2716]","[0.17999999999999999, 0.33599999999999997, 2733]","[0.17999999999999999, 0.33599999999999997, 2749]","[0.17999999999999999, 0.33599999999999997, 2766]","[0.17999999999999999, 0.33599999999999997, 2783]","[0.17999999999999999, 0.33599999999999997, 2800]","[0.17999999999999999, 0.32799999999999996, 2815]","[0.17999999999999999, 0.32399999999999995, 2832]","[0.17999999999999999, 0.31599999999999995, 2850]","[0.17999999999999999, 0.30800000000000005, 2866]","[0.17999999999999999, 0.28800000000000003, 2883]","[0.17999999999999999, 0.28000000000000003, 2899]","[0.17999999999999999, 0.26800000000000002, 2917]","[0.17999999999999999, 0.25600000000000001, 2933]","[0.17599999999999999, 0.24399999999999999, 2950]","[0.17599999999999999, 0.23599999999999999, 2966]","[0.17599999999999999, 0.23199999999999998, 2983]","[0.17599999999999999, 0.22399999999999998, 3000]","[0.17599999999999999, 0.21599999999999997, 3017]","[0.17599999999999999, 0.20799999999999996, 3033]","[0.17599999999999999, 0.19999999999999996, 3049]","[0.17599999999999999, 0.18400000000000005, 3066]","[0.17599999999999999, 0.18000000000000005, 3083]","[0.17599999999999999, 0.16800000000000004, 3100]","[0.17199999999999999, 0.15600000000000003, 3116]","[0.17199999999999999, 0.14000000000000001, 3133]","[0.17199999999999999, 0.128, 3150]","[0.17199999999999999, 0.11599999999999999, 3167]","[0.17199999999999999, 0.10399999999999998, 3183]","[0.17199999999999999, 0.091999999999999971, 3199]","[0.17199999999999999, 0.075999999999999956, 3217]","[0.16800000000000001, 0.060000000000000053, 3233]","[0.16800000000000001, 0.048000000000000043, 3250]","[0.16800000000000001, 0.040000000000000036, 3267]","[0.16800000000000001, 0.032000000000000028, 3283]","[0.16800000000000001, 0.016000000000000014, 3299]","[0.16800000000000001, 0.0, 3317]","[0.16800000000000001, -0.012000000000000011, 3333]","[0.16800000000000001, -0.028000000000000025, 3367]","[0.16800000000000001, -0.044000000000000039, 3400]","[0.16800000000000001, -0.06800000000000006, 3434]","[0.17599999999999999, -0.092000000000000082, 3467]","[0.17599999999999999, -0.1080000000000001, 3500]","[0.17999999999999999, -0.12000000000000011, 3534]","[0.17999999999999999, -0.1399999999999999, 3566]","[0.184, -0.15599999999999992, 3600]","[0.184, -0.16799999999999993, 3633]","[0.184, -0.18799999999999994, 3667]","[0.188, -0.21199999999999997, 3701]","[0.188, -0.22799999999999998, 3734]","[0.188, -0.25600000000000001, 3767]","[0.188, -0.28000000000000003, 3800]","[0.188, -0.29600000000000004, 3834]","[0.184, -0.30800000000000005, 3867]","[0.17999999999999999, -0.31600000000000006, 3901]","[0.17999999999999999, -0.32800000000000007, 3934]","[0.17999999999999999, -0.34000000000000008, 3967]","[0.17999999999999999, -0.34000000000000008, 4000]","[0.17999999999999999, -0.34000000000000008, 4034]","[0.17999999999999999, -0.34400000000000008, 4067]","[0.17999999999999999, -0.34400000000000008, 4100]"
"[0.17999999999999999, 0.083999999999999964, 4735]","[0.17999999999999999, 0.083999999999999964, 4785]","[0.17999999999999999, 0.083999999999999964, 4801]","[0.17999999999999999, 0.083999999999999964, 4818]","[0.17999999999999999, 0.083999999999999964, 4835]","[0.17999999999999999, 0.083999999999999964, 4851]","[0.17999999999999999, 0.083999999999999964, 4868]","[0.17199999999999999, 0.083999999999999964, 4884]","[0.16800000000000001, 0.083999999999999964, 4901]","[0.16400000000000001, 0.083999999999999964, 4919]","[0.16, 0.083999999999999964, 4935]","[0.156, 0.083999999999999964, 4951]","[0.152, 0.083999999999999964, 4968]","[0.14399999999999999, 0.087999999999999967, 4985]","[0.14000000000000001, 0.087999999999999967, 5001]","[0.13600000000000001, 0.095999999999999974, 5018]","[0.128, 0.099999999999999978, 5034]","[0.11600000000000001, 0.10799999999999998, 5051]","[0.112, 0.11199999999999999, 5068]","[0.104, 0.11199999999999999, 5084]","[0.10000000000000001, 0.11199999999999999, 5101]","[0.091999999999999998, 0.11599999999999999, 5118]","[0.084000000000000005, 0.11599999999999999, 5134]","[0.075999999999999998, 0.11599999999999999, 5151]","[0.068000000000000005, 0.11599999999999999, 5168]","[0.056000000000000001, 0.11599999999999999, 5201]","[0.035999999999999997, 0.11199999999999999, 5218]","[0.032000000000000001, 0.11199999999999999, 5235]","[0.02, 0.10399999999999998, 5252]","[0.012, 0.10399999999999998, 5268]","[0.0040000000000000001, 0.099999999999999978, 5285]","[-0.0080000000000000002, 0.099999999999999978, 5301]","[-0.012, 0.095999999999999974, 5318]","[-0.02, 0.091999999999999971, 5335]","[-0.024, 0.087999999999999967, 5352]","[-0.028000000000000001, 0.087999999999999967, 5368]","[-0.032000000000000001, 0.083999999999999964, 5385]","[-0.040000000000000001, 0.083999999999999964, 5401]","[-0.043999999999999997, 0.07999999999999996, 5419]","[-0.051999999999999998, 0.075999999999999956, 5452]","[-0.064000000000000001, 0.063999999999999946, 5485]","[-0.080000000000000002, 0.052000000000000046, 5518]","[-0.091999999999999998, 0.044000000000000039, 5552]","[-0.104, 0.036000000000000032, 5585]","[-0.11600000000000001, 0.024000000000000021, 5618]","[-0.128, 0.012000000000000011, 5651]","[-0.14000000000000001, 0.0040000000000000036, 5685]","[-0.152, -0.0040000000000000036, 5701]","[-0.156, -0.0080000000000000071, 5719]","[-0.16, -0.016000000000000014, 5735]","[-0.16400000000000001, -0.024000000000000021, 5769]","[-0.17999999999999999, -0.040000000000000036, 5802]","[-0.184, -0.060000000000000053, 5835]","[-0.192, -0.084000000000000075, 5869]","[-0.19600000000000001, -0.10000000000000009, 5902]","[-0.19600000000000001, -0.1160000000000001, 5936]","[-0.192, -0.12799999999999989, 5969]","[-0.188, -0.1399999999999999, 6003]","[-0.17999999999999999, -0.15199999999999991, 6035]","[-0.16800000000000001, -0.16399999999999992, 6069]","[-0.14799999999999999, -0.17999999999999994, 6102]","[-0.128, -0.18399999999999994, 6120]","[-0.12, -0.18799999999999994, 6152]","[-0.096000000000000002, -0.20399999999999996, 6185]","[-0.080000000000000002, -0.21199999999999997, 6219]","[-0.068000000000000005, -0.21999999999999997, 6252]","[-0.051999999999999998, -0.23199999999999998, 6285]","[-0.035999999999999997, -0.23599999999999999, 6319]","[-0.02, -0.24399999999999999, 6353]","[0.0, -0.25600000000000001, 6385]","[0.016, -0.26000000000000001, 6421]","[0.035999999999999997, -0.26400000000000001, 6453]","[0.051999999999999998, -0.26400000000000001, 6486]","[0.068000000000000005, -0.26400000000000001, 6519]","[0.091999999999999998, -0.26000000000000001, 6552]","[0.12, -0.248, 6586]","[0.14000000000000001, -0.23999999999999999, 6620]","[0.156, -0.23599999999999999, 6653]","[0.17199999999999999, -0.22799999999999998, 6685]","[0.188, -0.21999999999999997, 6719]","[0.21199999999999999, -0.20399999999999996, 6786]","[0.216, -0.19599999999999995, 6820]","[0.216, -0.19599999999999995, 6853]","[0.216, -0.19599999999999995, 6885]"
