"[0.13200000000000001, 0.128, 87873]","[0.13200000000000001, 0.128, 87890]","[0.13600000000000001, 0.128, 87907]","[0.14000000000000001, 0.128, 87923]","[0.14000000000000001, 0.128, 87940]","[0.14000000000000001, 0.128, 87957]","[0.14000000000000001, 0.128, 87973]","[0.14000000000000001, 0.128, 87990]","[0.14000000000000001, 0.128, 88007]","[0.14000000000000001, 0.13200000000000001, 88023]","[0.13600000000000001, 0.14000000000000001, 88040]","[0.13200000000000001, 0.14800000000000002, 88056]","[0.12, 0.16400000000000003, 88073]","[0.104, 0.17600000000000005, 88090]","[0.071999999999999995, 0.19199999999999995, 88107]","[0.048000000000000001, 0.19599999999999995, 88124]","[0.028000000000000001, 0.19999999999999996, 88141]","[0.0040000000000000001, 0.19999999999999996, 88157]","[-0.040000000000000001, 0.19999999999999996, 88173]","[-0.068000000000000005, 0.19199999999999995, 88196]","[-0.104, 0.17200000000000004, 88224]","[-0.14399999999999999, 0.14800000000000002, 88240]","[-0.16, 0.13600000000000001, 88257]","[-0.17599999999999999, 0.12, 88274]","[-0.20799999999999999, 0.095999999999999974, 88291]","[-0.224, 0.075999999999999956, 88307]","[-0.22800000000000001, 0.060000000000000053, 88323]","[-0.23200000000000001, 0.040000000000000036, 88341]","[-0.23599999999999999, 0.016000000000000014, 88358]","[-0.24399999999999999, -0.016000000000000014, 88373]","[-0.24399999999999999, -0.032000000000000028, 88390]","[-0.23999999999999999, -0.048000000000000043, 88407]","[-0.22800000000000001, -0.060000000000000053, 88424]","[-0.20799999999999999, -0.076000000000000068, 88441]","[-0.19600000000000001, -0.088000000000000078, 88458]","[-0.17599999999999999, -0.096000000000000085, 88474]","[-0.14799999999999999, -0.10000000000000009, 88490]","[-0.10000000000000001, -0.10000000000000009, 88523]","[-0.048000000000000001, -0.096000000000000085, 88540]","[-0.035999999999999997, -0.096000000000000085, 88557]","[-0.016, -0.096000000000000085, 88573]","[0.012, -0.088000000000000078, 88591]","[0.02, -0.084000000000000075, 88624]","[0.028000000000000001, -0.080000000000000071, 88658]","[0.056000000000000001, -0.064000000000000057, 88675]","[0.068000000000000005, -0.060000000000000053, 88691]","[0.071999999999999995, -0.060000000000000053, 88708]","[0.071999999999999995, -0.060000000000000053, 88725]","[0.080000000000000002, -0.05600000000000005, 88758]","[0.11600000000000001, -0.036000000000000032, 88791]","[0.13600000000000001, -0.032000000000000028, 88824]","[0.13600000000000001, -0.032000000000000028, 88856]","[0.13600000000000001, -0.032000000000000028, 88874]","[0.13600000000000001, -0.032000000000000028, 88907]","[0.13600000000000001, -0.032000000000000028, 88925]","[0.13600000000000001, -0.032000000000000028, 88958]"
"[0.16800000000000001, 0.40800000000000003, 89274]","[0.16400000000000001, 0.39600000000000002, 89308]"
"[0.16800000000000001, 0.40800000000000003, 89341]","[0.16800000000000001, 0.40800000000000003, 89375]","[0.17199999999999999, 0.36799999999999999, 89391]","[0.17199999999999999, 0.36399999999999999, 89408]","[0.17199999999999999, 0.35599999999999998, 89424]","[0.17199999999999999, 0.33999999999999997, 89441]","[0.17599999999999999, 0.31200000000000006, 89458]","[0.17599999999999999, 0.29200000000000004, 89474]","[0.17599999999999999, 0.27200000000000002, 89491]","[0.17999999999999999, 0.252, 89507]","[0.184, 0.21599999999999997, 89524]","[0.184, 0.19599999999999995, 89548]","[0.184, 0.17600000000000005, 89574]","[0.188, 0.14800000000000002, 89591]","[0.188, 0.13600000000000001, 89608]","[0.188, 0.12, 89625]","[0.184, 0.099999999999999978, 89641]","[0.184, 0.083999999999999964, 89658]","[0.184, 0.067999999999999949, 89675]","[0.184, 0.044000000000000039, 89710]","[0.17999999999999999, 0.012000000000000011, 89742]","[0.17999999999999999, -0.040000000000000036, 89758]","[0.17999999999999999, -0.048000000000000043, 89774]","[0.17599999999999999, -0.072000000000000064, 89791]","[0.17599999999999999, -0.084000000000000075, 89807]","[0.17199999999999999, -0.092000000000000082, 89824]","[0.17199999999999999, -0.10000000000000009, 89841]","[0.17199999999999999, -0.1080000000000001, 89857]","[0.17199999999999999, -0.12400000000000011, 89874]","[0.17199999999999999, -0.1319999999999999, 89891]","[0.17599999999999999, -0.14399999999999991, 89908]","[0.17599999999999999, -0.14799999999999991, 89924]","[0.17599999999999999, -0.15999999999999992, 89941]","[0.17599999999999999, -0.16799999999999993, 89958]","[0.17999999999999999, -0.17999999999999994, 89974]","[0.184, -0.19199999999999995, 89991]","[0.184, -0.20399999999999996, 90007]","[0.184, -0.20799999999999996, 90024]","[0.184, -0.21199999999999997, 90041]","[0.184, -0.21199999999999997, 90058]","[0.184, -0.21199999999999997, 90074]","[0.184, -0.21599999999999997, 90108]"
