"[-0.048000000000000001, 0.071999999999999953, 10327]","[-0.048000000000000001, 0.071999999999999953, 10344]","[-0.048000000000000001, 0.071999999999999953, 10360]","[-0.048000000000000001, 0.071999999999999953, 10377]","[-0.048000000000000001, 0.071999999999999953, 10394]","[-0.048000000000000001, 0.071999999999999953, 10410]","[-0.048000000000000001, 0.071999999999999953, 10427]","[-0.048000000000000001, 0.071999999999999953, 10444]","[-0.048000000000000001, 0.071999999999999953, 10461]","[-0.051999999999999998, 0.071999999999999953, 10477]","[-0.051999999999999998, 0.071999999999999953, 10494]","[-0.051999999999999998, 0.071999999999999953, 10510]","[-0.056000000000000001, 0.071999999999999953, 10527]","[-0.056000000000000001, 0.075999999999999956, 10544]","[-0.059999999999999998, 0.075999999999999956, 10560]","[-0.059999999999999998, 0.07999999999999996, 10577]","[-0.059999999999999998, 0.083999999999999964, 10595]","[-0.064000000000000001, 0.087999999999999967, 10611]","[-0.064000000000000001, 0.091999999999999971, 10628]","[-0.064000000000000001, 0.095999999999999974, 10644]","[-0.064000000000000001, 0.10399999999999998, 10661]","[-0.064000000000000001, 0.10799999999999998, 10678]","[-0.064000000000000001, 0.11599999999999999, 10695]","[-0.064000000000000001, 0.124, 10711]","[-0.064000000000000001, 0.128, 10728]","[-0.064000000000000001, 0.13200000000000001, 10745]","[-0.059999999999999998, 0.13600000000000001, 10762]","[-0.059999999999999998, 0.14400000000000002, 10778]","[-0.051999999999999998, 0.15200000000000002, 10794]","[-0.048000000000000001, 0.15600000000000003, 10811]","[-0.043999999999999997, 0.16400000000000003, 10828]","[-0.040000000000000001, 0.16800000000000004, 10845]","[-0.035999999999999997, 0.17600000000000005, 10862]","[-0.032000000000000001, 0.17600000000000005, 10878]","[-0.028000000000000001, 0.18000000000000005, 10895]","[-0.028000000000000001, 0.18400000000000005, 10912]","[-0.02, 0.18799999999999994, 10929]","[-0.016, 0.19199999999999995, 10945]","[-0.012, 0.19599999999999995, 10961]","[-0.0040000000000000001, 0.19999999999999996, 10979]","[0.0, 0.20399999999999996, 10996]","[0.0040000000000000001, 0.20799999999999996, 11013]","[0.0080000000000000002, 0.20799999999999996, 11029]","[0.012, 0.21199999999999997, 11048]","[0.024, 0.21599999999999997, 11062]","[0.032000000000000001, 0.21599999999999997, 11079]","[0.035999999999999997, 0.21999999999999997, 11095]","[0.043999999999999997, 0.21999999999999997, 11113]","[0.051999999999999998, 0.21999999999999997, 11129]","[0.056000000000000001, 0.21999999999999997, 11146]","[0.064000000000000001, 0.21999999999999997, 11163]","[0.071999999999999995, 0.21999999999999997, 11179]","[0.075999999999999998, 0.21999999999999997, 11196]","[0.084000000000000005, 0.21999999999999997, 11213]","[0.091999999999999998, 0.21599999999999997, 11230]","[0.10000000000000001, 0.21199999999999997, 11245]","[0.104, 0.20799999999999996, 11264]","[0.112, 0.19999999999999996, 11279]","[0.11600000000000001, 0.19199999999999995, 11297]","[0.12, 0.18799999999999994, 11312]","[0.124, 0.18000000000000005, 11329]","[0.128, 0.17200000000000004, 11346]","[0.13200000000000001, 0.16400000000000003, 11363]","[0.13200000000000001, 0.15600000000000003, 11380]","[0.13200000000000001, 0.14800000000000002, 11397]","[0.13200000000000001, 0.14000000000000001, 11414]","[0.13200000000000001, 0.124, 11430]","[0.13200000000000001, 0.11599999999999999, 11447]","[0.13200000000000001, 0.10799999999999998, 11463]","[0.128, 0.099999999999999978, 11480]","[0.128, 0.091999999999999971, 11497]","[0.124, 0.07999999999999996, 11514]","[0.12, 0.071999999999999953, 11530]","[0.11600000000000001, 0.063999999999999946, 11546]","[0.108, 0.052000000000000046, 11563]","[0.104, 0.048000000000000043, 11580]","[0.10000000000000001, 0.040000000000000036, 11597]","[0.10000000000000001, 0.036000000000000032, 11613]","[0.096000000000000002, 0.028000000000000025, 11631]","[0.087999999999999995, 0.016000000000000014, 11647]","[0.080000000000000002, 0.0, 11697]","[0.068000000000000005, -0.016000000000000014, 11714]","[0.064000000000000001, -0.024000000000000021, 11731]","[0.059999999999999998, -0.028000000000000025, 11748]","[0.056000000000000001, -0.036000000000000032, 11765]","[0.048000000000000001, -0.044000000000000039, 11781]","[0.043999999999999997, -0.048000000000000043, 11797]","[0.040000000000000001, -0.052000000000000046, 11814]","[0.035999999999999997, -0.05600000000000005, 11831]","[0.032000000000000001, -0.060000000000000053, 11848]","[0.024, -0.06800000000000006, 11881]","[0.012, -0.076000000000000068, 11898]","[0.0040000000000000001, -0.080000000000000071, 11915]","[-0.0040000000000000001, -0.088000000000000078, 11931]","[-0.0080000000000000002, -0.088000000000000078, 11947]","[-0.012, -0.092000000000000082, 11965]","[-0.016, -0.096000000000000085, 11981]","[-0.024, -0.10000000000000009, 11998]","[-0.028000000000000001, -0.10400000000000009, 12032]","[-0.035999999999999997, -0.1080000000000001, 12051]","[-0.043999999999999997, -0.1120000000000001, 12082]","[-0.048000000000000001, -0.1120000000000001, 12115]","[-0.048000000000000001, -0.1120000000000001, 12131]","[-0.048000000000000001, -0.1120000000000001, 12148]","[-0.048000000000000001, -0.1120000000000001, 12165]","[-0.048000000000000001, -0.1120000000000001, 12182]","[-0.048000000000000001, -0.1120000000000001, 12198]","[-0.048000000000000001, -0.1120000000000001, 12215]","[-0.048000000000000001, -0.1120000000000001, 12232]","[-0.048000000000000001, -0.1120000000000001, 12249]","[-0.048000000000000001, -0.1120000000000001, 12265]"
"[0.059999999999999998, -0.048000000000000043, 12833]","[0.059999999999999998, -0.044000000000000039, 12867]","[0.059999999999999998, -0.044000000000000039, 12884]","[0.059999999999999998, -0.044000000000000039, 12900]","[0.059999999999999998, -0.044000000000000039, 12917]","[0.059999999999999998, -0.044000000000000039, 12934]","[0.059999999999999998, -0.044000000000000039, 12951]","[0.059999999999999998, -0.044000000000000039, 12968]","[0.059999999999999998, -0.044000000000000039, 12984]","[0.059999999999999998, -0.044000000000000039, 13000]","[0.059999999999999998, -0.044000000000000039, 13018]","[0.059999999999999998, -0.044000000000000039, 13037]","[0.059999999999999998, -0.044000000000000039, 13050]","[0.059999999999999998, -0.044000000000000039, 13068]","[0.059999999999999998, -0.044000000000000039, 13085]","[0.068000000000000005, -0.044000000000000039, 13101]","[0.071999999999999995, -0.044000000000000039, 13118]","[0.075999999999999998, -0.044000000000000039, 13134]","[0.080000000000000002, -0.044000000000000039, 13151]","[0.084000000000000005, -0.044000000000000039, 13168]","[0.084000000000000005, -0.044000000000000039, 13185]","[0.087999999999999995, -0.044000000000000039, 13202]","[0.091999999999999998, -0.048000000000000043, 13218]","[0.10000000000000001, -0.052000000000000046, 13235]","[0.108, -0.05600000000000005, 13251]","[0.112, -0.064000000000000057, 13268]","[0.12, -0.072000000000000064, 13285]","[0.124, -0.076000000000000068, 13302]","[0.124, -0.084000000000000075, 13318]","[0.128, -0.088000000000000078, 13335]","[0.13200000000000001, -0.092000000000000082, 13351]","[0.13200000000000001, -0.10000000000000009, 13369]","[0.13200000000000001, -0.10400000000000009, 13385]","[0.13200000000000001, -0.1120000000000001, 13402]","[0.13200000000000001, -0.1160000000000001, 13418]","[0.13200000000000001, -0.12799999999999989, 13435]","[0.13200000000000001, -0.1359999999999999, 13452]","[0.13200000000000001, -0.1399999999999999, 13468]","[0.13200000000000001, -0.14799999999999991, 13485]","[0.128, -0.15199999999999991, 13502]","[0.128, -0.15999999999999992, 13519]","[0.124, -0.16399999999999992, 13536]","[0.124, -0.16799999999999993, 13552]","[0.12, -0.17599999999999993, 13568]","[0.11600000000000001, -0.17999999999999994, 13585]","[0.112, -0.18399999999999994, 13603]","[0.112, -0.18799999999999994, 13619]","[0.104, -0.19599999999999995, 13636]","[0.10000000000000001, -0.20399999999999996, 13652]","[0.096000000000000002, -0.20399999999999996, 13669]","[0.091999999999999998, -0.21199999999999997, 13686]","[0.087999999999999995, -0.21599999999999997, 13703]","[0.080000000000000002, -0.21999999999999997, 13719]","[0.071999999999999995, -0.22399999999999998, 13736]","[0.068000000000000005, -0.22799999999999998, 13753]","[0.056000000000000001, -0.23199999999999998, 13769]","[0.048000000000000001, -0.23599999999999999, 13787]","[0.040000000000000001, -0.23999999999999999, 13820]","[0.024, -0.23999999999999999, 13836]","[0.0080000000000000002, -0.23999999999999999, 13853]","[0.0, -0.24399999999999999, 13870]","[-0.0080000000000000002, -0.24399999999999999, 13887]","[-0.02, -0.24399999999999999, 13903]","[-0.035999999999999997, -0.24399999999999999, 13920]","[-0.048000000000000001, -0.23999999999999999, 13953]","[-0.068000000000000005, -0.23199999999999998, 13970]","[-0.080000000000000002, -0.22399999999999998, 14004]","[-0.096000000000000002, -0.21199999999999997, 14020]","[-0.108, -0.19999999999999996, 14041]","[-0.11600000000000001, -0.19199999999999995, 14070]","[-0.13200000000000001, -0.17599999999999993, 14087]","[-0.14000000000000001, -0.16799999999999993, 14104]","[-0.14399999999999999, -0.15999999999999992, 14121]","[-0.14799999999999999, -0.14799999999999991, 14155]","[-0.156, -0.12400000000000011, 14187]","[-0.16400000000000001, -0.10000000000000009, 14204]","[-0.16800000000000001, -0.084000000000000075, 14221]","[-0.16800000000000001, -0.06800000000000006, 14237]","[-0.17199999999999999, -0.05600000000000005, 14254]","[-0.17199999999999999, -0.040000000000000036, 14271]","[-0.17599999999999999, 0.012000000000000011, 14321]","[-0.17599999999999999, 0.036000000000000032, 14354]","[-0.17599999999999999, 0.071999999999999953, 14371]","[-0.17199999999999999, 0.087999999999999967, 14388]","[-0.16800000000000001, 0.10799999999999998, 14405]","[-0.16400000000000001, 0.11599999999999999, 14422]","[-0.16, 0.14400000000000002, 14438]","[-0.156, 0.16400000000000003, 14455]","[-0.152, 0.17600000000000005, 14471]","[-0.14399999999999999, 0.19599999999999995, 14488]","[-0.14000000000000001, 0.21199999999999997, 14505]","[-0.13600000000000001, 0.22799999999999998, 14522]","[-0.13200000000000001, 0.23999999999999999, 14555]","[-0.112, 0.26800000000000002, 14588]","[-0.091999999999999998, 0.29600000000000004, 14622]","[-0.075999999999999998, 0.31200000000000006, 14639]","[-0.064000000000000001, 0.31999999999999995, 14655]","[-0.059999999999999998, 0.32399999999999995, 14672]","[-0.051999999999999998, 0.32799999999999996, 14689]","[-0.048000000000000001, 0.33199999999999996, 14706]","[-0.048000000000000001, 0.33199999999999996, 14723]","[-0.043999999999999997, 0.33199999999999996, 14738]","[-0.043999999999999997, 0.33199999999999996, 14755]","[-0.040000000000000001, 0.33199999999999996, 14773]","[-0.032000000000000001, 0.33599999999999997, 14805]"
"[0.108, -0.072000000000000064, 22894]","[0.108, -0.072000000000000064, 22945]","[0.108, -0.072000000000000064, 22961]","[0.108, -0.072000000000000064, 22977]","[0.108, -0.072000000000000064, 22995]","[0.108, -0.072000000000000064, 23011]","[0.108, -0.072000000000000064, 23028]","[0.108, -0.072000000000000064, 23046]","[0.108, -0.072000000000000064, 23062]","[0.108, -0.072000000000000064, 23079]","[0.108, -0.072000000000000064, 23095]","[0.112, -0.076000000000000068, 23113]","[0.112, -0.080000000000000071, 23129]","[0.11600000000000001, -0.084000000000000075, 23145]","[0.11600000000000001, -0.084000000000000075, 23162]","[0.11600000000000001, -0.088000000000000078, 23178]","[0.12, -0.088000000000000078, 23195]","[0.12, -0.092000000000000082, 23211]","[0.124, -0.092000000000000082, 23228]","[0.128, -0.096000000000000085, 23245]","[0.128, -0.096000000000000085, 23261]","[0.128, -0.10000000000000009, 23279]","[0.13200000000000001, -0.10000000000000009, 23295]","[0.13200000000000001, -0.10000000000000009, 23312]","[0.13600000000000001, -0.10000000000000009, 23329]","[0.14000000000000001, -0.10400000000000009, 23345]","[0.14399999999999999, -0.10400000000000009, 23363]","[0.14799999999999999, -0.10400000000000009, 23379]","[0.152, -0.10400000000000009, 23396]","[0.156, -0.10400000000000009, 23412]","[0.16, -0.10400000000000009, 23430]","[0.16800000000000001, -0.10400000000000009, 23446]","[0.17599999999999999, -0.10400000000000009, 23462]","[0.184, -0.10400000000000009, 23479]","[0.188, -0.10000000000000009, 23495]","[0.192, -0.10000000000000009, 23512]","[0.192, -0.096000000000000085, 23530]","[0.19600000000000001, -0.096000000000000085, 23546]","[0.19600000000000001, -0.092000000000000082, 23563]","[0.20000000000000001, -0.092000000000000082, 23580]","[0.20000000000000001, -0.088000000000000078, 23596]","[0.20399999999999999, -0.088000000000000078, 23613]","[0.20399999999999999, -0.084000000000000075, 23629]","[0.20399999999999999, -0.084000000000000075, 23646]","[0.20399999999999999, -0.084000000000000075, 23664]","[0.20399999999999999, -0.084000000000000075, 23679]","[0.20799999999999999, -0.084000000000000075, 23696]","[0.20799999999999999, -0.080000000000000071, 23713]","[0.20799999999999999, -0.080000000000000071, 23729]","[0.20799999999999999, -0.080000000000000071, 23747]","[0.20799999999999999, -0.080000000000000071, 23764]","[0.20799999999999999, -0.080000000000000071, 23780]","[0.20799999999999999, -0.080000000000000071, 23796]","[0.20799999999999999, -0.080000000000000071, 23814]","[0.20799999999999999, -0.080000000000000071, 23830]","[0.20799999999999999, -0.080000000000000071, 23847]","[0.20799999999999999, -0.080000000000000071, 23864]","[0.20799999999999999, -0.080000000000000071, 23880]","[0.20799999999999999, -0.080000000000000071, 23897]","[0.20799999999999999, -0.080000000000000071, 23913]","[0.20799999999999999, -0.080000000000000071, 23930]","[0.20799999999999999, -0.080000000000000071, 23947]","[0.20799999999999999, -0.080000000000000071, 23963]","[0.20799999999999999, -0.076000000000000068, 23980]","[0.20799999999999999, -0.072000000000000064, 23997]","[0.20799999999999999, -0.06800000000000006, 24014]","[0.20799999999999999, -0.064000000000000057, 24031]","[0.21199999999999999, -0.05600000000000005, 24050]","[0.21199999999999999, -0.048000000000000043, 24081]","[0.216, -0.036000000000000032, 24097]","[0.216, -0.024000000000000021, 24114]","[0.216, -0.016000000000000014, 24131]","[0.216, -0.0040000000000000036, 24147]","[0.22, 0.0080000000000000071, 24165]","[0.22, 0.016000000000000014, 24181]","[0.22, 0.028000000000000025, 24197]","[0.22, 0.036000000000000032, 24214]","[0.22, 0.044000000000000039, 24231]","[0.22, 0.052000000000000046, 24248]","[0.22, 0.05600000000000005, 24265]","[0.22, 0.07999999999999996, 24332]","[0.22, 0.091999999999999971, 24349]","[0.22, 0.099999999999999978, 24365]","[0.22, 0.11199999999999999, 24381]","[0.22, 0.12, 24399]","[0.22, 0.124, 24415]","[0.22, 0.13200000000000001, 24432]","[0.22, 0.14400000000000002, 24465]","[0.22, 0.16000000000000003, 24481]","[0.22, 0.16800000000000004, 24499]","[0.22, 0.18000000000000005, 24515]","[0.216, 0.18799999999999994, 24531]","[0.216, 0.19599999999999995, 24548]","[0.216, 0.20399999999999996, 24566]","[0.216, 0.21599999999999997, 24582]","[0.216, 0.22399999999999998, 24599]","[0.216, 0.23199999999999998, 24616]","[0.216, 0.23999999999999999, 24633]","[0.216, 0.248, 24649]","[0.216, 0.25600000000000001, 24666]","[0.216, 0.27200000000000002, 24682]","[0.216, 0.28000000000000003, 24716]","[0.216, 0.29200000000000004, 24733]","[0.216, 0.30000000000000004, 24766]","[0.216, 0.31599999999999995, 24782]","[0.216, 0.32399999999999995, 24799]","[0.21199999999999999, 0.33199999999999996, 24816]","[0.21199999999999999, 0.33599999999999997, 24833]","[0.21199999999999999, 0.33599999999999997, 24850]","[0.21199999999999999, 0.33599999999999997, 24866]","[0.20799999999999999, 0.33999999999999997, 24883]","[0.20799999999999999, 0.33999999999999997, 24900]","[0.20399999999999999, 0.34399999999999997, 24917]","[0.20399999999999999, 0.34399999999999997, 24933]","[0.20399999999999999, 0.34399999999999997, 24949]","[0.20000000000000001, 0.34399999999999997, 24983]","[0.188, 0.34799999999999998, 25000]","[0.188, 0.34799999999999998, 25017]","[0.184, 0.35199999999999998, 25052]","[0.17199999999999999, 0.35199999999999998, 25083]","[0.156, 0.35199999999999998, 25100]","[0.152, 0.34799999999999998, 25117]","[0.14799999999999999, 0.34799999999999998, 25134]","[0.14000000000000001, 0.34399999999999997, 25150]","[0.13600000000000001, 0.34399999999999997, 25167]","[0.128, 0.34399999999999997, 25183]","[0.124, 0.34399999999999997, 25200]","[0.11600000000000001, 0.34399999999999997, 25218]","[0.112, 0.34799999999999998, 25234]","[0.104, 0.35199999999999998, 25251]","[0.10000000000000001, 0.35199999999999998, 25267]","[0.10000000000000001, 0.35199999999999998, 25284]","[0.10000000000000001, 0.35599999999999998, 25301]","[0.096000000000000002, 0.35599999999999998, 25317]","[0.096000000000000002, 0.35999999999999999, 25334]","[0.091999999999999998, 0.36399999999999999, 25351]","[0.091999999999999998, 0.36399999999999999, 25367]","[0.091999999999999998, 0.36799999999999999, 25384]","[0.091999999999999998, 0.36799999999999999, 25401]","[0.091999999999999998, 0.36799999999999999, 25418]","[0.091999999999999998, 0.36799999999999999, 25434]","[0.091999999999999998, 0.36799999999999999, 25469]","[0.091999999999999998, 0.36799999999999999, 25502]","[0.091999999999999998, 0.36799999999999999, 25519]","[0.091999999999999998, 0.36799999999999999, 25535]","[0.091999999999999998, 0.36799999999999999, 25551]","[0.091999999999999998, 0.36799999999999999, 25568]","[0.091999999999999998, 0.36799999999999999, 25585]","[0.091999999999999998, 0.36799999999999999, 25602]"
"[0.21199999999999999, -0.084000000000000075, 27808]","[0.20399999999999999, -0.10000000000000009, 27874]","[0.20399999999999999, -0.10400000000000009, 27891]","[0.20399999999999999, -0.10400000000000009, 27908]","[0.20399999999999999, -0.1080000000000001, 27925]","[0.20399999999999999, -0.1120000000000001, 27941]","[0.20399999999999999, -0.1160000000000001, 27957]","[0.20399999999999999, -0.12000000000000011, 27975]","[0.20399999999999999, -0.12000000000000011, 27991]","[0.20399999999999999, -0.12799999999999989, 28008]","[0.20399999999999999, -0.1319999999999999, 28024]","[0.20399999999999999, -0.1319999999999999, 28044]","[0.20399999999999999, -0.1399999999999999, 28058]","[0.20399999999999999, -0.14399999999999991, 28075]","[0.20399999999999999, -0.15199999999999991, 28091]","[0.20399999999999999, -0.15999999999999992, 28109]","[0.20399999999999999, -0.16399999999999992, 28125]","[0.20399999999999999, -0.17199999999999993, 28142]","[0.20399999999999999, -0.17999999999999994, 28158]","[0.20399999999999999, -0.18799999999999994, 28176]","[0.20399999999999999, -0.19199999999999995, 28193]","[0.20399999999999999, -0.19999999999999996, 28208]","[0.20399999999999999, -0.20399999999999996, 28225]","[0.20399999999999999, -0.20799999999999996, 28242]","[0.20000000000000001, -0.21599999999999997, 28259]","[0.20000000000000001, -0.21999999999999997, 28276]","[0.20000000000000001, -0.21999999999999997, 28292]","[0.20000000000000001, -0.22399999999999998, 28310]","[0.20000000000000001, -0.22799999999999998, 28326]","[0.20000000000000001, -0.23199999999999998, 28343]","[0.20000000000000001, -0.23599999999999999, 28359]","[0.20000000000000001, -0.23999999999999999, 28376]","[0.20000000000000001, -0.24399999999999999, 28393]","[0.20000000000000001, -0.24399999999999999, 28410]","[0.20000000000000001, -0.248, 28426]","[0.20000000000000001, -0.248, 28443]","[0.20000000000000001, -0.248, 28460]"
