"[-0.16, -0.040000000000000036, 1116]","[-0.16, -0.040000000000000036, 1132]","[-0.16, -0.040000000000000036, 1149]","[-0.16, -0.040000000000000036, 1166]","[-0.16, -0.040000000000000036, 1182]","[-0.16, -0.040000000000000036, 1199]","[-0.16, -0.032000000000000028, 1216]","[-0.16400000000000001, -0.024000000000000021, 1232]","[-0.16400000000000001, -0.020000000000000018, 1249]","[-0.16400000000000001, -0.0080000000000000071, 1266]","[-0.16800000000000001, 0.0080000000000000071, 1282]","[-0.16800000000000001, 0.020000000000000018, 1298]","[-0.16800000000000001, 0.036000000000000032, 1318]","[-0.16800000000000001, 0.052000000000000046, 1333]","[-0.16800000000000001, 0.063999999999999946, 1349]","[-0.16800000000000001, 0.075999999999999956, 1366]","[-0.16800000000000001, 0.091999999999999971, 1382]","[-0.16800000000000001, 0.10399999999999998, 1399]","[-0.16400000000000001, 0.124, 1416]","[-0.156, 0.13600000000000001, 1433]","[-0.14799999999999999, 0.14800000000000002, 1449]","[-0.13200000000000001, 0.16000000000000003, 1466]","[-0.11600000000000001, 0.18000000000000005, 1483]","[-0.108, 0.18799999999999994, 1500]","[-0.104, 0.19599999999999995, 1516]","[-0.104, 0.19599999999999995, 1533]","[-0.10000000000000001, 0.19999999999999996, 1550]","[-0.091999999999999998, 0.20399999999999996, 1566]","[-0.087999999999999995, 0.20799999999999996, 1583]","[-0.087999999999999995, 0.20799999999999996, 1599]","[-0.087999999999999995, 0.20799999999999996, 1616]","[-0.084000000000000005, 0.20799999999999996, 1633]","[-0.084000000000000005, 0.20799999999999996, 1650]","[-0.084000000000000005, 0.20799999999999996, 1667]","[-0.084000000000000005, 0.20799999999999996, 1682]","[-0.084000000000000005, 0.20799999999999996, 1699]","[-0.084000000000000005, 0.20799999999999996, 1716]"
"[-0.075999999999999998, 0.21999999999999997, 2250]","[-0.075999999999999998, 0.21999999999999997, 2284]","[-0.075999999999999998, 0.21999999999999997, 2300]","[-0.075999999999999998, 0.21999999999999997, 2318]","[-0.075999999999999998, 0.21999999999999997, 2333]","[-0.075999999999999998, 0.21999999999999997, 2351]","[-0.075999999999999998, 0.21999999999999997, 2367]","[-0.075999999999999998, 0.21999999999999997, 2383]","[-0.075999999999999998, 0.21999999999999997, 2400]","[-0.075999999999999998, 0.21999999999999997, 2417]","[-0.075999999999999998, 0.21999999999999997, 2434]","[-0.075999999999999998, 0.21999999999999997, 2451]","[-0.064000000000000001, 0.21999999999999997, 2467]","[-0.040000000000000001, 0.22399999999999998, 2484]","[-0.016, 0.22799999999999998, 2500]","[0.0080000000000000002, 0.23199999999999998, 2517]","[0.040000000000000001, 0.23599999999999999, 2533]","[0.056000000000000001, 0.23599999999999999, 2550]","[0.071999999999999995, 0.23599999999999999, 2567]","[0.087999999999999995, 0.23599999999999999, 2583]","[0.108, 0.23599999999999999, 2600]","[0.13200000000000001, 0.23599999999999999, 2616]","[0.14399999999999999, 0.23599999999999999, 2634]","[0.156, 0.23599999999999999, 2650]","[0.17199999999999999, 0.23599999999999999, 2667]","[0.17999999999999999, 0.23599999999999999, 2684]","[0.184, 0.23999999999999999, 2700]","[0.192, 0.23999999999999999, 2717]","[0.19600000000000001, 0.23999999999999999, 2734]","[0.19600000000000001, 0.23999999999999999, 2750]","[0.19600000000000001, 0.23999999999999999, 2766]","[0.19600000000000001, 0.24399999999999999, 2784]","[0.19600000000000001, 0.248, 2802]","[0.19600000000000001, 0.25600000000000001, 2816]","[0.184, 0.26000000000000001, 2833]"
"[0.14399999999999999, 0.23199999999999998, 3601]","[0.14399999999999999, 0.23199999999999998, 3634]","[0.14399999999999999, 0.23199999999999998, 3650]","[0.14399999999999999, 0.23199999999999998, 3668]","[0.14399999999999999, 0.23199999999999998, 3684]","[0.14799999999999999, 0.23599999999999999, 3700]","[0.156, 0.23199999999999998, 3718]","[0.16400000000000001, 0.21999999999999997, 3734]","[0.16800000000000001, 0.21199999999999997, 3750]","[0.17199999999999999, 0.20399999999999996, 3768]","[0.17599999999999999, 0.19599999999999995, 3784]","[0.17999999999999999, 0.18400000000000005, 3803]","[0.184, 0.17200000000000004, 3817]","[0.184, 0.16400000000000003, 3834]","[0.188, 0.15600000000000003, 3851]","[0.192, 0.14000000000000001, 3868]","[0.19600000000000001, 0.128, 3885]","[0.19600000000000001, 0.12, 3901]","[0.19600000000000001, 0.11199999999999999, 3918]","[0.19600000000000001, 0.091999999999999971, 3934]","[0.19600000000000001, 0.07999999999999996, 3952]","[0.19600000000000001, 0.067999999999999949, 3967]","[0.19600000000000001, 0.060000000000000053, 3985]","[0.19600000000000001, 0.05600000000000005, 4002]","[0.19600000000000001, 0.048000000000000043, 4017]","[0.192, 0.040000000000000036, 4034]","[0.188, 0.024000000000000021, 4051]","[0.184, 0.020000000000000018, 4067]","[0.17999999999999999, 0.012000000000000011, 4084]","[0.17999999999999999, 0.012000000000000011, 4102]","[0.17999999999999999, 0.012000000000000011, 4118]","[0.17999999999999999, 0.012000000000000011, 4135]","[0.17999999999999999, 0.012000000000000011, 4151]","[0.17999999999999999, 0.012000000000000011, 4168]","[0.17999999999999999, 0.012000000000000011, 4184]","[0.17999999999999999, 0.012000000000000011, 4201]","[0.17599999999999999, 0.020000000000000018, 4218]"
"[0.048000000000000001, -0.012000000000000011, 8288]","[0.048000000000000001, -0.016000000000000014, 8338]","[0.048000000000000001, -0.016000000000000014, 8354]","[0.048000000000000001, -0.016000000000000014, 8371]","[0.048000000000000001, -0.016000000000000014, 8387]","[0.048000000000000001, -0.016000000000000014, 8404]","[0.048000000000000001, -0.016000000000000014, 8421]","[0.048000000000000001, -0.016000000000000014, 8438]","[0.051999999999999998, -0.016000000000000014, 8454]","[0.064000000000000001, -0.016000000000000014, 8472]","[0.087999999999999995, -0.016000000000000014, 8488]","[0.104, -0.0080000000000000071, 8505]","[0.112, -0.0080000000000000071, 8522]","[0.11600000000000001, -0.0080000000000000071, 8538]","[0.124, -0.0080000000000000071, 8555]","[0.13200000000000001, -0.0080000000000000071, 8571]","[0.14399999999999999, -0.0080000000000000071, 8588]","[0.152, -0.0080000000000000071, 8604]","[0.16, -0.0080000000000000071, 8621]","[0.16800000000000001, -0.012000000000000011, 8638]","[0.17599999999999999, -0.012000000000000011, 8655]","[0.17999999999999999, -0.016000000000000014, 8671]","[0.17999999999999999, -0.016000000000000014, 8688]","[0.188, -0.024000000000000021, 8704]","[0.19600000000000001, -0.032000000000000028, 8721]","[0.20000000000000001, -0.040000000000000036, 8738]","[0.20799999999999999, -0.048000000000000043, 8754]","[0.21199999999999999, -0.05600000000000005, 8771]","[0.22, -0.076000000000000068, 8788]","[0.224, -0.088000000000000078, 8806]","[0.22800000000000001, -0.10000000000000009, 8821]","[0.23200000000000001, -0.1120000000000001, 8838]","[0.23999999999999999, -0.12400000000000011, 8855]","[0.23999999999999999, -0.12799999999999989, 8871]","[0.24399999999999999, -0.1399999999999999, 8888]","[0.24399999999999999, -0.14399999999999991, 8905]","[0.248, -0.15999999999999992, 8921]","[0.248, -0.17199999999999993, 8938]","[0.248, -0.17999999999999994, 8955]","[0.252, -0.18399999999999994, 8989]","[0.252, -0.18399999999999994, 9021]","[0.252, -0.18399999999999994, 9054]","[0.252, -0.17599999999999993, 9088]"
