"[-0.28000000000000003, 0.20399999999999996, 2672]","[-0.28000000000000003, 0.20399999999999996, 2683]","[-0.28000000000000003, 0.20399999999999996, 2700]","[-0.28000000000000003, 0.20399999999999996, 2716]","[-0.28799999999999998, 0.20399999999999996, 2734]","[-0.28799999999999998, 0.20399999999999996, 2750]","[-0.28799999999999998, 0.20399999999999996, 2767]","[-0.28799999999999998, 0.20399999999999996, 2784]","[-0.28799999999999998, 0.20399999999999996, 2801]","[-0.28799999999999998, 0.20399999999999996, 2817]","[-0.28799999999999998, 0.20399999999999996, 2833]","[-0.28799999999999998, 0.20399999999999996, 2850]","[-0.28799999999999998, 0.20399999999999996, 2867]","[-0.28799999999999998, 0.20399999999999996, 2883]","[-0.28799999999999998, 0.20399999999999996, 2900]","[-0.28799999999999998, 0.20399999999999996, 2917]","[-0.28799999999999998, 0.20399999999999996, 2934]","[-0.28799999999999998, 0.20399999999999996, 2951]","[-0.28799999999999998, 0.20399999999999996, 2967]","[-0.28799999999999998, 0.20399999999999996, 2983]","[-0.28799999999999998, 0.20399999999999996, 3000]","[-0.28799999999999998, 0.20399999999999996, 3017]","[-0.28799999999999998, 0.20399999999999996, 3034]","[-0.28799999999999998, 0.20399999999999996, 3050]","[-0.28799999999999998, 0.20399999999999996, 3067]","[-0.28799999999999998, 0.20399999999999996, 3083]","[-0.28799999999999998, 0.20399999999999996, 3101]","[-0.28799999999999998, 0.20399999999999996, 3117]","[-0.28799999999999998, 0.20399999999999996, 3133]","[-0.28799999999999998, 0.20399999999999996, 3150]","[-0.28799999999999998, 0.20399999999999996, 3167]","[-0.28399999999999997, 0.20399999999999996, 3183]","[-0.28000000000000003, 0.20399999999999996, 3210]","[-0.27200000000000002, 0.20399999999999996, 3234]","[-0.252, 0.20399999999999996, 3250]","[-0.23999999999999999, 0.20399999999999996, 3267]","[-0.22800000000000001, 0.20399999999999996, 3284]","[-0.22, 0.20399999999999996, 3300]","[-0.216, 0.20799999999999996, 3317]","[-0.21199999999999999, 0.20799999999999996, 3334]","[-0.20799999999999999, 0.20799999999999996, 3350]","[-0.20000000000000001, 0.20799999999999996, 3374]","[-0.184, 0.20799999999999996, 3400]","[-0.17599999999999999, 0.20799999999999996, 3434]","[-0.152, 0.20799999999999996, 3450]","[-0.14000000000000001, 0.20799999999999996, 3483]","[-0.124, 0.20799999999999996, 3500]","[-0.11600000000000001, 0.20799999999999996, 3540]","[-0.104, 0.20799999999999996, 3567]","[-0.096000000000000002, 0.20799999999999996, 3601]","[-0.075999999999999998, 0.21199999999999997, 3634]","[-0.064000000000000001, 0.21199999999999997, 3650]","[-0.064000000000000001, 0.21199999999999997, 3667]","[-0.064000000000000001, 0.21199999999999997, 3701]","[-0.064000000000000001, 0.21199999999999997, 3734]","[-0.064000000000000001, 0.21199999999999997, 3768]","[-0.064000000000000001, 0.21199999999999997, 3800]","[-0.064000000000000001, 0.21199999999999997, 3834]","[-0.064000000000000001, 0.21199999999999997, 3867]","[-0.064000000000000001, 0.21199999999999997, 3901]"
"[-0.19600000000000001, 0.20799999999999996, 4518]","[-0.192, 0.20799999999999996, 4551]","[-0.192, 0.20799999999999996, 4572]","[-0.192, 0.20799999999999996, 4585]","[-0.192, 0.20799999999999996, 4601]","[-0.19600000000000001, 0.20799999999999996, 4618]","[-0.19600000000000001, 0.20799999999999996, 4634]","[-0.19600000000000001, 0.20799999999999996, 4651]","[-0.19600000000000001, 0.20799999999999996, 4667]","[-0.19600000000000001, 0.20399999999999996, 4684]","[-0.20000000000000001, 0.19999999999999996, 4701]","[-0.20399999999999999, 0.19599999999999995, 4717]","[-0.20799999999999999, 0.19199999999999995, 4735]","[-0.216, 0.18799999999999994, 4751]","[-0.22, 0.18400000000000005, 4767]","[-0.224, 0.18000000000000005, 4785]","[-0.23200000000000001, 0.17200000000000004, 4802]","[-0.23599999999999999, 0.16400000000000003, 4818]","[-0.24399999999999999, 0.15600000000000003, 4834]","[-0.252, 0.14800000000000002, 4852]","[-0.25600000000000001, 0.14000000000000001, 4868]","[-0.25600000000000001, 0.13600000000000001, 4885]","[-0.26000000000000001, 0.124, 4907]","[-0.26400000000000001, 0.11199999999999999, 4935]","[-0.26800000000000002, 0.091999999999999971, 4952]","[-0.27200000000000002, 0.07999999999999996, 4968]","[-0.27200000000000002, 0.067999999999999949, 4985]","[-0.27600000000000002, 0.044000000000000039, 5002]","[-0.27600000000000002, 0.036000000000000032, 5017]","[-0.27600000000000002, 0.020000000000000018, 5035]","[-0.27600000000000002, 0.0080000000000000071, 5052]","[-0.27600000000000002, -0.0040000000000000036, 5073]","[-0.27600000000000002, -0.016000000000000014, 5101]","[-0.27600000000000002, -0.032000000000000028, 5135]","[-0.27600000000000002, -0.048000000000000043, 5167]","[-0.27600000000000002, -0.052000000000000046, 5184]","[-0.27600000000000002, -0.052000000000000046, 5201]","[-0.27600000000000002, -0.052000000000000046, 5221]","[-0.27600000000000002, -0.052000000000000046, 5253]","[-0.27600000000000002, -0.052000000000000046, 5285]","[-0.27600000000000002, -0.052000000000000046, 5318]","[-0.27600000000000002, -0.052000000000000046, 5351]","[-0.27600000000000002, -0.052000000000000046, 5368]","[-0.27600000000000002, -0.052000000000000046, 5385]","[-0.27600000000000002, -0.052000000000000046, 5418]","[-0.27600000000000002, -0.052000000000000046, 5435]","[-0.27600000000000002, -0.052000000000000046, 5452]","[-0.27600000000000002, -0.048000000000000043, 5485]","[-0.27600000000000002, -0.044000000000000039, 5518]","[-0.26800000000000002, -0.036000000000000032, 5551]","[-0.25600000000000001, -0.024000000000000021, 5585]","[-0.24399999999999999, -0.012000000000000011, 5602]","[-0.23999999999999999, -0.012000000000000011, 5619]","[-0.23200000000000001, -0.0080000000000000071, 5651]","[-0.20799999999999999, 0.0, 5669]","[-0.19600000000000001, 0.0040000000000000036, 5701]","[-0.17199999999999999, 0.0080000000000000071, 5734]","[-0.152, 0.0080000000000000071, 5769]","[-0.12, 0.0040000000000000036, 5801]","[-0.10000000000000001, 0.0, 5819]","[-0.096000000000000002, -0.0040000000000000036, 5851]","[-0.075999999999999998, -0.012000000000000011, 5885]","[-0.043999999999999997, -0.028000000000000025, 5918]","[-0.024, -0.040000000000000036, 5952]","[0.0080000000000000002, -0.060000000000000053, 5985]","[0.032000000000000001, -0.076000000000000068, 6018]","[0.056000000000000001, -0.10000000000000009, 6052]","[0.080000000000000002, -0.12799999999999989, 6091]","[0.096000000000000002, -0.14799999999999991, 6118]","[0.112, -0.17199999999999993, 6151]","[0.13600000000000001, -0.20399999999999996, 6185]","[0.152, -0.22799999999999998, 6218]","[0.16, -0.23599999999999999, 6251]","[0.16800000000000001, -0.248, 6285]","[0.17599999999999999, -0.26400000000000001, 6318]","[0.188, -0.28400000000000003, 6352]","[0.20399999999999999, -0.31200000000000006, 6385]","[0.216, -0.33200000000000007, 6418]","[0.224, -0.34400000000000008, 6452]","[0.224, -0.34800000000000009, 6485]","[0.224, -0.34800000000000009, 6552]","[0.224, -0.34800000000000009, 6585]","[0.224, -0.34800000000000009, 6618]","[0.224, -0.34800000000000009, 6652]","[0.224, -0.34800000000000009, 6685]","[0.224, -0.34800000000000009, 6719]","[0.224, -0.34400000000000008, 6755]","[0.216, -0.33600000000000008, 6785]","[0.21199999999999999, -0.32400000000000007, 6818]","[0.20000000000000001, -0.29200000000000004, 6852]","[0.192, -0.24399999999999999, 6885]","[0.188, -0.19199999999999995, 6919]","[0.188, -0.15199999999999991, 6952]","[0.188, -0.1120000000000001, 6986]","[0.188, -0.072000000000000064, 7020]","[0.192, -0.052000000000000046, 7052]","[0.192, -0.032000000000000028, 7085]","[0.192, 0.0, 7119]","[0.192, 0.024000000000000021, 7152]","[0.192, 0.048000000000000043, 7185]","[0.192, 0.067999999999999949, 7218]","[0.192, 0.083999999999999964, 7252]","[0.192, 0.099999999999999978, 7286]","[0.192, 0.12, 7319]","[0.192, 0.15200000000000002, 7352]","[0.192, 0.18000000000000005, 7386]","[0.192, 0.20399999999999996, 7419]","[0.192, 0.21599999999999997, 7456]","[0.192, 0.22799999999999998, 7486]","[0.192, 0.23599999999999999, 7519]","[0.188, 0.24399999999999999, 7552]","[0.188, 0.26000000000000001, 7586]","[0.188, 0.27200000000000002, 7622]","[0.188, 0.27600000000000002, 7652]","[0.188, 0.27600000000000002, 7686]","[0.188, 0.27600000000000002, 7720]","[0.188, 0.27600000000000002, 7753]","[0.188, 0.27600000000000002, 7786]","[0.184, 0.27600000000000002, 7819]","[0.184, 0.27600000000000002, 7852]","[0.184, 0.27600000000000002, 7886]","[0.184, 0.27600000000000002, 7919]","[0.17999999999999999, 0.26800000000000002, 7952]","[0.17999999999999999, 0.26400000000000001, 7986]","[0.17999999999999999, 0.26000000000000001, 8020]","[0.17599999999999999, 0.252, 8053]","[0.17599999999999999, 0.252, 8087]","[0.17599999999999999, 0.252, 8119]","[0.17599999999999999, 0.252, 8153]","[0.17599999999999999, 0.252, 8185]","[0.17599999999999999, 0.252, 8220]","[0.17599999999999999, 0.252, 8253]","[0.17599999999999999, 0.252, 8286]","[0.17599999999999999, 0.252, 8319]","[0.17599999999999999, 0.252, 8353]","[0.17599999999999999, 0.248, 8386]","[0.17599999999999999, 0.23999999999999999, 8419]","[0.17999999999999999, 0.23199999999999998, 8453]","[0.17999999999999999, 0.22399999999999998, 8486]","[0.17999999999999999, 0.21599999999999997, 8520]","[0.184, 0.21599999999999997, 8553]","[0.184, 0.21199999999999997, 8586]","[0.184, 0.20799999999999996, 8620]","[0.184, 0.19599999999999995, 8653]","[0.184, 0.19199999999999995, 8686]","[0.184, 0.19199999999999995, 8720]","[0.184, 0.19199999999999995, 8753]","[0.184, 0.19199999999999995, 8786]","[0.184, 0.18000000000000005, 8820]","[0.184, 0.17200000000000004, 8853]","[0.184, 0.17200000000000004, 8886]","[0.184, 0.17200000000000004, 8920]","[0.184, 0.17200000000000004, 8953]","[0.184, 0.17200000000000004, 8987]","[0.184, 0.17200000000000004, 9020]","[0.184, 0.16800000000000004, 9054]","[0.184, 0.16400000000000003, 9087]","[0.184, 0.15600000000000003, 9120]","[0.184, 0.15600000000000003, 9153]","[0.184, 0.15600000000000003, 9187]","[0.184, 0.15600000000000003, 9219]","[0.17199999999999999, 0.16000000000000003, 9287]","[0.16, 0.16000000000000003, 9320]","[0.14799999999999999, 0.15600000000000003, 9353]","[0.112, 0.13200000000000001, 9386]","[0.087999999999999995, 0.11199999999999999, 9420]","[0.080000000000000002, 0.10799999999999998, 9453]","[0.075999999999999998, 0.10399999999999998, 9492]","[0.051999999999999998, 0.083999999999999964, 9520]","[0.043999999999999997, 0.071999999999999953, 9554]","[0.032000000000000001, 0.05600000000000005, 9587]","[0.02, 0.040000000000000036, 9620]","[0.012, 0.024000000000000021, 9654]","[0.0080000000000000002, 0.0080000000000000071, 9687]","[0.0040000000000000001, 0.0040000000000000036, 9720]","[0.0040000000000000001, 0.0, 9753]","[0.0, -0.012000000000000011, 9787]","[-0.0040000000000000001, -0.016000000000000014, 9820]","[-0.0040000000000000001, -0.020000000000000018, 9854]","[-0.0040000000000000001, -0.024000000000000021, 9887]","[-0.0040000000000000001, -0.028000000000000025, 9920]","[-0.0040000000000000001, -0.028000000000000025, 9954]","[-0.0040000000000000001, -0.028000000000000025, 9987]","[-0.0040000000000000001, -0.028000000000000025, 10021]","[-0.0040000000000000001, -0.032000000000000028, 10054]","[-0.0080000000000000002, -0.036000000000000032, 10088]","[-0.0080000000000000002, -0.040000000000000036, 10120]","[-0.0080000000000000002, -0.040000000000000036, 10153]","[-0.0080000000000000002, -0.040000000000000036, 10187]","[-0.0080000000000000002, -0.040000000000000036, 10220]","[-0.0080000000000000002, -0.040000000000000036, 10253]","[-0.0080000000000000002, -0.040000000000000036, 10286]"
