"[-0.14799999999999999, 0.124, 9272]","[-0.156, 0.12, 9289]","[-0.156, 0.12, 9306]","[-0.156, 0.12, 9322]","[-0.16400000000000001, 0.12, 9339]","[-0.16400000000000001, 0.12, 9356]","[-0.16400000000000001, 0.12, 9372]","[-0.16400000000000001, 0.12, 9389]","[-0.16400000000000001, 0.12, 9406]","[-0.16400000000000001, 0.12, 9422]","[-0.16400000000000001, 0.12, 9439]","[-0.16400000000000001, 0.12, 9456]","[-0.16400000000000001, 0.12, 9472]","[-0.16400000000000001, 0.12, 9489]","[-0.16400000000000001, 0.12, 9506]","[-0.16400000000000001, 0.12, 9523]","[-0.16400000000000001, 0.12, 9540]","[-0.156, 0.12, 9556]","[-0.14000000000000001, 0.12, 9573]","[-0.096000000000000002, 0.124, 9589]","[-0.064000000000000001, 0.124, 9606]","[-0.035999999999999997, 0.124, 9623]","[-0.0080000000000000002, 0.124, 9640]","[0.028000000000000001, 0.124, 9656]","[0.051999999999999998, 0.124, 9672]","[0.071999999999999995, 0.124, 9689]","[0.096000000000000002, 0.128, 9706]","[0.104, 0.128, 9723]","[0.112, 0.128, 9739]","[0.12, 0.124, 9756]","[0.124, 0.124, 9772]","[0.128, 0.124, 9790]","[0.128, 0.124, 9806]","[0.128, 0.124, 9823]","[0.128, 0.124, 9839]","[0.128, 0.124, 9856]","[0.128, 0.124, 9872]","[0.128, 0.124, 9889]","[0.11600000000000001, 0.12, 9906]"
"[-0.16, 0.12, 11324]","[-0.16400000000000001, 0.11599999999999999, 11358]","[-0.16400000000000001, 0.11599999999999999, 11374]","[-0.16400000000000001, 0.11599999999999999, 11391]","[-0.17199999999999999, 0.11599999999999999, 11407]","[-0.17599999999999999, 0.11599999999999999, 11423]","[-0.17999999999999999, 0.11199999999999999, 11441]","[-0.188, 0.10799999999999998, 11457]","[-0.192, 0.10399999999999998, 11474]","[-0.20000000000000001, 0.099999999999999978, 11491]","[-0.20799999999999999, 0.095999999999999974, 11508]","[-0.21199999999999999, 0.095999999999999974, 11524]","[-0.216, 0.091999999999999971, 11541]","[-0.22, 0.083999999999999964, 11557]","[-0.224, 0.075999999999999956, 11574]","[-0.224, 0.063999999999999946, 11591]","[-0.22800000000000001, 0.036000000000000032, 11607]","[-0.22800000000000001, 0.020000000000000018, 11624]","[-0.22800000000000001, 0.012000000000000011, 11641]","[-0.22800000000000001, 0.0, 11658]","[-0.22800000000000001, -0.0040000000000000036, 11674]","[-0.22800000000000001, -0.016000000000000014, 11691]","[-0.224, -0.028000000000000025, 11707]","[-0.22, -0.044000000000000039, 11724]","[-0.216, -0.076000000000000068, 11741]","[-0.216, -0.092000000000000082, 11758]","[-0.21199999999999999, -0.10400000000000009, 11774]","[-0.21199999999999999, -0.1080000000000001, 11790]","[-0.21199999999999999, -0.1160000000000001, 11808]","[-0.20799999999999999, -0.12000000000000011, 11824]","[-0.20799999999999999, -0.12799999999999989, 11841]","[-0.20399999999999999, -0.1359999999999999, 11857]","[-0.20399999999999999, -0.1399999999999999, 11874]","[-0.20000000000000001, -0.14799999999999991, 11891]","[-0.20000000000000001, -0.15999999999999992, 11908]","[-0.19600000000000001, -0.16799999999999993, 11925]","[-0.184, -0.17999999999999994, 11940]"
"[0.035999999999999997, 0.095999999999999974, 17362]","[0.035999999999999997, 0.095999999999999974, 17395]","[0.035999999999999997, 0.095999999999999974, 17411]","[0.035999999999999997, 0.095999999999999974, 17428]","[0.035999999999999997, 0.095999999999999974, 17446]","[0.035999999999999997, 0.095999999999999974, 17462]","[0.035999999999999997, 0.095999999999999974, 17479]","[0.035999999999999997, 0.095999999999999974, 17496]","[0.035999999999999997, 0.095999999999999974, 17511]","[0.035999999999999997, 0.095999999999999974, 17529]","[0.035999999999999997, 0.095999999999999974, 17545]","[0.035999999999999997, 0.095999999999999974, 17562]","[0.035999999999999997, 0.095999999999999974, 17578]","[0.040000000000000001, 0.095999999999999974, 17596]","[0.040000000000000001, 0.095999999999999974, 17612]","[0.043999999999999997, 0.095999999999999974, 17628]","[0.056000000000000001, 0.095999999999999974, 17645]","[0.071999999999999995, 0.095999999999999974, 17662]","[0.10000000000000001, 0.095999999999999974, 17678]","[0.12, 0.095999999999999974, 17695]","[0.13200000000000001, 0.091999999999999971, 17712]","[0.13600000000000001, 0.083999999999999964, 17728]","[0.14000000000000001, 0.075999999999999956, 17746]","[0.14799999999999999, 0.05600000000000005, 17762]","[0.152, 0.040000000000000036, 17778]","[0.156, 0.024000000000000021, 17795]","[0.16, 0.0040000000000000036, 17812]","[0.16, -0.016000000000000014, 17828]","[0.16, -0.040000000000000036, 17845]","[0.16, -0.052000000000000046, 17863]","[0.16, -0.072000000000000064, 17878]","[0.16, -0.080000000000000071, 17895]","[0.156, -0.1080000000000001, 17912]","[0.14399999999999999, -0.12799999999999989, 17929]","[0.13600000000000001, -0.14399999999999991, 17945]","[0.124, -0.15999999999999992, 17962]","[0.12, -0.16799999999999993, 17979]","[0.108, -0.18399999999999994, 17995]","[0.10000000000000001, -0.19599999999999995, 18012]","[0.10000000000000001, -0.19599999999999995, 18028]","[0.10000000000000001, -0.19599999999999995, 18045]","[0.10000000000000001, -0.19599999999999995, 18062]","[0.10000000000000001, -0.19199999999999995, 18079]"
"[0.016, -0.18799999999999994, 18547]","[0.016, -0.19199999999999995, 18596]","[0.016, -0.19199999999999995, 18612]","[0.016, -0.19199999999999995, 18629]","[0.016, -0.19199999999999995, 18645]","[0.016, -0.19199999999999995, 18663]","[0.028000000000000001, -0.19199999999999995, 18679]","[0.051999999999999998, -0.19199999999999995, 18696]","[0.064000000000000001, -0.18799999999999994, 18712]","[0.084000000000000005, -0.18799999999999994, 18730]","[0.13200000000000001, -0.17599999999999993, 18746]","[0.16, -0.17199999999999993, 18762]","[0.17999999999999999, -0.17199999999999993, 18779]","[0.192, -0.17999999999999994, 18796]","[0.20000000000000001, -0.20399999999999996, 18813]","[0.21199999999999999, -0.23599999999999999, 18829]","[0.224, -0.25600000000000001, 18846]","[0.23999999999999999, -0.27200000000000002, 18862]","[0.26400000000000001, -0.29600000000000004, 18880]","[0.29199999999999998, -0.32800000000000007, 18896]","[0.308, -0.34400000000000008, 18913]","[0.32000000000000001, -0.35600000000000009, 18929]","[0.33200000000000002, -0.3680000000000001, 18945]","[0.34000000000000002, -0.37999999999999989, 18963]","[0.34399999999999997, -0.3879999999999999, 18979]","[0.34399999999999997, -0.3879999999999999, 18996]"
