"[-0.23599999999999999, 0.28400000000000003, 2268]","[-0.23599999999999999, 0.28000000000000003, 2283]","[-0.23599999999999999, 0.28000000000000003, 2301]","[-0.23599999999999999, 0.28000000000000003, 2317]","[-0.23599999999999999, 0.28000000000000003, 2335]","[-0.23599999999999999, 0.28000000000000003, 2351]","[-0.23599999999999999, 0.28000000000000003, 2368]","[-0.23599999999999999, 0.28000000000000003, 2385]","[-0.23599999999999999, 0.28000000000000003, 2400]","[-0.23599999999999999, 0.28000000000000003, 2417]","[-0.23599999999999999, 0.28000000000000003, 2435]","[-0.23599999999999999, 0.28000000000000003, 2451]","[-0.23599999999999999, 0.28000000000000003, 2467]","[-0.23599999999999999, 0.28000000000000003, 2484]","[-0.23599999999999999, 0.28000000000000003, 2501]","[-0.23599999999999999, 0.28000000000000003, 2517]","[-0.23599999999999999, 0.28000000000000003, 2534]","[-0.23599999999999999, 0.28000000000000003, 2551]","[-0.23599999999999999, 0.28000000000000003, 2568]","[-0.23599999999999999, 0.28000000000000003, 2584]","[-0.23599999999999999, 0.28000000000000003, 2600]","[-0.23200000000000001, 0.28400000000000003, 2617]","[-0.224, 0.28400000000000003, 2634]","[-0.21199999999999999, 0.28800000000000003, 2651]","[-0.20399999999999999, 0.29200000000000004, 2668]","[-0.192, 0.29600000000000004, 2684]","[-0.17599999999999999, 0.30000000000000004, 2701]","[-0.16400000000000001, 0.30400000000000005, 2717]","[-0.14799999999999999, 0.30800000000000005, 2734]","[-0.128, 0.31200000000000006, 2750]","[-0.12, 0.31599999999999995, 2768]","[-0.112, 0.31599999999999995, 2784]","[-0.108, 0.31599999999999995, 2801]","[-0.104, 0.31599999999999995, 2817]","[-0.091999999999999998, 0.31999999999999995, 2834]","[-0.080000000000000002, 0.31999999999999995, 2851]","[-0.056000000000000001, 0.32799999999999996, 2867]","[-0.040000000000000001, 0.32799999999999996, 2885]","[-0.028000000000000001, 0.32799999999999996, 2901]","[-0.02, 0.32799999999999996, 2918]","[-0.0040000000000000001, 0.32799999999999996, 2935]","[0.0040000000000000001, 0.32799999999999996, 2951]","[0.016, 0.32799999999999996, 2968]","[0.024, 0.32799999999999996, 2984]","[0.032000000000000001, 0.32799999999999996, 3001]","[0.040000000000000001, 0.32799999999999996, 3017]","[0.048000000000000001, 0.32799999999999996, 3035]","[0.059999999999999998, 0.32799999999999996, 3051]","[0.071999999999999995, 0.32799999999999996, 3068]","[0.091999999999999998, 0.32799999999999996, 3085]","[0.104, 0.32799999999999996, 3101]","[0.112, 0.32799999999999996, 3121]","[0.124, 0.32799999999999996, 3148]","[0.14000000000000001, 0.32799999999999996, 3167]","[0.14799999999999999, 0.33199999999999996, 3185]","[0.156, 0.33199999999999996, 3215]","[0.16400000000000001, 0.33199999999999996, 3234]","[0.17199999999999999, 0.33199999999999996, 3254]","[0.184, 0.33199999999999996, 3281]","[0.20000000000000001, 0.33199999999999996, 3301]","[0.20799999999999999, 0.33199999999999996, 3320]","[0.21199999999999999, 0.33199999999999996, 3348]","[0.216, 0.33199999999999996, 3368]","[0.224, 0.33199999999999996, 3388]","[0.23200000000000001, 0.33199999999999996, 3414]","[0.23599999999999999, 0.33199999999999996, 3435]","[0.23599999999999999, 0.33199999999999996, 3454]","[0.23599999999999999, 0.33199999999999996, 3481]","[0.23599999999999999, 0.33199999999999996, 3501]","[0.23599999999999999, 0.33199999999999996, 3521]","[0.23599999999999999, 0.33199999999999996, 3548]","[0.23599999999999999, 0.33199999999999996, 3568]","[0.23599999999999999, 0.33199999999999996, 3587]"
"[-0.016, 0.29600000000000004, 4720]","[-0.016, 0.29600000000000004, 4753]","[-0.016, 0.29600000000000004, 4769]","[-0.016, 0.29600000000000004, 4786]","[-0.016, 0.29600000000000004, 4802]","[-0.016, 0.29600000000000004, 4819]","[-0.016, 0.29600000000000004, 4836]","[-0.016, 0.29600000000000004, 4852]","[-0.016, 0.29600000000000004, 4869]","[-0.016, 0.29600000000000004, 4886]","[-0.016, 0.29600000000000004, 4902]","[-0.016, 0.29600000000000004, 4919]","[-0.016, 0.29600000000000004, 4936]","[-0.016, 0.29600000000000004, 4953]","[-0.016, 0.29600000000000004, 4969]","[-0.016, 0.29600000000000004, 4986]","[-0.016, 0.29600000000000004, 5003]","[-0.016, 0.29600000000000004, 5019]","[-0.016, 0.29600000000000004, 5036]","[-0.016, 0.29600000000000004, 5053]","[-0.016, 0.29600000000000004, 5070]","[-0.016, 0.29600000000000004, 5086]","[-0.016, 0.29600000000000004, 5103]","[-0.016, 0.29600000000000004, 5120]","[-0.012, 0.29600000000000004, 5137]","[-0.012, 0.29600000000000004, 5153]","[-0.0080000000000000002, 0.29200000000000004, 5169]","[-0.0040000000000000001, 0.28800000000000003, 5186]","[0.0040000000000000001, 0.28000000000000003, 5202]","[0.0080000000000000002, 0.27200000000000002, 5220]","[0.012, 0.26800000000000002, 5236]","[0.016, 0.26400000000000001, 5253]","[0.02, 0.25600000000000001, 5269]","[0.024, 0.252, 5287]","[0.024, 0.24399999999999999, 5303]","[0.028000000000000001, 0.23999999999999999, 5320]","[0.032000000000000001, 0.23199999999999998, 5336]","[0.032000000000000001, 0.22799999999999998, 5352]","[0.035999999999999997, 0.21999999999999997, 5371]","[0.035999999999999997, 0.20799999999999996, 5386]","[0.040000000000000001, 0.20399999999999996, 5403]","[0.040000000000000001, 0.19599999999999995, 5419]","[0.040000000000000001, 0.19199999999999995, 5436]","[0.043999999999999997, 0.18400000000000005, 5453]","[0.043999999999999997, 0.18000000000000005, 5470]","[0.043999999999999997, 0.17600000000000005, 5486]","[0.048000000000000001, 0.16800000000000004, 5503]","[0.048000000000000001, 0.16000000000000003, 5519]","[0.051999999999999998, 0.15200000000000002, 5536]","[0.051999999999999998, 0.15200000000000002, 5553]","[0.051999999999999998, 0.14800000000000002, 5570]","[0.056000000000000001, 0.14400000000000002, 5587]","[0.056000000000000001, 0.14000000000000001, 5613]","[0.056000000000000001, 0.13600000000000001, 5636]","[0.056000000000000001, 0.13200000000000001, 5666]","[0.056000000000000001, 0.13200000000000001, 5686]","[0.056000000000000001, 0.13200000000000001, 5703]","[0.056000000000000001, 0.128, 5733]","[0.056000000000000001, 0.128, 5753]","[0.056000000000000001, 0.128, 5773]","[0.056000000000000001, 0.128, 5800]","[0.056000000000000001, 0.128, 5820]"
"[-0.248, 0.11199999999999999, 14876]","[-0.248, 0.10799999999999998, 14917]","[-0.248, 0.10799999999999998, 14927]","[-0.248, 0.10799999999999998, 14944]"
"[-0.248, 0.10799999999999998, 15011]","[-0.24399999999999999, 0.10799999999999998, 15061]","[-0.24399999999999999, 0.10799999999999998, 15078]","[-0.24399999999999999, 0.10799999999999998, 15094]","[-0.24399999999999999, 0.10799999999999998, 15111]","[-0.24399999999999999, 0.10799999999999998, 15127]","[-0.24399999999999999, 0.10799999999999998, 15145]","[-0.24399999999999999, 0.10799999999999998, 15161]","[-0.24399999999999999, 0.10799999999999998, 15178]","[-0.24399999999999999, 0.10799999999999998, 15194]","[-0.24399999999999999, 0.10799999999999998, 15211]","[-0.24399999999999999, 0.10799999999999998, 15228]","[-0.24399999999999999, 0.10799999999999998, 15244]","[-0.20399999999999999, 0.124, 15261]","[-0.17999999999999999, 0.13200000000000001, 15277]","[-0.16800000000000001, 0.13600000000000001, 15294]","[-0.156, 0.14000000000000001, 15311]","[-0.14799999999999999, 0.14000000000000001, 15328]","[-0.14000000000000001, 0.14400000000000002, 15344]","[-0.13600000000000001, 0.14400000000000002, 15361]","[-0.13200000000000001, 0.14400000000000002, 15378]","[-0.128, 0.14400000000000002, 15394]","[-0.12, 0.14800000000000002, 15411]","[-0.112, 0.14800000000000002, 15427]","[-0.108, 0.14800000000000002, 15444]","[-0.10000000000000001, 0.14800000000000002, 15461]","[-0.091999999999999998, 0.14800000000000002, 15478]","[-0.080000000000000002, 0.14800000000000002, 15494]","[-0.068000000000000005, 0.15200000000000002, 15511]","[-0.056000000000000001, 0.15200000000000002, 15528]","[-0.048000000000000001, 0.15200000000000002, 15545]","[-0.032000000000000001, 0.15200000000000002, 15561]","[-0.016, 0.15200000000000002, 15577]","[0.0, 0.15200000000000002, 15595]","[0.02, 0.15200000000000002, 15611]","[0.028000000000000001, 0.15200000000000002, 15628]","[0.035999999999999997, 0.15200000000000002, 15644]","[0.048000000000000001, 0.15200000000000002, 15661]","[0.059999999999999998, 0.15200000000000002, 15677]","[0.071999999999999995, 0.15200000000000002, 15695]","[0.091999999999999998, 0.15200000000000002, 15711]","[0.10000000000000001, 0.15200000000000002, 15727]","[0.108, 0.15200000000000002, 15744]","[0.12, 0.14800000000000002, 15761]","[0.128, 0.14400000000000002, 15778]","[0.13200000000000001, 0.14400000000000002, 15794]","[0.14000000000000001, 0.14000000000000001, 15811]","[0.14399999999999999, 0.13600000000000001, 15827]","[0.152, 0.128, 15844]","[0.16, 0.124, 15861]","[0.17199999999999999, 0.11199999999999999, 15878]","[0.17999999999999999, 0.10399999999999998, 15902]","[0.192, 0.091999999999999971, 15928]","[0.19600000000000001, 0.07999999999999996, 15957]","[0.20399999999999999, 0.071999999999999953, 15978]","[0.21199999999999999, 0.060000000000000053, 15996]","[0.216, 0.052000000000000046, 16022]","[0.224, 0.044000000000000039, 16044]","[0.22800000000000001, 0.036000000000000032, 16063]","[0.22800000000000001, 0.032000000000000028, 16090]","[0.23599999999999999, 0.024000000000000021, 16111]","[0.23999999999999999, 0.0080000000000000071, 16143]","[0.248, -0.012000000000000011, 16161]","[0.248, -0.016000000000000014, 16183]","[0.252, -0.028000000000000025, 16210]","[0.25600000000000001, -0.044000000000000039, 16237]","[0.26400000000000001, -0.05600000000000005, 16261]","[0.26800000000000002, -0.072000000000000064, 16290]","[0.27200000000000002, -0.084000000000000075, 16312]","[0.27600000000000002, -0.092000000000000082, 16343]","[0.28000000000000003, -0.1080000000000001, 16369]","[0.28399999999999997, -0.1160000000000001, 16395]","[0.28399999999999997, -0.12400000000000011, 16423]","[0.28799999999999998, -0.1319999999999999, 16445]","[0.28799999999999998, -0.1359999999999999, 16476]","[0.29199999999999998, -0.14399999999999991, 16503]","[0.29199999999999998, -0.14799999999999991, 16529]","[0.29599999999999999, -0.15199999999999991, 16556]","[0.29599999999999999, -0.15199999999999991, 16579]","[0.29599999999999999, -0.15199999999999991, 16610]","[0.29599999999999999, -0.15199999999999991, 16676]"
