"[0.075999999999999998, 0.124, 12552]","[0.075999999999999998, 0.124, 12569]","[0.075999999999999998, 0.124, 12586]","[0.075999999999999998, 0.124, 12602]","[0.075999999999999998, 0.124, 12619]","[0.075999999999999998, 0.124, 12638]","[0.075999999999999998, 0.124, 12652]","[0.068000000000000005, 0.13200000000000001, 12669]","[0.048000000000000001, 0.13200000000000001, 12685]","[0.032000000000000001, 0.13200000000000001, 12702]","[0.016, 0.13200000000000001, 12720]","[-0.0040000000000000001, 0.13200000000000001, 12735]","[-0.035999999999999997, 0.13200000000000001, 12753]","[-0.056000000000000001, 0.13200000000000001, 12769]","[-0.080000000000000002, 0.128, 12786]","[-0.10000000000000001, 0.12, 12802]","[-0.128, 0.10799999999999998, 12819]","[-0.14799999999999999, 0.095999999999999974, 12836]","[-0.16400000000000001, 0.087999999999999967, 12852]","[-0.17599999999999999, 0.075999999999999956, 12870]","[-0.192, 0.052000000000000046, 12887]","[-0.20000000000000001, 0.036000000000000032, 12902]","[-0.20000000000000001, 0.016000000000000014, 12920]","[-0.192, -0.0080000000000000071, 12936]","[-0.16, -0.044000000000000039, 12952]","[-0.13200000000000001, -0.060000000000000053, 12969]","[-0.096000000000000002, -0.064000000000000057, 12986]","[-0.056000000000000001, -0.064000000000000057, 13002]","[0.0040000000000000001, -0.044000000000000039, 13020]","[0.035999999999999997, -0.024000000000000021, 13035]","[0.051999999999999998, -0.0080000000000000071, 13052]","[0.059999999999999998, 0.0080000000000000071, 13069]","[0.064000000000000001, 0.020000000000000018, 13086]","[0.068000000000000005, 0.024000000000000021, 13102]","[0.068000000000000005, 0.028000000000000025, 13119]","[0.068000000000000005, 0.032000000000000028, 13135]","[0.071999999999999995, 0.036000000000000032, 13152]","[0.071999999999999995, 0.040000000000000036, 13169]","[0.075999999999999998, 0.040000000000000036, 13185]","[0.075999999999999998, 0.040000000000000036, 13202]","[0.075999999999999998, 0.040000000000000036, 13219]","[0.075999999999999998, 0.040000000000000036, 13235]","[0.075999999999999998, 0.040000000000000036, 13252]","[0.075999999999999998, 0.040000000000000036, 13270]","[0.075999999999999998, 0.040000000000000036, 13286]","[0.075999999999999998, 0.040000000000000036, 13305]","[0.075999999999999998, 0.040000000000000036, 13336]","[0.075999999999999998, 0.040000000000000036, 13369]","[0.075999999999999998, 0.040000000000000036, 13403]","[0.075999999999999998, 0.040000000000000036, 13436]","[0.075999999999999998, 0.040000000000000036, 13470]","[0.075999999999999998, 0.040000000000000036, 13503]","[0.075999999999999998, 0.040000000000000036, 13537]"
"[0.048000000000000001, 0.13200000000000001, 14156]","[0.048000000000000001, 0.13200000000000001, 14186]","[0.048000000000000001, 0.13200000000000001, 14203]","[0.048000000000000001, 0.13200000000000001, 14220]","[0.048000000000000001, 0.13200000000000001, 14236]","[0.043999999999999997, 0.124, 14253]","[0.043999999999999997, 0.11199999999999999, 14270]","[0.048000000000000001, 0.091999999999999971, 14286]","[0.048000000000000001, 0.063999999999999946, 14303]","[0.051999999999999998, 0.040000000000000036, 14320]","[0.056000000000000001, 0.016000000000000014, 14337]","[0.056000000000000001, -0.012000000000000011, 14353]","[0.059999999999999998, -0.036000000000000032, 14370]","[0.064000000000000001, -0.06800000000000006, 14387]","[0.064000000000000001, -0.088000000000000078, 14404]","[0.064000000000000001, -0.1120000000000001, 14419]","[0.068000000000000005, -0.1319999999999999, 14437]","[0.068000000000000005, -0.15999999999999992, 14453]","[0.068000000000000005, -0.17999999999999994, 14470]","[0.068000000000000005, -0.19599999999999995, 14487]","[0.068000000000000005, -0.21599999999999997, 14503]","[0.068000000000000005, -0.24399999999999999, 14520]","[0.068000000000000005, -0.26400000000000001, 14536]","[0.068000000000000005, -0.28000000000000003, 14554]","[0.068000000000000005, -0.29600000000000004, 14570]","[0.068000000000000005, -0.31600000000000006, 14587]","[0.068000000000000005, -0.32800000000000007, 14603]","[0.068000000000000005, -0.34000000000000008, 14620]","[0.068000000000000005, -0.35600000000000009, 14636]","[0.068000000000000005, -0.37200000000000011, 14654]","[0.068000000000000005, -0.39599999999999991, 14670]","[0.071999999999999995, -0.40799999999999992, 14687]","[0.071999999999999995, -0.41599999999999993, 14704]","[0.071999999999999995, -0.42399999999999993, 14720]","[0.075999999999999998, -0.43199999999999994, 14737]","[0.075999999999999998, -0.43599999999999994, 14753]","[0.075999999999999998, -0.43999999999999995, 14770]","[0.075999999999999998, -0.44399999999999995, 14787]","[0.075999999999999998, -0.44799999999999995, 14804]","[0.080000000000000002, -0.44799999999999995, 14826]","[0.080000000000000002, -0.44799999999999995, 14854]","[0.080000000000000002, -0.44399999999999995, 14887]"
"[-0.14799999999999999, -0.048000000000000043, 15754]","[-0.14799999999999999, -0.048000000000000043, 15803]","[-0.14799999999999999, -0.048000000000000043, 15821]","[-0.14799999999999999, -0.048000000000000043, 15841]","[-0.14799999999999999, -0.048000000000000043, 15854]","[-0.14799999999999999, -0.048000000000000043, 15870]","[-0.14799999999999999, -0.048000000000000043, 15887]","[-0.14799999999999999, -0.048000000000000043, 15904]","[-0.14799999999999999, -0.048000000000000043, 15920]","[-0.14799999999999999, -0.048000000000000043, 15937]","[-0.14799999999999999, -0.064000000000000057, 15953]","[-0.14799999999999999, -0.080000000000000071, 15970]","[-0.156, -0.10400000000000009, 15987]","[-0.16, -0.1120000000000001, 16004]","[-0.17999999999999999, -0.1399999999999999, 16020]","[-0.192, -0.15199999999999991, 16037]","[-0.20000000000000001, -0.16399999999999992, 16054]","[-0.20799999999999999, -0.16799999999999993, 16070]","[-0.20799999999999999, -0.17199999999999993, 16087]","[-0.20799999999999999, -0.17199999999999993, 16103]","[-0.20799999999999999, -0.17199999999999993, 16121]"
"[-0.316, -0.16399999999999992, 17154]","[-0.312, -0.15599999999999992, 17204]","[-0.30399999999999999, -0.14799999999999991, 17221]","[-0.29199999999999998, -0.14399999999999991, 17238]","[-0.27600000000000002, -0.14399999999999991, 17255]","[-0.26000000000000001, -0.14399999999999991, 17270]","[-0.23599999999999999, -0.14399999999999991, 17287]","[-0.20399999999999999, -0.15199999999999991, 17305]","[-0.184, -0.16399999999999992, 17321]","[-0.16400000000000001, -0.17999999999999994, 17344]","[-0.14000000000000001, -0.20799999999999996, 17355]","[-0.124, -0.22399999999999998, 17371]","[-0.112, -0.23999999999999999, 17388]","[-0.096000000000000002, -0.252, 17405]","[-0.087999999999999995, -0.26400000000000001, 17420]","[-0.080000000000000002, -0.27200000000000002, 17437]","[-0.075999999999999998, -0.27200000000000002, 17455]","[-0.071999999999999995, -0.27200000000000002, 17471]","[-0.071999999999999995, -0.27200000000000002, 17487]","[-0.071999999999999995, -0.27200000000000002, 17505]","[-0.071999999999999995, -0.27200000000000002, 17523]","[-0.071999999999999995, -0.27200000000000002, 17538]","[-0.071999999999999995, -0.27200000000000002, 17554]","[-0.071999999999999995, -0.27200000000000002, 17571]"
