"[-0.22800000000000001, -0.252, 3317]","[-0.22800000000000001, -0.252, 3334]","[-0.22800000000000001, -0.252, 3351]","[-0.22800000000000001, -0.252, 3367]","[-0.22800000000000001, -0.252, 3384]","[-0.22800000000000001, -0.252, 3400]","[-0.22800000000000001, -0.252, 3417]","[-0.22800000000000001, -0.252, 3434]","[-0.22800000000000001, -0.252, 3451]","[-0.22800000000000001, -0.252, 3467]","[-0.22800000000000001, -0.252, 3484]","[-0.22800000000000001, -0.252, 3500]","[-0.22800000000000001, -0.252, 3517]","[-0.22800000000000001, -0.252, 3534]","[-0.22800000000000001, -0.252, 3551]","[-0.22800000000000001, -0.252, 3567]","[-0.22800000000000001, -0.252, 3584]","[-0.22800000000000001, -0.252, 3601]","[-0.22800000000000001, -0.252, 3617]","[-0.22800000000000001, -0.252, 3635]","[-0.20799999999999999, -0.24399999999999999, 3650]","[-0.192, -0.24399999999999999, 3667]","[-0.17199999999999999, -0.24399999999999999, 3683]","[-0.156, -0.24399999999999999, 3701]","[-0.13600000000000001, -0.24399999999999999, 3718]","[-0.124, -0.24399999999999999, 3735]","[-0.112, -0.24399999999999999, 3750]","[-0.104, -0.24399999999999999, 3767]","[-0.087999999999999995, -0.24399999999999999, 3784]","[-0.071999999999999995, -0.24399999999999999, 3800]","[-0.056000000000000001, -0.24399999999999999, 3818]","[-0.040000000000000001, -0.24399999999999999, 3833]","[-0.028000000000000001, -0.24399999999999999, 3851]","[-0.016, -0.24399999999999999, 3867]","[-0.0040000000000000001, -0.24399999999999999, 3884]","[0.0080000000000000002, -0.24399999999999999, 3901]","[0.035999999999999997, -0.24399999999999999, 3917]","[0.051999999999999998, -0.24399999999999999, 3934]","[0.068000000000000005, -0.23999999999999999, 3950]","[0.084000000000000005, -0.23999999999999999, 3967]","[0.10000000000000001, -0.23999999999999999, 3984]","[0.12, -0.23599999999999999, 4001]","[0.128, -0.23599999999999999, 4017]","[0.13200000000000001, -0.23599999999999999, 4034]","[0.14399999999999999, -0.23599999999999999, 4068]","[0.16400000000000001, -0.23199999999999998, 4101]","[0.188, -0.23199999999999998, 4134]","[0.19600000000000001, -0.23199999999999998, 4168]","[0.21199999999999999, -0.23199999999999998, 4201]","[0.22800000000000001, -0.23199999999999998, 4234]","[0.23999999999999999, -0.23199999999999998, 4268]","[0.24399999999999999, -0.23199999999999998, 4301]","[0.248, -0.23199999999999998, 4335]","[0.252, -0.23199999999999998, 4367]","[0.252, -0.23199999999999998, 4401]","[0.252, -0.23199999999999998, 4434]","[0.252, -0.23199999999999998, 4468]","[0.252, -0.23199999999999998, 4501]","[0.252, -0.23199999999999998, 4535]","[0.252, -0.23199999999999998, 4567]","[0.252, -0.23199999999999998, 4585]","[0.252, -0.23199999999999998, 4618]","[0.252, -0.23199999999999998, 4651]","[0.252, -0.22399999999999998, 4684]","[0.252, -0.20399999999999996, 4718]","[0.252, -0.18799999999999994, 4751]","[0.248, -0.17199999999999993, 4784]","[0.24399999999999999, -0.15199999999999991, 4817]","[0.23999999999999999, -0.1319999999999999, 4851]","[0.23999999999999999, -0.1080000000000001, 4884]","[0.23200000000000001, -0.080000000000000071, 4918]","[0.224, -0.05600000000000005, 4951]","[0.22, -0.032000000000000028, 4984]","[0.21199999999999999, 0.0, 5018]","[0.20000000000000001, 0.028000000000000025, 5051]","[0.19600000000000001, 0.048000000000000043, 5084]","[0.184, 0.07999999999999996, 5118]","[0.17199999999999999, 0.099999999999999978, 5151]","[0.16400000000000001, 0.11599999999999999, 5185]","[0.14399999999999999, 0.14000000000000001, 5218]","[0.12, 0.16800000000000004, 5269]","[0.104, 0.18000000000000005, 5302]","[0.084000000000000005, 0.19599999999999995, 5335]","[0.056000000000000001, 0.21199999999999997, 5368]","[0.032000000000000001, 0.22399999999999998, 5402]","[0.0040000000000000001, 0.23599999999999999, 5435]","[-0.02, 0.24399999999999999, 5469]","[-0.035999999999999997, 0.252, 5502]","[-0.056000000000000001, 0.252, 5536]","[-0.080000000000000002, 0.252, 5568]","[-0.10000000000000001, 0.252, 5602]","[-0.14000000000000001, 0.23599999999999999, 5635]","[-0.16400000000000001, 0.22399999999999998, 5668]","[-0.17999999999999999, 0.21599999999999997, 5701]","[-0.192, 0.20399999999999996, 5734]","[-0.20000000000000001, 0.19199999999999995, 5768]","[-0.20799999999999999, 0.18000000000000005, 5801]","[-0.21199999999999999, 0.16800000000000004, 5835]","[-0.21199999999999999, 0.14400000000000002, 5869]","[-0.216, 0.124, 5902]","[-0.22, 0.095999999999999974, 5935]","[-0.22800000000000001, 0.063999999999999946, 5969]","[-0.23200000000000001, 0.052000000000000046, 6002]","[-0.23200000000000001, 0.028000000000000025, 6035]","[-0.23599999999999999, 0.0080000000000000071, 6068]","[-0.23599999999999999, -0.0080000000000000071, 6101]","[-0.23599999999999999, -0.032000000000000028, 6135]","[-0.22800000000000001, -0.064000000000000057, 6168]","[-0.22800000000000001, -0.088000000000000078, 6202]","[-0.224, -0.1120000000000001, 6235]","[-0.224, -0.12400000000000011, 6268]","[-0.224, -0.1399999999999999, 6302]","[-0.224, -0.15999999999999992, 6335]","[-0.224, -0.18399999999999994, 6368]","[-0.22, -0.19599999999999995, 6402]","[-0.22, -0.21199999999999997, 6435]","[-0.22, -0.23999999999999999, 6468]","[-0.22, -0.248, 6502]","[-0.22, -0.26000000000000001, 6536]","[-0.22, -0.26800000000000002, 6569]","[-0.22, -0.26800000000000002, 6602]","[-0.22, -0.26800000000000002, 6636]","[-0.22, -0.26800000000000002, 6669]"
"[-0.084000000000000005, 0.22399999999999998, 8103]","[-0.084000000000000005, 0.21999999999999997, 8153]","[-0.084000000000000005, 0.21999999999999997, 8170]","[-0.084000000000000005, 0.21999999999999997, 8186]","[-0.084000000000000005, 0.21999999999999997, 8204]","[-0.084000000000000005, 0.21999999999999997, 8219]","[-0.084000000000000005, 0.21999999999999997, 8236]","[-0.084000000000000005, 0.21999999999999997, 8253]","[-0.084000000000000005, 0.21999999999999997, 8270]","[-0.084000000000000005, 0.21999999999999997, 8286]","[-0.084000000000000005, 0.21999999999999997, 8303]","[-0.080000000000000002, 0.21999999999999997, 8319]","[-0.075999999999999998, 0.21599999999999997, 8336]","[-0.068000000000000005, 0.21199999999999997, 8353]","[-0.064000000000000001, 0.20799999999999996, 8369]","[-0.059999999999999998, 0.20399999999999996, 8386]","[-0.051999999999999998, 0.19599999999999995, 8403]","[-0.048000000000000001, 0.19599999999999995, 8419]","[-0.048000000000000001, 0.19199999999999995, 8436]","[-0.043999999999999997, 0.18799999999999994, 8453]","[-0.040000000000000001, 0.18400000000000005, 8469]","[-0.035999999999999997, 0.18000000000000005, 8486]","[-0.032000000000000001, 0.17600000000000005, 8503]","[-0.024, 0.17200000000000004, 8520]","[-0.024, 0.16800000000000004, 8536]","[-0.016, 0.16400000000000003, 8553]","[-0.012, 0.16000000000000003, 8570]","[-0.0080000000000000002, 0.16000000000000003, 8586]","[-0.0080000000000000002, 0.15600000000000003, 8603]","[0.0, 0.15200000000000002, 8620]","[0.0040000000000000001, 0.14800000000000002, 8637]","[0.0080000000000000002, 0.14800000000000002, 8653]","[0.012, 0.14400000000000002, 8670]","[0.02, 0.14000000000000001, 8687]","[0.024, 0.13600000000000001, 8703]","[0.028000000000000001, 0.13200000000000001, 8719]","[0.032000000000000001, 0.128, 8737]","[0.035999999999999997, 0.124, 8753]","[0.040000000000000001, 0.12, 8770]","[0.043999999999999997, 0.11599999999999999, 8803]","[0.048000000000000001, 0.10399999999999998, 8836]","[0.048000000000000001, 0.095999999999999974, 8870]","[0.048000000000000001, 0.083999999999999964, 8903]","[0.048000000000000001, 0.075999999999999956, 8937]","[0.048000000000000001, 0.071999999999999953, 8971]","[0.048000000000000001, 0.060000000000000053, 9004]","[0.048000000000000001, 0.048000000000000043, 9036]","[0.048000000000000001, 0.040000000000000036, 9070]","[0.040000000000000001, 0.028000000000000025, 9103]","[0.035999999999999997, 0.020000000000000018, 9137]","[0.032000000000000001, 0.0080000000000000071, 9170]","[0.028000000000000001, 0.0, 9203]","[0.02, -0.0080000000000000071, 9237]","[0.012, -0.020000000000000018, 9254]","[0.0040000000000000001, -0.024000000000000021, 9271]","[0.0, -0.032000000000000028, 9303]","[-0.012, -0.044000000000000039, 9337]","[-0.02, -0.052000000000000046, 9371]","[-0.032000000000000001, -0.064000000000000057, 9403]","[-0.035999999999999997, -0.072000000000000064, 9437]","[-0.043999999999999997, -0.076000000000000068, 9470]","[-0.056000000000000001, -0.084000000000000075, 9503]","[-0.068000000000000005, -0.096000000000000085, 9537]","[-0.075999999999999998, -0.10400000000000009, 9570]","[-0.084000000000000005, -0.1120000000000001, 9603]","[-0.096000000000000002, -0.12000000000000011, 9637]","[-0.108, -0.1319999999999999, 9671]","[-0.11600000000000001, -0.1399999999999999, 9704]","[-0.14000000000000001, -0.15599999999999992, 9737]","[-0.152, -0.16799999999999993, 9771]","[-0.156, -0.17599999999999993, 9803]","[-0.156, -0.17999999999999994, 9837]","[-0.16400000000000001, -0.19199999999999995, 9870]","[-0.17199999999999999, -0.20399999999999996, 9903]","[-0.17599999999999999, -0.21199999999999997, 9937]","[-0.17999999999999999, -0.21999999999999997, 9970]","[-0.184, -0.22399999999999998, 10004]","[-0.184, -0.23199999999999998, 10037]","[-0.184, -0.23599999999999999, 10071]","[-0.184, -0.23999999999999999, 10104]","[-0.184, -0.248, 10170]","[-0.184, -0.248, 10203]","[-0.184, -0.248, 10237]","[-0.184, -0.248, 10271]","[-0.184, -0.248, 10303]","[-0.184, -0.248, 10337]","[-0.184, -0.248, 10371]","[-0.184, -0.248, 10404]"
