"[-0.20799999999999999, 0.18000000000000005, 1048]","[-0.21199999999999999, 0.17600000000000005, 1065]","[-0.216, 0.17600000000000005, 1081]","[-0.216, 0.17600000000000005, 1098]","[-0.216, 0.17600000000000005, 1115]","[-0.216, 0.17600000000000005, 1133]","[-0.216, 0.17600000000000005, 1148]","[-0.20000000000000001, 0.17600000000000005, 1165]","[-0.184, 0.17600000000000005, 1181]","[-0.152, 0.17600000000000005, 1199]","[-0.128, 0.18000000000000005, 1215]","[-0.104, 0.18400000000000005, 1232]","[-0.080000000000000002, 0.18799999999999994, 1248]","[-0.059999999999999998, 0.19199999999999995, 1265]","[-0.043999999999999997, 0.19599999999999995, 1282]","[-0.035999999999999997, 0.19999999999999996, 1298]","[-0.02, 0.20399999999999996, 1315]","[0.0, 0.20799999999999996, 1332]","[0.012, 0.21199999999999997, 1348]","[0.012, 0.21199999999999997, 1365]","[0.012, 0.21199999999999997, 1382]","[0.0080000000000000002, 0.21999999999999997, 1399]"
"[-0.10000000000000001, 0.17200000000000004, 1882]","[-0.10000000000000001, 0.17200000000000004, 1916]","[-0.10000000000000001, 0.17200000000000004, 1932]","[-0.10000000000000001, 0.16800000000000004, 1948]","[-0.10000000000000001, 0.16000000000000003, 1966]","[-0.10000000000000001, 0.14800000000000002, 1982]","[-0.096000000000000002, 0.13600000000000001, 1999]","[-0.096000000000000002, 0.124, 2015]","[-0.091999999999999998, 0.10799999999999998, 2032]","[-0.091999999999999998, 0.095999999999999974, 2049]","[-0.091999999999999998, 0.083999999999999964, 2065]","[-0.091999999999999998, 0.071999999999999953, 2083]","[-0.091999999999999998, 0.048000000000000043, 2098]","[-0.091999999999999998, 0.032000000000000028, 2116]","[-0.091999999999999998, 0.016000000000000014, 2134]","[-0.096000000000000002, -0.0040000000000000036, 2149]","[-0.108, -0.028000000000000025, 2166]","[-0.124, -0.044000000000000039, 2182]","[-0.13200000000000001, -0.05600000000000005, 2199]","[-0.14000000000000001, -0.064000000000000057, 2216]","[-0.14000000000000001, -0.064000000000000057, 2232]","[-0.152, -0.064000000000000057, 2248]","[-0.16400000000000001, -0.064000000000000057, 2266]","[-0.188, -0.064000000000000057, 2282]","[-0.192, -0.060000000000000053, 2298]","[-0.20000000000000001, -0.052000000000000046, 2315]","[-0.20399999999999999, -0.044000000000000039, 2333]","[-0.20799999999999999, -0.032000000000000028, 2349]","[-0.20799999999999999, -0.020000000000000018, 2366]","[-0.20799999999999999, -0.012000000000000011, 2383]","[-0.20799999999999999, 0.0, 2400]","[-0.20799999999999999, 0.0080000000000000071, 2416]","[-0.20799999999999999, 0.016000000000000014, 2433]","[-0.20000000000000001, 0.032000000000000028, 2449]","[-0.19600000000000001, 0.040000000000000036, 2466]","[-0.188, 0.052000000000000046, 2483]","[-0.184, 0.052000000000000046, 2500]","[-0.16400000000000001, 0.060000000000000053, 2516]","[-0.152, 0.063999999999999946, 2533]","[-0.13600000000000001, 0.063999999999999946, 2566]","[-0.112, 0.067999999999999949, 2599]","[-0.091999999999999998, 0.071999999999999953, 2634]","[-0.075999999999999998, 0.071999999999999953, 2649]","[-0.068000000000000005, 0.071999999999999953, 2666]","[-0.059999999999999998, 0.063999999999999946, 2682]","[-0.051999999999999998, 0.060000000000000053, 2699]","[-0.043999999999999997, 0.052000000000000046, 2716]","[-0.028000000000000001, 0.040000000000000036, 2750]","[-0.0080000000000000002, 0.024000000000000021, 2783]","[0.0040000000000000001, 0.012000000000000011, 2816]","[0.016, -0.0040000000000000036, 2850]","[0.032000000000000001, -0.020000000000000018, 2883]","[0.059999999999999998, -0.05600000000000005, 2916]","[0.087999999999999995, -0.092000000000000082, 2949]","[0.096000000000000002, -0.10000000000000009, 2983]","[0.10000000000000001, -0.1120000000000001, 3016]","[0.104, -0.12000000000000011, 3049]","[0.112, -0.12799999999999989, 3083]","[0.124, -0.14399999999999991, 3116]","[0.13600000000000001, -0.15599999999999992, 3150]","[0.13600000000000001, -0.15599999999999992, 3183]","[0.13600000000000001, -0.15599999999999992, 3216]","[0.13600000000000001, -0.15599999999999992, 3250]"
"[0.14399999999999999, 0.17600000000000005, 3951]","[0.14799999999999999, 0.18000000000000005, 4000]","[0.14799999999999999, 0.18000000000000005, 4017]","[0.14799999999999999, 0.17200000000000004, 4034]","[0.14799999999999999, 0.16400000000000003, 4051]","[0.14799999999999999, 0.15200000000000002, 4067]","[0.14799999999999999, 0.14000000000000001, 4084]","[0.14799999999999999, 0.12, 4101]","[0.14799999999999999, 0.10799999999999998, 4117]","[0.14799999999999999, 0.095999999999999974, 4135]","[0.14799999999999999, 0.083999999999999964, 4151]","[0.152, 0.063999999999999946, 4167]","[0.152, 0.05600000000000005, 4184]","[0.152, 0.040000000000000036, 4201]","[0.152, 0.024000000000000021, 4218]","[0.152, 0.012000000000000011, 4234]","[0.14799999999999999, -0.0080000000000000071, 4251]","[0.14399999999999999, -0.024000000000000021, 4268]","[0.14000000000000001, -0.044000000000000039, 4284]","[0.14000000000000001, -0.05600000000000005, 4301]","[0.13600000000000001, -0.076000000000000068, 4317]","[0.13600000000000001, -0.088000000000000078, 4334]","[0.13600000000000001, -0.10000000000000009, 4351]","[0.13600000000000001, -0.12000000000000011, 4367]","[0.13600000000000001, -0.12799999999999989, 4384]","[0.13600000000000001, -0.1319999999999999, 4400]","[0.13600000000000001, -0.1359999999999999, 4418]","[0.13600000000000001, -0.1399999999999999, 4435]","[0.13600000000000001, -0.14799999999999991, 4451]","[0.14000000000000001, -0.14799999999999991, 4467]","[0.14000000000000001, -0.14799999999999991, 4484]","[0.14000000000000001, -0.14799999999999991, 4501]","[0.14000000000000001, -0.14799999999999991, 4518]","[0.14000000000000001, -0.14799999999999991, 4534]","[0.14000000000000001, -0.14799999999999991, 4550]","[0.14000000000000001, -0.14799999999999991, 4568]","[0.128, -0.12799999999999989, 4585]"
"[0.14399999999999999, 0.15600000000000003, 5202]","[0.152, 0.16400000000000003, 5253]","[0.152, 0.16400000000000003, 5269]","[0.152, 0.16400000000000003, 5286]","[0.152, 0.16400000000000003, 5303]","[0.16, 0.17200000000000004, 5320]","[0.16400000000000001, 0.18000000000000005, 5336]","[0.16800000000000001, 0.18400000000000005, 5353]","[0.16800000000000001, 0.18799999999999994, 5369]","[0.16800000000000001, 0.18799999999999994, 5387]","[0.17199999999999999, 0.18799999999999994, 5403]","[0.17199999999999999, 0.19199999999999995, 5419]","[0.17999999999999999, 0.19999999999999996, 5436]","[0.184, 0.20399999999999996, 5453]","[0.188, 0.20799999999999996, 5470]","[0.188, 0.20799999999999996, 5487]","[0.188, 0.20799999999999996, 5504]","[0.188, 0.20799999999999996, 5519]","[0.188, 0.20799999999999996, 5536]","[0.188, 0.20799999999999996, 5553]","[0.188, 0.20799999999999996, 5570]","[0.188, 0.20799999999999996, 5587]","[0.188, 0.20799999999999996, 5604]","[0.188, 0.20799999999999996, 5618]"
