"[-0.22800000000000001, 0.23599999999999999, 1065]","[-0.22800000000000001, 0.23599999999999999, 1082]","[-0.22800000000000001, 0.23599999999999999, 1099]","[-0.22800000000000001, 0.23599999999999999, 1116]","[-0.22800000000000001, 0.23199999999999998, 1133]","[-0.22800000000000001, 0.22799999999999998, 1149]","[-0.22800000000000001, 0.21999999999999997, 1165]","[-0.22800000000000001, 0.20399999999999996, 1182]","[-0.22800000000000001, 0.18000000000000005, 1198]","[-0.22800000000000001, 0.16000000000000003, 1216]","[-0.22800000000000001, 0.12, 1232]","[-0.22800000000000001, 0.091999999999999971, 1249]","[-0.22800000000000001, 0.060000000000000053, 1265]","[-0.23200000000000001, 0.032000000000000028, 1283]","[-0.23200000000000001, -0.016000000000000014, 1299]","[-0.23200000000000001, -0.044000000000000039, 1316]","[-0.23599999999999999, -0.072000000000000064, 1332]","[-0.23599999999999999, -0.092000000000000082, 1348]","[-0.23599999999999999, -0.1120000000000001, 1366]","[-0.23599999999999999, -0.14399999999999991, 1382]","[-0.23599999999999999, -0.16399999999999992, 1399]","[-0.23599999999999999, -0.19199999999999995, 1415]","[-0.23599999999999999, -0.21199999999999997, 1432]","[-0.23599999999999999, -0.23199999999999998, 1450]","[-0.23200000000000001, -0.248, 1466]","[-0.23200000000000001, -0.26000000000000001, 1482]","[-0.22800000000000001, -0.27200000000000002, 1500]","[-0.22800000000000001, -0.29200000000000004, 1516]","[-0.22800000000000001, -0.30400000000000005, 1532]","[-0.22800000000000001, -0.31200000000000006, 1549]","[-0.22800000000000001, -0.32000000000000006, 1566]","[-0.22800000000000001, -0.32000000000000006, 1582]","[-0.22800000000000001, -0.32000000000000006, 1599]","[-0.22800000000000001, -0.32000000000000006, 1616]","[-0.22800000000000001, -0.32000000000000006, 1632]"
"[-0.23599999999999999, -0.084000000000000075, 2133]","[-0.23599999999999999, -0.084000000000000075, 2166]","[-0.23599999999999999, -0.084000000000000075, 2182]","[-0.23599999999999999, -0.084000000000000075, 2199]","[-0.23599999999999999, -0.084000000000000075, 2216]","[-0.23599999999999999, -0.084000000000000075, 2233]","[-0.23599999999999999, -0.084000000000000075, 2249]","[-0.23599999999999999, -0.084000000000000075, 2266]","[-0.23999999999999999, -0.072000000000000064, 2283]","[-0.23200000000000001, -0.064000000000000057, 2299]","[-0.224, -0.05600000000000005, 2316]","[-0.19600000000000001, -0.032000000000000028, 2332]","[-0.17199999999999999, -0.016000000000000014, 2350]","[-0.13600000000000001, 0.0080000000000000071, 2366]","[-0.104, 0.032000000000000028, 2383]","[-0.068000000000000005, 0.060000000000000053, 2399]","[-0.024, 0.10799999999999998, 2416]","[0.0080000000000000002, 0.13600000000000001, 2433]","[0.035999999999999997, 0.15600000000000003, 2450]","[0.051999999999999998, 0.16800000000000004, 2466]","[0.068000000000000005, 0.17600000000000005, 2483]","[0.071999999999999995, 0.18000000000000005, 2500]","[0.071999999999999995, 0.18000000000000005, 2516]","[0.071999999999999995, 0.18000000000000005, 2533]","[0.071999999999999995, 0.18000000000000005, 2549]","[0.071999999999999995, 0.18000000000000005, 2567]"
"[-0.156, -0.032000000000000028, 2949]","[-0.13600000000000001, -0.036000000000000032, 2983]","[-0.128, -0.040000000000000036, 3000]","[-0.11600000000000001, -0.048000000000000043, 3016]","[-0.096000000000000002, -0.064000000000000057, 3032]","[-0.080000000000000002, -0.076000000000000068, 3049]","[-0.064000000000000001, -0.084000000000000075, 3067]","[-0.043999999999999997, -0.096000000000000085, 3083]","[-0.012, -0.1160000000000001, 3099]","[0.0080000000000000002, -0.1319999999999999, 3116]","[0.024, -0.14399999999999991, 3133]","[0.043999999999999997, -0.15599999999999992, 3150]","[0.068000000000000005, -0.17199999999999993, 3166]","[0.087999999999999995, -0.18799999999999994, 3182]","[0.108, -0.20399999999999996, 3199]","[0.13600000000000001, -0.22799999999999998, 3216]","[0.14399999999999999, -0.23599999999999999, 3233]","[0.16, -0.252, 3249]","[0.16800000000000001, -0.26000000000000001, 3283]","[0.184, -0.26800000000000002, 3316]","[0.192, -0.27200000000000002, 3334]"
