"[-0.24399999999999999, 0.23999999999999999, 900]","[-0.24399999999999999, 0.23599999999999999, 917]","[-0.23200000000000001, 0.22799999999999998, 934]","[-0.22800000000000001, 0.22799999999999998, 950]","[-0.22800000000000001, 0.22399999999999998, 967]","[-0.22, 0.21999999999999997, 984]","[-0.20399999999999999, 0.20799999999999996, 999]","[-0.16800000000000001, 0.18400000000000005, 1017]","[-0.13200000000000001, 0.15600000000000003, 1033]","[-0.087999999999999995, 0.13200000000000001, 1050]","[-0.043999999999999997, 0.10399999999999998, 1067]","[0.024, 0.067999999999999949, 1084]","[0.075999999999999998, 0.044000000000000039, 1100]","[0.128, 0.016000000000000014, 1117]","[0.20799999999999999, -0.024000000000000021, 1134]","[0.248, -0.048000000000000043, 1151]","[0.27200000000000002, -0.064000000000000057, 1167]","[0.29199999999999998, -0.080000000000000071, 1184]","[0.316, -0.10000000000000009, 1200]","[0.34000000000000002, -0.12400000000000011, 1217]","[0.36799999999999999, -0.14799999999999991, 1234]","[0.376, -0.15599999999999992, 1250]","[0.38800000000000001, -0.15999999999999992, 1267]","[0.39600000000000002, -0.16399999999999992, 1283]"
"[-0.36399999999999999, -0.23199999999999998, 1567]","[-0.38800000000000001, -0.23199999999999998, 1601]","[-0.38800000000000001, -0.23199999999999998, 1617]","[-0.38400000000000001, -0.23199999999999998, 1634]","[-0.38, -0.23199999999999998, 1650]","[-0.376, -0.22799999999999998, 1668]","[-0.35999999999999999, -0.21999999999999997, 1684]","[-0.34799999999999998, -0.21199999999999997, 1701]","[-0.32800000000000001, -0.19999999999999996, 1717]","[-0.30399999999999999, -0.18799999999999994, 1733]","[-0.26000000000000001, -0.15199999999999991, 1751]","[-0.22800000000000001, -0.12400000000000011, 1766]","[-0.20000000000000001, -0.092000000000000082, 1784]","[-0.17599999999999999, -0.060000000000000053, 1800]","[-0.14799999999999999, -0.032000000000000028, 1817]","[-0.104, 0.0040000000000000036, 1833]","[-0.075999999999999998, 0.028000000000000025, 1851]","[-0.043999999999999997, 0.060000000000000053, 1867]","[-0.012, 0.091999999999999971, 1884]","[0.035999999999999997, 0.13200000000000001, 1912]","[0.068000000000000005, 0.16000000000000003, 1934]","[0.091999999999999998, 0.18400000000000005, 1950]","[0.112, 0.19999999999999996, 1967]","[0.14399999999999999, 0.22799999999999998, 1983]","[0.16400000000000001, 0.23999999999999999, 2001]","[0.17999999999999999, 0.252, 2017]","[0.188, 0.26000000000000001, 2034]","[0.192, 0.26000000000000001, 2050]","[0.192, 0.26400000000000001, 2067]","[0.19600000000000001, 0.26400000000000001, 2084]","[0.19600000000000001, 0.26800000000000002, 2101]","[0.19600000000000001, 0.26800000000000002, 2117]","[0.19600000000000001, 0.27200000000000002, 2133]"
