"[-0.059999999999999998, -0.028000000000000025, 1916]","[-0.059999999999999998, -0.024000000000000021, 1932]","[-0.059999999999999998, -0.024000000000000021, 1949]","[-0.059999999999999998, -0.024000000000000021, 1966]","[-0.059999999999999998, -0.024000000000000021, 1983]","[-0.059999999999999998, -0.024000000000000021, 1999]","[-0.059999999999999998, -0.024000000000000021, 2016]","[-0.059999999999999998, -0.024000000000000021, 2032]","[-0.059999999999999998, -0.024000000000000021, 2049]","[-0.064000000000000001, -0.024000000000000021, 2066]","[-0.064000000000000001, -0.024000000000000021, 2082]","[-0.064000000000000001, -0.024000000000000021, 2098]","[-0.068000000000000005, -0.024000000000000021, 2116]","[-0.075999999999999998, -0.024000000000000021, 2132]","[-0.084000000000000005, -0.024000000000000021, 2149]","[-0.096000000000000002, -0.024000000000000021, 2166]","[-0.112, -0.032000000000000028, 2183]","[-0.12, -0.032000000000000028, 2199]","[-0.124, -0.032000000000000028, 2216]","[-0.13600000000000001, -0.032000000000000028, 2233]","[-0.152, -0.040000000000000036, 2248]","[-0.16800000000000001, -0.048000000000000043, 2267]","[-0.17999999999999999, -0.060000000000000053, 2282]","[-0.188, -0.064000000000000057, 2299]","[-0.19600000000000001, -0.072000000000000064, 2315]","[-0.20000000000000001, -0.076000000000000068, 2333]","[-0.20799999999999999, -0.092000000000000082, 2349]","[-0.20799999999999999, -0.10000000000000009, 2366]","[-0.22, -0.12400000000000011, 2383]","[-0.22, -0.12799999999999989, 2399]","[-0.22, -0.1319999999999999, 2415]","[-0.22, -0.1399999999999999, 2433]","[-0.22, -0.15599999999999992, 2448]","[-0.22, -0.16799999999999993, 2466]","[-0.22, -0.17599999999999993, 2482]","[-0.216, -0.17999999999999994, 2498]","[-0.21199999999999999, -0.18399999999999994, 2516]","[-0.20399999999999999, -0.19199999999999995, 2533]","[-0.20000000000000001, -0.19599999999999995, 2549]","[-0.19600000000000001, -0.20399999999999996, 2566]","[-0.184, -0.20799999999999996, 2582]","[-0.17199999999999999, -0.21199999999999997, 2599]","[-0.16400000000000001, -0.21199999999999997, 2632]","[-0.14799999999999999, -0.21599999999999997, 2666]","[-0.14000000000000001, -0.22399999999999998, 2700]","[-0.124, -0.22799999999999998, 2733]","[-0.112, -0.23199999999999998, 2767]","[-0.091999999999999998, -0.23999999999999999, 2799]","[-0.075999999999999998, -0.23999999999999999, 2833]","[-0.051999999999999998, -0.23999999999999999, 2866]","[-0.032000000000000001, -0.23999999999999999, 2899]","[-0.0040000000000000001, -0.22799999999999998, 2933]","[0.016, -0.21999999999999997, 2967]","[0.043999999999999997, -0.19999999999999996, 3000]","[0.071999999999999995, -0.17999999999999994, 3017]","[0.080000000000000002, -0.17199999999999993, 3050]","[0.087999999999999995, -0.15999999999999992, 3082]","[0.096000000000000002, -0.14399999999999991, 3116]","[0.108, -0.12400000000000011, 3150]","[0.108, -0.1120000000000001, 3183]","[0.11600000000000001, -0.092000000000000082, 3216]","[0.11600000000000001, -0.084000000000000075, 3250]","[0.112, -0.06800000000000006, 3283]","[0.091999999999999998, -0.048000000000000043, 3317]","[0.059999999999999998, -0.028000000000000025, 3350]","[0.032000000000000001, -0.024000000000000021, 3383]","[0.0040000000000000001, -0.020000000000000018, 3417]","[-0.02, -0.016000000000000014, 3450]","[-0.056000000000000001, -0.016000000000000014, 3483]","[-0.096000000000000002, -0.020000000000000018, 3517]","[-0.104, -0.024000000000000021, 3550]","[-0.104, -0.024000000000000021, 3583]"
"[-0.20399999999999999, -0.028000000000000025, 7485]","[-0.20000000000000001, -0.028000000000000025, 7535]","[-0.19600000000000001, -0.028000000000000025, 7552]","[-0.19600000000000001, -0.028000000000000025, 7568]","[-0.19600000000000001, -0.028000000000000025, 7585]","[-0.19600000000000001, -0.032000000000000028, 7602]","[-0.19600000000000001, -0.032000000000000028, 7618]","[-0.188, -0.036000000000000032, 7635]","[-0.184, -0.036000000000000032, 7652]","[-0.17999999999999999, -0.036000000000000032, 7668]","[-0.17999999999999999, -0.036000000000000032, 7685]","[-0.17999999999999999, -0.036000000000000032, 7702]","[-0.17999999999999999, -0.040000000000000036, 7718]","[-0.17999999999999999, -0.040000000000000036, 7735]","[-0.17999999999999999, -0.040000000000000036, 7752]","[-0.17999999999999999, -0.040000000000000036, 7769]","[-0.17999999999999999, -0.040000000000000036, 7785]","[-0.17999999999999999, -0.040000000000000036, 7802]","[-0.17999999999999999, -0.040000000000000036, 7818]","[-0.17999999999999999, -0.040000000000000036, 7835]","[-0.184, -0.040000000000000036, 7852]","[-0.184, -0.040000000000000036, 7868]","[-0.192, -0.040000000000000036, 7886]","[-0.19600000000000001, -0.036000000000000032, 7902]","[-0.20000000000000001, -0.036000000000000032, 7918]","[-0.20399999999999999, -0.036000000000000032, 7935]","[-0.20799999999999999, -0.036000000000000032, 7952]","[-0.20799999999999999, -0.032000000000000028, 7968]","[-0.216, -0.032000000000000028, 7985]","[-0.22, -0.032000000000000028, 8002]","[-0.224, -0.032000000000000028, 8018]","[-0.224, -0.032000000000000028, 8036]","[-0.224, -0.032000000000000028, 8052]","[-0.224, -0.028000000000000025, 8069]","[-0.224, -0.028000000000000025, 8085]","[-0.224, -0.028000000000000025, 8102]","[-0.22800000000000001, -0.028000000000000025, 8118]","[-0.22800000000000001, -0.028000000000000025, 8135]","[-0.22800000000000001, -0.028000000000000025, 8152]","[-0.22800000000000001, -0.028000000000000025, 8168]","[-0.22800000000000001, -0.028000000000000025, 8185]","[-0.22800000000000001, -0.028000000000000025, 8202]","[-0.22800000000000001, -0.028000000000000025, 8220]","[-0.22800000000000001, -0.028000000000000025, 8235]","[-0.22800000000000001, -0.028000000000000025, 8253]","[-0.22800000000000001, -0.028000000000000025, 8269]","[-0.22800000000000001, -0.024000000000000021, 8286]","[-0.23200000000000001, -0.020000000000000018, 8302]","[-0.23200000000000001, -0.020000000000000018, 8319]","[-0.23599999999999999, -0.016000000000000014, 8352]","[-0.23999999999999999, -0.012000000000000011, 8385]","[-0.24399999999999999, 0.0, 8420]","[-0.252, 0.012000000000000011, 8452]","[-0.252, 0.024000000000000021, 8485]","[-0.25600000000000001, 0.040000000000000036, 8502]","[-0.25600000000000001, 0.060000000000000053, 8535]","[-0.25600000000000001, 0.075999999999999956, 8569]","[-0.25600000000000001, 0.099999999999999978, 8602]","[-0.25600000000000001, 0.12, 8620]","[-0.25600000000000001, 0.13600000000000001, 8653]","[-0.24399999999999999, 0.16800000000000004, 8686]","[-0.224, 0.19599999999999995, 8718]","[-0.21199999999999999, 0.21199999999999997, 8753]","[-0.188, 0.23999999999999999, 8786]","[-0.16, 0.25600000000000001, 8819]","[-0.152, 0.26000000000000001, 8853]","[-0.124, 0.27200000000000002, 8886]","[-0.068000000000000005, 0.28800000000000003, 8919]","[-0.056000000000000001, 0.28800000000000003, 8953]","[-0.032000000000000001, 0.28800000000000003, 8986]","[0.012, 0.29200000000000004, 9019]","[0.048000000000000001, 0.29200000000000004, 9052]","[0.056000000000000001, 0.28800000000000003, 9086]","[0.068000000000000005, 0.28400000000000003, 9119]","[0.10000000000000001, 0.26800000000000002, 9152]","[0.12, 0.25600000000000001, 9185]","[0.13200000000000001, 0.24399999999999999, 9219]","[0.14799999999999999, 0.23599999999999999, 9254]","[0.16400000000000001, 0.21999999999999997, 9286]","[0.17199999999999999, 0.21199999999999997, 9319]","[0.19600000000000001, 0.18400000000000005, 9385]","[0.20799999999999999, 0.17200000000000004, 9420]","[0.216, 0.16400000000000003, 9453]","[0.224, 0.15200000000000002, 9486]","[0.23599999999999999, 0.13600000000000001, 9519]","[0.24399999999999999, 0.124, 9553]","[0.252, 0.11199999999999999, 9586]","[0.252, 0.099999999999999978, 9620]","[0.25600000000000001, 0.07999999999999996, 9653]","[0.26000000000000001, 0.067999999999999949, 9686]","[0.26000000000000001, 0.05600000000000005, 9720]","[0.26000000000000001, 0.028000000000000025, 9754]","[0.26000000000000001, 0.016000000000000014, 9786]","[0.26000000000000001, 0.012000000000000011, 9820]","[0.25600000000000001, 0.0040000000000000036, 9853]","[0.252, -0.012000000000000011, 9886]","[0.248, -0.016000000000000014, 9920]","[0.23999999999999999, -0.024000000000000021, 9952]","[0.23200000000000001, -0.032000000000000028, 9987]","[0.23200000000000001, -0.032000000000000028, 10019]","[0.22800000000000001, -0.040000000000000036, 10053]","[0.22, -0.048000000000000043, 10086]","[0.216, -0.052000000000000046, 10119]","[0.21199999999999999, -0.060000000000000053, 10153]","[0.20799999999999999, -0.076000000000000068, 10186]","[0.20399999999999999, -0.080000000000000071, 10220]","[0.19600000000000001, -0.092000000000000082, 10254]","[0.192, -0.10400000000000009, 10286]","[0.188, -0.1080000000000001, 10319]","[0.188, -0.1120000000000001, 10353]","[0.188, -0.1120000000000001, 10387]","[0.188, -0.1120000000000001, 10420]","[0.184, -0.1160000000000001, 10453]","[0.17999999999999999, -0.12400000000000011, 10487]","[0.17599999999999999, -0.12400000000000011, 10520]","[0.17599999999999999, -0.12799999999999989, 10553]","[0.17599999999999999, -0.12799999999999989, 10586]","[0.17599999999999999, -0.12799999999999989, 10620]","[0.17599999999999999, -0.12799999999999989, 10653]","[0.17599999999999999, -0.12799999999999989, 10687]","[0.17599999999999999, -0.12799999999999989, 10720]","[0.17599999999999999, -0.12799999999999989, 10755]","[0.188, -0.14799999999999991, 10787]","[0.20399999999999999, -0.16799999999999993, 10820]","[0.224, -0.19999999999999996, 10853]","[0.23200000000000001, -0.22799999999999998, 10887]","[0.23999999999999999, -0.252, 10921]","[0.24399999999999999, -0.26800000000000002, 10954]","[0.24399999999999999, -0.26800000000000002, 10988]","[0.24399999999999999, -0.26800000000000002, 11020]","[0.24399999999999999, -0.26800000000000002, 11053]","[0.24399999999999999, -0.26800000000000002, 11086]","[0.24399999999999999, -0.26800000000000002, 11120]","[0.24399999999999999, -0.26800000000000002, 11153]","[0.24399999999999999, -0.26800000000000002, 11187]"
