"[-0.23200000000000001, 0.19199999999999995, 5770]","[-0.26000000000000001, 0.17600000000000005, 5787]","[-0.27600000000000002, 0.16800000000000004, 5803]","[-0.29199999999999998, 0.16400000000000003, 5820]","[-0.30399999999999999, 0.16000000000000003, 5837]","[-0.308, 0.15600000000000003, 5854]","[-0.308, 0.15600000000000003, 5870]","[-0.308, 0.15600000000000003, 5887]","[-0.308, 0.15600000000000003, 5904]","[-0.308, 0.15600000000000003, 5921]","[-0.308, 0.15600000000000003, 5937]","[-0.308, 0.15600000000000003, 5954]","[-0.308, 0.15600000000000003, 5971]","[-0.308, 0.15600000000000003, 5988]","[-0.308, 0.15600000000000003, 6004]","[-0.308, 0.15600000000000003, 6020]","[-0.308, 0.15600000000000003, 6037]","[-0.308, 0.15600000000000003, 6054]","[-0.308, 0.15600000000000003, 6071]","[-0.308, 0.15600000000000003, 6087]","[-0.308, 0.15600000000000003, 6105]","[-0.308, 0.15600000000000003, 6121]","[-0.308, 0.15600000000000003, 6138]","[-0.308, 0.15600000000000003, 6154]","[-0.308, 0.15600000000000003, 6170]","[-0.308, 0.15600000000000003, 6188]","[-0.308, 0.15600000000000003, 6205]","[-0.308, 0.15600000000000003, 6221]","[-0.308, 0.15600000000000003, 6237]","[-0.308, 0.15600000000000003, 6255]","[-0.308, 0.15600000000000003, 6271]","[-0.308, 0.15600000000000003, 6288]","[-0.308, 0.15600000000000003, 6304]","[-0.308, 0.15600000000000003, 6320]","[-0.308, 0.15600000000000003, 6338]","[-0.308, 0.15200000000000002, 6354]","[-0.308, 0.14800000000000002, 6371]","[-0.308, 0.14400000000000002, 6387]","[-0.308, 0.13600000000000001, 6404]","[-0.308, 0.128, 6421]","[-0.308, 0.12, 6437]","[-0.308, 0.11199999999999999, 6454]","[-0.312, 0.10799999999999998, 6471]","[-0.312, 0.095999999999999974, 6487]","[-0.312, 0.087999999999999967, 6504]","[-0.312, 0.07999999999999996, 6521]","[-0.312, 0.067999999999999949, 6537]","[-0.316, 0.052000000000000046, 6554]","[-0.316, 0.044000000000000039, 6571]","[-0.316, 0.036000000000000032, 6587]","[-0.316, 0.024000000000000021, 6604]","[-0.316, 0.012000000000000011, 6621]","[-0.316, 0.0040000000000000036, 6638]","[-0.316, -0.0080000000000000071, 6655]","[-0.316, -0.024000000000000021, 6681]","[-0.316, -0.048000000000000043, 6705]","[-0.316, -0.064000000000000057, 6735]","[-0.312, -0.084000000000000075, 6754]","[-0.308, -0.10400000000000009, 6775]","[-0.308, -0.12400000000000011, 6801]","[-0.30399999999999999, -0.1399999999999999, 6821]","[-0.29599999999999999, -0.15599999999999992, 6843]","[-0.29199999999999998, -0.16799999999999993, 6868]","[-0.28799999999999998, -0.17999999999999994, 6888]","[-0.28000000000000003, -0.19599999999999995, 6908]","[-0.27600000000000002, -0.19999999999999996, 6935]","[-0.26800000000000002, -0.21599999999999997, 6955]","[-0.26400000000000001, -0.21999999999999997, 6975]","[-0.25600000000000001, -0.22799999999999998, 7001]","[-0.252, -0.23599999999999999, 7022]","[-0.248, -0.24399999999999999, 7041]","[-0.24399999999999999, -0.24399999999999999, 7068]","[-0.23599999999999999, -0.252, 7088]","[-0.22800000000000001, -0.25600000000000001, 7108]","[-0.224, -0.26000000000000001, 7135]","[-0.216, -0.26400000000000001, 7161]","[-0.20799999999999999, -0.27200000000000002, 7188]","[-0.20000000000000001, -0.27600000000000002, 7215]","[-0.188, -0.27600000000000002, 7238]","[-0.184, -0.28000000000000003, 7268]","[-0.17199999999999999, -0.28000000000000003, 7322]","[-0.16400000000000001, -0.28000000000000003, 7355]","[-0.14799999999999999, -0.28000000000000003, 7388]","[-0.13600000000000001, -0.28000000000000003, 7415]","[-0.12, -0.27600000000000002, 7438]","[-0.112, -0.27200000000000002, 7468]","[-0.10000000000000001, -0.27200000000000002, 7494]","[-0.091999999999999998, -0.27200000000000002, 7521]","[-0.084000000000000005, -0.26400000000000001, 7549]","[-0.068000000000000005, -0.26400000000000001, 7572]","[-0.056000000000000001, -0.26000000000000001, 7601]","[-0.048000000000000001, -0.25600000000000001, 7622]","[-0.035999999999999997, -0.248, 7654]","[-0.016, -0.23599999999999999, 7682]","[0.0, -0.22799999999999998, 7705]","[0.0080000000000000002, -0.21999999999999997, 7735]","[0.02, -0.21199999999999997, 7761]","[0.028000000000000001, -0.19999999999999996, 7788]","[0.040000000000000001, -0.18799999999999994, 7815]","[0.056000000000000001, -0.17599999999999993, 7840]","[0.064000000000000001, -0.16399999999999992, 7868]","[0.071999999999999995, -0.14399999999999991, 7889]","[0.075999999999999998, -0.12799999999999989, 7922]","[0.075999999999999998, -0.10400000000000009, 7948]","[0.080000000000000002, -0.092000000000000082, 7972]","[0.080000000000000002, -0.072000000000000064, 8002]","[0.080000000000000002, -0.052000000000000046, 8027]","[0.075999999999999998, -0.040000000000000036, 8054]","[0.068000000000000005, -0.028000000000000025, 8081]","[0.059999999999999998, -0.016000000000000014, 8105]","[0.051999999999999998, -0.0080000000000000071, 8134]","[0.040000000000000001, 0.0, 8156]","[0.028000000000000001, 0.0040000000000000036, 8188]","[0.012, 0.0080000000000000071, 8215]","[0.0, 0.0080000000000000071, 8239]","[-0.016, 0.0080000000000000071, 8268]","[-0.032000000000000001, -0.0040000000000000036, 8289]","[-0.040000000000000001, -0.0080000000000000071, 8321]","[-0.051999999999999998, -0.016000000000000014, 8348]","[-0.059999999999999998, -0.028000000000000025, 8372]","[-0.068000000000000005, -0.040000000000000036, 8400]","[-0.075999999999999998, -0.052000000000000046, 8422]","[-0.075999999999999998, -0.060000000000000053, 8455]","[-0.080000000000000002, -0.064000000000000057, 8481]","[-0.080000000000000002, -0.06800000000000006, 8506]","[-0.080000000000000002, -0.06800000000000006, 8534]","[-0.080000000000000002, -0.06800000000000006, 8556]","[-0.080000000000000002, -0.06800000000000006, 8588]","[-0.080000000000000002, -0.06800000000000006, 8614]","[-0.080000000000000002, -0.06800000000000006, 8639]","[-0.080000000000000002, -0.06800000000000006, 8667]","[-0.080000000000000002, -0.06800000000000006, 8689]","[-0.080000000000000002, -0.06800000000000006, 8721]","[-0.080000000000000002, -0.06800000000000006, 8748]","[-0.080000000000000002, -0.06800000000000006, 8773]","[-0.080000000000000002, -0.06800000000000006, 8801]","[-0.080000000000000002, -0.064000000000000057, 8823]","[-0.080000000000000002, -0.060000000000000053, 8856]","[-0.068000000000000005, -0.044000000000000039, 8880]","[-0.056000000000000001, -0.028000000000000025, 8907]","[-0.048000000000000001, -0.016000000000000014, 8934]","[-0.035999999999999997, -0.0040000000000000036, 8956]","[-0.028000000000000001, 0.0080000000000000071, 8988]","[-0.02, 0.020000000000000018, 9014]","[-0.012, 0.028000000000000025, 9040]","[-0.0040000000000000001, 0.040000000000000036, 9067]","[0.0080000000000000002, 0.063999999999999946, 9090]","[0.012, 0.07999999999999996, 9120]","[0.02, 0.095999999999999974, 9147]","[0.024, 0.10799999999999998, 9174]","[0.032000000000000001, 0.128, 9200]","[0.032000000000000001, 0.14000000000000001, 9223]","[0.032000000000000001, 0.15200000000000002, 9254]","[0.032000000000000001, 0.16000000000000003, 9281]","[0.032000000000000001, 0.17200000000000004, 9306]","[0.032000000000000001, 0.17600000000000005, 9334]","[0.024, 0.18400000000000005, 9357]","[0.02, 0.18799999999999994, 9387]","[0.016, 0.19599999999999995, 9414]","[0.012, 0.19999999999999996, 9440]","[0.0080000000000000002, 0.20399999999999996, 9467]","[-0.0080000000000000002, 0.21199999999999997, 9523]","[-0.016, 0.21199999999999997, 9547]","[-0.024, 0.21599999999999997, 9573]","[-0.028000000000000001, 0.21599999999999997, 9601]","[-0.035999999999999997, 0.21599999999999997, 9623]","[-0.040000000000000001, 0.21599999999999997, 9654]","[-0.048000000000000001, 0.21599999999999997, 9680]","[-0.056000000000000001, 0.21199999999999997, 9706]","[-0.068000000000000005, 0.20799999999999996, 9734]","[-0.075999999999999998, 0.19999999999999996, 9757]","[-0.091999999999999998, 0.19199999999999995, 9787]","[-0.096000000000000002, 0.18400000000000005, 9814]","[-0.10000000000000001, 0.18000000000000005, 9841]","[-0.104, 0.17600000000000005, 9867]","[-0.112, 0.16800000000000004, 9890]","[-0.11600000000000001, 0.16000000000000003, 9920]","[-0.12, 0.15200000000000002, 9947]","[-0.124, 0.14400000000000002, 9973]","[-0.128, 0.13200000000000001, 10001]","[-0.13200000000000001, 0.12, 10024]","[-0.13600000000000001, 0.11199999999999999, 10054]","[-0.13600000000000001, 0.11199999999999999, 10080]","[-0.13600000000000001, 0.11199999999999999, 10107]","[-0.13600000000000001, 0.11199999999999999, 10133]","[-0.13600000000000001, 0.11199999999999999, 10157]","[-0.13600000000000001, 0.11199999999999999, 10187]","[-0.13200000000000001, 0.11599999999999999, 10213]"
"[-0.23999999999999999, 0.31200000000000006, 11075]","[-0.24399999999999999, 0.30800000000000005, 11125]","[-0.24399999999999999, 0.30800000000000005, 11141]","[-0.24399999999999999, 0.30800000000000005, 11158]","[-0.24399999999999999, 0.30800000000000005, 11174]","[-0.24399999999999999, 0.30800000000000005, 11191]","[-0.24399999999999999, 0.30800000000000005, 11208]","[-0.24399999999999999, 0.30800000000000005, 11225]","[-0.24399999999999999, 0.30800000000000005, 11241]","[-0.24399999999999999, 0.30800000000000005, 11258]","[-0.24399999999999999, 0.30800000000000005, 11274]","[-0.24399999999999999, 0.30800000000000005, 11292]","[-0.24399999999999999, 0.30800000000000005, 11308]","[-0.24399999999999999, 0.30800000000000005, 11325]","[-0.24399999999999999, 0.30800000000000005, 11342]","[-0.23999999999999999, 0.30800000000000005, 11359]","[-0.23999999999999999, 0.30800000000000005, 11375]","[-0.23999999999999999, 0.30800000000000005, 11391]","[-0.23999999999999999, 0.30800000000000005, 11408]","[-0.23599999999999999, 0.30800000000000005, 11425]","[-0.23200000000000001, 0.30400000000000005, 11442]","[-0.22800000000000001, 0.30400000000000005, 11458]","[-0.224, 0.30000000000000004, 11475]","[-0.22, 0.29600000000000004, 11492]","[-0.21199999999999999, 0.29600000000000004, 11509]","[-0.20799999999999999, 0.29200000000000004, 11525]","[-0.20399999999999999, 0.29200000000000004, 11542]","[-0.20000000000000001, 0.29200000000000004, 11558]","[-0.19600000000000001, 0.29200000000000004, 11575]","[-0.19600000000000001, 0.28800000000000003, 11592]","[-0.192, 0.28800000000000003, 11608]","[-0.184, 0.28800000000000003, 11625]","[-0.17999999999999999, 0.28800000000000003, 11641]","[-0.17599999999999999, 0.28800000000000003, 11658]","[-0.17199999999999999, 0.28800000000000003, 11675]","[-0.16800000000000001, 0.28400000000000003, 11692]","[-0.156, 0.28400000000000003, 11708]","[-0.14799999999999999, 0.28400000000000003, 11726]","[-0.13600000000000001, 0.28800000000000003, 11742]","[-0.128, 0.28800000000000003, 11759]","[-0.12, 0.29200000000000004, 11776]","[-0.11600000000000001, 0.29200000000000004, 11792]","[-0.112, 0.29600000000000004, 11808]","[-0.104, 0.29600000000000004, 11825]","[-0.096000000000000002, 0.30000000000000004, 11843]","[-0.091999999999999998, 0.30000000000000004, 11866]","[-0.084000000000000005, 0.30400000000000005, 11892]","[-0.068000000000000005, 0.30400000000000005, 11908]","[-0.059999999999999998, 0.30800000000000005, 11926]","[-0.048000000000000001, 0.31200000000000006, 11946]","[-0.028000000000000001, 0.31200000000000006, 11973]","[-0.012, 0.31599999999999995, 11992]","[-0.0040000000000000001, 0.31599999999999995, 12013]","[0.012, 0.31599999999999995, 12039]","[0.024, 0.31599999999999995, 12059]","[0.035999999999999997, 0.31599999999999995, 12079]","[0.048000000000000001, 0.31599999999999995, 12106]","[0.059999999999999998, 0.31599999999999995, 12126]","[0.071999999999999995, 0.31599999999999995, 12147]","[0.084000000000000005, 0.31200000000000006, 12172]","[0.091999999999999998, 0.30400000000000005, 12192]","[0.104, 0.30000000000000004, 12212]","[0.112, 0.29600000000000004, 12239]","[0.11600000000000001, 0.28800000000000003, 12258]","[0.12, 0.28400000000000003, 12280]","[0.124, 0.27600000000000002, 12306]","[0.128, 0.27200000000000002, 12325]","[0.128, 0.26800000000000002, 12359]","[0.13200000000000001, 0.26000000000000001, 12385]","[0.13200000000000001, 0.25600000000000001, 12409]","[0.13600000000000001, 0.252, 12439]","[0.13600000000000001, 0.252, 12458]","[0.13600000000000001, 0.252, 12480]","[0.13600000000000001, 0.252, 12506]","[0.13600000000000001, 0.252, 12532]","[0.13600000000000001, 0.248, 12559]","[0.13600000000000001, 0.24399999999999999, 12585]","[0.14000000000000001, 0.23999999999999999, 12610]","[0.14000000000000001, 0.23199999999999998, 12639]","[0.14000000000000001, 0.21599999999999997, 12666]","[0.14399999999999999, 0.18000000000000005, 12742]","[0.14399999999999999, 0.16800000000000004, 12772]","[0.14799999999999999, 0.16000000000000003, 12799]","[0.14799999999999999, 0.15600000000000003, 12826]","[0.14799999999999999, 0.14400000000000002, 12860]","[0.14799999999999999, 0.128, 12892]","[0.14799999999999999, 0.10399999999999998, 12919]","[0.14799999999999999, 0.087999999999999967, 12943]","[0.14799999999999999, 0.067999999999999949, 12972]","[0.14799999999999999, 0.048000000000000043, 13000]","[0.14799999999999999, 0.028000000000000025, 13026]","[0.14799999999999999, 0.020000000000000018, 13053]","[0.14799999999999999, 0.0040000000000000036, 13076]","[0.14799999999999999, -0.016000000000000014, 13106]","[0.14799999999999999, -0.036000000000000032, 13132]","[0.14799999999999999, -0.064000000000000057, 13158]","[0.14799999999999999, -0.084000000000000075, 13185]","[0.14799999999999999, -0.1080000000000001, 13209]","[0.14799999999999999, -0.12400000000000011, 13239]","[0.14799999999999999, -0.1359999999999999, 13260]","[0.14799999999999999, -0.14799999999999991, 13293]","[0.14799999999999999, -0.16799999999999993, 13319]","[0.14799999999999999, -0.18399999999999994, 13343]","[0.14799999999999999, -0.19199999999999995, 13372]","[0.14799999999999999, -0.20799999999999996, 13393]","[0.14799999999999999, -0.21599999999999997, 13425]","[0.14799999999999999, -0.23199999999999998, 13452]","[0.14799999999999999, -0.23999999999999999, 13477]","[0.14799999999999999, -0.248, 13506]","[0.14799999999999999, -0.252, 13532]","[0.14799999999999999, -0.25600000000000001, 13559]","[0.14799999999999999, -0.26000000000000001, 13585]","[0.14799999999999999, -0.26400000000000001, 13610]","[0.14799999999999999, -0.26800000000000002, 13638]","[0.14799999999999999, -0.27600000000000002, 13660]","[0.14799999999999999, -0.28400000000000003, 13692]","[0.14799999999999999, -0.28800000000000003, 13718]","[0.14799999999999999, -0.29600000000000004, 13743]","[0.152, -0.30000000000000004, 13772]","[0.152, -0.30400000000000005, 13794]","[0.152, -0.30400000000000005, 13826]","[0.152, -0.30400000000000005, 13860]","[0.152, -0.30400000000000005, 13891]"
"[0.071999999999999995, -0.036000000000000032, 14892]","[0.071999999999999995, -0.040000000000000036, 14958]","[0.071999999999999995, -0.040000000000000036, 14972]","[0.071999999999999995, -0.040000000000000036, 14985]","[0.071999999999999995, -0.040000000000000036, 14998]","[0.071999999999999995, -0.040000000000000036, 15011]","[0.071999999999999995, -0.040000000000000036, 15028]","[0.071999999999999995, -0.040000000000000036, 15044]","[0.071999999999999995, -0.040000000000000036, 15061]","[0.071999999999999995, -0.040000000000000036, 15078]","[0.071999999999999995, -0.040000000000000036, 15095]","[0.071999999999999995, -0.040000000000000036, 15111]","[0.071999999999999995, -0.044000000000000039, 15128]","[0.071999999999999995, -0.048000000000000043, 15144]","[0.071999999999999995, -0.052000000000000046, 15161]","[0.075999999999999998, -0.05600000000000005, 15178]","[0.075999999999999998, -0.060000000000000053, 15195]","[0.080000000000000002, -0.064000000000000057, 15211]","[0.080000000000000002, -0.06800000000000006, 15228]","[0.084000000000000005, -0.072000000000000064, 15244]","[0.084000000000000005, -0.076000000000000068, 15261]","[0.084000000000000005, -0.084000000000000075, 15278]","[0.087999999999999995, -0.088000000000000078, 15295]","[0.087999999999999995, -0.092000000000000082, 15312]","[0.087999999999999995, -0.096000000000000085, 15328]","[0.091999999999999998, -0.10000000000000009, 15345]","[0.091999999999999998, -0.10400000000000009, 15361]","[0.096000000000000002, -0.1080000000000001, 15378]","[0.096000000000000002, -0.1120000000000001, 15395]","[0.096000000000000002, -0.1160000000000001, 15412]","[0.10000000000000001, -0.12000000000000011, 15428]","[0.10000000000000001, -0.12400000000000011, 15445]","[0.104, -0.12400000000000011, 15462]","[0.104, -0.12799999999999989, 15478]","[0.108, -0.1319999999999999, 15495]","[0.108, -0.1319999999999999, 15512]","[0.108, -0.1359999999999999, 15528]","[0.112, -0.1359999999999999, 15545]","[0.112, -0.1359999999999999, 15562]","[0.112, -0.1399999999999999, 15578]","[0.112, -0.1399999999999999, 15595]","[0.11600000000000001, -0.1399999999999999, 15612]","[0.11600000000000001, -0.1399999999999999, 15628]","[0.11600000000000001, -0.1399999999999999, 15645]","[0.11600000000000001, -0.1399999999999999, 15662]","[0.11600000000000001, -0.14399999999999991, 15678]","[0.12, -0.14399999999999991, 15694]","[0.12, -0.14399999999999991, 15712]","[0.12, -0.14399999999999991, 15729]","[0.124, -0.14399999999999991, 15745]","[0.124, -0.14399999999999991, 15762]","[0.124, -0.14399999999999991, 15785]","[0.128, -0.14399999999999991, 15811]","[0.13200000000000001, -0.14399999999999991, 15838]","[0.13200000000000001, -0.14799999999999991, 15862]","[0.13200000000000001, -0.14799999999999991, 15891]","[0.13200000000000001, -0.14799999999999991, 15912]","[0.13600000000000001, -0.14799999999999991, 15931]","[0.13600000000000001, -0.14799999999999991, 15958]","[0.13600000000000001, -0.14799999999999991, 15979]","[0.13600000000000001, -0.14799999999999991, 15997]","[0.13600000000000001, -0.14799999999999991, 16024]"
