"[-0.23999999999999999, -0.1359999999999999, 1383]","[-0.23999999999999999, -0.1399999999999999, 1400]","[-0.23999999999999999, -0.1399999999999999, 1417]","[-0.23999999999999999, -0.1399999999999999, 1433]","[-0.23999999999999999, -0.1399999999999999, 1449]","[-0.23999999999999999, -0.1399999999999999, 1467]","[-0.23999999999999999, -0.1399999999999999, 1483]","[-0.24399999999999999, -0.1399999999999999, 1500]","[-0.24399999999999999, -0.1399999999999999, 1516]","[-0.24399999999999999, -0.1399999999999999, 1533]","[-0.24399999999999999, -0.1399999999999999, 1549]","[-0.24399999999999999, -0.1399999999999999, 1566]","[-0.24399999999999999, -0.1399999999999999, 1583]","[-0.24399999999999999, -0.1399999999999999, 1600]","[-0.24399999999999999, -0.1399999999999999, 1616]","[-0.24399999999999999, -0.1399999999999999, 1633]","[-0.24399999999999999, -0.1399999999999999, 1650]","[-0.23599999999999999, -0.1399999999999999, 1666]","[-0.20799999999999999, -0.1359999999999999, 1683]","[-0.13600000000000001, -0.12799999999999989, 1699]","[-0.080000000000000002, -0.12400000000000011, 1716]","[-0.024, -0.12400000000000011, 1733]","[0.059999999999999998, -0.12000000000000011, 1750]","[0.112, -0.1120000000000001, 1766]","[0.16, -0.1080000000000001, 1783]","[0.20000000000000001, -0.1080000000000001, 1800]","[0.24399999999999999, -0.1080000000000001, 1816]","[0.26400000000000001, -0.1080000000000001, 1833]","[0.27600000000000002, -0.1120000000000001, 1849]","[0.28399999999999997, -0.1160000000000001, 1867]","[0.28799999999999998, -0.1160000000000001, 1883]","[0.30399999999999999, -0.1160000000000001, 1900]","[0.312, -0.1160000000000001, 1916]","[0.32000000000000001, -0.12000000000000011, 1932]","[0.32400000000000001, -0.12000000000000011, 1950]","[0.32800000000000001, -0.12400000000000011, 1967]","[0.33200000000000002, -0.12400000000000011, 2000]","[0.34399999999999997, -0.12799999999999989, 2034]","[0.35599999999999998, -0.12799999999999989, 2067]","[0.35599999999999998, -0.12799999999999989, 2100]","[0.35599999999999998, -0.12799999999999989, 2134]","[0.35599999999999998, -0.12799999999999989, 2167]","[0.35599999999999998, -0.12799999999999989, 2201]","[0.35599999999999998, -0.12799999999999989, 2217]","[0.35599999999999998, -0.12799999999999989, 2233]","[0.35599999999999998, -0.12799999999999989, 2268]","[0.34799999999999998, -0.1120000000000001, 2300]","[0.34000000000000002, -0.06800000000000006, 2333]","[0.34000000000000002, 0.0080000000000000071, 2367]","[0.33600000000000002, 0.063999999999999946, 2401]","[0.33600000000000002, 0.099999999999999978, 2418]","[0.33600000000000002, 0.11199999999999999, 2434]","[0.33600000000000002, 0.11599999999999999, 2451]","[0.33600000000000002, 0.12, 2467]","[0.33600000000000002, 0.12, 2501]","[0.33600000000000002, 0.12, 2534]","[0.33600000000000002, 0.12, 2568]","[0.33600000000000002, 0.12, 2600]","[0.33600000000000002, 0.12, 2633]","[0.33600000000000002, 0.12, 2667]","[0.33600000000000002, 0.12, 2700]","[0.33600000000000002, 0.12, 2734]","[0.33600000000000002, 0.12, 2767]"
"[0.059999999999999998, -0.10400000000000009, 3602]","[0.064000000000000001, -0.092000000000000082, 3651]","[0.064000000000000001, -0.092000000000000082, 3668]","[0.064000000000000001, -0.092000000000000082, 3685]","[0.064000000000000001, -0.092000000000000082, 3702]","[0.064000000000000001, -0.092000000000000082, 3717]","[0.064000000000000001, -0.092000000000000082, 3735]","[0.064000000000000001, -0.092000000000000082, 3751]","[0.064000000000000001, -0.092000000000000082, 3768]","[0.064000000000000001, -0.092000000000000082, 3785]","[0.064000000000000001, -0.092000000000000082, 3801]","[0.064000000000000001, -0.092000000000000082, 3818]","[0.064000000000000001, -0.092000000000000082, 3834]","[0.064000000000000001, -0.092000000000000082, 3851]","[0.075999999999999998, -0.088000000000000078, 3868]","[0.096000000000000002, -0.076000000000000068, 3884]","[0.11600000000000001, -0.06800000000000006, 3901]","[0.13200000000000001, -0.05600000000000005, 3918]","[0.14000000000000001, -0.048000000000000043, 3934]","[0.14399999999999999, -0.040000000000000036, 3952]","[0.14799999999999999, -0.028000000000000025, 3969]","[0.152, 0.0, 3985]","[0.156, 0.020000000000000018, 4002]","[0.156, 0.036000000000000032, 4018]","[0.156, 0.044000000000000039, 4034]","[0.152, 0.05600000000000005, 4051]","[0.14000000000000001, 0.071999999999999953, 4068]","[0.124, 0.083999999999999964, 4085]","[0.12, 0.087999999999999967, 4101]","[0.104, 0.095999999999999974, 4118]","[0.096000000000000002, 0.099999999999999978, 4135]","[0.087999999999999995, 0.10399999999999998, 4151]","[0.080000000000000002, 0.10399999999999998, 4169]","[0.059999999999999998, 0.10399999999999998, 4201]","[0.035999999999999997, 0.099999999999999978, 4218]","[0.028000000000000001, 0.095999999999999974, 4235]","[0.02, 0.091999999999999971, 4252]","[0.0080000000000000002, 0.087999999999999967, 4285]","[0.0, 0.083999999999999964, 4319]","[-0.0040000000000000001, 0.083999999999999964, 4352]","[-0.0040000000000000001, 0.083999999999999964, 4385]","[-0.0040000000000000001, 0.07999999999999996, 4418]","[-0.0040000000000000001, 0.075999999999999956, 4451]","[-0.0040000000000000001, 0.075999999999999956, 4485]","[-0.0040000000000000001, 0.075999999999999956, 4519]","[-0.0040000000000000001, 0.071999999999999953, 4552]","[-0.0040000000000000001, 0.071999999999999953, 4569]","[-0.0040000000000000001, 0.071999999999999953, 4585]","[-0.0040000000000000001, 0.071999999999999953, 4602]","[-0.0040000000000000001, 0.071999999999999953, 4618]","[-0.0040000000000000001, 0.071999999999999953, 4635]","[-0.0040000000000000001, 0.071999999999999953, 4652]","[-0.0040000000000000001, 0.071999999999999953, 4669]","[-0.0040000000000000001, 0.071999999999999953, 4702]","[-0.0040000000000000001, 0.071999999999999953, 4719]","[-0.0040000000000000001, 0.071999999999999953, 4751]","[-0.0040000000000000001, 0.067999999999999949, 4785]","[-0.0040000000000000001, 0.060000000000000053, 4819]","[-0.0040000000000000001, 0.060000000000000053, 4852]","[-0.0080000000000000002, 0.048000000000000043, 4885]","[-0.012, 0.028000000000000025, 4903]","[-0.012, 0.024000000000000021, 4935]","[-0.016, 0.020000000000000018, 4969]","[-0.016, 0.020000000000000018, 5002]","[-0.016, 0.012000000000000011, 5036]","[-0.016, 0.0080000000000000071, 5069]","[-0.016, 0.0080000000000000071, 5102]","[-0.016, 0.0080000000000000071, 5136]","[-0.016, 0.0080000000000000071, 5170]","[-0.016, 0.0080000000000000071, 5203]","[-0.016, 0.0080000000000000071, 5235]","[-0.016, 0.0080000000000000071, 5269]","[-0.016, 0.0080000000000000071, 5303]","[-0.016, 0.0080000000000000071, 5335]","[-0.016, 0.0080000000000000071, 5369]","[-0.016, 0.0080000000000000071, 5403]","[-0.016, 0.0080000000000000071, 5436]","[-0.016, 0.0080000000000000071, 5469]","[-0.016, 0.0080000000000000071, 5503]"
