"[-0.184, 0.23999999999999999, 1617]","[-0.184, 0.23999999999999999, 1634]","[-0.184, 0.23599999999999999, 1650]","[-0.184, 0.23599999999999999, 1668]","[-0.184, 0.23599999999999999, 1684]","[-0.184, 0.23599999999999999, 1701]","[-0.184, 0.23599999999999999, 1717]","[-0.184, 0.23599999999999999, 1735]","[-0.184, 0.23599999999999999, 1751]","[-0.184, 0.23599999999999999, 1768]","[-0.184, 0.23599999999999999, 1784]","[-0.184, 0.23599999999999999, 1800]","[-0.184, 0.23599999999999999, 1818]","[-0.17999999999999999, 0.23199999999999998, 1834]","[-0.17999999999999999, 0.22799999999999998, 1851]","[-0.17599999999999999, 0.22399999999999998, 1867]","[-0.17199999999999999, 0.21199999999999997, 1884]","[-0.17199999999999999, 0.19199999999999995, 1901]","[-0.17199999999999999, 0.17200000000000004, 1917]","[-0.16800000000000001, 0.14800000000000002, 1934]","[-0.16400000000000001, 0.099999999999999978, 1951]","[-0.16400000000000001, 0.067999999999999949, 1968]","[-0.16, 0.032000000000000028, 1984]","[-0.156, 0.0, 2001]","[-0.152, -0.044000000000000039, 2017]","[-0.152, -0.06800000000000006, 2035]","[-0.152, -0.084000000000000075, 2050]","[-0.152, -0.10000000000000009, 2068]","[-0.14799999999999999, -0.1120000000000001, 2084]","[-0.14799999999999999, -0.1319999999999999, 2101]","[-0.14399999999999999, -0.14799999999999991, 2118]","[-0.14399999999999999, -0.15999999999999992, 2135]","[-0.14399999999999999, -0.17599999999999993, 2151]","[-0.14399999999999999, -0.18799999999999994, 2167]","[-0.14399999999999999, -0.19599999999999995, 2185]","[-0.14399999999999999, -0.19999999999999996, 2202]","[-0.14399999999999999, -0.21599999999999997, 2218]","[-0.14399999999999999, -0.22799999999999998, 2234]","[-0.14399999999999999, -0.23999999999999999, 2251]","[-0.14399999999999999, -0.24399999999999999, 2268]","[-0.14399999999999999, -0.248, 2285]","[-0.14799999999999999, -0.25600000000000001, 2301]","[-0.14799999999999999, -0.26000000000000001, 2318]","[-0.14799999999999999, -0.26000000000000001, 2335]","[-0.14799999999999999, -0.26000000000000001, 2352]","[-0.14799999999999999, -0.26000000000000001, 2368]","[-0.14799999999999999, -0.26000000000000001, 2384]","[-0.14799999999999999, -0.248, 2401]"
"[-0.16400000000000001, 0.044000000000000039, 3052]","[-0.16400000000000001, 0.044000000000000039, 3086]","[-0.16400000000000001, 0.044000000000000039, 3102]","[-0.16400000000000001, 0.044000000000000039, 3118]","[-0.16400000000000001, 0.040000000000000036, 3135]","[-0.16400000000000001, 0.040000000000000036, 3152]","[-0.16400000000000001, 0.040000000000000036, 3168]","[-0.16400000000000001, 0.040000000000000036, 3185]","[-0.16400000000000001, 0.040000000000000036, 3201]","[-0.16400000000000001, 0.048000000000000043, 3219]","[-0.156, 0.05600000000000005, 3235]","[-0.14799999999999999, 0.063999999999999946, 3252]","[-0.14000000000000001, 0.075999999999999956, 3268]","[-0.13600000000000001, 0.083999999999999964, 3285]","[-0.12, 0.10799999999999998, 3302]","[-0.108, 0.12, 3318]","[-0.096000000000000002, 0.13600000000000001, 3335]","[-0.087999999999999995, 0.14000000000000001, 3351]","[-0.071999999999999995, 0.15200000000000002, 3368]","[-0.059999999999999998, 0.16000000000000003, 3385]","[-0.043999999999999997, 0.16800000000000004, 3402]","[-0.032000000000000001, 0.18000000000000005, 3418]","[-0.016, 0.18799999999999994, 3436]","[0.0, 0.19999999999999996, 3452]","[0.0080000000000000002, 0.20799999999999996, 3469]","[0.02, 0.21599999999999997, 3485]","[0.032000000000000001, 0.22399999999999998, 3503]","[0.032000000000000001, 0.22799999999999998, 3519]","[0.035999999999999997, 0.22799999999999998, 3535]","[0.035999999999999997, 0.22799999999999998, 3552]","[0.040000000000000001, 0.22799999999999998, 3569]","[0.040000000000000001, 0.22799999999999998, 3586]","[0.040000000000000001, 0.22799999999999998, 3602]","[0.040000000000000001, 0.23199999999999998, 3619]","[0.040000000000000001, 0.23599999999999999, 3635]"
"[-0.16, 0.032000000000000028, 4636]","[-0.152, 0.028000000000000025, 4670]","[-0.152, 0.024000000000000021, 4686]","[-0.14799999999999999, 0.024000000000000021, 4703]","[-0.14799999999999999, 0.024000000000000021, 4720]","[-0.14399999999999999, 0.020000000000000018, 4736]","[-0.14000000000000001, 0.016000000000000014, 4753]","[-0.13600000000000001, 0.012000000000000011, 4769]","[-0.13200000000000001, 0.0080000000000000071, 4787]","[-0.124, -0.0040000000000000036, 4803]","[-0.11600000000000001, -0.016000000000000014, 4820]","[-0.112, -0.024000000000000021, 4836]","[-0.104, -0.040000000000000036, 4854]","[-0.096000000000000002, -0.048000000000000043, 4870]","[-0.087999999999999995, -0.060000000000000053, 4887]","[-0.075999999999999998, -0.072000000000000064, 4903]","[-0.068000000000000005, -0.088000000000000078, 4920]","[-0.051999999999999998, -0.1160000000000001, 4937]","[-0.043999999999999997, -0.1319999999999999, 4953]","[-0.035999999999999997, -0.1399999999999999, 4970]","[-0.032000000000000001, -0.14799999999999991, 4987]","[-0.02, -0.16799999999999993, 5004]","[-0.0040000000000000001, -0.18399999999999994, 5019]","[0.012, -0.19999999999999996, 5037]","[0.028000000000000001, -0.21199999999999997, 5053]","[0.043999999999999997, -0.21999999999999997, 5070]","[0.048000000000000001, -0.22399999999999998, 5087]","[0.051999999999999998, -0.22799999999999998, 5104]","[0.051999999999999998, -0.22799999999999998, 5120]","[0.051999999999999998, -0.22799999999999998, 5137]","[0.051999999999999998, -0.22799999999999998, 5154]","[0.056000000000000001, -0.22799999999999998, 5170]","[0.056000000000000001, -0.22799999999999998, 5187]","[0.059999999999999998, -0.23199999999999998, 5203]","[0.068000000000000005, -0.23599999999999999, 5220]","[0.071999999999999995, -0.23599999999999999, 5237]","[0.071999999999999995, -0.23599999999999999, 5254]"
