"[-0.24399999999999999, 0.13200000000000001, 1634]","[-0.24399999999999999, 0.13200000000000001, 1650]","[-0.24399999999999999, 0.13200000000000001, 1667]","[-0.23999999999999999, 0.13200000000000001, 1683]","[-0.23999999999999999, 0.13200000000000001, 1701]","[-0.23599999999999999, 0.13200000000000001, 1717]","[-0.23599999999999999, 0.13200000000000001, 1734]","[-0.23599999999999999, 0.13200000000000001, 1750]","[-0.23200000000000001, 0.13200000000000001, 1768]","[-0.224, 0.13600000000000001, 1785]","[-0.21199999999999999, 0.13600000000000001, 1801]","[-0.19600000000000001, 0.13600000000000001, 1817]","[-0.17999999999999999, 0.13600000000000001, 1834]","[-0.152, 0.13600000000000001, 1851]","[-0.13200000000000001, 0.13600000000000001, 1868]","[-0.112, 0.13600000000000001, 1885]","[-0.087999999999999995, 0.13200000000000001, 1900]","[-0.064000000000000001, 0.13200000000000001, 1918]","[-0.043999999999999997, 0.13200000000000001, 1934]","[-0.02, 0.13200000000000001, 1951]","[-0.0080000000000000002, 0.13200000000000001, 1967]","[-0.0040000000000000001, 0.128, 1984]","[0.0, 0.128, 2001]","[0.0, 0.128, 2018]","[0.0, 0.128, 2034]","[0.0, 0.128, 2051]","[0.0, 0.128, 2067]","[0.0, 0.128, 2084]"
"[0.16, 0.14000000000000001, 2834]","[0.156, 0.14000000000000001, 2861]","[0.156, 0.14000000000000001, 2874]","[0.156, 0.14000000000000001, 2885]","[0.156, 0.14000000000000001, 2904]","[0.156, 0.14000000000000001, 2918]","[0.156, 0.14000000000000001, 2935]","[0.156, 0.14000000000000001, 2952]","[0.156, 0.14000000000000001, 2968]","[0.16400000000000001, 0.14000000000000001, 2984]","[0.17999999999999999, 0.14000000000000001, 3001]","[0.19600000000000001, 0.14000000000000001, 3018]","[0.216, 0.14000000000000001, 3034]","[0.248, 0.14000000000000001, 3053]","[0.26800000000000002, 0.14000000000000001, 3068]","[0.28399999999999997, 0.14000000000000001, 3085]","[0.29599999999999999, 0.14000000000000001, 3101]","[0.308, 0.14000000000000001, 3118]","[0.32400000000000001, 0.13600000000000001, 3135]","[0.33200000000000002, 0.13600000000000001, 3152]","[0.33600000000000002, 0.13600000000000001, 3168]","[0.33600000000000002, 0.13600000000000001, 3185]","[0.33600000000000002, 0.13600000000000001, 3202]","[0.34000000000000002, 0.13600000000000001, 3218]","[0.34000000000000002, 0.13200000000000001, 3235]","[0.34000000000000002, 0.13200000000000001, 3252]","[0.34000000000000002, 0.13200000000000001, 3268]","[0.34000000000000002, 0.13200000000000001, 3285]"
"[-0.128, 0.11599999999999999, 4736]","[-0.128, 0.11199999999999999, 4766]","[-0.128, 0.11199999999999999, 4780]","[-0.128, 0.11199999999999999, 4794]","[-0.128, 0.11199999999999999, 4807]","[-0.128, 0.11199999999999999, 4820]","[-0.128, 0.11199999999999999, 4836]","[-0.128, 0.11199999999999999, 4853]","[-0.13200000000000001, 0.11199999999999999, 4870]","[-0.13200000000000001, 0.11199999999999999, 4886]","[-0.13200000000000001, 0.11199999999999999, 4903]","[-0.13600000000000001, 0.10799999999999998, 4919]","[-0.14399999999999999, 0.10399999999999998, 4936]","[-0.14799999999999999, 0.099999999999999978, 4953]","[-0.156, 0.095999999999999974, 4969]","[-0.16, 0.087999999999999967, 4986]","[-0.17599999999999999, 0.067999999999999949, 5003]","[-0.184, 0.052000000000000046, 5020]","[-0.19600000000000001, 0.028000000000000025, 5036]","[-0.20799999999999999, 0.0040000000000000036, 5053]","[-0.22, -0.028000000000000025, 5070]","[-0.224, -0.048000000000000043, 5086]","[-0.23200000000000001, -0.06800000000000006, 5103]","[-0.23599999999999999, -0.084000000000000075, 5119]","[-0.23599999999999999, -0.10000000000000009, 5136]","[-0.23599999999999999, -0.10000000000000009, 5153]","[-0.23599999999999999, -0.10000000000000009, 5170]","[-0.23599999999999999, -0.10000000000000009, 5186]","[-0.23599999999999999, -0.10000000000000009, 5203]","[-0.23599999999999999, -0.10000000000000009, 5219]","[-0.23599999999999999, -0.10000000000000009, 5236]","[-0.23599999999999999, -0.10000000000000009, 5253]","[-0.23599999999999999, -0.10000000000000009, 5269]","[-0.23200000000000001, -0.10000000000000009, 5286]","[-0.22, -0.092000000000000082, 5302]","[-0.20000000000000001, -0.088000000000000078, 5320]","[-0.156, -0.072000000000000064, 5337]","[-0.128, -0.064000000000000057, 5353]","[-0.10000000000000001, -0.060000000000000053, 5370]","[-0.071999999999999995, -0.060000000000000053, 5387]","[-0.035999999999999997, -0.064000000000000057, 5403]","[-0.016, -0.072000000000000064, 5420]","[0.0040000000000000001, -0.084000000000000075, 5436]","[0.024, -0.096000000000000085, 5453]","[0.048000000000000001, -0.1080000000000001, 5470]","[0.075999999999999998, -0.1319999999999999, 5487]","[0.091999999999999998, -0.14799999999999991, 5503]","[0.104, -0.16399999999999992, 5520]","[0.12, -0.18799999999999994, 5536]","[0.128, -0.20799999999999996, 5553]","[0.13600000000000001, -0.23199999999999998, 5570]","[0.14799999999999999, -0.252, 5587]","[0.156, -0.28000000000000003, 5606]","[0.16400000000000001, -0.29600000000000004, 5632]","[0.17199999999999999, -0.30800000000000005, 5653]","[0.17599999999999999, -0.32400000000000007, 5670]","[0.184, -0.33600000000000008, 5699]","[0.188, -0.34800000000000009, 5720]","[0.192, -0.35600000000000009, 5740]","[0.192, -0.3600000000000001, 5766]","[0.192, -0.3600000000000001, 5787]","[0.192, -0.3600000000000001, 5806]","[0.192, -0.3680000000000001, 5833]","[0.19600000000000001, -0.37200000000000011, 5854]","[0.19600000000000001, -0.37599999999999989, 5874]","[0.19600000000000001, -0.37599999999999989, 5899]","[0.19600000000000001, -0.37999999999999989, 5920]","[0.20000000000000001, -0.3879999999999999, 5939]","[0.20000000000000001, -0.39599999999999991, 5966]","[0.20399999999999999, -0.39999999999999991, 5987]","[0.20399999999999999, -0.40399999999999991, 6019]","[0.20399999999999999, -0.41999999999999993, 6046]","[0.20399999999999999, -0.42799999999999994, 6071]","[0.20399999999999999, -0.42799999999999994, 6099]","[0.20399999999999999, -0.42799999999999994, 6121]","[0.20399999999999999, -0.42799999999999994, 6153]","[0.20399999999999999, -0.42799999999999994, 6180]","[0.20399999999999999, -0.42799999999999994, 6204]","[0.20399999999999999, -0.42799999999999994, 6232]","[0.20399999999999999, -0.42399999999999993, 6254]","[0.20799999999999999, -0.3879999999999999, 6312]","[0.20799999999999999, -0.3640000000000001, 6337]","[0.21199999999999999, -0.34400000000000008, 6366]","[0.21199999999999999, -0.31600000000000006, 6387]","[0.216, -0.29200000000000004, 6419]","[0.216, -0.26400000000000001, 6446]","[0.22, -0.23599999999999999, 6471]","[0.224, -0.21199999999999997, 6499]","[0.22800000000000001, -0.17599999999999993, 6520]","[0.23200000000000001, -0.14399999999999991, 6552]","[0.23599999999999999, -0.1080000000000001, 6579]","[0.23599999999999999, -0.084000000000000075, 6604]","[0.23999999999999999, -0.048000000000000043, 6633]","[0.24399999999999999, -0.012000000000000011, 6654]","[0.24399999999999999, 0.0040000000000000036, 6686]","[0.24399999999999999, 0.040000000000000036, 6712]","[0.248, 0.05600000000000005, 6738]","[0.248, 0.071999999999999953, 6766]","[0.252, 0.095999999999999974, 6788]","[0.25600000000000001, 0.10799999999999998, 6819]","[0.25600000000000001, 0.11599999999999999, 6845]","[0.26000000000000001, 0.124, 6871]","[0.26000000000000001, 0.13600000000000001, 6900]","[0.26000000000000001, 0.14800000000000002, 6921]","[0.26000000000000001, 0.15200000000000002, 6952]","[0.26000000000000001, 0.15200000000000002, 6979]","[0.26000000000000001, 0.15200000000000002, 7004]","[0.26000000000000001, 0.15200000000000002, 7032]","[0.26000000000000001, 0.15200000000000002, 7055]","[0.26000000000000001, 0.15200000000000002, 7085]","[0.26000000000000001, 0.15200000000000002, 7112]","[0.26000000000000001, 0.15200000000000002, 7138]","[0.26000000000000001, 0.14800000000000002, 7166]"
"[0.23999999999999999, 0.10399999999999998, 7972]","[0.23999999999999999, 0.10399999999999998, 8019]","[0.23999999999999999, 0.10399999999999998, 8032]","[0.23999999999999999, 0.10399999999999998, 8046]","[0.23999999999999999, 0.10399999999999998, 8056]","[0.23999999999999999, 0.10399999999999998, 8072]","[0.23999999999999999, 0.10399999999999998, 8089]","[0.23999999999999999, 0.10399999999999998, 8105]","[0.23999999999999999, 0.10399999999999998, 8122]","[0.23999999999999999, 0.10399999999999998, 8138]","[0.23999999999999999, 0.10399999999999998, 8156]","[0.23999999999999999, 0.10399999999999998, 8172]","[0.23999999999999999, 0.10399999999999998, 8190]","[0.23999999999999999, 0.10399999999999998, 8206]","[0.23999999999999999, 0.10399999999999998, 8222]","[0.23999999999999999, 0.10399999999999998, 8239]","[0.23999999999999999, 0.10399999999999998, 8255]","[0.23999999999999999, 0.10399999999999998, 8272]","[0.23999999999999999, 0.10399999999999998, 8289]","[0.23999999999999999, 0.10399999999999998, 8306]","[0.23999999999999999, 0.10399999999999998, 8322]","[0.23999999999999999, 0.10399999999999998, 8339]","[0.23999999999999999, 0.10399999999999998, 8356]","[0.23999999999999999, 0.10399999999999998, 8372]","[0.23999999999999999, 0.10399999999999998, 8389]","[0.23999999999999999, 0.10399999999999998, 8406]","[0.23999999999999999, 0.10399999999999998, 8423]","[0.23999999999999999, 0.10399999999999998, 8439]","[0.23999999999999999, 0.10399999999999998, 8456]","[0.23999999999999999, 0.10399999999999998, 8472]","[0.23999999999999999, 0.10399999999999998, 8489]","[0.23999999999999999, 0.10399999999999998, 8506]","[0.23999999999999999, 0.10399999999999998, 8523]","[0.23999999999999999, 0.10399999999999998, 8539]","[0.23999999999999999, 0.10399999999999998, 8555]","[0.23999999999999999, 0.10399999999999998, 8572]","[0.23999999999999999, 0.10399999999999998, 8589]","[0.23999999999999999, 0.10399999999999998, 8606]","[0.23999999999999999, 0.10399999999999998, 8622]","[0.23999999999999999, 0.10399999999999998, 8639]","[0.23999999999999999, 0.10399999999999998, 8655]","[0.23999999999999999, 0.11199999999999999, 8673]","[0.23999999999999999, 0.11199999999999999, 8689]","[0.23999999999999999, 0.11199999999999999, 8706]","[0.23999999999999999, 0.11199999999999999, 8723]","[0.23999999999999999, 0.11199999999999999, 8740]","[0.23599999999999999, 0.099999999999999978, 8756]"
"[0.26400000000000001, 0.11199999999999999, 9056]","[0.26400000000000001, 0.11599999999999999, 9111]","[0.26400000000000001, 0.11599999999999999, 9123]","[0.26000000000000001, 0.11599999999999999, 9140]","[0.26000000000000001, 0.11599999999999999, 9156]","[0.25600000000000001, 0.11599999999999999, 9173]","[0.252, 0.11599999999999999, 9190]","[0.252, 0.11599999999999999, 9206]","[0.252, 0.11599999999999999, 9223]","[0.248, 0.11599999999999999, 9240]","[0.248, 0.11599999999999999, 9256]","[0.24399999999999999, 0.11599999999999999, 9273]","[0.23999999999999999, 0.11599999999999999, 9290]","[0.23599999999999999, 0.11199999999999999, 9306]","[0.23200000000000001, 0.11199999999999999, 9323]","[0.22800000000000001, 0.10799999999999998, 9340]","[0.22800000000000001, 0.10399999999999998, 9356]","[0.22, 0.099999999999999978, 9374]","[0.216, 0.091999999999999971, 9390]","[0.20799999999999999, 0.083999999999999964, 9406]","[0.20399999999999999, 0.07999999999999996, 9423]","[0.20000000000000001, 0.075999999999999956, 9440]","[0.19600000000000001, 0.067999999999999949, 9457]","[0.192, 0.060000000000000053, 9473]","[0.184, 0.052000000000000046, 9490]","[0.17999999999999999, 0.048000000000000043, 9507]","[0.17599999999999999, 0.036000000000000032, 9523]","[0.17199999999999999, 0.032000000000000028, 9540]","[0.16800000000000001, 0.024000000000000021, 9556]","[0.16400000000000001, 0.020000000000000018, 9573]","[0.16, 0.012000000000000011, 9590]","[0.156, 0.0, 9606]","[0.152, -0.0040000000000000036, 9624]","[0.152, -0.012000000000000011, 9639]","[0.14399999999999999, -0.020000000000000018, 9656]","[0.14000000000000001, -0.028000000000000025, 9674]","[0.13600000000000001, -0.032000000000000028, 9690]","[0.13600000000000001, -0.036000000000000032, 9706]","[0.13200000000000001, -0.044000000000000039, 9723]","[0.13200000000000001, -0.048000000000000043, 9740]","[0.128, -0.05600000000000005, 9757]","[0.124, -0.064000000000000057, 9774]","[0.12, -0.072000000000000064, 9789]","[0.11600000000000001, -0.084000000000000075, 9806]","[0.112, -0.092000000000000082, 9823]","[0.112, -0.096000000000000085, 9840]","[0.112, -0.10000000000000009, 9856]","[0.108, -0.1080000000000001, 9874]","[0.108, -0.1080000000000001, 9890]","[0.108, -0.1120000000000001, 9907]","[0.108, -0.1160000000000001, 9924]","[0.104, -0.12000000000000011, 9940]","[0.104, -0.12400000000000011, 9964]","[0.104, -0.1319999999999999, 9990]","[0.104, -0.1399999999999999, 10018]","[0.10000000000000001, -0.1399999999999999, 10040]","[0.10000000000000001, -0.1399999999999999, 10057]","[0.10000000000000001, -0.1399999999999999, 10084]"
