"[-0.20799999999999999, 0.23599999999999999, 883]","[-0.21199999999999999, 0.23599999999999999, 900]","[-0.22, 0.23599999999999999, 916]","[-0.224, 0.23199999999999998, 934]","[-0.22800000000000001, 0.23199999999999998, 950]","[-0.22800000000000001, 0.23199999999999998, 967]","[-0.22800000000000001, 0.23199999999999998, 984]","[-0.22800000000000001, 0.23199999999999998, 999]","[-0.224, 0.23199999999999998, 1017]","[-0.20799999999999999, 0.23199999999999998, 1034]","[-0.17999999999999999, 0.23199999999999998, 1051]","[-0.112, 0.23999999999999999, 1066]","[-0.051999999999999998, 0.252, 1083]","[0.024, 0.26800000000000002, 1100]","[0.12, 0.29200000000000004, 1116]","[0.16, 0.30000000000000004, 1133]","[0.17999999999999999, 0.30400000000000005, 1151]","[0.192, 0.31200000000000006, 1167]","[0.20000000000000001, 0.31200000000000006, 1184]","[0.20799999999999999, 0.31599999999999995, 1200]","[0.20799999999999999, 0.31599999999999995, 1220]","[0.20799999999999999, 0.30400000000000005, 1235]","[0.20000000000000001, 0.30400000000000005, 1250]"
"[-0.024, 0.25600000000000001, 1850]","[-0.024, 0.25600000000000001, 1876]","[-0.024, 0.25600000000000001, 1889]","[-0.024, 0.25600000000000001, 1900]","[-0.024, 0.25600000000000001, 1917]","[-0.024, 0.25600000000000001, 1934]","[-0.024, 0.25600000000000001, 1951]","[-0.024, 0.25600000000000001, 1967]","[-0.024, 0.25600000000000001, 1984]","[-0.024, 0.25600000000000001, 2001]","[-0.024, 0.25600000000000001, 2017]","[-0.024, 0.25600000000000001, 2034]","[-0.024, 0.25600000000000001, 2051]","[-0.024, 0.252, 2067]","[-0.024, 0.23599999999999999, 2084]","[-0.02, 0.22799999999999998, 2101]","[-0.02, 0.21199999999999997, 2117]","[-0.02, 0.19199999999999995, 2134]","[-0.02, 0.17200000000000004, 2150]","[-0.02, 0.15600000000000003, 2167]","[-0.02, 0.128, 2184]","[-0.02, 0.099999999999999978, 2201]","[-0.016, 0.071999999999999953, 2217]","[-0.0080000000000000002, 0.036000000000000032, 2234]","[-0.0040000000000000001, 0.012000000000000011, 2251]","[0.0040000000000000001, -0.012000000000000011, 2267]","[0.012, -0.036000000000000032, 2284]","[0.032000000000000001, -0.072000000000000064, 2300]","[0.043999999999999997, -0.092000000000000082, 2318]","[0.056000000000000001, -0.1120000000000001, 2335]","[0.071999999999999995, -0.12400000000000011, 2355]","[0.084000000000000005, -0.1319999999999999, 2382]","[0.108, -0.14399999999999991, 2401]","[0.12, -0.14799999999999991, 2418]","[0.14000000000000001, -0.14799999999999991, 2435]","[0.152, -0.14399999999999991, 2453]","[0.17199999999999999, -0.1319999999999999, 2484]","[0.20399999999999999, -0.092000000000000082, 2502]","[0.21199999999999999, -0.080000000000000071, 2536]","[0.216, -0.064000000000000057, 2568]","[0.22, -0.040000000000000036, 2596]","[0.22, -0.028000000000000025, 2618]","[0.22, -0.028000000000000025, 2649]","[0.22, -0.028000000000000025, 2668]","[0.22, -0.028000000000000025, 2689]","[0.22, -0.024000000000000021, 2716]","[0.22, -0.0080000000000000071, 2735]"
"[-0.028000000000000001, 0.060000000000000053, 3318]","[-0.028000000000000001, 0.060000000000000053, 3351]","[-0.028000000000000001, 0.060000000000000053, 3368]","[-0.028000000000000001, 0.060000000000000053, 3385]","[-0.028000000000000001, 0.060000000000000053, 3402]","[-0.028000000000000001, 0.060000000000000053, 3418]","[-0.028000000000000001, 0.060000000000000053, 3435]","[-0.028000000000000001, 0.060000000000000053, 3452]","[-0.035999999999999997, 0.067999999999999949, 3468]","[-0.040000000000000001, 0.071999999999999953, 3485]","[-0.048000000000000001, 0.075999999999999956, 3502]","[-0.059999999999999998, 0.083999999999999964, 3519]","[-0.068000000000000005, 0.083999999999999964, 3535]","[-0.071999999999999995, 0.087999999999999967, 3552]","[-0.075999999999999998, 0.087999999999999967, 3568]","[-0.084000000000000005, 0.087999999999999967, 3585]","[-0.087999999999999995, 0.087999999999999967, 3602]","[-0.091999999999999998, 0.083999999999999964, 3619]","[-0.10000000000000001, 0.07999999999999996, 3635]","[-0.108, 0.07999999999999996, 3651]","[-0.112, 0.075999999999999956, 3669]","[-0.12, 0.075999999999999956, 3685]","[-0.124, 0.071999999999999953, 3702]","[-0.13200000000000001, 0.067999999999999949, 3719]","[-0.14000000000000001, 0.063999999999999946, 3735]","[-0.14399999999999999, 0.060000000000000053, 3752]","[-0.152, 0.05600000000000005, 3769]","[-0.16400000000000001, 0.048000000000000043, 3785]","[-0.16800000000000001, 0.044000000000000039, 3801]","[-0.17599999999999999, 0.040000000000000036, 3819]","[-0.184, 0.032000000000000028, 3835]","[-0.188, 0.028000000000000025, 3852]","[-0.192, 0.020000000000000018, 3868]","[-0.19600000000000001, 0.012000000000000011, 3885]","[-0.19600000000000001, 0.0040000000000000036, 3902]","[-0.20000000000000001, -0.0080000000000000071, 3918]","[-0.20000000000000001, -0.016000000000000014, 3935]","[-0.20000000000000001, -0.020000000000000018, 3952]","[-0.20000000000000001, -0.020000000000000018, 3969]","[-0.20000000000000001, -0.020000000000000018, 3986]","[-0.20000000000000001, -0.020000000000000018, 4002]","[-0.20000000000000001, -0.020000000000000018, 4019]","[-0.20000000000000001, -0.020000000000000018, 4035]","[-0.20000000000000001, -0.020000000000000018, 4052]","[-0.20000000000000001, -0.020000000000000018, 4069]","[-0.20000000000000001, -0.020000000000000018, 4089]","[-0.20000000000000001, -0.024000000000000021, 4116]"
