"[-0.064000000000000001, 0.032000000000000028, 1516]","[-0.064000000000000001, 0.032000000000000028, 1532]","[-0.064000000000000001, 0.032000000000000028, 1549]","[-0.064000000000000001, 0.032000000000000028, 1566]","[-0.064000000000000001, 0.032000000000000028, 1583]","[-0.064000000000000001, 0.032000000000000028, 1599]","[-0.064000000000000001, 0.032000000000000028, 1615]","[-0.064000000000000001, 0.032000000000000028, 1632]","[-0.080000000000000002, 0.032000000000000028, 1652]","[-0.108, 0.032000000000000028, 1665]","[-0.12, 0.032000000000000028, 1683]","[-0.16, 0.024000000000000021, 1699]","[-0.188, 0.020000000000000018, 1716]","[-0.20799999999999999, 0.020000000000000018, 1732]","[-0.224, 0.020000000000000018, 1748]","[-0.23599999999999999, 0.024000000000000021, 1766]","[-0.252, 0.036000000000000032, 1781]","[-0.26400000000000001, 0.040000000000000036, 1800]","[-0.27600000000000002, 0.052000000000000046, 1816]","[-0.28000000000000003, 0.05600000000000005, 1832]","[-0.28399999999999997, 0.063999999999999946, 1849]","[-0.28399999999999997, 0.071999999999999953, 1866]","[-0.28399999999999997, 0.083999999999999964, 1882]","[-0.28399999999999997, 0.087999999999999967, 1898]","[-0.28000000000000003, 0.10399999999999998, 1916]","[-0.27200000000000002, 0.11599999999999999, 1932]","[-0.26400000000000001, 0.124, 1949]","[-0.25600000000000001, 0.13200000000000001, 1965]","[-0.248, 0.13600000000000001, 1982]","[-0.23200000000000001, 0.14400000000000002, 2000]","[-0.22, 0.15200000000000002, 2016]","[-0.20399999999999999, 0.15600000000000003, 2031]","[-0.188, 0.16000000000000003, 2050]","[-0.17199999999999999, 0.16000000000000003, 2065]","[-0.16, 0.16000000000000003, 2082]","[-0.14799999999999999, 0.16000000000000003, 2099]","[-0.13200000000000001, 0.16000000000000003, 2133]","[-0.11600000000000001, 0.16000000000000003, 2149]","[-0.108, 0.15600000000000003, 2182]","[-0.10000000000000001, 0.14400000000000002, 2199]","[-0.087999999999999995, 0.128, 2216]","[-0.080000000000000002, 0.11599999999999999, 2232]","[-0.080000000000000002, 0.10399999999999998, 2249]","[-0.075999999999999998, 0.095999999999999974, 2266]","[-0.075999999999999998, 0.07999999999999996, 2282]","[-0.075999999999999998, 0.071999999999999953, 2299]","[-0.075999999999999998, 0.063999999999999946, 2316]","[-0.084000000000000005, 0.048000000000000043, 2333]","[-0.087999999999999995, 0.036000000000000032, 2349]","[-0.096000000000000002, 0.020000000000000018, 2366]","[-0.104, 0.0040000000000000036, 2383]","[-0.108, -0.0080000000000000071, 2399]","[-0.12, -0.024000000000000021, 2433]","[-0.13200000000000001, -0.040000000000000036, 2450]","[-0.13600000000000001, -0.044000000000000039, 2482]","[-0.156, -0.072000000000000064, 2500]","[-0.16400000000000001, -0.084000000000000075, 2532]","[-0.188, -0.12000000000000011, 2566]","[-0.216, -0.14799999999999991, 2599]","[-0.248, -0.16799999999999993, 2632]","[-0.26800000000000002, -0.16799999999999993, 2671]","[-0.29199999999999998, -0.16399999999999992, 2700]","[-0.308, -0.15599999999999992, 2733]","[-0.316, -0.14399999999999991, 2766]","[-0.32400000000000001, -0.1120000000000001, 2800]","[-0.32400000000000001, -0.092000000000000082, 2832]","[-0.32000000000000001, -0.072000000000000064, 2866]","[-0.30399999999999999, -0.052000000000000046, 2900]","[-0.28399999999999997, -0.032000000000000028, 2933]","[-0.26400000000000001, -0.020000000000000018, 2965]","[-0.23999999999999999, -0.016000000000000014, 2999]","[-0.22, -0.016000000000000014, 3033]","[-0.20399999999999999, -0.016000000000000014, 3066]","[-0.184, -0.016000000000000014, 3100]","[-0.16800000000000001, -0.024000000000000021, 3133]","[-0.156, -0.040000000000000036, 3166]","[-0.13600000000000001, -0.060000000000000053, 3200]","[-0.112, -0.084000000000000075, 3233]","[-0.10000000000000001, -0.10400000000000009, 3266]","[-0.080000000000000002, -0.14399999999999991, 3300]","[-0.040000000000000001, -0.19599999999999995, 3350]","[-0.028000000000000001, -0.20799999999999996, 3384]","[0.0, -0.22399999999999998, 3417]","[0.035999999999999997, -0.22399999999999998, 3450]","[0.068000000000000005, -0.21599999999999997, 3484]","[0.096000000000000002, -0.19599999999999995, 3516]","[0.12, -0.15999999999999992, 3550]","[0.14000000000000001, -0.096000000000000085, 3584]","[0.152, -0.060000000000000053, 3616]","[0.152, -0.024000000000000021, 3651]","[0.14799999999999999, 0.020000000000000018, 3695]","[0.13600000000000001, 0.060000000000000053, 3717]","[0.128, 0.075999999999999956, 3750]","[0.104, 0.11199999999999999, 3783]","[0.084000000000000005, 0.13200000000000001, 3817]","[0.068000000000000005, 0.14000000000000001, 3849]","[0.064000000000000001, 0.14000000000000001, 3883]","[0.056000000000000001, 0.14000000000000001, 3916]","[0.048000000000000001, 0.14000000000000001, 3949]","[0.035999999999999997, 0.14000000000000001, 3983]","[0.028000000000000001, 0.13600000000000001, 4016]","[0.024, 0.13600000000000001, 4050]","[0.024, 0.13600000000000001, 4083]","[0.012, 0.13200000000000001, 4117]","[0.0080000000000000002, 0.13200000000000001, 4150]","[0.0080000000000000002, 0.13200000000000001, 4183]","[0.0080000000000000002, 0.13200000000000001, 4217]","[0.0080000000000000002, 0.13200000000000001, 4250]","[0.0080000000000000002, 0.13200000000000001, 4284]","[0.0080000000000000002, 0.13200000000000001, 4317]","[0.024, 0.13600000000000001, 4350]","[0.051999999999999998, 0.15200000000000002, 4383]","[0.071999999999999995, 0.16400000000000003, 4417]","[0.091999999999999998, 0.17600000000000005, 4452]","[0.108, 0.18400000000000005, 4483]","[0.124, 0.19999999999999996, 4517]","[0.14000000000000001, 0.21999999999999997, 4551]","[0.152, 0.248, 4584]","[0.156, 0.26800000000000002, 4617]","[0.14799999999999999, 0.29200000000000004, 4651]","[0.13200000000000001, 0.30800000000000005, 4684]","[0.096000000000000002, 0.31200000000000006, 4717]","[0.080000000000000002, 0.31999999999999995, 4751]","[0.075999999999999998, 0.32399999999999995, 4783]","[0.075999999999999998, 0.32399999999999995, 4817]","[0.075999999999999998, 0.32399999999999995, 4850]","[0.075999999999999998, 0.32399999999999995, 4884]","[0.075999999999999998, 0.32399999999999995, 4917]","[0.075999999999999998, 0.32399999999999995, 4950]"
"[0.11600000000000001, -0.15999999999999992, 5434]","[0.11600000000000001, -0.16799999999999993, 5484]","[0.11600000000000001, -0.16799999999999993, 5501]","[0.11600000000000001, -0.16799999999999993, 5517]","[0.11600000000000001, -0.16799999999999993, 5534]","[0.11600000000000001, -0.16799999999999993, 5551]","[0.11600000000000001, -0.16799999999999993, 5568]","[0.11600000000000001, -0.17599999999999993, 5584]","[0.11600000000000001, -0.17999999999999994, 5601]","[0.12, -0.18799999999999994, 5617]","[0.128, -0.19999999999999996, 5634]","[0.14000000000000001, -0.21599999999999997, 5651]","[0.152, -0.22799999999999998, 5668]","[0.16400000000000001, -0.23999999999999999, 5685]","[0.17599999999999999, -0.248, 5700]","[0.188, -0.248, 5717]","[0.20399999999999999, -0.252, 5734]","[0.216, -0.252, 5751]","[0.23200000000000001, -0.248, 5767]","[0.252, -0.24399999999999999, 5784]","[0.27200000000000002, -0.22799999999999998, 5801]","[0.28399999999999997, -0.21999999999999997, 5818]","[0.29599999999999999, -0.20399999999999996, 5834]","[0.308, -0.18399999999999994, 5851]","[0.32400000000000001, -0.15199999999999991, 5867]","[0.32800000000000001, -0.12400000000000011, 5884]","[0.32800000000000001, -0.092000000000000082, 5901]","[0.32800000000000001, -0.052000000000000046, 5918]","[0.32400000000000001, 0.0040000000000000036, 5935]","[0.316, 0.028000000000000025, 5951]","[0.308, 0.048000000000000043, 5968]","[0.29999999999999999, 0.071999999999999953, 6001]","[0.29199999999999998, 0.10799999999999998, 6018]","[0.29199999999999998, 0.12, 6034]","[0.29199999999999998, 0.128, 6051]","[0.29199999999999998, 0.128, 6068]","[0.29199999999999998, 0.13200000000000001, 6084]","[0.29199999999999998, 0.13200000000000001, 6102]","[0.29199999999999998, 0.13200000000000001, 6134]","[0.29199999999999998, 0.13200000000000001, 6167]","[0.29199999999999998, 0.13200000000000001, 6184]","[0.29199999999999998, 0.13200000000000001, 6218]"
