"[-0.13600000000000001, 0.18400000000000005, 8836]","[-0.13600000000000001, 0.18400000000000005, 8852]","[-0.13600000000000001, 0.18400000000000005, 8869]","[-0.13600000000000001, 0.18400000000000005, 8885]","[-0.13600000000000001, 0.18400000000000005, 8902]","[-0.13600000000000001, 0.18400000000000005, 8918]","[-0.13600000000000001, 0.18400000000000005, 8935]","[-0.13600000000000001, 0.18400000000000005, 8952]","[-0.13600000000000001, 0.18400000000000005, 8970]","[-0.13600000000000001, 0.18000000000000005, 8985]","[-0.13600000000000001, 0.18000000000000005, 9003]","[-0.13600000000000001, 0.18000000000000005, 9019]","[-0.13600000000000001, 0.18000000000000005, 9036]","[-0.13600000000000001, 0.18000000000000005, 9052]","[-0.13600000000000001, 0.18000000000000005, 9070]","[-0.13600000000000001, 0.18000000000000005, 9085]","[-0.13600000000000001, 0.18000000000000005, 9102]","[-0.13600000000000001, 0.18000000000000005, 9119]","[-0.13600000000000001, 0.18000000000000005, 9135]","[-0.13600000000000001, 0.18000000000000005, 9153]","[-0.13600000000000001, 0.18000000000000005, 9169]","[-0.13600000000000001, 0.18000000000000005, 9185]","[-0.13600000000000001, 0.18000000000000005, 9202]","[-0.13600000000000001, 0.18000000000000005, 9219]","[-0.13600000000000001, 0.18000000000000005, 9235]","[-0.13600000000000001, 0.18000000000000005, 9252]","[-0.13600000000000001, 0.18000000000000005, 9269]","[-0.13600000000000001, 0.18000000000000005, 9286]","[-0.13600000000000001, 0.18000000000000005, 9302]","[-0.13600000000000001, 0.18000000000000005, 9318]","[-0.13600000000000001, 0.18000000000000005, 9336]","[-0.13600000000000001, 0.18000000000000005, 9352]","[-0.13600000000000001, 0.18000000000000005, 9369]","[-0.13600000000000001, 0.18000000000000005, 9385]","[-0.13600000000000001, 0.18000000000000005, 9402]","[-0.13600000000000001, 0.18000000000000005, 9419]","[-0.13600000000000001, 0.18000000000000005, 9435]","[-0.13600000000000001, 0.18000000000000005, 9452]","[-0.13600000000000001, 0.18000000000000005, 9468]","[-0.13600000000000001, 0.18000000000000005, 9485]","[-0.13600000000000001, 0.18000000000000005, 9503]","[-0.13600000000000001, 0.18000000000000005, 9520]","[-0.13600000000000001, 0.18000000000000005, 9535]","[-0.13600000000000001, 0.18000000000000005, 9553]","[-0.13600000000000001, 0.18000000000000005, 9569]","[-0.13600000000000001, 0.18000000000000005, 9586]","[-0.13600000000000001, 0.18000000000000005, 9603]","[-0.13600000000000001, 0.18000000000000005, 9619]","[-0.13600000000000001, 0.18000000000000005, 9636]","[-0.13600000000000001, 0.18000000000000005, 9653]","[-0.13600000000000001, 0.18000000000000005, 9669]","[-0.14000000000000001, 0.18000000000000005, 9686]","[-0.14000000000000001, 0.17600000000000005, 9719]","[-0.14399999999999999, 0.17600000000000005, 9753]","[-0.14799999999999999, 0.17200000000000004, 9786]","[-0.156, 0.16800000000000004, 9820]","[-0.16400000000000001, 0.16400000000000003, 9853]","[-0.16400000000000001, 0.16000000000000003, 9886]","[-0.16800000000000001, 0.16000000000000003, 9919]","[-0.17199999999999999, 0.15600000000000003, 9953]","[-0.17999999999999999, 0.14800000000000002, 9986]","[-0.184, 0.14400000000000002, 10019]","[-0.192, 0.13200000000000001, 10053]","[-0.20000000000000001, 0.124, 10086]","[-0.20399999999999999, 0.11599999999999999, 10119]","[-0.20799999999999999, 0.10799999999999998, 10154]","[-0.216, 0.087999999999999967, 10186]","[-0.224, 0.075999999999999956, 10219]","[-0.224, 0.060000000000000053, 10252]","[-0.22800000000000001, 0.044000000000000039, 10286]","[-0.22800000000000001, 0.024000000000000021, 10320]","[-0.23200000000000001, 0.0080000000000000071, 10352]","[-0.23200000000000001, -0.0040000000000000036, 10386]","[-0.23200000000000001, -0.024000000000000021, 10419]","[-0.23200000000000001, -0.036000000000000032, 10452]","[-0.23200000000000001, -0.052000000000000046, 10486]","[-0.23200000000000001, -0.076000000000000068, 10520]","[-0.23200000000000001, -0.092000000000000082, 10553]","[-0.23200000000000001, -0.1120000000000001, 10586]","[-0.22800000000000001, -0.12400000000000011, 10620]","[-0.224, -0.15199999999999991, 10669]","[-0.22, -0.16399999999999992, 10703]","[-0.216, -0.17999999999999994, 10736]","[-0.21199999999999999, -0.18799999999999994, 10770]","[-0.20799999999999999, -0.19999999999999996, 10803]","[-0.20399999999999999, -0.20799999999999996, 10837]","[-0.20000000000000001, -0.21999999999999997, 10870]","[-0.19600000000000001, -0.22799999999999998, 10903]","[-0.192, -0.23599999999999999, 10936]","[-0.188, -0.23999999999999999, 10970]","[-0.184, -0.248, 11003]","[-0.17599999999999999, -0.252, 11037]","[-0.16800000000000001, -0.26000000000000001, 11070]","[-0.16, -0.26800000000000002, 11103]","[-0.14399999999999999, -0.27200000000000002, 11136]","[-0.13600000000000001, -0.27600000000000002, 11170]","[-0.128, -0.28000000000000003, 11203]","[-0.11600000000000001, -0.28000000000000003, 11237]","[-0.10000000000000001, -0.28400000000000003, 11270]","[-0.084000000000000005, -0.28800000000000003, 11303]","[-0.056000000000000001, -0.28800000000000003, 11336]","[-0.040000000000000001, -0.28800000000000003, 11370]","[-0.028000000000000001, -0.28800000000000003, 11403]","[-0.016, -0.28800000000000003, 11436]","[0.0040000000000000001, -0.28000000000000003, 11470]","[0.02, -0.27200000000000002, 11504]","[0.040000000000000001, -0.25600000000000001, 11536]","[0.051999999999999998, -0.24399999999999999, 11570]","[0.068000000000000005, -0.22399999999999998, 11604]","[0.080000000000000002, -0.21199999999999997, 11636]","[0.087999999999999995, -0.19999999999999996, 11670]","[0.091999999999999998, -0.18399999999999994, 11703]","[0.096000000000000002, -0.16799999999999993, 11737]","[0.10000000000000001, -0.15999999999999992, 11770]","[0.10000000000000001, -0.15199999999999991, 11803]","[0.10000000000000001, -0.14399999999999991, 11837]","[0.10000000000000001, -0.1399999999999999, 11870]","[0.10000000000000001, -0.1319999999999999, 11903]","[0.10000000000000001, -0.12799999999999989, 11937]","[0.10000000000000001, -0.12000000000000011, 11971]","[0.10000000000000001, -0.1160000000000001, 12004]","[0.10000000000000001, -0.1080000000000001, 12037]","[0.096000000000000002, -0.10400000000000009, 12070]","[0.091999999999999998, -0.10000000000000009, 12103]","[0.087999999999999995, -0.096000000000000085, 12136]","[0.080000000000000002, -0.092000000000000082, 12170]","[0.080000000000000002, -0.092000000000000082, 12203]","[0.071999999999999995, -0.092000000000000082, 12237]","[0.068000000000000005, -0.092000000000000082, 12270]","[0.068000000000000005, -0.092000000000000082, 12304]","[0.059999999999999998, -0.092000000000000082, 12337]","[0.051999999999999998, -0.092000000000000082, 12371]","[0.048000000000000001, -0.092000000000000082, 12404]","[0.043999999999999997, -0.096000000000000085, 12437]","[0.040000000000000001, -0.10000000000000009, 12470]","[0.040000000000000001, -0.10000000000000009, 12503]","[0.040000000000000001, -0.10000000000000009, 12537]","[0.040000000000000001, -0.10000000000000009, 12570]","[0.035999999999999997, -0.10000000000000009, 12604]","[0.028000000000000001, -0.10400000000000009, 12637]","[0.024, -0.1080000000000001, 12671]","[0.012, -0.12000000000000011, 12703]","[-0.0040000000000000001, -0.1319999999999999, 12737]","[-0.012, -0.1399999999999999, 12770]","[-0.016, -0.14799999999999991, 12804]","[-0.024, -0.15199999999999991, 12837]","[-0.028000000000000001, -0.15599999999999992, 12870]","[-0.028000000000000001, -0.15599999999999992, 12904]","[-0.028000000000000001, -0.15599999999999992, 12937]","[-0.028000000000000001, -0.15599999999999992, 12970]","[-0.028000000000000001, -0.15599999999999992, 13004]","[-0.028000000000000001, -0.15599999999999992, 13037]","[-0.02, -0.15599999999999992, 13071]","[0.0, -0.1399999999999999, 13104]","[0.012, -0.1319999999999999, 13138]","[0.024, -0.12000000000000011, 13170]","[0.035999999999999997, -0.1080000000000001, 13203]","[0.051999999999999998, -0.092000000000000082, 13237]","[0.059999999999999998, -0.084000000000000075, 13271]","[0.075999999999999998, -0.06800000000000006, 13303]","[0.084000000000000005, -0.05600000000000005, 13337]","[0.10000000000000001, -0.028000000000000025, 13404]","[0.104, -0.016000000000000014, 13438]","[0.108, -0.0040000000000000036, 13471]","[0.112, 0.012000000000000011, 13504]","[0.112, 0.020000000000000018, 13537]","[0.112, 0.028000000000000025, 13570]","[0.112, 0.040000000000000036, 13604]","[0.112, 0.048000000000000043, 13637]","[0.112, 0.05600000000000005, 13671]","[0.112, 0.063999999999999946, 13704]","[0.112, 0.067999999999999949, 13738]","[0.112, 0.075999999999999956, 13771]","[0.108, 0.083999999999999964, 13805]","[0.10000000000000001, 0.095999999999999974, 13838]","[0.096000000000000002, 0.10399999999999998, 13870]","[0.091999999999999998, 0.10799999999999998, 13904]","[0.087999999999999995, 0.11199999999999999, 13937]","[0.080000000000000002, 0.12, 13971]","[0.071999999999999995, 0.124, 14005]","[0.064000000000000001, 0.128, 14037]","[0.051999999999999998, 0.13200000000000001, 14071]","[0.048000000000000001, 0.13600000000000001, 14104]","[0.040000000000000001, 0.13600000000000001, 14137]","[0.035999999999999997, 0.13600000000000001, 14171]","[0.028000000000000001, 0.13600000000000001, 14204]","[0.024, 0.13600000000000001, 14238]","[0.012, 0.128, 14271]","[0.0040000000000000001, 0.124, 14305]","[0.0, 0.11599999999999999, 14337]","[-0.0040000000000000001, 0.10399999999999998, 14371]","[-0.0080000000000000002, 0.091999999999999971, 14404]","[-0.012, 0.07999999999999996, 14438]","[-0.016, 0.063999999999999946, 14471]","[-0.02, 0.044000000000000039, 14504]","[-0.02, 0.040000000000000036, 14538]","[-0.02, 0.040000000000000036, 14572]","[-0.02, 0.036000000000000032, 14605]","[-0.02, 0.036000000000000032, 14638]"
"[0.104, -0.14799999999999991, 16522]","[0.10000000000000001, -0.15199999999999991, 16589]","[0.10000000000000001, -0.15199999999999991, 16606]","[0.104, -0.15199999999999991, 16622]","[0.104, -0.14399999999999991, 16638]","[0.104, -0.14399999999999991, 16656]","[0.108, -0.1399999999999999, 16672]","[0.108, -0.1399999999999999, 16688]","[0.108, -0.1399999999999999, 16705]","[0.112, -0.1359999999999999, 16722]","[0.112, -0.1319999999999999, 16738]","[0.11600000000000001, -0.1319999999999999, 16755]","[0.11600000000000001, -0.1319999999999999, 16772]","[0.11600000000000001, -0.1319999999999999, 16789]","[0.11600000000000001, -0.1319999999999999, 16805]","[0.11600000000000001, -0.1319999999999999, 16822]","[0.11600000000000001, -0.1319999999999999, 16838]","[0.11600000000000001, -0.1319999999999999, 16856]","[0.11600000000000001, -0.1319999999999999, 16872]","[0.11600000000000001, -0.1319999999999999, 16888]","[0.11600000000000001, -0.1319999999999999, 16906]","[0.11600000000000001, -0.1319999999999999, 16922]","[0.11600000000000001, -0.1319999999999999, 16939]","[0.11600000000000001, -0.1319999999999999, 16956]","[0.11600000000000001, -0.1319999999999999, 16972]","[0.11600000000000001, -0.1319999999999999, 16989]","[0.11600000000000001, -0.1319999999999999, 17005]","[0.11600000000000001, -0.1319999999999999, 17022]","[0.11600000000000001, -0.1319999999999999, 17039]","[0.11600000000000001, -0.1319999999999999, 17055]","[0.11600000000000001, -0.1319999999999999, 17073]","[0.11600000000000001, -0.1319999999999999, 17089]","[0.11600000000000001, -0.1319999999999999, 17106]","[0.11600000000000001, -0.1319999999999999, 17123]","[0.11600000000000001, -0.1319999999999999, 17138]","[0.11600000000000001, -0.1359999999999999, 17157]","[0.11600000000000001, -0.1399999999999999, 17189]","[0.11600000000000001, -0.14399999999999991, 17222]","[0.11600000000000001, -0.14399999999999991, 17239]","[0.12, -0.14799999999999991, 17255]","[0.12, -0.14799999999999991, 17272]","[0.12, -0.14799999999999991, 17288]","[0.12, -0.14799999999999991, 17305]","[0.12, -0.15199999999999991, 17322]","[0.124, -0.15199999999999991, 17339]","[0.124, -0.15199999999999991, 17355]","[0.128, -0.15599999999999992, 17372]","[0.128, -0.15599999999999992, 17388]","[0.128, -0.15999999999999992, 17406]","[0.128, -0.15999999999999992, 17439]","[0.13200000000000001, -0.15999999999999992, 17472]","[0.13200000000000001, -0.16399999999999992, 17508]","[0.13600000000000001, -0.16799999999999993, 17539]","[0.14000000000000001, -0.16799999999999993, 17572]","[0.14000000000000001, -0.16799999999999993, 17589]","[0.14399999999999999, -0.16799999999999993, 17622]","[0.152, -0.16799999999999993, 17656]","[0.156, -0.16799999999999993, 17688]","[0.16400000000000001, -0.16399999999999992, 17722]","[0.16800000000000001, -0.15999999999999992, 17756]","[0.17599999999999999, -0.15599999999999992, 17789]","[0.184, -0.14399999999999991, 17822]","[0.192, -0.1319999999999999, 17856]","[0.19600000000000001, -0.12400000000000011, 17889]","[0.20399999999999999, -0.1080000000000001, 17923]","[0.20799999999999999, -0.092000000000000082, 17955]","[0.21199999999999999, -0.080000000000000071, 17989]","[0.21199999999999999, -0.064000000000000057, 18022]","[0.21199999999999999, -0.052000000000000046, 18056]","[0.216, -0.036000000000000032, 18089]","[0.216, -0.024000000000000021, 18122]","[0.216, -0.012000000000000011, 18157]","[0.216, 0.0, 18189]","[0.216, 0.012000000000000011, 18222]","[0.216, 0.028000000000000025, 18255]","[0.216, 0.040000000000000036, 18289]","[0.216, 0.05600000000000005, 18322]","[0.216, 0.063999999999999946, 18356]","[0.216, 0.071999999999999953, 18390]","[0.216, 0.07999999999999996, 18423]","[0.216, 0.10399999999999998, 18507]","[0.216, 0.10799999999999998, 18540]","[0.216, 0.11599999999999999, 18572]","[0.216, 0.124, 18606]","[0.216, 0.13600000000000001, 18639]","[0.21199999999999999, 0.14400000000000002, 18672]","[0.21199999999999999, 0.15200000000000002, 18706]","[0.20799999999999999, 0.16000000000000003, 18739]","[0.20799999999999999, 0.16400000000000003, 18773]","[0.20399999999999999, 0.16800000000000004, 18807]","[0.20399999999999999, 0.16800000000000004, 18839]","[0.20399999999999999, 0.17200000000000004, 18873]","[0.20000000000000001, 0.18400000000000005, 18906]","[0.19600000000000001, 0.18799999999999994, 18940]","[0.19600000000000001, 0.19599999999999995, 18973]","[0.192, 0.20399999999999996, 19006]","[0.188, 0.20799999999999996, 19040]","[0.184, 0.21599999999999997, 19073]","[0.17999999999999999, 0.21999999999999997, 19106]","[0.17599999999999999, 0.21999999999999997, 19140]","[0.16400000000000001, 0.22799999999999998, 19173]","[0.156, 0.23199999999999998, 19206]","[0.14799999999999999, 0.23199999999999998, 19240]","[0.14000000000000001, 0.23599999999999999, 19273]","[0.13200000000000001, 0.23599999999999999, 19307]","[0.124, 0.23599999999999999, 19340]","[0.11600000000000001, 0.23599999999999999, 19373]","[0.104, 0.23599999999999999, 19406]","[0.096000000000000002, 0.23199999999999998, 19440]","[0.084000000000000005, 0.23199999999999998, 19473]","[0.071999999999999995, 0.22799999999999998, 19507]","[0.048000000000000001, 0.22799999999999998, 19540]","[0.032000000000000001, 0.22799999999999998, 19573]","[0.02, 0.22799999999999998, 19607]","[0.0040000000000000001, 0.22799999999999998, 19640]","[-0.0080000000000000002, 0.22799999999999998, 19673]","[-0.012, 0.22799999999999998, 19706]","[-0.02, 0.23599999999999999, 19740]","[-0.032000000000000001, 0.24399999999999999, 19774]","[-0.035999999999999997, 0.252, 19807]","[-0.035999999999999997, 0.26000000000000001, 19840]","[-0.035999999999999997, 0.26800000000000002, 19873]","[-0.035999999999999997, 0.26800000000000002, 19907]","[-0.035999999999999997, 0.27200000000000002, 19940]","[-0.035999999999999997, 0.27200000000000002, 19974]","[-0.035999999999999997, 0.27200000000000002, 20007]"
"[0.19600000000000001, -0.12000000000000011, 21407]","[0.19600000000000001, -0.1080000000000001, 21490]","[0.20000000000000001, -0.10400000000000009, 21507]","[0.20399999999999999, -0.096000000000000085, 21524]","[0.20399999999999999, -0.092000000000000082, 21541]","[0.20399999999999999, -0.092000000000000082, 21557]","[0.20399999999999999, -0.088000000000000078, 21574]","[0.20799999999999999, -0.084000000000000075, 21590]","[0.20799999999999999, -0.080000000000000071, 21607]","[0.20799999999999999, -0.080000000000000071, 21624]","[0.20799999999999999, -0.080000000000000071, 21641]","[0.20799999999999999, -0.080000000000000071, 21659]","[0.20799999999999999, -0.080000000000000071, 21674]","[0.20799999999999999, -0.080000000000000071, 21691]","[0.20799999999999999, -0.080000000000000071, 21707]","[0.20799999999999999, -0.080000000000000071, 21724]","[0.20799999999999999, -0.080000000000000071, 21740]","[0.20799999999999999, -0.080000000000000071, 21758]","[0.20799999999999999, -0.080000000000000071, 21774]","[0.20799999999999999, -0.080000000000000071, 21791]","[0.20799999999999999, -0.080000000000000071, 21807]","[0.20799999999999999, -0.080000000000000071, 21825]","[0.20799999999999999, -0.080000000000000071, 21841]","[0.20799999999999999, -0.080000000000000071, 21857]","[0.20799999999999999, -0.080000000000000071, 21874]","[0.20799999999999999, -0.080000000000000071, 21890]","[0.20799999999999999, -0.080000000000000071, 21907]","[0.20799999999999999, -0.080000000000000071, 21924]","[0.20799999999999999, -0.080000000000000071, 21941]","[0.20799999999999999, -0.080000000000000071, 21958]","[0.20799999999999999, -0.084000000000000075, 21975]","[0.20799999999999999, -0.092000000000000082, 21991]","[0.20799999999999999, -0.10000000000000009, 22007]","[0.20799999999999999, -0.1080000000000001, 22024]","[0.20799999999999999, -0.1160000000000001, 22041]","[0.20799999999999999, -0.12000000000000011, 22057]","[0.20799999999999999, -0.12799999999999989, 22074]","[0.20799999999999999, -0.1359999999999999, 22090]","[0.20799999999999999, -0.14399999999999991, 22107]","[0.20799999999999999, -0.14799999999999991, 22125]","[0.20799999999999999, -0.15599999999999992, 22141]","[0.20799999999999999, -0.15999999999999992, 22158]","[0.20799999999999999, -0.16799999999999993, 22174]","[0.20799999999999999, -0.17599999999999993, 22190]","[0.20799999999999999, -0.18399999999999994, 22207]","[0.20799999999999999, -0.19199999999999995, 22224]","[0.20799999999999999, -0.19599999999999995, 22240]","[0.20799999999999999, -0.20399999999999996, 22274]","[0.20799999999999999, -0.21999999999999997, 22307]","[0.20799999999999999, -0.23199999999999998, 22340]","[0.20799999999999999, -0.248, 22374]","[0.20799999999999999, -0.252, 22407]","[0.21199999999999999, -0.26000000000000001, 22441]","[0.21199999999999999, -0.26400000000000001, 22458]","[0.21199999999999999, -0.26800000000000002, 22474]","[0.21199999999999999, -0.27200000000000002, 22491]","[0.21199999999999999, -0.28000000000000003, 22508]","[0.21199999999999999, -0.28800000000000003, 22541]","[0.216, -0.29600000000000004, 22575]","[0.216, -0.30800000000000005, 22608]","[0.22, -0.32000000000000006, 22641]","[0.22, -0.32000000000000006, 22674]","[0.22, -0.32000000000000006, 22708]","[0.22, -0.32000000000000006, 22741]","[0.22, -0.32000000000000006, 22774]","[0.22, -0.32000000000000006, 22808]"
