"[0.224, 0.15600000000000003, 2635]","[0.224, 0.15600000000000003, 2651]","[0.224, 0.15600000000000003, 2669]","[0.224, 0.16400000000000003, 2684]","[0.22, 0.16400000000000003, 2702]","[0.22, 0.16800000000000004, 2718]","[0.216, 0.17200000000000004, 2734]","[0.216, 0.17600000000000005, 2752]","[0.216, 0.17600000000000005, 2768]","[0.21199999999999999, 0.17600000000000005, 2785]","[0.21199999999999999, 0.17600000000000005, 2801]","[0.20799999999999999, 0.17600000000000005, 2819]","[0.20799999999999999, 0.17600000000000005, 2835]","[0.20799999999999999, 0.17600000000000005, 2851]","[0.20399999999999999, 0.17600000000000005, 2868]","[0.20000000000000001, 0.16800000000000004, 2886]","[0.19600000000000001, 0.16000000000000003, 2902]","[0.192, 0.14800000000000002, 2918]","[0.192, 0.14000000000000001, 2935]","[0.192, 0.13200000000000001, 2951]","[0.192, 0.12, 2969]","[0.192, 0.11199999999999999, 2985]","[0.19600000000000001, 0.095999999999999974, 3002]","[0.20000000000000001, 0.087999999999999967, 3018]","[0.20799999999999999, 0.083999999999999964, 3036]","[0.216, 0.07999999999999996, 3051]","[0.22800000000000001, 0.07999999999999996, 3068]","[0.23999999999999999, 0.07999999999999996, 3085]","[0.248, 0.07999999999999996, 3101]","[0.26000000000000001, 0.07999999999999996, 3118]","[0.28000000000000003, 0.087999999999999967, 3135]","[0.29599999999999999, 0.091999999999999971, 3152]","[0.308, 0.099999999999999978, 3168]","[0.32000000000000001, 0.10399999999999998, 3186]","[0.32800000000000001, 0.11199999999999999, 3202]","[0.33600000000000002, 0.124, 3219]","[0.34000000000000002, 0.13600000000000001, 3235]","[0.34000000000000002, 0.14400000000000002, 3251]","[0.34000000000000002, 0.15600000000000003, 3268]","[0.34000000000000002, 0.16400000000000003, 3285]","[0.33600000000000002, 0.17200000000000004, 3302]","[0.32400000000000001, 0.18000000000000005, 3320]","[0.30399999999999999, 0.19199999999999995, 3336]","[0.28799999999999998, 0.19599999999999995, 3352]","[0.27600000000000002, 0.20399999999999996, 3369]","[0.26800000000000002, 0.20399999999999996, 3385]","[0.26000000000000001, 0.20399999999999996, 3403]","[0.24399999999999999, 0.20399999999999996, 3419]","[0.23599999999999999, 0.19999999999999996, 3436]","[0.22800000000000001, 0.19599999999999995, 3452]","[0.22, 0.19199999999999995, 3469]","[0.21199999999999999, 0.18799999999999994, 3486]","[0.20799999999999999, 0.18799999999999994, 3502]","[0.20399999999999999, 0.18400000000000005, 3519]","[0.20399999999999999, 0.18400000000000005, 3535]","[0.20399999999999999, 0.18000000000000005, 3553]","[0.20399999999999999, 0.17200000000000004, 3568]"
"[0.22, 0.19999999999999996, 15293]","[0.22, 0.19999999999999996, 15328]","[0.22, 0.19999999999999996, 15343]","[0.22, 0.19999999999999996, 15361]","[0.22, 0.19999999999999996, 15377]","[0.22, 0.19999999999999996, 15394]","[0.22, 0.19999999999999996, 15410]","[0.22, 0.19999999999999996, 15426]","[0.22, 0.19999999999999996, 15443]","[0.22, 0.19999999999999996, 15461]","[0.22, 0.19999999999999996, 15477]","[0.22, 0.19999999999999996, 15494]","[0.22, 0.19999999999999996, 15510]","[0.22, 0.19999999999999996, 15527]","[0.22, 0.19999999999999996, 15554]","[0.22, 0.19999999999999996, 15578]","[0.22, 0.19999999999999996, 15593]","[0.22, 0.19999999999999996, 15611]","[0.22, 0.19999999999999996, 15627]","[0.22, 0.19999999999999996, 15644]","[0.22, 0.19999999999999996, 15660]","[0.22, 0.19999999999999996, 15677]","[0.22, 0.19999999999999996, 15694]","[0.22, 0.19999999999999996, 15710]","[0.22, 0.19999999999999996, 15727]","[0.21199999999999999, 0.20799999999999996, 15744]","[0.20799999999999999, 0.21199999999999997, 15761]","[0.20799999999999999, 0.21599999999999997, 15777]","[0.20399999999999999, 0.21599999999999997, 15794]","[0.20399999999999999, 0.21599999999999997, 15810]","[0.20000000000000001, 0.21999999999999997, 15827]","[0.19600000000000001, 0.22399999999999998, 15844]","[0.19600000000000001, 0.22799999999999998, 15860]","[0.192, 0.22799999999999998, 15877]","[0.188, 0.23199999999999998, 15893]","[0.184, 0.23599999999999999, 15911]","[0.17999999999999999, 0.23599999999999999, 15927]","[0.17599999999999999, 0.23999999999999999, 15944]","[0.17199999999999999, 0.24399999999999999, 15960]","[0.16800000000000001, 0.248, 15977]","[0.16400000000000001, 0.248, 15994]","[0.16, 0.252, 16011]","[0.16, 0.25600000000000001, 16027]","[0.152, 0.26000000000000001, 16044]","[0.152, 0.26400000000000001, 16061]","[0.14799999999999999, 0.26800000000000002, 16077]","[0.14399999999999999, 0.27200000000000002, 16094]","[0.14000000000000001, 0.27600000000000002, 16111]","[0.14000000000000001, 0.28000000000000003, 16128]","[0.13600000000000001, 0.28000000000000003, 16144]","[0.13200000000000001, 0.28000000000000003, 16161]","[0.13200000000000001, 0.28400000000000003, 16177]","[0.124, 0.28800000000000003, 16193]","[0.124, 0.28800000000000003, 16211]","[0.12, 0.29200000000000004, 16227]","[0.112, 0.29200000000000004, 16244]","[0.108, 0.29600000000000004, 16261]","[0.10000000000000001, 0.29600000000000004, 16278]","[0.096000000000000002, 0.29600000000000004, 16294]","[0.087999999999999995, 0.30000000000000004, 16311]","[0.080000000000000002, 0.30000000000000004, 16328]","[0.071999999999999995, 0.30000000000000004, 16345]","[0.068000000000000005, 0.30000000000000004, 16361]","[0.059999999999999998, 0.30000000000000004, 16378]","[0.051999999999999998, 0.29200000000000004, 16394]","[0.048000000000000001, 0.29200000000000004, 16411]","[0.040000000000000001, 0.28800000000000003, 16428]","[0.035999999999999997, 0.28800000000000003, 16444]","[0.032000000000000001, 0.28400000000000003, 16461]","[0.024, 0.28000000000000003, 16478]","[0.02, 0.27600000000000002, 16495]","[0.016, 0.27600000000000002, 16511]","[0.012, 0.27200000000000002, 16528]","[0.0040000000000000001, 0.26800000000000002, 16544]","[0.0, 0.26400000000000001, 16561]","[-0.0040000000000000001, 0.26000000000000001, 16578]","[-0.0080000000000000002, 0.25600000000000001, 16597]","[-0.012, 0.25600000000000001, 16627]","[-0.024, 0.248, 16645]","[-0.032000000000000001, 0.24399999999999999, 16661]","[-0.051999999999999998, 0.23199999999999998, 16712]","[-0.056000000000000001, 0.22799999999999998, 16728]","[-0.059999999999999998, 0.22399999999999998, 16745]","[-0.064000000000000001, 0.21999999999999997, 16760]","[-0.068000000000000005, 0.21599999999999997, 16778]","[-0.075999999999999998, 0.21199999999999997, 16795]","[-0.080000000000000002, 0.20399999999999996, 16812]","[-0.091999999999999998, 0.19199999999999995, 16828]","[-0.10000000000000001, 0.18400000000000005, 16845]","[-0.104, 0.18000000000000005, 16861]","[-0.108, 0.17600000000000005, 16878]","[-0.112, 0.17200000000000004, 16911]","[-0.12, 0.15600000000000003, 16928]","[-0.124, 0.15200000000000002, 16945]","[-0.128, 0.14800000000000002, 16962]","[-0.13200000000000001, 0.14400000000000002, 16978]","[-0.13200000000000001, 0.14000000000000001, 16995]","[-0.13200000000000001, 0.14000000000000001, 17011]","[-0.13200000000000001, 0.13600000000000001, 17028]","[-0.13200000000000001, 0.13200000000000001, 17045]","[-0.13200000000000001, 0.128, 17061]","[-0.13200000000000001, 0.12, 17078]","[-0.13200000000000001, 0.11599999999999999, 17094]","[-0.13200000000000001, 0.10799999999999998, 17112]","[-0.13200000000000001, 0.095999999999999974, 17128]","[-0.13200000000000001, 0.087999999999999967, 17144]","[-0.13200000000000001, 0.083999999999999964, 17161]","[-0.128, 0.075999999999999956, 17178]","[-0.128, 0.071999999999999953, 17195]","[-0.124, 0.063999999999999946, 17211]","[-0.12, 0.060000000000000053, 17228]","[-0.11600000000000001, 0.05600000000000005, 17244]","[-0.112, 0.048000000000000043, 17262]","[-0.108, 0.044000000000000039, 17279]","[-0.104, 0.040000000000000036, 17295]","[-0.104, 0.036000000000000032, 17311]","[-0.10000000000000001, 0.036000000000000032, 17330]","[-0.091999999999999998, 0.032000000000000028, 17344]","[-0.084000000000000005, 0.028000000000000025, 17362]","[-0.080000000000000002, 0.024000000000000021, 17379]","[-0.071999999999999995, 0.024000000000000021, 17394]","[-0.068000000000000005, 0.020000000000000018, 17412]","[-0.068000000000000005, 0.020000000000000018, 17428]","[-0.064000000000000001, 0.020000000000000018, 17445]","[-0.059999999999999998, 0.016000000000000014, 17461]","[-0.056000000000000001, 0.012000000000000011, 17479]","[-0.048000000000000001, 0.0080000000000000071, 17496]","[-0.040000000000000001, 0.0080000000000000071, 17512]","[-0.040000000000000001, 0.0040000000000000036, 17545]","[-0.040000000000000001, 0.0040000000000000036, 17562]","[-0.040000000000000001, 0.0040000000000000036, 17579]","[-0.040000000000000001, 0.0040000000000000036, 17595]","[-0.040000000000000001, 0.0040000000000000036, 17611]","[-0.040000000000000001, 0.0040000000000000036, 17629]","[-0.040000000000000001, 0.0040000000000000036, 17645]","[-0.040000000000000001, 0.0040000000000000036, 17662]","[-0.040000000000000001, 0.0040000000000000036, 17678]","[-0.040000000000000001, 0.0040000000000000036, 17696]","[-0.040000000000000001, 0.0040000000000000036, 17712]","[-0.040000000000000001, 0.0040000000000000036, 17729]","[-0.035999999999999997, 0.0040000000000000036, 17745]","[-0.035999999999999997, 0.0040000000000000036, 17761]","[-0.032000000000000001, 0.0040000000000000036, 17779]","[-0.024, 0.0040000000000000036, 17795]","[-0.016, 0.0080000000000000071, 17812]"
"[0.035999999999999997, 0.052000000000000046, 22800]","[0.032000000000000001, 0.052000000000000046, 22849]","[0.028000000000000001, 0.052000000000000046, 22866]","[0.024, 0.052000000000000046, 22883]","[0.02, 0.052000000000000046, 22899]","[0.016, 0.052000000000000046, 22916]","[0.012, 0.052000000000000046, 22933]","[0.0080000000000000002, 0.052000000000000046, 22949]","[0.0, 0.052000000000000046, 22965]","[0.0, 0.052000000000000046, 22983]","[-0.0080000000000000002, 0.048000000000000043, 22999]","[-0.012, 0.044000000000000039, 23016]","[-0.016, 0.044000000000000039, 23032]","[-0.02, 0.040000000000000036, 23049]","[-0.024, 0.036000000000000032, 23066]","[-0.028000000000000001, 0.028000000000000025, 23083]","[-0.032000000000000001, 0.024000000000000021, 23099]","[-0.035999999999999997, 0.016000000000000014, 23115]","[-0.035999999999999997, 0.012000000000000011, 23133]","[-0.040000000000000001, 0.0040000000000000036, 23149]","[-0.040000000000000001, -0.0040000000000000036, 23166]","[-0.040000000000000001, -0.012000000000000011, 23184]","[-0.040000000000000001, -0.024000000000000021, 23199]","[-0.040000000000000001, -0.032000000000000028, 23216]","[-0.040000000000000001, -0.040000000000000036, 23233]","[-0.040000000000000001, -0.048000000000000043, 23249]","[-0.040000000000000001, -0.05600000000000005, 23267]","[-0.040000000000000001, -0.072000000000000064, 23283]","[-0.040000000000000001, -0.084000000000000075, 23299]","[-0.040000000000000001, -0.096000000000000085, 23317]","[-0.040000000000000001, -0.1120000000000001, 23333]","[-0.040000000000000001, -0.12000000000000011, 23349]","[-0.040000000000000001, -0.12799999999999989, 23366]","[-0.035999999999999997, -0.1359999999999999, 23383]","[-0.032000000000000001, -0.1399999999999999, 23400]","[-0.028000000000000001, -0.15199999999999991, 23417]","[-0.024, -0.15999999999999992, 23433]","[-0.016, -0.16799999999999993, 23450]","[-0.012, -0.17599999999999993, 23466]","[-0.0040000000000000001, -0.17999999999999994, 23483]","[0.0, -0.18399999999999994, 23499]","[0.0080000000000000002, -0.18799999999999994, 23517]","[0.016, -0.19199999999999995, 23532]","[0.024, -0.19199999999999995, 23550]","[0.040000000000000001, -0.19199999999999995, 23567]","[0.048000000000000001, -0.19199999999999995, 23583]","[0.056000000000000001, -0.19199999999999995, 23600]","[0.064000000000000001, -0.19199999999999995, 23617]","[0.071999999999999995, -0.19199999999999995, 23633]","[0.075999999999999998, -0.19199999999999995, 23649]","[0.080000000000000002, -0.19199999999999995, 23667]","[0.087999999999999995, -0.18799999999999994, 23683]","[0.10000000000000001, -0.17999999999999994, 23700]","[0.108, -0.17599999999999993, 23716]","[0.11600000000000001, -0.17199999999999993, 23733]","[0.12, -0.17199999999999993, 23750]","[0.128, -0.16399999999999992, 23767]","[0.13200000000000001, -0.15999999999999992, 23783]","[0.14000000000000001, -0.15599999999999992, 23799]","[0.14399999999999999, -0.15199999999999991, 23817]","[0.14799999999999999, -0.15199999999999991, 23834]","[0.152, -0.14799999999999991, 23851]","[0.16, -0.1399999999999999, 23867]","[0.16800000000000001, -0.12799999999999989, 23884]","[0.17999999999999999, -0.1120000000000001, 23900]","[0.184, -0.1080000000000001, 23917]","[0.184, -0.10400000000000009, 23933]","[0.188, -0.10400000000000009, 23951]","[0.192, -0.10000000000000009, 23967]","[0.192, -0.096000000000000085, 23984]","[0.192, -0.092000000000000082, 24000]","[0.192, -0.084000000000000075, 24017]","[0.19600000000000001, -0.080000000000000071, 24034]","[0.19600000000000001, -0.072000000000000064, 24051]","[0.19600000000000001, -0.064000000000000057, 24067]","[0.19600000000000001, -0.064000000000000057, 24083]","[0.19600000000000001, -0.064000000000000057, 24101]","[0.19600000000000001, -0.064000000000000057, 24117]","[0.192, -0.060000000000000053, 24134]","[0.192, -0.05600000000000005, 24150]","[0.184, -0.05600000000000005, 24218]","[0.17999999999999999, -0.05600000000000005, 24233]","[0.17999999999999999, -0.05600000000000005, 24251]","[0.17999999999999999, -0.05600000000000005, 24267]","[0.17999999999999999, -0.05600000000000005, 24283]","[0.17999999999999999, -0.05600000000000005, 24301]","[0.17999999999999999, -0.05600000000000005, 24318]","[0.17999999999999999, -0.05600000000000005, 24334]","[0.17999999999999999, -0.05600000000000005, 24350]"
"[0.11600000000000001, -0.072000000000000064, 25835]","[0.11600000000000001, -0.072000000000000064, 25885]","[0.11600000000000001, -0.072000000000000064, 25902]","[0.11600000000000001, -0.072000000000000064, 25918]","[0.11600000000000001, -0.064000000000000057, 25935]","[0.12, -0.060000000000000053, 25951]","[0.12, -0.060000000000000053, 25968]","[0.128, -0.048000000000000043, 25985]","[0.13200000000000001, -0.040000000000000036, 26002]","[0.13600000000000001, -0.032000000000000028, 26018]","[0.14000000000000001, -0.024000000000000021, 26034]","[0.14399999999999999, -0.024000000000000021, 26052]","[0.14799999999999999, -0.020000000000000018, 26068]","[0.14799999999999999, -0.020000000000000018, 26085]","[0.152, -0.020000000000000018, 26101]","[0.156, -0.016000000000000014, 26119]","[0.16, -0.012000000000000011, 26135]","[0.16400000000000001, -0.012000000000000011, 26153]","[0.16800000000000001, -0.0080000000000000071, 26168]","[0.16800000000000001, -0.0040000000000000036, 26185]","[0.17199999999999999, -0.0040000000000000036, 26202]","[0.17599999999999999, -0.0040000000000000036, 26218]","[0.17999999999999999, -0.0040000000000000036, 26235]","[0.17999999999999999, 0.0, 26251]","[0.17999999999999999, 0.0, 26269]","[0.184, 0.0, 26285]","[0.188, 0.0, 26302]","[0.188, 0.0, 26319]","[0.192, 0.0040000000000000036, 26336]","[0.192, 0.0040000000000000036, 26352]","[0.19600000000000001, 0.0040000000000000036, 26369]","[0.19600000000000001, 0.0080000000000000071, 26385]","[0.20399999999999999, 0.0080000000000000071, 26402]","[0.20399999999999999, 0.012000000000000011, 26419]","[0.20399999999999999, 0.012000000000000011, 26435]","[0.20399999999999999, 0.012000000000000011, 26452]","[0.20399999999999999, 0.012000000000000011, 26469]","[0.20399999999999999, 0.012000000000000011, 26486]","[0.20399999999999999, 0.012000000000000011, 26501]","[0.20399999999999999, 0.012000000000000011, 26518]","[0.20399999999999999, 0.012000000000000011, 26538]","[0.20399999999999999, 0.012000000000000011, 26553]","[0.20399999999999999, 0.012000000000000011, 26569]","[0.20399999999999999, 0.012000000000000011, 26585]","[0.20399999999999999, 0.012000000000000011, 26602]","[0.20399999999999999, 0.012000000000000011, 26619]","[0.20399999999999999, 0.012000000000000011, 26635]","[0.20399999999999999, 0.012000000000000011, 26653]","[0.20399999999999999, 0.012000000000000011, 26668]","[0.20399999999999999, 0.012000000000000011, 26685]","[0.20399999999999999, 0.012000000000000011, 26702]","[0.20399999999999999, 0.012000000000000011, 26719]","[0.20399999999999999, 0.012000000000000011, 26736]","[0.20399999999999999, 0.012000000000000011, 26752]","[0.20399999999999999, 0.012000000000000011, 26769]","[0.20799999999999999, 0.016000000000000014, 26786]","[0.21199999999999999, 0.016000000000000014, 26803]","[0.216, 0.020000000000000018, 26820]","[0.216, 0.020000000000000018, 26835]","[0.22, 0.024000000000000021, 26852]","[0.22, 0.024000000000000021, 26870]","[0.224, 0.028000000000000025, 26886]","[0.22800000000000001, 0.028000000000000025, 26902]","[0.23200000000000001, 0.032000000000000028, 26919]","[0.23599999999999999, 0.036000000000000032, 26936]","[0.23999999999999999, 0.036000000000000032, 26952]","[0.24399999999999999, 0.036000000000000032, 26970]","[0.24399999999999999, 0.036000000000000032, 26987]","[0.24399999999999999, 0.040000000000000036, 27003]","[0.248, 0.040000000000000036, 27020]","[0.252, 0.040000000000000036, 27036]","[0.25600000000000001, 0.040000000000000036, 27053]","[0.25600000000000001, 0.040000000000000036, 27069]","[0.25600000000000001, 0.036000000000000032, 27085]"
"[0.192, -0.05600000000000005, 28353]","[0.192, -0.05600000000000005, 28421]","[0.184, -0.052000000000000046, 28436]","[0.184, -0.052000000000000046, 28454]","[0.184, -0.052000000000000046, 28470]","[0.184, -0.052000000000000046, 28486]","[0.184, -0.052000000000000046, 28503]","[0.184, -0.048000000000000043, 28521]","[0.184, -0.048000000000000043, 28537]","[0.184, -0.048000000000000043, 28553]","[0.184, -0.048000000000000043, 28570]","[0.184, -0.044000000000000039, 28587]","[0.184, -0.044000000000000039, 28604]","[0.17999999999999999, -0.040000000000000036, 28620]","[0.17999999999999999, -0.040000000000000036, 28637]","[0.17999999999999999, -0.040000000000000036, 28653]","[0.17999999999999999, -0.036000000000000032, 28670]","[0.17999999999999999, -0.032000000000000028, 28687]","[0.17999999999999999, -0.032000000000000028, 28704]","[0.17999999999999999, -0.032000000000000028, 28720]","[0.17999999999999999, -0.032000000000000028, 28738]","[0.17599999999999999, -0.032000000000000028, 28754]","[0.17599999999999999, -0.032000000000000028, 28771]","[0.17599999999999999, -0.032000000000000028, 28788]","[0.17599999999999999, -0.032000000000000028, 28803]","[0.17599999999999999, -0.032000000000000028, 28821]","[0.17599999999999999, -0.032000000000000028, 28837]","[0.17599999999999999, -0.032000000000000028, 28854]","[0.17599999999999999, -0.032000000000000028, 28870]","[0.17599999999999999, -0.032000000000000028, 28888]"
