"[-0.13200000000000001, 0.23999999999999999, 5219]","[-0.14000000000000001, 0.23199999999999998, 5236]","[-0.14000000000000001, 0.23199999999999998, 5253]","[-0.14000000000000001, 0.23199999999999998, 5269]","[-0.14000000000000001, 0.23199999999999998, 5285]","[-0.14399999999999999, 0.23199999999999998, 5302]","[-0.14799999999999999, 0.23199999999999998, 5319]","[-0.14799999999999999, 0.23199999999999998, 5336]","[-0.14799999999999999, 0.23199999999999998, 5352]","[-0.14799999999999999, 0.23199999999999998, 5369]","[-0.14799999999999999, 0.23199999999999998, 5386]","[-0.14799999999999999, 0.23199999999999998, 5402]","[-0.14799999999999999, 0.23199999999999998, 5420]","[-0.14799999999999999, 0.23199999999999998, 5436]","[-0.14799999999999999, 0.23199999999999998, 5452]","[-0.14799999999999999, 0.23199999999999998, 5469]","[-0.14799999999999999, 0.23199999999999998, 5486]","[-0.14799999999999999, 0.23199999999999998, 5503]","[-0.14799999999999999, 0.22799999999999998, 5519]","[-0.14799999999999999, 0.22399999999999998, 5536]","[-0.14399999999999999, 0.20399999999999996, 5553]","[-0.14000000000000001, 0.18799999999999994, 5570]","[-0.14000000000000001, 0.18000000000000005, 5586]","[-0.13600000000000001, 0.17200000000000004, 5602]","[-0.13200000000000001, 0.14800000000000002, 5619]","[-0.13200000000000001, 0.128, 5636]","[-0.128, 0.10799999999999998, 5653]","[-0.128, 0.091999999999999971, 5670]","[-0.124, 0.071999999999999953, 5686]","[-0.124, 0.060000000000000053, 5703]","[-0.124, 0.048000000000000043, 5720]","[-0.12, 0.024000000000000021, 5736]","[-0.12, 0.016000000000000014, 5752]","[-0.12, -0.0080000000000000071, 5769]","[-0.12, -0.028000000000000025, 5786]","[-0.12, -0.044000000000000039, 5803]","[-0.11600000000000001, -0.072000000000000064, 5819]","[-0.11600000000000001, -0.084000000000000075, 5836]","[-0.112, -0.10000000000000009, 5852]","[-0.112, -0.1120000000000001, 5870]","[-0.112, -0.1359999999999999, 5886]","[-0.112, -0.15199999999999991, 5902]","[-0.112, -0.16799999999999993, 5919]","[-0.112, -0.17999999999999994, 5936]","[-0.112, -0.19199999999999995, 5953]","[-0.112, -0.20799999999999996, 5970]","[-0.112, -0.22399999999999998, 5986]","[-0.112, -0.23599999999999999, 6003]","[-0.112, -0.24399999999999999, 6019]","[-0.112, -0.252, 6037]","[-0.112, -0.26000000000000001, 6053]","[-0.112, -0.26800000000000002, 6069]","[-0.112, -0.27200000000000002, 6087]","[-0.112, -0.27200000000000002, 6103]","[-0.112, -0.27200000000000002, 6120]","[-0.112, -0.27200000000000002, 6136]","[-0.112, -0.27200000000000002, 6152]","[-0.112, -0.27200000000000002, 6169]"
"[-0.12, -0.060000000000000053, 6720]","[-0.12, -0.060000000000000053, 6754]","[-0.12, -0.060000000000000053, 6770]","[-0.12, -0.060000000000000053, 6787]","[-0.12, -0.060000000000000053, 6803]","[-0.12, -0.060000000000000053, 6820]","[-0.124, -0.044000000000000039, 6837]","[-0.108, -0.028000000000000025, 6853]","[-0.087999999999999995, -0.012000000000000011, 6870]","[-0.068000000000000005, 0.0040000000000000036, 6887]","[-0.059999999999999998, 0.0080000000000000071, 6904]","[-0.056000000000000001, 0.012000000000000011, 6921]","[-0.048000000000000001, 0.016000000000000014, 6937]","[-0.035999999999999997, 0.020000000000000018, 6953]","[-0.0080000000000000002, 0.024000000000000021, 6971]","[0.0040000000000000001, 0.024000000000000021, 6987]","[0.016, 0.024000000000000021, 7005]","[0.028000000000000001, 0.012000000000000011, 7020]","[0.032000000000000001, 0.0040000000000000036, 7037]","[0.048000000000000001, -0.016000000000000014, 7053]","[0.056000000000000001, -0.032000000000000028, 7070]","[0.059999999999999998, -0.052000000000000046, 7087]","[0.064000000000000001, -0.084000000000000075, 7104]","[0.068000000000000005, -0.10000000000000009, 7120]","[0.068000000000000005, -0.1120000000000001, 7137]","[0.068000000000000005, -0.12400000000000011, 7154]","[0.068000000000000005, -0.14799999999999991, 7170]","[0.068000000000000005, -0.17199999999999993, 7187]","[0.059999999999999998, -0.20399999999999996, 7203]","[0.056000000000000001, -0.20799999999999996, 7221]","[0.051999999999999998, -0.21999999999999997, 7237]","[0.043999999999999997, -0.23199999999999998, 7253]","[0.032000000000000001, -0.24399999999999999, 7270]","[0.02, -0.25600000000000001, 7287]","[0.0080000000000000002, -0.26800000000000002, 7304]","[0.0040000000000000001, -0.27200000000000002, 7320]","[-0.0040000000000000001, -0.27600000000000002, 7337]","[-0.016, -0.28400000000000003, 7354]","[-0.028000000000000001, -0.28800000000000003, 7371]","[-0.035999999999999997, -0.29200000000000004, 7387]","[-0.043999999999999997, -0.29200000000000004, 7404]","[-0.056000000000000001, -0.29600000000000004, 7420]","[-0.071999999999999995, -0.30400000000000005, 7437]","[-0.087999999999999995, -0.30800000000000005, 7455]","[-0.091999999999999998, -0.31200000000000006, 7471]","[-0.10000000000000001, -0.31200000000000006, 7487]","[-0.112, -0.31200000000000006, 7504]","[-0.11600000000000001, -0.31200000000000006, 7520]","[-0.124, -0.31200000000000006, 7537]","[-0.128, -0.31200000000000006, 7554]","[-0.128, -0.31200000000000006, 7570]","[-0.128, -0.31200000000000006, 7588]","[-0.128, -0.31200000000000006, 7604]","[-0.128, -0.30800000000000005, 7620]","[-0.128, -0.30800000000000005, 7637]","[-0.12, -0.30800000000000005, 7654]"
