"[-0.26000000000000001, 0.24399999999999999, 865]","[-0.26000000000000001, 0.23999999999999999, 882]","[-0.252, 0.22399999999999998, 898]","[-0.22, 0.18400000000000005, 916]","[-0.17599999999999999, 0.13600000000000001, 931]","[-0.091999999999999998, 0.048000000000000043, 949]","[-0.035999999999999997, -0.012000000000000011, 965]","[0.012, -0.06800000000000006, 982]","[0.051999999999999998, -0.1160000000000001, 1000]","[0.080000000000000002, -0.15199999999999991, 1015]","[0.112, -0.18799999999999994, 1031]","[0.12, -0.20799999999999996, 1048]","[0.13200000000000001, -0.21999999999999997, 1066]","[0.14000000000000001, -0.22399999999999998, 1083]","[0.14000000000000001, -0.22399999999999998, 1099]","[0.14000000000000001, -0.22399999999999998, 1115]","[0.14000000000000001, -0.22399999999999998, 1133]","[0.14000000000000001, -0.22399999999999998, 1148]","[0.14000000000000001, -0.22399999999999998, 1165]","[0.128, -0.21999999999999997, 1182]"
"[0.11600000000000001, 0.33599999999999997, 1548]","[0.064000000000000001, 0.26000000000000001, 1583]","[0.0080000000000000002, 0.16000000000000003, 1598]","[-0.016, 0.12, 1615]","[-0.10000000000000001, -0.0080000000000000071, 1632]","[-0.156, -0.092000000000000082, 1648]","[-0.19600000000000001, -0.15999999999999992, 1673]","[-0.23599999999999999, -0.23999999999999999, 1699]","[-0.26400000000000001, -0.29200000000000004, 1715]","[-0.27200000000000002, -0.30000000000000004, 1732]","[-0.27600000000000002, -0.30400000000000005, 1748]","[-0.27600000000000002, -0.30400000000000005, 1765]","[-0.27600000000000002, -0.30400000000000005, 1782]","[-0.28000000000000003, -0.30400000000000005, 1799]","[-0.28000000000000003, -0.30400000000000005, 1815]","[-0.28000000000000003, -0.30400000000000005, 1832]","[-0.28000000000000003, -0.30400000000000005, 1850]","[-0.28000000000000003, -0.30400000000000005, 1866]","[-0.28000000000000003, -0.30000000000000004, 1882]"
