"[-0.20000000000000001, 0.27600000000000002, 3902]","[-0.20399999999999999, 0.27200000000000002, 3919]","[-0.20399999999999999, 0.27200000000000002, 3936]","[-0.20399999999999999, 0.27200000000000002, 3952]","[-0.20399999999999999, 0.27200000000000002, 3969]","[-0.20399999999999999, 0.27200000000000002, 3986]","[-0.20399999999999999, 0.27200000000000002, 4003]","[-0.20799999999999999, 0.26800000000000002, 4019]","[-0.20799999999999999, 0.26000000000000001, 4036]","[-0.21199999999999999, 0.252, 4052]","[-0.21199999999999999, 0.24399999999999999, 4069]","[-0.216, 0.23199999999999998, 4086]","[-0.22, 0.21999999999999997, 4103]","[-0.22, 0.20799999999999996, 4119]","[-0.22, 0.19199999999999995, 4136]","[-0.224, 0.18000000000000005, 4153]","[-0.224, 0.16000000000000003, 4169]","[-0.224, 0.14400000000000002, 4186]","[-0.224, 0.13200000000000001, 4203]","[-0.224, 0.11199999999999999, 4219]","[-0.22, 0.099999999999999978, 4237]","[-0.21199999999999999, 0.091999999999999971, 4253]","[-0.20399999999999999, 0.07999999999999996, 4269]","[-0.188, 0.067999999999999949, 4286]","[-0.17199999999999999, 0.060000000000000053, 4303]","[-0.16, 0.052000000000000046, 4319]","[-0.14399999999999999, 0.048000000000000043, 4336]","[-0.13200000000000001, 0.040000000000000036, 4353]","[-0.11600000000000001, 0.032000000000000028, 4369]","[-0.104, 0.024000000000000021, 4386]","[-0.091999999999999998, 0.020000000000000018, 4403]","[-0.080000000000000002, 0.016000000000000014, 4419]","[-0.059999999999999998, 0.012000000000000011, 4436]","[-0.048000000000000001, 0.012000000000000011, 4452]","[-0.035999999999999997, 0.012000000000000011, 4470]","[-0.028000000000000001, 0.0080000000000000071, 4486]","[-0.0080000000000000002, 0.0080000000000000071, 4503]","[0.0040000000000000001, 0.0080000000000000071, 4519]","[0.016, 0.0080000000000000071, 4536]","[0.028000000000000001, 0.012000000000000011, 4553]","[0.051999999999999998, 0.020000000000000018, 4570]","[0.064000000000000001, 0.028000000000000025, 4586]","[0.075999999999999998, 0.032000000000000028, 4603]","[0.084000000000000005, 0.036000000000000032, 4620]","[0.096000000000000002, 0.044000000000000039, 4636]","[0.104, 0.052000000000000046, 4653]","[0.112, 0.05600000000000005, 4670]","[0.11600000000000001, 0.063999999999999946, 4686]","[0.128, 0.075999999999999956, 4702]","[0.13600000000000001, 0.083999999999999964, 4720]","[0.14000000000000001, 0.091999999999999971, 4736]","[0.14399999999999999, 0.095999999999999974, 4753]","[0.152, 0.10799999999999998, 4771]","[0.156, 0.11599999999999999, 4799]","[0.16400000000000001, 0.13200000000000001, 4820]","[0.16800000000000001, 0.14000000000000001, 4838]","[0.17599999999999999, 0.15600000000000003, 4866]","[0.17999999999999999, 0.17600000000000005, 4886]","[0.17999999999999999, 0.18799999999999994, 4905]","[0.17999999999999999, 0.19999999999999996, 4931]","[0.17999999999999999, 0.21199999999999997, 4953]","[0.17599999999999999, 0.22799999999999998, 4986]","[0.17199999999999999, 0.24399999999999999, 5011]","[0.16400000000000001, 0.25600000000000001, 5036]","[0.16, 0.26800000000000002, 5065]","[0.14799999999999999, 0.28000000000000003, 5087]","[0.14000000000000001, 0.29200000000000004, 5118]","[0.12, 0.30800000000000005, 5145]","[0.112, 0.31599999999999995, 5170]","[0.10000000000000001, 0.31599999999999995, 5198]","[0.087999999999999995, 0.31599999999999995, 5220]","[0.075999999999999998, 0.31599999999999995, 5251]","[0.059999999999999998, 0.31599999999999995, 5279]","[0.048000000000000001, 0.30800000000000005, 5303]","[0.035999999999999997, 0.30000000000000004, 5332]","[0.02, 0.28400000000000003, 5354]","[0.0080000000000000002, 0.27200000000000002, 5384]","[0.0, 0.25600000000000001, 5411]","[-0.0040000000000000001, 0.23999999999999999, 5437]","[-0.0040000000000000001, 0.23199999999999998, 5464]","[-0.0080000000000000002, 0.20799999999999996, 5519]","[-0.0080000000000000002, 0.18400000000000005, 5545]","[-0.012, 0.16800000000000004, 5570]","[-0.012, 0.16400000000000003, 5598]","[-0.012, 0.16400000000000003, 5620]","[-0.012, 0.16400000000000003, 5652]","[-0.012, 0.16400000000000003, 5678]","[-0.012, 0.16800000000000004, 5703]","[-0.012, 0.18000000000000005, 5731]","[-0.012, 0.19599999999999995, 5754]","[-0.012, 0.20799999999999996, 5784]","[-0.012, 0.23199999999999998, 5811]","[-0.012, 0.248, 5837]","[-0.016, 0.26000000000000001, 5864]","[-0.02, 0.26800000000000002, 5888]","[-0.024, 0.27600000000000002, 5918]","[-0.040000000000000001, 0.28000000000000003, 5945]","[-0.056000000000000001, 0.28400000000000003, 5971]","[-0.071999999999999995, 0.28400000000000003, 5998]","[-0.084000000000000005, 0.28400000000000003, 6021]","[-0.091999999999999998, 0.28400000000000003, 6051]","[-0.10000000000000001, 0.28000000000000003, 6078]","[-0.108, 0.27600000000000002, 6104]","[-0.11600000000000001, 0.27200000000000002, 6131]","[-0.124, 0.26800000000000002, 6154]","[-0.13200000000000001, 0.26000000000000001, 6184]","[-0.13600000000000001, 0.252, 6211]","[-0.14399999999999999, 0.24399999999999999, 6238]","[-0.14799999999999999, 0.23599999999999999, 6264]","[-0.152, 0.22399999999999998, 6288]","[-0.156, 0.20399999999999996, 6317]","[-0.156, 0.18799999999999994, 6344]","[-0.156, 0.18000000000000005, 6371]","[-0.14399999999999999, 0.16400000000000003, 6398]","[-0.13200000000000001, 0.15200000000000002, 6421]","[-0.11600000000000001, 0.14000000000000001, 6451]","[-0.096000000000000002, 0.13600000000000001, 6477]","[-0.084000000000000005, 0.13600000000000001, 6504]","[-0.068000000000000005, 0.13600000000000001, 6531]","[-0.059999999999999998, 0.13600000000000001, 6554]","[-0.059999999999999998, 0.13200000000000001, 6584]"
"[-0.152, 0.048000000000000043, 7689]","[-0.16, 0.044000000000000039, 7731]","[-0.16, 0.044000000000000039, 7744]","[-0.16, 0.044000000000000039, 7756]","[-0.16, 0.044000000000000039, 7772]","[-0.16, 0.044000000000000039, 7789]","[-0.16, 0.044000000000000039, 7806]","[-0.16400000000000001, 0.044000000000000039, 7822]","[-0.17199999999999999, 0.040000000000000036, 7839]","[-0.17999999999999999, 0.036000000000000032, 7855]","[-0.184, 0.032000000000000028, 7872]","[-0.19600000000000001, 0.024000000000000021, 7889]","[-0.20000000000000001, 0.020000000000000018, 7906]","[-0.20799999999999999, 0.012000000000000011, 7922]","[-0.21199999999999999, 0.0040000000000000036, 7939]","[-0.216, -0.0080000000000000071, 7955]","[-0.22, -0.016000000000000014, 7972]","[-0.22800000000000001, -0.024000000000000021, 7989]","[-0.23200000000000001, -0.036000000000000032, 8005]","[-0.23599999999999999, -0.044000000000000039, 8022]","[-0.23599999999999999, -0.060000000000000053, 8039]","[-0.23999999999999999, -0.06800000000000006, 8056]","[-0.23999999999999999, -0.080000000000000071, 8072]","[-0.23999999999999999, -0.088000000000000078, 8089]","[-0.23999999999999999, -0.1080000000000001, 8106]","[-0.23999999999999999, -0.1160000000000001, 8123]","[-0.23599999999999999, -0.12799999999999989, 8139]","[-0.23599999999999999, -0.14399999999999991, 8156]","[-0.23200000000000001, -0.15599999999999992, 8172]","[-0.22800000000000001, -0.16799999999999993, 8190]","[-0.224, -0.17999999999999994, 8206]","[-0.22, -0.19999999999999996, 8222]","[-0.22, -0.20799999999999996, 8239]","[-0.216, -0.21599999999999997, 8256]","[-0.21199999999999999, -0.22399999999999998, 8273]","[-0.20799999999999999, -0.23199999999999998, 8289]","[-0.20000000000000001, -0.24399999999999999, 8306]","[-0.192, -0.252, 8322]","[-0.184, -0.26000000000000001, 8340]","[-0.17599999999999999, -0.26400000000000001, 8355]","[-0.16400000000000001, -0.27600000000000002, 8372]","[-0.152, -0.28400000000000003, 8390]","[-0.14000000000000001, -0.28800000000000003, 8406]","[-0.128, -0.29200000000000004, 8423]","[-0.108, -0.29600000000000004, 8440]","[-0.091999999999999998, -0.30000000000000004, 8456]","[-0.080000000000000002, -0.30400000000000005, 8472]","[-0.068000000000000005, -0.30400000000000005, 8490]","[-0.048000000000000001, -0.30800000000000005, 8506]","[-0.035999999999999997, -0.30800000000000005, 8523]","[-0.028000000000000001, -0.30800000000000005, 8540]","[-0.016, -0.30800000000000005, 8557]","[0.0040000000000000001, -0.30800000000000005, 8583]","[0.02, -0.30400000000000005, 8606]","[0.035999999999999997, -0.30000000000000004, 8623]","[0.051999999999999998, -0.29600000000000004, 8650]","[0.059999999999999998, -0.29200000000000004, 8673]","[0.071999999999999995, -0.28400000000000003, 8703]","[0.087999999999999995, -0.27600000000000002, 8723]","[0.096000000000000002, -0.26800000000000002, 8743]","[0.108, -0.26000000000000001, 8770]","[0.12, -0.252, 8790]","[0.128, -0.24399999999999999, 8810]","[0.13200000000000001, -0.23199999999999998, 8837]","[0.14000000000000001, -0.21999999999999997, 8856]","[0.14000000000000001, -0.20799999999999996, 8876]","[0.14399999999999999, -0.20399999999999996, 8903]","[0.14799999999999999, -0.18799999999999994, 8924]","[0.152, -0.17599999999999993, 8943]","[0.152, -0.16399999999999992, 8970]","[0.152, -0.15199999999999991, 8990]","[0.152, -0.1399999999999999, 9010]","[0.152, -0.12799999999999989, 9037]","[0.152, -0.1160000000000001, 9057]","[0.152, -0.10400000000000009, 9077]","[0.152, -0.10000000000000009, 9103]","[0.152, -0.084000000000000075, 9130]","[0.14799999999999999, -0.06800000000000006, 9157]","[0.14399999999999999, -0.05600000000000005, 9183]","[0.14000000000000001, -0.044000000000000039, 9207]","[0.128, -0.024000000000000021, 9273]","[0.12, -0.016000000000000014, 9303]","[0.112, -0.0080000000000000071, 9330]","[0.104, 0.0, 9356]","[0.096000000000000002, 0.0040000000000000036, 9383]","[0.087999999999999995, 0.0080000000000000071, 9407]","[0.080000000000000002, 0.012000000000000011, 9437]","[0.068000000000000005, 0.016000000000000014, 9463]","[0.059999999999999998, 0.020000000000000018, 9490]","[0.051999999999999998, 0.020000000000000018, 9516]","[0.043999999999999997, 0.020000000000000018, 9541]","[0.035999999999999997, 0.020000000000000018, 9570]","[0.028000000000000001, 0.020000000000000018, 9596]","[0.016, 0.012000000000000011, 9623]","[0.0080000000000000002, 0.0040000000000000036, 9650]","[-0.0040000000000000001, -0.012000000000000011, 9674]","[-0.0080000000000000002, -0.024000000000000021, 9703]","[-0.016, -0.040000000000000036, 9730]","[-0.024, -0.052000000000000046, 9756]","[-0.028000000000000001, -0.06800000000000006, 9783]","[-0.032000000000000001, -0.088000000000000078, 9807]","[-0.032000000000000001, -0.096000000000000085, 9836]","[-0.032000000000000001, -0.10000000000000009, 9857]","[-0.032000000000000001, -0.10000000000000009, 9889]","[-0.032000000000000001, -0.1080000000000001, 9916]","[-0.032000000000000001, -0.1080000000000001, 9941]","[-0.032000000000000001, -0.1080000000000001, 9970]","[-0.032000000000000001, -0.1080000000000001, 9996]","[-0.032000000000000001, -0.1080000000000001, 10023]","[-0.032000000000000001, -0.10000000000000009, 10050]","[-0.032000000000000001, -0.088000000000000078, 10074]","[-0.032000000000000001, -0.076000000000000068, 10103]","[-0.032000000000000001, -0.064000000000000057, 10124]","[-0.032000000000000001, -0.052000000000000046, 10156]","[-0.032000000000000001, -0.044000000000000039, 10183]","[-0.032000000000000001, -0.032000000000000028, 10208]","[-0.032000000000000001, -0.024000000000000021, 10236]","[-0.035999999999999997, -0.020000000000000018, 10258]","[-0.043999999999999997, -0.020000000000000018, 10290]","[-0.051999999999999998, -0.016000000000000014, 10316]","[-0.059999999999999998, -0.012000000000000011, 10341]","[-0.064000000000000001, -0.012000000000000011, 10369]","[-0.068000000000000005, -0.0080000000000000071, 10391]","[-0.071999999999999995, -0.0080000000000000071, 10423]","[-0.084000000000000005, -0.0040000000000000036, 10449]","[-0.091999999999999998, -0.0040000000000000036, 10475]","[-0.10000000000000001, -0.0040000000000000036, 10503]","[-0.108, -0.012000000000000011, 10525]","[-0.112, -0.016000000000000014, 10556]","[-0.12, -0.028000000000000025, 10583]","[-0.128, -0.032000000000000028, 10608]","[-0.13600000000000001, -0.040000000000000036, 10636]","[-0.14000000000000001, -0.048000000000000043, 10658]","[-0.14399999999999999, -0.052000000000000046, 10689]","[-0.14799999999999999, -0.060000000000000053, 10716]","[-0.14799999999999999, -0.072000000000000064, 10741]","[-0.152, -0.088000000000000078, 10770]","[-0.152, -0.10400000000000009, 10792]","[-0.152, -0.1160000000000001, 10823]","[-0.14799999999999999, -0.1319999999999999, 10849]","[-0.14000000000000001, -0.15199999999999991, 10874]","[-0.128, -0.15999999999999992, 10902]","[-0.108, -0.16799999999999993, 10925]","[-0.096000000000000002, -0.17599999999999993, 10955]"
