"[0.20399999999999999, 0.044000000000000039, 2184]","[0.20399999999999999, 0.040000000000000036, 2199]","[0.20399999999999999, 0.040000000000000036, 2217]","[0.20399999999999999, 0.040000000000000036, 2233]","[0.20399999999999999, 0.040000000000000036, 2250]","[0.20399999999999999, 0.040000000000000036, 2267]","[0.20399999999999999, 0.040000000000000036, 2283]","[0.20399999999999999, 0.040000000000000036, 2300]","[0.20399999999999999, 0.040000000000000036, 2317]","[0.20399999999999999, 0.040000000000000036, 2334]","[0.20399999999999999, 0.040000000000000036, 2350]","[0.20399999999999999, 0.040000000000000036, 2367]","[0.20399999999999999, 0.040000000000000036, 2383]","[0.20399999999999999, 0.040000000000000036, 2399]","[0.20399999999999999, 0.040000000000000036, 2417]","[0.20399999999999999, 0.040000000000000036, 2433]","[0.20399999999999999, 0.040000000000000036, 2450]","[0.20399999999999999, 0.040000000000000036, 2467]","[0.20399999999999999, 0.040000000000000036, 2484]","[0.20399999999999999, 0.040000000000000036, 2500]","[0.20399999999999999, 0.040000000000000036, 2517]","[0.20799999999999999, 0.028000000000000025, 2534]","[0.21199999999999999, 0.024000000000000021, 2550]","[0.216, 0.012000000000000011, 2567]","[0.216, 0.012000000000000011, 2584]","[0.224, -0.0040000000000000036, 2600]","[0.22800000000000001, -0.020000000000000018, 2617]","[0.23200000000000001, -0.032000000000000028, 2633]","[0.23599999999999999, -0.044000000000000039, 2651]","[0.24399999999999999, -0.05600000000000005, 2667]","[0.248, -0.064000000000000057, 2684]","[0.252, -0.076000000000000068, 2700]","[0.25600000000000001, -0.088000000000000078, 2717]","[0.26000000000000001, -0.10000000000000009, 2733]","[0.26400000000000001, -0.1160000000000001, 2767]","[0.26800000000000002, -0.1399999999999999, 2800]","[0.26800000000000002, -0.15199999999999991, 2818]","[0.26800000000000002, -0.15999999999999992, 2834]","[0.26800000000000002, -0.17199999999999993, 2850]","[0.26800000000000002, -0.18799999999999994, 2867]","[0.26400000000000001, -0.20799999999999996, 2884]","[0.26000000000000001, -0.21999999999999997, 2917]","[0.25600000000000001, -0.23199999999999998, 2950]","[0.252, -0.23599999999999999, 2984]","[0.23599999999999999, -0.248, 3017]","[0.22, -0.252, 3051]","[0.20000000000000001, -0.252, 3084]","[0.17999999999999999, -0.252, 3117]","[0.156, -0.252, 3134]","[0.14799999999999999, -0.252, 3151]","[0.13200000000000001, -0.24399999999999999, 3185]","[0.11600000000000001, -0.23999999999999999, 3217]","[0.108, -0.23599999999999999, 3250]","[0.096000000000000002, -0.22399999999999998, 3284]","[0.087999999999999995, -0.19999999999999996, 3317]","[0.084000000000000005, -0.18799999999999994, 3351]","[0.075999999999999998, -0.17599999999999993, 3384]","[0.068000000000000005, -0.15199999999999991, 3401]","[0.064000000000000001, -0.14399999999999991, 3434]","[0.064000000000000001, -0.12799999999999989, 3467]","[0.064000000000000001, -0.12799999999999989, 3501]","[0.059999999999999998, -0.12400000000000011, 3534]","[0.059999999999999998, -0.1160000000000001, 3568]","[0.059999999999999998, -0.1120000000000001, 3601]","[0.056000000000000001, -0.1120000000000001, 3634]","[0.056000000000000001, -0.10400000000000009, 3668]","[0.056000000000000001, -0.096000000000000085, 3701]","[0.056000000000000001, -0.092000000000000082, 3734]","[0.056000000000000001, -0.092000000000000082, 3768]","[0.051999999999999998, -0.080000000000000071, 3801]","[0.051999999999999998, -0.06800000000000006, 3834]","[0.051999999999999998, -0.064000000000000057, 3868]","[0.051999999999999998, -0.05600000000000005, 3901]","[0.051999999999999998, -0.044000000000000039, 3934]","[0.051999999999999998, -0.028000000000000025, 3967]","[0.048000000000000001, -0.024000000000000021, 4002]","[0.048000000000000001, -0.020000000000000018, 4034]","[0.043999999999999997, -0.0080000000000000071, 4068]","[0.043999999999999997, 0.0040000000000000036, 4101]","[0.043999999999999997, 0.0080000000000000071, 4135]","[0.040000000000000001, 0.020000000000000018, 4185]","[0.035999999999999997, 0.028000000000000025, 4218]","[0.032000000000000001, 0.028000000000000025, 4252]","[0.032000000000000001, 0.028000000000000025, 4285]","[0.02, 0.040000000000000036, 4318]","[0.012, 0.044000000000000039, 4352]","[-0.0040000000000000001, 0.044000000000000039, 4385]","[-0.024, 0.036000000000000032, 4418]","[-0.035999999999999997, 0.036000000000000032, 4451]","[-0.048000000000000001, 0.032000000000000028, 4485]","[-0.059999999999999998, 0.028000000000000025, 4518]","[-0.071999999999999995, 0.028000000000000025, 4552]","[-0.071999999999999995, 0.028000000000000025, 4585]","[-0.080000000000000002, 0.028000000000000025, 4619]","[-0.080000000000000002, 0.028000000000000025, 4652]","[-0.080000000000000002, 0.028000000000000025, 4686]","[-0.080000000000000002, 0.028000000000000025, 4718]","[-0.080000000000000002, 0.028000000000000025, 4752]","[-0.080000000000000002, 0.028000000000000025, 4785]","[-0.071999999999999995, 0.028000000000000025, 4818]","[-0.051999999999999998, 0.028000000000000025, 4852]","[-0.016, 0.028000000000000025, 4885]","[0.024, 0.032000000000000028, 4919]","[0.059999999999999998, 0.036000000000000032, 4952]","[0.071999999999999995, 0.036000000000000032, 4985]","[0.080000000000000002, 0.036000000000000032, 5018]","[0.087999999999999995, 0.036000000000000032, 5052]","[0.091999999999999998, 0.036000000000000032, 5085]","[0.091999999999999998, 0.036000000000000032, 5119]","[0.091999999999999998, 0.036000000000000032, 5152]","[0.091999999999999998, 0.036000000000000032, 5186]","[0.091999999999999998, 0.036000000000000032, 5218]","[0.091999999999999998, 0.036000000000000032, 5252]","[0.091999999999999998, 0.036000000000000032, 5286]","[0.091999999999999998, 0.05600000000000005, 5319]","[0.091999999999999998, 0.07999999999999996, 5352]","[0.091999999999999998, 0.095999999999999974, 5386]","[0.084000000000000005, 0.12, 5419]","[0.075999999999999998, 0.13200000000000001, 5453]","[0.071999999999999995, 0.14000000000000001, 5486]","[0.064000000000000001, 0.14800000000000002, 5519]","[0.051999999999999998, 0.16800000000000004, 5553]","[0.040000000000000001, 0.17600000000000005, 5585]","[0.035999999999999997, 0.17600000000000005, 5619]","[0.02, 0.17600000000000005, 5653]","[0.0080000000000000002, 0.17600000000000005, 5687]","[-0.0040000000000000001, 0.18000000000000005, 5719]","[-0.028000000000000001, 0.17200000000000004, 5753]","[-0.040000000000000001, 0.16800000000000004, 5786]","[-0.043999999999999997, 0.16400000000000003, 5819]","[-0.043999999999999997, 0.16400000000000003, 5853]","[-0.043999999999999997, 0.16400000000000003, 5886]","[-0.043999999999999997, 0.16400000000000003, 5919]","[-0.043999999999999997, 0.16400000000000003, 5952]","[-0.043999999999999997, 0.16400000000000003, 5986]","[-0.043999999999999997, 0.16400000000000003, 6019]"
"[0.056000000000000001, -0.10400000000000009, 7270]","[0.056000000000000001, -0.096000000000000085, 7320]","[0.056000000000000001, -0.096000000000000085, 7338]","[0.056000000000000001, -0.096000000000000085, 7354]","[0.056000000000000001, -0.096000000000000085, 7370]","[0.056000000000000001, -0.096000000000000085, 7388]","[0.056000000000000001, -0.096000000000000085, 7403]","[0.056000000000000001, -0.096000000000000085, 7421]","[0.056000000000000001, -0.096000000000000085, 7437]","[0.056000000000000001, -0.096000000000000085, 7454]","[0.056000000000000001, -0.096000000000000085, 7470]","[0.056000000000000001, -0.096000000000000085, 7487]","[0.056000000000000001, -0.096000000000000085, 7503]","[0.056000000000000001, -0.096000000000000085, 7520]","[0.056000000000000001, -0.096000000000000085, 7537]","[0.056000000000000001, -0.096000000000000085, 7554]","[0.056000000000000001, -0.096000000000000085, 7570]","[0.056000000000000001, -0.096000000000000085, 7587]","[0.056000000000000001, -0.096000000000000085, 7604]","[0.056000000000000001, -0.096000000000000085, 7620]","[0.056000000000000001, -0.096000000000000085, 7638]","[0.056000000000000001, -0.096000000000000085, 7654]","[0.056000000000000001, -0.096000000000000085, 7672]","[0.056000000000000001, -0.096000000000000085, 7687]","[0.056000000000000001, -0.096000000000000085, 7704]","[0.056000000000000001, -0.096000000000000085, 7721]","[0.056000000000000001, -0.10400000000000009, 7737]","[0.051999999999999998, -0.1120000000000001, 7754]","[0.048000000000000001, -0.1160000000000001, 7771]","[0.043999999999999997, -0.12400000000000011, 7788]","[0.040000000000000001, -0.1359999999999999, 7805]","[0.035999999999999997, -0.14399999999999991, 7820]","[0.028000000000000001, -0.15199999999999991, 7837]","[0.024, -0.15999999999999992, 7854]","[0.024, -0.16399999999999992, 7870]","[0.02, -0.16799999999999993, 7888]","[0.016, -0.16799999999999993, 7904]","[0.0080000000000000002, -0.17599999999999993, 7938]","[-0.0040000000000000001, -0.18399999999999994, 7971]","[-0.016, -0.19199999999999995, 8005]","[-0.032000000000000001, -0.19199999999999995, 8038]","[-0.043999999999999997, -0.19199999999999995, 8070]","[-0.056000000000000001, -0.19199999999999995, 8104]","[-0.068000000000000005, -0.19199999999999995, 8137]","[-0.084000000000000005, -0.18399999999999994, 8172]","[-0.10000000000000001, -0.17999999999999994, 8204]","[-0.12, -0.17199999999999993, 8238]","[-0.13200000000000001, -0.16799999999999993, 8271]","[-0.14399999999999999, -0.15999999999999992, 8305]","[-0.156, -0.15599999999999992, 8338]","[-0.17999999999999999, -0.14399999999999991, 8372]","[-0.20000000000000001, -0.12400000000000011, 8405]","[-0.216, -0.1080000000000001, 8437]","[-0.224, -0.10000000000000009, 8471]","[-0.24399999999999999, -0.072000000000000064, 8504]","[-0.252, -0.040000000000000036, 8538]","[-0.25600000000000001, -0.016000000000000014, 8571]","[-0.26000000000000001, -0.0040000000000000036, 8605]","[-0.26800000000000002, 0.020000000000000018, 8638]","[-0.27200000000000002, 0.052000000000000046, 8672]","[-0.28000000000000003, 0.067999999999999949, 8705]","[-0.28399999999999997, 0.087999999999999967, 8738]","[-0.29199999999999998, 0.10799999999999998, 8771]","[-0.29999999999999999, 0.128, 8804]","[-0.29999999999999999, 0.13600000000000001, 8838]","[-0.308, 0.14800000000000002, 8871]","[-0.312, 0.16000000000000003, 8904]","[-0.32000000000000001, 0.16400000000000003, 8938]","[-0.32800000000000001, 0.16400000000000003, 8972]","[-0.33200000000000002, 0.16800000000000004, 9004]","[-0.33200000000000002, 0.16800000000000004, 9038]","[-0.33600000000000002, 0.16400000000000003, 9072]","[-0.34799999999999998, 0.124, 9105]","[-0.35199999999999998, 0.11199999999999999, 9138]","[-0.35199999999999998, 0.087999999999999967, 9172]","[-0.35599999999999998, 0.060000000000000053, 9205]","[-0.35599999999999998, 0.040000000000000036, 9238]","[-0.35599999999999998, 0.036000000000000032, 9272]","[-0.35599999999999998, 0.024000000000000021, 9305]","[-0.35199999999999998, 0.0080000000000000071, 9339]","[-0.316, -0.0040000000000000036, 9405]","[-0.30399999999999999, -0.0080000000000000071, 9439]","[-0.28399999999999997, -0.012000000000000011, 9472]","[-0.26400000000000001, -0.012000000000000011, 9506]","[-0.26000000000000001, -0.012000000000000011, 9539]","[-0.26000000000000001, -0.012000000000000011, 9572]","[-0.26000000000000001, -0.012000000000000011, 9605]","[-0.26000000000000001, -0.012000000000000011, 9639]","[-0.26000000000000001, -0.012000000000000011, 9673]","[-0.26000000000000001, -0.012000000000000011, 9705]","[-0.26000000000000001, -0.012000000000000011, 9738]","[-0.26000000000000001, -0.012000000000000011, 9772]","[-0.26000000000000001, -0.012000000000000011, 9806]","[-0.26000000000000001, -0.012000000000000011, 9839]","[-0.26000000000000001, -0.012000000000000011, 9873]","[-0.26000000000000001, -0.012000000000000011, 9906]","[-0.26000000000000001, -0.012000000000000011, 9939]","[-0.26000000000000001, -0.012000000000000011, 9972]","[-0.26000000000000001, -0.012000000000000011, 10005]","[-0.26000000000000001, -0.0080000000000000071, 10040]","[-0.26000000000000001, -0.0080000000000000071, 10072]","[-0.26000000000000001, -0.0080000000000000071, 10106]","[-0.26000000000000001, -0.0040000000000000036, 10139]","[-0.26000000000000001, -0.0040000000000000036, 10173]"
"[-0.224, -0.092000000000000082, 10857]","[-0.224, -0.096000000000000085, 10922]","[-0.224, -0.096000000000000085, 10940]","[-0.224, -0.096000000000000085, 10957]","[-0.224, -0.096000000000000085, 10973]","[-0.224, -0.096000000000000085, 10990]","[-0.224, -0.096000000000000085, 11006]","[-0.224, -0.096000000000000085, 11023]","[-0.224, -0.096000000000000085, 11039]","[-0.224, -0.096000000000000085, 11056]","[-0.22800000000000001, -0.096000000000000085, 11073]","[-0.23599999999999999, -0.096000000000000085, 11090]","[-0.248, -0.092000000000000082, 11107]","[-0.252, -0.088000000000000078, 11123]","[-0.25600000000000001, -0.088000000000000078, 11140]","[-0.26800000000000002, -0.088000000000000078, 11156]","[-0.28399999999999997, -0.096000000000000085, 11174]","[-0.29199999999999998, -0.1080000000000001, 11190]","[-0.29999999999999999, -0.1160000000000001, 11206]","[-0.30399999999999999, -0.12400000000000011, 11223]","[-0.312, -0.1399999999999999, 11240]","[-0.316, -0.15199999999999991, 11257]","[-0.32000000000000001, -0.15999999999999992, 11274]","[-0.32000000000000001, -0.16399999999999992, 11290]","[-0.32400000000000001, -0.17599999999999993, 11306]","[-0.32400000000000001, -0.17999999999999994, 11324]","[-0.32800000000000001, -0.18799999999999994, 11339]","[-0.32800000000000001, -0.19199999999999995, 11357]","[-0.32800000000000001, -0.19999999999999996, 11374]","[-0.33200000000000002, -0.20799999999999996, 11390]","[-0.33200000000000002, -0.21199999999999997, 11407]","[-0.33200000000000002, -0.21199999999999997, 11424]","[-0.33200000000000002, -0.21199999999999997, 11440]","[-0.33200000000000002, -0.21599999999999997, 11456]","[-0.33200000000000002, -0.21999999999999997, 11473]","[-0.32400000000000001, -0.22799999999999998, 11489]","[-0.316, -0.23199999999999998, 11507]","[-0.30399999999999999, -0.23199999999999998, 11524]","[-0.29199999999999998, -0.23199999999999998, 11557]","[-0.26400000000000001, -0.23199999999999998, 11590]","[-0.26000000000000001, -0.22799999999999998, 11623]","[-0.23999999999999999, -0.21199999999999997, 11657]","[-0.22800000000000001, -0.19199999999999995, 11675]","[-0.22, -0.18799999999999994, 11690]","[-0.22, -0.17999999999999994, 11707]","[-0.216, -0.16399999999999992, 11740]","[-0.216, -0.1359999999999999, 11757]","[-0.216, -0.12400000000000011, 11773]","[-0.216, -0.1160000000000001, 11791]","[-0.216, -0.1120000000000001, 11808]","[-0.216, -0.1080000000000001, 11840]","[-0.22, -0.10000000000000009, 11873]","[-0.22800000000000001, -0.092000000000000082, 11907]","[-0.24399999999999999, -0.088000000000000078, 11940]","[-0.26000000000000001, -0.092000000000000082, 11974]"
