"[-0.28000000000000003, 0.11599999999999999, 6720]","[-0.28000000000000003, 0.11599999999999999, 6736]","[-0.28000000000000003, 0.11599999999999999, 6753]","[-0.28000000000000003, 0.11599999999999999, 6769]","[-0.28000000000000003, 0.11599999999999999, 6787]","[-0.28000000000000003, 0.11599999999999999, 6803]","[-0.28000000000000003, 0.11599999999999999, 6819]","[-0.28000000000000003, 0.11599999999999999, 6836]","[-0.28000000000000003, 0.11599999999999999, 6852]","[-0.28000000000000003, 0.11599999999999999, 6870]","[-0.28000000000000003, 0.11599999999999999, 6886]","[-0.27600000000000002, 0.11599999999999999, 6903]","[-0.26800000000000002, 0.11599999999999999, 6919]","[-0.26800000000000002, 0.11599999999999999, 6936]","[-0.26400000000000001, 0.11599999999999999, 6953]","[-0.26000000000000001, 0.11599999999999999, 6970]","[-0.25600000000000001, 0.11599999999999999, 6987]","[-0.252, 0.11599999999999999, 7003]","[-0.24399999999999999, 0.11599999999999999, 7020]","[-0.23999999999999999, 0.11599999999999999, 7036]","[-0.22800000000000001, 0.11599999999999999, 7054]","[-0.224, 0.11199999999999999, 7070]","[-0.22, 0.11199999999999999, 7087]","[-0.21199999999999999, 0.11199999999999999, 7103]","[-0.20799999999999999, 0.11199999999999999, 7121]","[-0.19600000000000001, 0.11199999999999999, 7137]","[-0.192, 0.11199999999999999, 7154]","[-0.184, 0.11199999999999999, 7170]","[-0.17999999999999999, 0.11199999999999999, 7187]","[-0.16800000000000001, 0.11199999999999999, 7204]","[-0.16400000000000001, 0.11199999999999999, 7221]","[-0.16, 0.11199999999999999, 7237]","[-0.156, 0.11199999999999999, 7253]","[-0.14399999999999999, 0.11199999999999999, 7270]","[-0.14000000000000001, 0.11199999999999999, 7287]","[-0.13200000000000001, 0.11199999999999999, 7304]","[-0.124, 0.11199999999999999, 7320]","[-0.11600000000000001, 0.11199999999999999, 7337]","[-0.10000000000000001, 0.11199999999999999, 7354]","[-0.091999999999999998, 0.11199999999999999, 7371]","[-0.084000000000000005, 0.11199999999999999, 7387]","[-0.075999999999999998, 0.11199999999999999, 7403]","[-0.059999999999999998, 0.11199999999999999, 7421]","[-0.051999999999999998, 0.11199999999999999, 7437]","[-0.043999999999999997, 0.11199999999999999, 7454]","[-0.032000000000000001, 0.11599999999999999, 7470]","[-0.02, 0.11599999999999999, 7488]","[-0.0040000000000000001, 0.12, 7504]","[0.0080000000000000002, 0.12, 7521]","[0.02, 0.124, 7537]","[0.032000000000000001, 0.124, 7553]","[0.040000000000000001, 0.124, 7570]","[0.048000000000000001, 0.124, 7587]","[0.056000000000000001, 0.124, 7604]","[0.068000000000000005, 0.124, 7621]","[0.075999999999999998, 0.124, 7637]","[0.084000000000000005, 0.124, 7654]","[0.091999999999999998, 0.128, 7671]","[0.104, 0.128, 7687]","[0.112, 0.128, 7703]","[0.12, 0.128, 7720]","[0.128, 0.128, 7738]","[0.13600000000000001, 0.124, 7754]","[0.14000000000000001, 0.124, 7771]","[0.14399999999999999, 0.124, 7787]","[0.14399999999999999, 0.12, 7804]","[0.14799999999999999, 0.12, 7821]","[0.14799999999999999, 0.12, 7838]","[0.152, 0.12, 7854]","[0.152, 0.12, 7870]","[0.156, 0.12, 7887]","[0.156, 0.12, 7904]"
"[0.12, 0.13600000000000001, 10189]","[0.12, 0.13600000000000001, 10222]","[0.12, 0.13600000000000001, 10239]","[0.12, 0.13600000000000001, 10256]","[0.12, 0.13600000000000001, 10273]","[0.12, 0.13600000000000001, 10290]","[0.12, 0.13600000000000001, 10306]","[0.12, 0.13600000000000001, 10322]","[0.12, 0.13600000000000001, 10340]","[0.12, 0.13600000000000001, 10356]","[0.12, 0.13600000000000001, 10373]","[0.12, 0.13600000000000001, 10389]","[0.12, 0.13600000000000001, 10406]","[0.12, 0.13600000000000001, 10423]","[0.12, 0.13600000000000001, 10439]","[0.12, 0.13600000000000001, 10456]","[0.12, 0.13600000000000001, 10472]","[0.12, 0.13600000000000001, 10491]","[0.12, 0.13600000000000001, 10506]","[0.12, 0.13600000000000001, 10523]","[0.12, 0.13600000000000001, 10540]","[0.12, 0.13600000000000001, 10556]","[0.12, 0.13600000000000001, 10573]","[0.12, 0.13600000000000001, 10589]","[0.12, 0.13600000000000001, 10606]","[0.12, 0.13600000000000001, 10622]","[0.12, 0.13600000000000001, 10640]","[0.11600000000000001, 0.14400000000000002, 10656]","[0.11600000000000001, 0.14400000000000002, 10673]","[0.11600000000000001, 0.14400000000000002, 10689]","[0.11600000000000001, 0.14800000000000002, 10706]","[0.11600000000000001, 0.14800000000000002, 10723]","[0.11600000000000001, 0.14800000000000002, 10740]","[0.11600000000000001, 0.15200000000000002, 10757]","[0.11600000000000001, 0.15200000000000002, 10773]","[0.112, 0.15200000000000002, 10790]","[0.112, 0.15200000000000002, 10806]","[0.112, 0.15200000000000002, 10823]","[0.112, 0.15600000000000003, 10839]","[0.108, 0.15600000000000003, 10857]","[0.108, 0.16000000000000003, 10873]","[0.108, 0.16400000000000003, 10890]","[0.108, 0.16400000000000003, 10907]","[0.104, 0.16800000000000004, 10923]","[0.104, 0.17200000000000004, 10940]","[0.10000000000000001, 0.17600000000000005, 10957]","[0.096000000000000002, 0.18000000000000005, 10973]","[0.091999999999999998, 0.18400000000000005, 10990]","[0.091999999999999998, 0.18400000000000005, 11007]","[0.091999999999999998, 0.18799999999999994, 11023]","[0.087999999999999995, 0.19199999999999995, 11040]","[0.087999999999999995, 0.19599999999999995, 11056]","[0.084000000000000005, 0.19999999999999996, 11072]","[0.084000000000000005, 0.20399999999999996, 11090]","[0.080000000000000002, 0.20799999999999996, 11106]","[0.080000000000000002, 0.20799999999999996, 11123]","[0.080000000000000002, 0.21199999999999997, 11139]","[0.075999999999999998, 0.21599999999999997, 11157]","[0.075999999999999998, 0.21599999999999997, 11174]","[0.075999999999999998, 0.21999999999999997, 11190]","[0.071999999999999995, 0.22399999999999998, 11207]","[0.071999999999999995, 0.22799999999999998, 11224]","[0.071999999999999995, 0.22799999999999998, 11239]","[0.071999999999999995, 0.23199999999999998, 11256]","[0.071999999999999995, 0.23199999999999998, 11273]","[0.071999999999999995, 0.23199999999999998, 11291]","[0.071999999999999995, 0.23199999999999998, 11307]","[0.071999999999999995, 0.23199999999999998, 11323]","[0.071999999999999995, 0.23199999999999998, 11341]","[0.071999999999999995, 0.23199999999999998, 11357]","[0.071999999999999995, 0.23199999999999998, 11374]","[0.071999999999999995, 0.23199999999999998, 11391]","[0.071999999999999995, 0.23199999999999998, 11406]","[0.071999999999999995, 0.23199999999999998, 11423]","[0.071999999999999995, 0.23199999999999998, 11440]","[0.071999999999999995, 0.23199999999999998, 11456]","[0.071999999999999995, 0.23199999999999998, 11473]","[0.071999999999999995, 0.23199999999999998, 11491]","[0.071999999999999995, 0.23199999999999998, 11507]","[0.071999999999999995, 0.23199999999999998, 11524]","[0.080000000000000002, 0.22399999999999998, 11573]","[0.084000000000000005, 0.21999999999999997, 11590]","[0.091999999999999998, 0.21999999999999997, 11607]","[0.096000000000000002, 0.21599999999999997, 11623]","[0.10000000000000001, 0.21599999999999997, 11640]","[0.104, 0.21599999999999997, 11657]","[0.108, 0.21599999999999997, 11673]","[0.11600000000000001, 0.21599999999999997, 11691]","[0.12, 0.21599999999999997, 11707]","[0.128, 0.21599999999999997, 11723]","[0.13200000000000001, 0.21599999999999997, 11740]","[0.13600000000000001, 0.21599999999999997, 11757]","[0.14399999999999999, 0.21999999999999997, 11774]","[0.14799999999999999, 0.21999999999999997, 11791]","[0.152, 0.22399999999999998, 11807]","[0.156, 0.22399999999999998, 11823]","[0.16800000000000001, 0.23199999999999998, 11841]","[0.17599999999999999, 0.23599999999999999, 11857]","[0.184, 0.23599999999999999, 11873]","[0.188, 0.23999999999999999, 11890]","[0.192, 0.23999999999999999, 11907]","[0.19600000000000001, 0.23999999999999999, 11924]","[0.20000000000000001, 0.24399999999999999, 11941]","[0.20399999999999999, 0.24399999999999999, 11957]","[0.20799999999999999, 0.248, 11974]","[0.216, 0.248, 11991]","[0.216, 0.252, 12008]","[0.216, 0.252, 12023]","[0.216, 0.252, 12040]","[0.22, 0.252, 12057]","[0.22, 0.24399999999999999, 12075]","[0.224, 0.23999999999999999, 12091]"
"[-0.068000000000000005, 0.10399999999999998, 15160]","[-0.068000000000000005, 0.10399999999999998, 15210]","[-0.068000000000000005, 0.10399999999999998, 15226]","[-0.064000000000000001, 0.10399999999999998, 15244]","[-0.059999999999999998, 0.10399999999999998, 15259]","[-0.051999999999999998, 0.10399999999999998, 15277]","[-0.048000000000000001, 0.10399999999999998, 15293]","[-0.043999999999999997, 0.10399999999999998, 15310]","[-0.035999999999999997, 0.099999999999999978, 15327]","[-0.032000000000000001, 0.099999999999999978, 15343]","[-0.024, 0.095999999999999974, 15360]","[-0.02, 0.095999999999999974, 15376]","[-0.012, 0.087999999999999967, 15393]","[-0.012, 0.083999999999999964, 15409]","[-0.0080000000000000002, 0.07999999999999996, 15427]","[-0.0080000000000000002, 0.075999999999999956, 15443]","[-0.0080000000000000002, 0.071999999999999953, 15460]","[-0.0080000000000000002, 0.063999999999999946, 15477]","[-0.0080000000000000002, 0.05600000000000005, 15494]","[-0.0080000000000000002, 0.048000000000000043, 15510]","[-0.0080000000000000002, 0.040000000000000036, 15526]","[-0.0080000000000000002, 0.036000000000000032, 15543]","[-0.0080000000000000002, 0.032000000000000028, 15560]","[-0.0080000000000000002, 0.028000000000000025, 15577]","[-0.0080000000000000002, 0.024000000000000021, 15593]","[-0.0080000000000000002, 0.016000000000000014, 15610]","[-0.0080000000000000002, 0.0080000000000000071, 15626]","[-0.0080000000000000002, 0.0080000000000000071, 15644]","[-0.012, 0.0040000000000000036, 15660]","[-0.012, 0.0040000000000000036, 15676]","[-0.012, 0.0040000000000000036, 15693]","[-0.012, 0.0040000000000000036, 15711]","[-0.012, 0.0040000000000000036, 15726]","[-0.012, 0.0040000000000000036, 15743]","[-0.012, 0.0040000000000000036, 15760]","[-0.0080000000000000002, 0.0040000000000000036, 15776]"
"[-0.12, 0.012000000000000011, 23199]","[-0.13600000000000001, 0.012000000000000011, 23249]","[-0.14399999999999999, 0.012000000000000011, 23266]","[-0.14799999999999999, 0.012000000000000011, 23282]","[-0.156, 0.012000000000000011, 23298]","[-0.16, 0.012000000000000011, 23315]","[-0.16400000000000001, 0.012000000000000011, 23331]","[-0.16800000000000001, 0.012000000000000011, 23349]","[-0.17599999999999999, 0.012000000000000011, 23365]","[-0.184, 0.012000000000000011, 23383]","[-0.188, 0.012000000000000011, 23399]","[-0.192, 0.0080000000000000071, 23416]","[-0.19600000000000001, 0.0040000000000000036, 23433]","[-0.20799999999999999, 0.0, 23448]","[-0.21199999999999999, -0.0040000000000000036, 23466]","[-0.22, -0.016000000000000014, 23483]","[-0.22800000000000001, -0.032000000000000028, 23499]","[-0.23200000000000001, -0.044000000000000039, 23515]","[-0.23200000000000001, -0.052000000000000046, 23533]","[-0.23200000000000001, -0.060000000000000053, 23549]","[-0.23200000000000001, -0.06800000000000006, 23566]","[-0.23200000000000001, -0.076000000000000068, 23583]","[-0.22800000000000001, -0.084000000000000075, 23599]","[-0.22, -0.092000000000000082, 23616]","[-0.216, -0.096000000000000085, 23633]","[-0.20399999999999999, -0.10400000000000009, 23650]","[-0.20000000000000001, -0.1120000000000001, 23666]","[-0.192, -0.1160000000000001, 23682]","[-0.17999999999999999, -0.12400000000000011, 23699]","[-0.17199999999999999, -0.12799999999999989, 23716]","[-0.16, -0.1359999999999999, 23732]","[-0.156, -0.1399999999999999, 23750]","[-0.14799999999999999, -0.14399999999999991, 23766]","[-0.14000000000000001, -0.14399999999999991, 23782]","[-0.128, -0.14799999999999991, 23799]","[-0.124, -0.14799999999999991, 23815]","[-0.11600000000000001, -0.14799999999999991, 23833]","[-0.108, -0.14799999999999991, 23849]","[-0.096000000000000002, -0.14799999999999991, 23865]","[-0.087999999999999995, -0.14799999999999991, 23882]","[-0.080000000000000002, -0.14799999999999991, 23899]","[-0.064000000000000001, -0.14799999999999991, 23916]","[-0.051999999999999998, -0.14799999999999991, 23933]","[-0.043999999999999997, -0.14399999999999991, 23949]","[-0.035999999999999997, -0.1359999999999999, 23967]","[-0.028000000000000001, -0.1319999999999999, 23983]","[-0.02, -0.12400000000000011, 23999]","[-0.0080000000000000002, -0.1120000000000001, 24016]","[-0.0040000000000000001, -0.10400000000000009, 24032]","[0.0, -0.092000000000000082, 24049]","[0.0040000000000000001, -0.080000000000000071, 24066]","[0.0080000000000000002, -0.076000000000000068, 24083]","[0.012, -0.06800000000000006, 24099]","[0.012, -0.060000000000000053, 24117]","[0.016, -0.048000000000000043, 24133]","[0.02, -0.040000000000000036, 24149]","[0.02, -0.032000000000000028, 24166]","[0.02, -0.028000000000000025, 24183]","[0.02, -0.020000000000000018, 24199]","[0.012, -0.012000000000000011, 24216]","[0.0080000000000000002, -0.0040000000000000036, 24233]","[0.0040000000000000001, 0.0, 24249]","[0.0, 0.0040000000000000036, 24266]","[-0.0080000000000000002, 0.012000000000000011, 24283]","[-0.012, 0.016000000000000014, 24300]","[-0.016, 0.020000000000000018, 24316]","[-0.024, 0.024000000000000021, 24332]","[-0.024, 0.028000000000000025, 24350]","[-0.032000000000000001, 0.032000000000000028, 24366]","[-0.035999999999999997, 0.036000000000000032, 24384]","[-0.040000000000000001, 0.040000000000000036, 24399]","[-0.043999999999999997, 0.040000000000000036, 24417]","[-0.048000000000000001, 0.040000000000000036, 24433]","[-0.059999999999999998, 0.040000000000000036, 24450]","[-0.068000000000000005, 0.040000000000000036, 24466]","[-0.075999999999999998, 0.040000000000000036, 24484]","[-0.087999999999999995, 0.040000000000000036, 24500]","[-0.096000000000000002, 0.040000000000000036, 24517]","[-0.104, 0.040000000000000036, 24532]","[-0.112, 0.040000000000000036, 24549]","[-0.14000000000000001, 0.036000000000000032, 24616]","[-0.156, 0.028000000000000025, 24632]","[-0.16, 0.028000000000000025, 24650]","[-0.16400000000000001, 0.028000000000000025, 24666]","[-0.16800000000000001, 0.028000000000000025, 24683]","[-0.16800000000000001, 0.028000000000000025, 24700]","[-0.16800000000000001, 0.028000000000000025, 24716]","[-0.16, 0.020000000000000018, 24734]"
"[0.0040000000000000001, 0.016000000000000014, 25517]","[0.0040000000000000001, 0.020000000000000018, 25568]","[-0.0040000000000000001, 0.024000000000000021, 25583]","[-0.0040000000000000001, 0.028000000000000025, 25600]","[-0.0080000000000000002, 0.028000000000000025, 25618]","[-0.0080000000000000002, 0.028000000000000025, 25634]","[-0.0080000000000000002, 0.028000000000000025, 25651]","[-0.0080000000000000002, 0.028000000000000025, 25667]","[-0.012, 0.028000000000000025, 25683]","[-0.016, 0.028000000000000025, 25701]","[-0.016, 0.028000000000000025, 25717]","[-0.02, 0.024000000000000021, 25734]","[-0.024, 0.016000000000000014, 25750]","[-0.028000000000000001, 0.0080000000000000071, 25768]","[-0.028000000000000001, -0.0040000000000000036, 25784]","[-0.028000000000000001, -0.012000000000000011, 25801]","[-0.024, -0.036000000000000032, 25817]","[-0.024, -0.048000000000000043, 25833]","[-0.02, -0.060000000000000053, 25850]","[-0.02, -0.072000000000000064, 25868]","[-0.016, -0.088000000000000078, 25884]","[-0.012, -0.096000000000000085, 25900]","[-0.0080000000000000002, -0.10400000000000009, 25917]","[-0.0040000000000000001, -0.1120000000000001, 25934]","[0.0, -0.12000000000000011, 25951]","[0.0080000000000000002, -0.1359999999999999, 25967]","[0.012, -0.14399999999999991, 25985]","[0.016, -0.15199999999999991, 26001]","[0.02, -0.15999999999999992, 26017]","[0.028000000000000001, -0.16399999999999992, 26034]","[0.035999999999999997, -0.17199999999999993, 26050]","[0.043999999999999997, -0.17599999999999993, 26068]","[0.051999999999999998, -0.17599999999999993, 26084]","[0.059999999999999998, -0.17599999999999993, 26101]","[0.071999999999999995, -0.17599999999999993, 26117]","[0.080000000000000002, -0.17599999999999993, 26135]","[0.084000000000000005, -0.17199999999999993, 26151]","[0.096000000000000002, -0.16799999999999993, 26167]","[0.104, -0.16399999999999992, 26184]","[0.112, -0.15199999999999991, 26201]","[0.124, -0.1399999999999999, 26217]","[0.13200000000000001, -0.12799999999999989, 26234]","[0.14399999999999999, -0.1080000000000001, 26251]","[0.14799999999999999, -0.096000000000000085, 26267]","[0.152, -0.084000000000000075, 26284]","[0.152, -0.072000000000000064, 26302]","[0.152, -0.052000000000000046, 26318]","[0.14799999999999999, -0.040000000000000036, 26334]","[0.14399999999999999, -0.032000000000000028, 26351]","[0.13600000000000001, -0.020000000000000018, 26367]","[0.12, -0.0040000000000000036, 26384]","[0.112, 0.0040000000000000036, 26401]","[0.10000000000000001, 0.012000000000000011, 26418]","[0.087999999999999995, 0.016000000000000014, 26434]","[0.071999999999999995, 0.024000000000000021, 26451]","[0.056000000000000001, 0.028000000000000025, 26467]","[0.043999999999999997, 0.036000000000000032, 26484]","[0.028000000000000001, 0.036000000000000032, 26502]","[0.012, 0.040000000000000036, 26518]","[-0.0080000000000000002, 0.044000000000000039, 26535]","[-0.016, 0.044000000000000039, 26551]","[-0.028000000000000001, 0.044000000000000039, 26568]","[-0.043999999999999997, 0.040000000000000036, 26584]","[-0.056000000000000001, 0.036000000000000032, 26601]","[-0.071999999999999995, 0.028000000000000025, 26618]","[-0.080000000000000002, 0.024000000000000021, 26635]","[-0.080000000000000002, 0.020000000000000018, 26652]","[-0.071999999999999995, 0.012000000000000011, 26667]"
