"[-0.38, 0.25600000000000001, 8886]","[-0.38, 0.25600000000000001, 8902]","[-0.38800000000000001, 0.26000000000000001, 8919]","[-0.38800000000000001, 0.26000000000000001, 8937]","[-0.38800000000000001, 0.26000000000000001, 8952]","[-0.38800000000000001, 0.26000000000000001, 8969]","[-0.38800000000000001, 0.26000000000000001, 8986]","[-0.38800000000000001, 0.26000000000000001, 9003]","[-0.38800000000000001, 0.26000000000000001, 9019]","[-0.38800000000000001, 0.26000000000000001, 9036]","[-0.38800000000000001, 0.26000000000000001, 9052]","[-0.38800000000000001, 0.26000000000000001, 9069]","[-0.38800000000000001, 0.26000000000000001, 9086]","[-0.38800000000000001, 0.26000000000000001, 9102]","[-0.38800000000000001, 0.26000000000000001, 9119]","[-0.38800000000000001, 0.26000000000000001, 9136]","[-0.38800000000000001, 0.26000000000000001, 9152]","[-0.38800000000000001, 0.26000000000000001, 9169]","[-0.38800000000000001, 0.26000000000000001, 9187]","[-0.38, 0.26000000000000001, 9203]","[-0.35999999999999999, 0.26000000000000001, 9220]","[-0.34000000000000002, 0.26400000000000001, 9235]","[-0.312, 0.27200000000000002, 9253]","[-0.28000000000000003, 0.28400000000000003, 9269]","[-0.24399999999999999, 0.29200000000000004, 9287]","[-0.23200000000000001, 0.29600000000000004, 9303]","[-0.23200000000000001, 0.29600000000000004, 9319]","[-0.23200000000000001, 0.29600000000000004, 9337]","[-0.23200000000000001, 0.29600000000000004, 9352]","[-0.23200000000000001, 0.29600000000000004, 9369]","[-0.23200000000000001, 0.29600000000000004, 9386]","[-0.23200000000000001, 0.29600000000000004, 9403]","[-0.23200000000000001, 0.29600000000000004, 9419]","[-0.23200000000000001, 0.29600000000000004, 9438]","[-0.23200000000000001, 0.29600000000000004, 9453]","[-0.23200000000000001, 0.29600000000000004, 9469]","[-0.23200000000000001, 0.29600000000000004, 9486]","[-0.23200000000000001, 0.29600000000000004, 9503]","[-0.23200000000000001, 0.29600000000000004, 9520]","[-0.23200000000000001, 0.29600000000000004, 9553]","[-0.23200000000000001, 0.29600000000000004, 9571]","[-0.23200000000000001, 0.29600000000000004, 9586]","[-0.23200000000000001, 0.29600000000000004, 9603]","[-0.23200000000000001, 0.29600000000000004, 9620]","[-0.23200000000000001, 0.29600000000000004, 9636]","[-0.23200000000000001, 0.29600000000000004, 9653]","[-0.23200000000000001, 0.29600000000000004, 9670]"
"[-0.28799999999999998, 0.22399999999999998, 10320]","[-0.29599999999999999, 0.23599999999999999, 10353]","[-0.29599999999999999, 0.23999999999999999, 10370]","[-0.29999999999999999, 0.24399999999999999, 10387]","[-0.29999999999999999, 0.248, 10403]","[-0.29999999999999999, 0.252, 10420]","[-0.29999999999999999, 0.252, 10438]","[-0.29999999999999999, 0.25600000000000001, 10453]","[-0.30399999999999999, 0.26000000000000001, 10470]","[-0.30399999999999999, 0.26400000000000001, 10486]","[-0.30399999999999999, 0.26800000000000002, 10504]","[-0.308, 0.26800000000000002, 10521]","[-0.308, 0.26800000000000002, 10537]","[-0.308, 0.26800000000000002, 10553]","[-0.308, 0.26800000000000002, 10570]","[-0.308, 0.27200000000000002, 10587]","[-0.308, 0.27200000000000002, 10603]","[-0.308, 0.27200000000000002, 10620]","[-0.308, 0.27200000000000002, 10637]","[-0.308, 0.27200000000000002, 10654]","[-0.308, 0.27200000000000002, 10670]","[-0.308, 0.27200000000000002, 10687]","[-0.308, 0.27200000000000002, 10703]","[-0.308, 0.27200000000000002, 10720]","[-0.308, 0.27200000000000002, 10736]","[-0.308, 0.27200000000000002, 10754]","[-0.308, 0.27600000000000002, 10771]","[-0.308, 0.27600000000000002, 10787]","[-0.308, 0.27600000000000002, 10803]","[-0.308, 0.27600000000000002, 10819]","[-0.308, 0.28000000000000003, 10837]","[-0.308, 0.28000000000000003, 10854]","[-0.30399999999999999, 0.28400000000000003, 10870]","[-0.30399999999999999, 0.28400000000000003, 10886]","[-0.30399999999999999, 0.28400000000000003, 10904]","[-0.30399999999999999, 0.28400000000000003, 10920]","[-0.30399999999999999, 0.28400000000000003, 10938]","[-0.30399999999999999, 0.28400000000000003, 10954]","[-0.30399999999999999, 0.28800000000000003, 10971]","[-0.30399999999999999, 0.28800000000000003, 10987]","[-0.30399999999999999, 0.28800000000000003, 11004]","[-0.30399999999999999, 0.28800000000000003, 11020]","[-0.30399999999999999, 0.28800000000000003, 11036]","[-0.30399999999999999, 0.28800000000000003, 11053]","[-0.30399999999999999, 0.29200000000000004, 11070]","[-0.29999999999999999, 0.29200000000000004, 11104]","[-0.29999999999999999, 0.29200000000000004, 11138]","[-0.29999999999999999, 0.29200000000000004, 11171]","[-0.29999999999999999, 0.29200000000000004, 11204]","[-0.29999999999999999, 0.29200000000000004, 11238]","[-0.29999999999999999, 0.29600000000000004, 11270]","[-0.29999999999999999, 0.29600000000000004, 11304]","[-0.29999999999999999, 0.29600000000000004, 11337]","[-0.29999999999999999, 0.29600000000000004, 11370]","[-0.29999999999999999, 0.29600000000000004, 11404]","[-0.29999999999999999, 0.29600000000000004, 11421]","[-0.29999999999999999, 0.29600000000000004, 11454]","[-0.29999999999999999, 0.29600000000000004, 11488]","[-0.29999999999999999, 0.29600000000000004, 11520]","[-0.29999999999999999, 0.29600000000000004, 11554]","[-0.29999999999999999, 0.29600000000000004, 11571]","[-0.29999999999999999, 0.29600000000000004, 11604]","[-0.29999999999999999, 0.29600000000000004, 11638]","[-0.29999999999999999, 0.29600000000000004, 11671]","[-0.29999999999999999, 0.29200000000000004, 11703]","[-0.29999999999999999, 0.28800000000000003, 11737]","[-0.29999999999999999, 0.28000000000000003, 11771]","[-0.29999999999999999, 0.26400000000000001, 11804]","[-0.29999999999999999, 0.25600000000000001, 11837]","[-0.30399999999999999, 0.23199999999999998, 11870]","[-0.30399999999999999, 0.21999999999999997, 11904]","[-0.308, 0.20799999999999996, 11939]","[-0.316, 0.18799999999999994, 11971]","[-0.32400000000000001, 0.16800000000000004, 12005]","[-0.32800000000000001, 0.16000000000000003, 12038]","[-0.33200000000000002, 0.14800000000000002, 12071]","[-0.34000000000000002, 0.14000000000000001, 12104]","[-0.34399999999999997, 0.13600000000000001, 12138]","[-0.34399999999999997, 0.13200000000000001, 12171]","[-0.34799999999999998, 0.128, 12204]","[-0.34799999999999998, 0.128, 12271]","[-0.34799999999999998, 0.124, 12304]","[-0.35199999999999998, 0.124, 12338]","[-0.35199999999999998, 0.12, 12372]","[-0.35199999999999998, 0.12, 12405]","[-0.35199999999999998, 0.12, 12439]","[-0.35199999999999998, 0.12, 12472]","[-0.35199999999999998, 0.12, 12505]","[-0.35199999999999998, 0.12, 12538]","[-0.35199999999999998, 0.12, 12571]","[-0.35199999999999998, 0.12, 12605]","[-0.35199999999999998, 0.11599999999999999, 12638]","[-0.35999999999999999, 0.10399999999999998, 12672]","[-0.372, 0.07999999999999996, 12705]","[-0.372, 0.075999999999999956, 12738]","[-0.372, 0.075999999999999956, 12772]","[-0.372, 0.075999999999999956, 12804]","[-0.372, 0.075999999999999956, 12838]","[-0.372, 0.075999999999999956, 12871]","[-0.372, 0.075999999999999956, 12904]","[-0.36399999999999999, 0.075999999999999956, 12939]","[-0.34399999999999997, 0.07999999999999996, 12971]","[-0.32000000000000001, 0.087999999999999967, 13005]","[-0.308, 0.087999999999999967, 13038]","[-0.28799999999999998, 0.091999999999999971, 13072]","[-0.252, 0.091999999999999971, 13105]","[-0.22800000000000001, 0.091999999999999971, 13138]","[-0.188, 0.087999999999999967, 13171]","[-0.16, 0.075999999999999956, 13205]","[-0.128, 0.067999999999999949, 13238]","[-0.10000000000000001, 0.052000000000000046, 13272]","[-0.084000000000000005, 0.040000000000000036, 13305]","[-0.059999999999999998, 0.028000000000000025, 13339]","[-0.043999999999999997, 0.012000000000000011, 13371]","[-0.02, -0.0080000000000000071, 13405]","[0.0, -0.028000000000000025, 13439]","[0.0080000000000000002, -0.040000000000000036, 13472]","[0.02, -0.05600000000000005, 13506]","[0.035999999999999997, -0.084000000000000075, 13538]","[0.043999999999999997, -0.096000000000000085, 13572]","[0.051999999999999998, -0.1080000000000001, 13605]","[0.059999999999999998, -0.1319999999999999, 13639]","[0.064000000000000001, -0.15199999999999991, 13672]","[0.068000000000000005, -0.15999999999999992, 13706]","[0.068000000000000005, -0.17199999999999993, 13738]","[0.068000000000000005, -0.19199999999999995, 13771]","[0.068000000000000005, -0.20799999999999996, 13805]","[0.068000000000000005, -0.22399999999999998, 13838]","[0.068000000000000005, -0.23599999999999999, 13872]","[0.071999999999999995, -0.24399999999999999, 13905]","[0.071999999999999995, -0.252, 13940]","[0.071999999999999995, -0.26000000000000001, 13972]","[0.071999999999999995, -0.26400000000000001, 14006]","[0.071999999999999995, -0.26800000000000002, 14039]","[0.075999999999999998, -0.26800000000000002, 14071]","[0.075999999999999998, -0.26800000000000002, 14105]","[0.075999999999999998, -0.26800000000000002, 14139]","[0.075999999999999998, -0.26800000000000002, 14172]","[0.075999999999999998, -0.26800000000000002, 14205]","[0.075999999999999998, -0.26800000000000002, 14239]","[0.075999999999999998, -0.26800000000000002, 14273]","[0.075999999999999998, -0.26800000000000002, 14306]","[0.075999999999999998, -0.26800000000000002, 14339]","[0.075999999999999998, -0.26800000000000002, 14372]","[0.075999999999999998, -0.26800000000000002, 14406]","[0.075999999999999998, -0.26800000000000002, 14441]","[0.075999999999999998, -0.26800000000000002, 14473]","[0.075999999999999998, -0.26800000000000002, 14506]","[0.075999999999999998, -0.26800000000000002, 14539]","[0.084000000000000005, -0.26800000000000002, 14572]","[0.084000000000000005, -0.26800000000000002, 14605]","[0.084000000000000005, -0.26800000000000002, 14639]","[0.091999999999999998, -0.252, 14673]","[0.108, -0.22399999999999998, 14705]","[0.12, -0.19599999999999995, 14739]","[0.13200000000000001, -0.15599999999999992, 14773]","[0.14399999999999999, -0.096000000000000085, 14806]","[0.14799999999999999, -0.052000000000000046, 14839]","[0.152, 0.0, 14873]","[0.152, 0.044000000000000039, 14906]","[0.14799999999999999, 0.091999999999999971, 14940]","[0.156, 0.18000000000000005, 15005]","[0.156, 0.20399999999999996, 15040]","[0.156, 0.23199999999999998, 15073]","[0.156, 0.248, 15106]","[0.156, 0.26400000000000001, 15139]","[0.156, 0.28400000000000003, 15173]","[0.156, 0.29200000000000004, 15205]","[0.156, 0.29200000000000004, 15240]","[0.156, 0.29600000000000004, 15273]","[0.152, 0.30000000000000004, 15306]","[0.152, 0.30000000000000004, 15340]","[0.152, 0.30000000000000004, 15373]","[0.152, 0.30400000000000005, 15406]","[0.152, 0.30400000000000005, 15441]","[0.152, 0.30400000000000005, 15473]","[0.152, 0.30400000000000005, 15507]","[0.152, 0.30400000000000005, 15540]","[0.152, 0.30400000000000005, 15572]","[0.152, 0.30800000000000005, 15606]","[0.152, 0.31200000000000006, 15639]","[0.152, 0.31200000000000006, 15673]","[0.152, 0.31200000000000006, 15706]","[0.152, 0.31200000000000006, 15739]","[0.152, 0.31200000000000006, 15772]","[0.152, 0.31200000000000006, 15806]","[0.152, 0.31200000000000006, 15839]","[0.152, 0.31599999999999995, 15872]","[0.152, 0.31599999999999995, 15906]","[0.152, 0.31599999999999995, 15941]"
"[-0.051999999999999998, 0.040000000000000036, 16839]","[-0.056000000000000001, 0.044000000000000039, 16907]","[-0.059999999999999998, 0.044000000000000039, 16924]","[-0.064000000000000001, 0.044000000000000039, 16941]","[-0.064000000000000001, 0.044000000000000039, 16957]","[-0.064000000000000001, 0.044000000000000039, 16973]","[-0.064000000000000001, 0.044000000000000039, 16990]","[-0.064000000000000001, 0.044000000000000039, 17007]","[-0.064000000000000001, 0.044000000000000039, 17023]","[-0.064000000000000001, 0.044000000000000039, 17040]","[-0.064000000000000001, 0.044000000000000039, 17056]","[-0.064000000000000001, 0.044000000000000039, 17074]","[-0.064000000000000001, 0.044000000000000039, 17090]","[-0.064000000000000001, 0.044000000000000039, 17107]","[-0.064000000000000001, 0.044000000000000039, 17123]","[-0.064000000000000001, 0.044000000000000039, 17141]","[-0.064000000000000001, 0.044000000000000039, 17157]","[-0.064000000000000001, 0.044000000000000039, 17174]","[-0.064000000000000001, 0.052000000000000046, 17190]","[-0.056000000000000001, 0.060000000000000053, 17206]","[-0.048000000000000001, 0.067999999999999949, 17224]","[-0.035999999999999997, 0.07999999999999996, 17240]","[-0.024, 0.087999999999999967, 17257]","[-0.016, 0.091999999999999971, 17273]","[-0.0080000000000000002, 0.099999999999999978, 17290]","[0.0080000000000000002, 0.10799999999999998, 17307]","[0.040000000000000001, 0.128, 17323]","[0.064000000000000001, 0.14000000000000001, 17340]","[0.084000000000000005, 0.14800000000000002, 17357]","[0.091999999999999998, 0.14800000000000002, 17374]","[0.10000000000000001, 0.15200000000000002, 17390]","[0.104, 0.15600000000000003, 17407]","[0.112, 0.15600000000000003, 17424]","[0.12, 0.16000000000000003, 17442]","[0.13200000000000001, 0.16400000000000003, 17457]","[0.14000000000000001, 0.16400000000000003, 17474]","[0.152, 0.16800000000000004, 17491]","[0.156, 0.17200000000000004, 17507]","[0.16, 0.17200000000000004, 17524]","[0.16, 0.17200000000000004, 17540]","[0.16, 0.17200000000000004, 17557]","[0.16800000000000001, 0.17600000000000005, 17591]","[0.192, 0.18400000000000005, 17624]","[0.19600000000000001, 0.18400000000000005, 17657]","[0.19600000000000001, 0.18400000000000005, 17674]","[0.19600000000000001, 0.18400000000000005, 17707]","[0.19600000000000001, 0.18400000000000005, 17741]","[0.192, 0.18400000000000005, 17774]","[0.188, 0.18400000000000005, 17807]","[0.184, 0.18400000000000005, 17841]","[0.17999999999999999, 0.18400000000000005, 17874]","[0.17999999999999999, 0.18400000000000005, 17891]","[0.17999999999999999, 0.18400000000000005, 17924]","[0.17599999999999999, 0.18400000000000005, 17957]","[0.17599999999999999, 0.18400000000000005, 17974]","[0.17599999999999999, 0.18400000000000005, 17991]","[0.17599999999999999, 0.18400000000000005, 18024]","[0.17599999999999999, 0.18400000000000005, 18057]","[0.17599999999999999, 0.18400000000000005, 18075]"
