"[0.12, 0.20399999999999996, 2133]","[0.12, 0.20399999999999996, 2149]","[0.12, 0.20399999999999996, 2165]","[0.12, 0.20399999999999996, 2183]","[0.12, 0.20399999999999996, 2200]","[0.12, 0.20399999999999996, 2216]","[0.12, 0.20399999999999996, 2233]","[0.12, 0.20399999999999996, 2250]","[0.12, 0.20399999999999996, 2266]","[0.12, 0.20399999999999996, 2283]","[0.12, 0.20399999999999996, 2299]","[0.12, 0.20399999999999996, 2317]","[0.12, 0.20399999999999996, 2333]","[0.12, 0.20399999999999996, 2349]","[0.12, 0.20399999999999996, 2366]","[0.12, 0.20399999999999996, 2382]","[0.12, 0.20399999999999996, 2400]","[0.112, 0.20799999999999996, 2417]","[0.112, 0.20799999999999996, 2433]","[0.112, 0.20799999999999996, 2449]","[0.108, 0.20799999999999996, 2466]","[0.108, 0.20799999999999996, 2483]","[0.104, 0.20799999999999996, 2500]","[0.10000000000000001, 0.20799999999999996, 2516]","[0.091999999999999998, 0.19999999999999996, 2532]","[0.087999999999999995, 0.19599999999999995, 2549]","[0.084000000000000005, 0.19199999999999995, 2565]","[0.084000000000000005, 0.18799999999999994, 2583]","[0.080000000000000002, 0.18400000000000005, 2599]","[0.080000000000000002, 0.18000000000000005, 2616]","[0.075999999999999998, 0.17200000000000004, 2633]","[0.071999999999999995, 0.16400000000000003, 2650]","[0.071999999999999995, 0.15600000000000003, 2666]","[0.068000000000000005, 0.15200000000000002, 2683]","[0.068000000000000005, 0.14400000000000002, 2699]","[0.068000000000000005, 0.13600000000000001, 2715]","[0.068000000000000005, 0.13200000000000001, 2733]","[0.068000000000000005, 0.124, 2749]","[0.068000000000000005, 0.11599999999999999, 2766]","[0.071999999999999995, 0.11199999999999999, 2782]","[0.071999999999999995, 0.10799999999999998, 2799]","[0.075999999999999998, 0.10399999999999998, 2816]","[0.075999999999999998, 0.099999999999999978, 2833]","[0.080000000000000002, 0.099999999999999978, 2867]","[0.087999999999999995, 0.091999999999999971, 2882]","[0.087999999999999995, 0.091999999999999971, 2899]","[0.091999999999999998, 0.087999999999999967, 2915]","[0.096000000000000002, 0.087999999999999967, 2933]","[0.10000000000000001, 0.087999999999999967, 2950]","[0.112, 0.083999999999999964, 2966]","[0.11600000000000001, 0.083999999999999964, 2983]","[0.124, 0.083999999999999964, 3000]","[0.128, 0.083999999999999964, 3016]","[0.13200000000000001, 0.083999999999999964, 3034]","[0.14000000000000001, 0.083999999999999964, 3066]","[0.152, 0.087999999999999967, 3100]","[0.16800000000000001, 0.095999999999999974, 3134]","[0.17599999999999999, 0.10399999999999998, 3167]","[0.17999999999999999, 0.11199999999999999, 3200]","[0.184, 0.12, 3233]","[0.184, 0.13600000000000001, 3266]","[0.184, 0.15200000000000002, 3299]","[0.184, 0.16000000000000003, 3334]","[0.184, 0.16400000000000003, 3367]","[0.17999999999999999, 0.17600000000000005, 3400]","[0.17199999999999999, 0.19199999999999995, 3433]","[0.16800000000000001, 0.19199999999999995, 3467]","[0.16800000000000001, 0.19599999999999995, 3500]","[0.16400000000000001, 0.19599999999999995, 3534]","[0.16, 0.19999999999999996, 3567]","[0.156, 0.19999999999999996, 3600]","[0.156, 0.19999999999999996, 3633]","[0.152, 0.20399999999999996, 3666]","[0.14399999999999999, 0.20399999999999996, 3700]","[0.14000000000000001, 0.20399999999999996, 3733]","[0.13600000000000001, 0.20799999999999996, 3767]","[0.128, 0.20799999999999996, 3800]","[0.124, 0.20799999999999996, 3833]","[0.12, 0.20799999999999996, 3866]","[0.11600000000000001, 0.20399999999999996, 3900]","[0.104, 0.19199999999999995, 3950]","[0.10000000000000001, 0.18400000000000005, 3984]","[0.10000000000000001, 0.18400000000000005, 4017]","[0.10000000000000001, 0.18400000000000005, 4051]","[0.10000000000000001, 0.18400000000000005, 4084]","[0.10000000000000001, 0.18400000000000005, 4118]","[0.10000000000000001, 0.18400000000000005, 4150]","[0.10000000000000001, 0.18400000000000005, 4183]","[0.10000000000000001, 0.18400000000000005, 4217]","[0.10000000000000001, 0.18400000000000005, 4251]","[0.10000000000000001, 0.18400000000000005, 4284]","[0.10000000000000001, 0.18400000000000005, 4317]","[0.10000000000000001, 0.18400000000000005, 4350]","[0.096000000000000002, 0.18799999999999994, 4384]","[0.091999999999999998, 0.19199999999999995, 4417]","[0.084000000000000005, 0.19599999999999995, 4451]","[0.071999999999999995, 0.20399999999999996, 4484]","[0.064000000000000001, 0.20799999999999996, 4517]","[0.056000000000000001, 0.21199999999999997, 4551]","[0.051999999999999998, 0.21599999999999997, 4583]","[0.040000000000000001, 0.22399999999999998, 4617]","[0.035999999999999997, 0.22799999999999998, 4651]","[0.032000000000000001, 0.23199999999999998, 4683]","[0.024, 0.23199999999999998, 4717]","[0.016, 0.23599999999999999, 4751]","[0.012, 0.23999999999999999, 4783]","[0.0040000000000000001, 0.24399999999999999, 4817]","[-0.0040000000000000001, 0.24399999999999999, 4851]","[-0.0080000000000000002, 0.248, 4885]","[-0.012, 0.252, 4917]","[-0.02, 0.25600000000000001, 4951]","[-0.024, 0.25600000000000001, 4984]","[-0.028000000000000001, 0.26000000000000001, 5017]","[-0.032000000000000001, 0.26400000000000001, 5051]","[-0.043999999999999997, 0.26400000000000001, 5084]","[-0.056000000000000001, 0.26800000000000002, 5117]","[-0.064000000000000001, 0.26800000000000002, 5152]","[-0.075999999999999998, 0.26800000000000002, 5184]","[-0.080000000000000002, 0.26800000000000002, 5218]","[-0.087999999999999995, 0.26800000000000002, 5251]","[-0.096000000000000002, 0.26800000000000002, 5285]","[-0.10000000000000001, 0.26800000000000002, 5318]","[-0.11600000000000001, 0.26000000000000001, 5351]","[-0.124, 0.25600000000000001, 5385]","[-0.13200000000000001, 0.252, 5418]","[-0.14000000000000001, 0.24399999999999999, 5451]","[-0.14399999999999999, 0.23999999999999999, 5485]","[-0.156, 0.22799999999999998, 5517]","[-0.16, 0.21599999999999997, 5551]","[-0.16800000000000001, 0.19999999999999996, 5585]","[-0.16800000000000001, 0.19199999999999995, 5618]","[-0.17199999999999999, 0.17200000000000004, 5652]","[-0.17199999999999999, 0.15200000000000002, 5684]","[-0.17199999999999999, 0.14000000000000001, 5718]","[-0.17199999999999999, 0.12, 5751]","[-0.17599999999999999, 0.10399999999999998, 5784]","[-0.17599999999999999, 0.087999999999999967, 5817]","[-0.17599999999999999, 0.075999999999999956, 5851]","[-0.17599999999999999, 0.063999999999999946, 5884]","[-0.17599999999999999, 0.048000000000000043, 5918]","[-0.17199999999999999, 0.032000000000000028, 5952]","[-0.17199999999999999, 0.020000000000000018, 5984]","[-0.17199999999999999, 0.0080000000000000071, 6018]","[-0.16800000000000001, -0.0080000000000000071, 6051]","[-0.16800000000000001, -0.016000000000000014, 6085]","[-0.16800000000000001, -0.032000000000000028, 6118]","[-0.16400000000000001, -0.044000000000000039, 6151]","[-0.156, -0.064000000000000057, 6184]","[-0.152, -0.080000000000000071, 6218]","[-0.14399999999999999, -0.092000000000000082, 6251]","[-0.13600000000000001, -0.10000000000000009, 6284]","[-0.124, -0.1080000000000001, 6318]","[-0.11600000000000001, -0.1160000000000001, 6352]","[-0.108, -0.1160000000000001, 6385]","[-0.10000000000000001, -0.12000000000000011, 6419]","[-0.096000000000000002, -0.12400000000000011, 6452]","[-0.087999999999999995, -0.12400000000000011, 6485]","[-0.075999999999999998, -0.12799999999999989, 6518]","[-0.064000000000000001, -0.12799999999999989, 6552]","[-0.056000000000000001, -0.12799999999999989, 6584]","[-0.048000000000000001, -0.12400000000000011, 6618]","[-0.040000000000000001, -0.12400000000000011, 6685]","[-0.032000000000000001, -0.1160000000000001, 6718]","[-0.024, -0.1120000000000001, 6752]","[-0.02, -0.1080000000000001, 6785]","[-0.016, -0.10400000000000009, 6819]","[-0.012, -0.10400000000000009, 6852]","[-0.012, -0.10400000000000009, 6885]","[-0.012, -0.10400000000000009, 6919]","[-0.012, -0.10400000000000009, 6952]","[-0.012, -0.10400000000000009, 6985]","[-0.012, -0.10400000000000009, 7018]"
"[0.02, -0.012000000000000011, 8052]","[0.02, -0.012000000000000011, 8119]","[0.02, -0.012000000000000011, 8135]","[0.02, -0.012000000000000011, 8152]","[0.02, -0.012000000000000011, 8169]","[0.02, -0.012000000000000011, 8185]","[0.02, -0.012000000000000011, 8203]","[0.02, -0.012000000000000011, 8219]","[0.02, -0.012000000000000011, 8236]","[0.02, -0.012000000000000011, 8252]","[0.02, -0.012000000000000011, 8269]","[0.02, -0.012000000000000011, 8286]","[0.02, -0.012000000000000011, 8302]","[0.02, -0.012000000000000011, 8319]","[0.02, -0.012000000000000011, 8336]","[0.02, -0.012000000000000011, 8352]","[0.02, -0.012000000000000011, 8369]","[0.02, -0.012000000000000011, 8386]","[0.012, -0.016000000000000014, 8402]","[0.012, -0.016000000000000014, 8419]","[0.012, -0.020000000000000018, 8436]","[0.0080000000000000002, -0.024000000000000021, 8453]","[0.0080000000000000002, -0.028000000000000025, 8469]","[0.0080000000000000002, -0.032000000000000028, 8486]","[0.0040000000000000001, -0.040000000000000036, 8503]","[0.0040000000000000001, -0.048000000000000043, 8519]","[0.0040000000000000001, -0.052000000000000046, 8536]","[0.0, -0.060000000000000053, 8552]","[0.0, -0.064000000000000057, 8569]","[0.0, -0.06800000000000006, 8585]","[0.0, -0.072000000000000064, 8603]","[-0.0040000000000000001, -0.072000000000000064, 8619]","[-0.0040000000000000001, -0.076000000000000068, 8636]","[-0.0040000000000000001, -0.080000000000000071, 8652]","[-0.0040000000000000001, -0.084000000000000075, 8669]","[-0.0040000000000000001, -0.088000000000000078, 8686]","[-0.0040000000000000001, -0.096000000000000085, 8703]","[-0.0040000000000000001, -0.10000000000000009, 8736]","[-0.0040000000000000001, -0.1080000000000001, 8769]","[-0.0040000000000000001, -0.1160000000000001, 8786]","[-0.0040000000000000001, -0.1160000000000001, 8803]","[-0.0040000000000000001, -0.12400000000000011, 8836]","[-0.0040000000000000001, -0.1319999999999999, 8869]","[-0.0040000000000000001, -0.1359999999999999, 8885]","[-0.0040000000000000001, -0.1399999999999999, 8903]","[-0.0040000000000000001, -0.14399999999999991, 8936]","[-0.0040000000000000001, -0.14799999999999991, 8970]","[-0.0040000000000000001, -0.15599999999999992, 8986]","[-0.0040000000000000001, -0.15599999999999992, 9003]","[-0.0040000000000000001, -0.16399999999999992, 9036]","[0.0, -0.17599999999999993, 9070]","[0.0, -0.18399999999999994, 9102]","[0.0, -0.19199999999999995, 9137]","[0.0040000000000000001, -0.19999999999999996, 9170]","[0.0040000000000000001, -0.20799999999999996, 9203]","[0.0040000000000000001, -0.21599999999999997, 9237]","[0.0080000000000000002, -0.22399999999999998, 9270]","[0.012, -0.22799999999999998, 9303]","[0.016, -0.23599999999999999, 9336]","[0.024, -0.248, 9369]","[0.028000000000000001, -0.252, 9403]","[0.035999999999999997, -0.25600000000000001, 9436]","[0.043999999999999997, -0.26400000000000001, 9470]","[0.048000000000000001, -0.27200000000000002, 9503]","[0.051999999999999998, -0.27200000000000002, 9536]","[0.059999999999999998, -0.27600000000000002, 9570]","[0.071999999999999995, -0.28400000000000003, 9603]","[0.075999999999999998, -0.28400000000000003, 9637]","[0.084000000000000005, -0.28800000000000003, 9669]","[0.087999999999999995, -0.28800000000000003, 9703]","[0.096000000000000002, -0.28800000000000003, 9737]","[0.112, -0.28000000000000003, 9770]","[0.128, -0.26800000000000002, 9803]","[0.13200000000000001, -0.26400000000000001, 9836]","[0.13600000000000001, -0.25600000000000001, 9869]","[0.14399999999999999, -0.24399999999999999, 9903]","[0.152, -0.23199999999999998, 9937]","[0.156, -0.21999999999999997, 9970]","[0.16, -0.21599999999999997, 10003]","[0.16400000000000001, -0.20399999999999996, 10037]","[0.16800000000000001, -0.17999999999999994, 10120]","[0.16800000000000001, -0.17199999999999993, 10153]","[0.16800000000000001, -0.16799999999999993, 10187]","[0.16800000000000001, -0.15599999999999992, 10220]","[0.16800000000000001, -0.14799999999999991, 10254]","[0.16800000000000001, -0.1359999999999999, 10287]","[0.16800000000000001, -0.12400000000000011, 10321]","[0.16800000000000001, -0.1160000000000001, 10353]","[0.16400000000000001, -0.1080000000000001, 10387]","[0.16, -0.10400000000000009, 10420]","[0.156, -0.10000000000000009, 10455]","[0.152, -0.092000000000000082, 10486]","[0.14799999999999999, -0.088000000000000078, 10520]","[0.14799999999999999, -0.088000000000000078, 10554]","[0.14399999999999999, -0.084000000000000075, 10586]","[0.14399999999999999, -0.084000000000000075, 10620]","[0.14000000000000001, -0.084000000000000075, 10654]","[0.14000000000000001, -0.084000000000000075, 10686]","[0.14000000000000001, -0.084000000000000075, 10720]","[0.13600000000000001, -0.084000000000000075, 10754]","[0.13200000000000001, -0.088000000000000078, 10787]","[0.124, -0.096000000000000085, 10821]","[0.124, -0.10000000000000009, 10853]","[0.124, -0.10000000000000009, 10887]","[0.124, -0.10400000000000009, 10920]","[0.124, -0.1080000000000001, 10953]","[0.124, -0.1080000000000001, 10988]","[0.124, -0.1080000000000001, 11020]"
"[0.075999999999999998, -0.16799999999999993, 11687]","[0.080000000000000002, -0.16799999999999993, 11754]","[0.080000000000000002, -0.16799999999999993, 11771]","[0.080000000000000002, -0.16799999999999993, 11787]","[0.080000000000000002, -0.16799999999999993, 11804]","[0.080000000000000002, -0.16799999999999993, 11821]","[0.080000000000000002, -0.16799999999999993, 11837]","[0.080000000000000002, -0.16799999999999993, 11854]","[0.080000000000000002, -0.16399999999999992, 11871]","[0.080000000000000002, -0.16399999999999992, 11888]","[0.080000000000000002, -0.15999999999999992, 11904]","[0.080000000000000002, -0.15599999999999992, 11921]","[0.080000000000000002, -0.15199999999999991, 11938]","[0.080000000000000002, -0.14799999999999991, 11955]","[0.080000000000000002, -0.14399999999999991, 11971]","[0.084000000000000005, -0.1359999999999999, 11988]","[0.084000000000000005, -0.1319999999999999, 12004]","[0.087999999999999995, -0.12799999999999989, 12020]","[0.087999999999999995, -0.12400000000000011, 12037]","[0.087999999999999995, -0.12400000000000011, 12054]","[0.091999999999999998, -0.12000000000000011, 12071]","[0.091999999999999998, -0.1160000000000001, 12088]","[0.096000000000000002, -0.1160000000000001, 12105]","[0.096000000000000002, -0.1120000000000001, 12121]","[0.096000000000000002, -0.1120000000000001, 12138]","[0.10000000000000001, -0.1080000000000001, 12154]","[0.10000000000000001, -0.1080000000000001, 12170]","[0.104, -0.10400000000000009, 12188]","[0.104, -0.10400000000000009, 12204]","[0.108, -0.10400000000000009, 12221]","[0.108, -0.10000000000000009, 12238]","[0.112, -0.096000000000000085, 12254]","[0.112, -0.096000000000000085, 12271]","[0.11600000000000001, -0.092000000000000082, 12288]","[0.12, -0.092000000000000082, 12305]","[0.12, -0.088000000000000078, 12322]","[0.124, -0.084000000000000075, 12338]","[0.128, -0.084000000000000075, 12354]","[0.128, -0.080000000000000071, 12371]","[0.128, -0.080000000000000071, 12388]","[0.13200000000000001, -0.076000000000000068, 12405]","[0.13600000000000001, -0.06800000000000006, 12421]","[0.13600000000000001, -0.06800000000000006, 12438]","[0.14000000000000001, -0.064000000000000057, 12454]","[0.14000000000000001, -0.060000000000000053, 12471]","[0.14399999999999999, -0.05600000000000005, 12488]","[0.14799999999999999, -0.048000000000000043, 12521]","[0.152, -0.040000000000000036, 12538]","[0.156, -0.036000000000000032, 12554]","[0.156, -0.032000000000000028, 12571]","[0.156, -0.028000000000000025, 12588]","[0.16, -0.028000000000000025, 12605]","[0.16, -0.024000000000000021, 12621]","[0.16, -0.016000000000000014, 12655]","[0.16400000000000001, -0.012000000000000011, 12687]","[0.16400000000000001, -0.0080000000000000071, 12705]","[0.16400000000000001, -0.0080000000000000071, 12738]","[0.16800000000000001, 0.0, 12772]","[0.16800000000000001, 0.0, 12805]","[0.16800000000000001, 0.0, 12838]","[0.16800000000000001, 0.0, 12871]","[0.16800000000000001, 0.0, 12904]"
