"[-0.23200000000000001, 0.19599999999999995, 4069]","[-0.22800000000000001, 0.19199999999999995, 4085]","[-0.22800000000000001, 0.19199999999999995, 4102]","[-0.22800000000000001, 0.19199999999999995, 4119]","[-0.22800000000000001, 0.19199999999999995, 4135]","[-0.22800000000000001, 0.19199999999999995, 4152]","[-0.22800000000000001, 0.19199999999999995, 4169]","[-0.22800000000000001, 0.19199999999999995, 4186]","[-0.22800000000000001, 0.19199999999999995, 4203]","[-0.22800000000000001, 0.19199999999999995, 4219]","[-0.22800000000000001, 0.19199999999999995, 4235]","[-0.22800000000000001, 0.19199999999999995, 4252]","[-0.22800000000000001, 0.19199999999999995, 4269]","[-0.22800000000000001, 0.19199999999999995, 4286]","[-0.22800000000000001, 0.19199999999999995, 4302]","[-0.22800000000000001, 0.19199999999999995, 4319]","[-0.22800000000000001, 0.19199999999999995, 4336]","[-0.22800000000000001, 0.19199999999999995, 4353]","[-0.22800000000000001, 0.19199999999999995, 4369]","[-0.22800000000000001, 0.19199999999999995, 4385]","[-0.22800000000000001, 0.19199999999999995, 4402]","[-0.22800000000000001, 0.19199999999999995, 4419]","[-0.22800000000000001, 0.19199999999999995, 4436]","[-0.22800000000000001, 0.19199999999999995, 4452]","[-0.22800000000000001, 0.19199999999999995, 4469]","[-0.224, 0.19199999999999995, 4486]","[-0.224, 0.19199999999999995, 4503]","[-0.224, 0.19199999999999995, 4519]","[-0.22, 0.18799999999999994, 4535]","[-0.216, 0.18799999999999994, 4552]","[-0.21199999999999999, 0.18799999999999994, 4568]","[-0.20799999999999999, 0.18799999999999994, 4586]","[-0.20399999999999999, 0.18799999999999994, 4602]","[-0.20399999999999999, 0.18799999999999994, 4619]","[-0.20399999999999999, 0.18799999999999994, 4636]","[-0.20000000000000001, 0.18799999999999994, 4652]","[-0.20000000000000001, 0.18799999999999994, 4669]","[-0.19600000000000001, 0.18799999999999994, 4686]","[-0.192, 0.18799999999999994, 4702]","[-0.188, 0.18799999999999994, 4718]","[-0.188, 0.18799999999999994, 4736]","[-0.188, 0.18799999999999994, 4752]","[-0.184, 0.18799999999999994, 4769]","[-0.184, 0.18799999999999994, 4786]","[-0.17999999999999999, 0.18799999999999994, 4803]","[-0.17599999999999999, 0.18799999999999994, 4819]","[-0.17199999999999999, 0.18799999999999994, 4836]","[-0.16400000000000001, 0.18799999999999994, 4852]","[-0.16, 0.18799999999999994, 4870]","[-0.156, 0.18799999999999994, 4886]","[-0.156, 0.18799999999999994, 4903]","[-0.156, 0.18799999999999994, 4923]","[-0.156, 0.18799999999999994, 4950]","[-0.152, 0.18799999999999994, 4969]","[-0.14799999999999999, 0.18799999999999994, 4986]","[-0.14399999999999999, 0.18799999999999994, 5003]","[-0.14000000000000001, 0.18799999999999994, 5030]","[-0.13600000000000001, 0.18799999999999994, 5053]","[-0.13200000000000001, 0.18400000000000005, 5083]","[-0.128, 0.18400000000000005, 5102]","[-0.124, 0.18400000000000005, 5123]","[-0.12, 0.18400000000000005, 5150]","[-0.112, 0.18400000000000005, 5169]","[-0.112, 0.18400000000000005, 5190]","[-0.108, 0.18400000000000005, 5217]","[-0.104, 0.18400000000000005, 5236]","[-0.10000000000000001, 0.18400000000000005, 5257]","[-0.096000000000000002, 0.18799999999999994, 5284]","[-0.087999999999999995, 0.19199999999999995, 5311]","[-0.084000000000000005, 0.19199999999999995, 5337]","[-0.080000000000000002, 0.19199999999999995, 5365]","[-0.075999999999999998, 0.19199999999999995, 5386]","[-0.071999999999999995, 0.19599999999999995, 5418]","[-0.059999999999999998, 0.20399999999999996, 5445]","[-0.040000000000000001, 0.21199999999999997, 5470]","[-0.035999999999999997, 0.21199999999999997, 5498]","[-0.032000000000000001, 0.21199999999999997, 5520]","[-0.032000000000000001, 0.21199999999999997, 5550]","[-0.024, 0.21199999999999997, 5577]","[-0.02, 0.21199999999999997, 5603]","[-0.012, 0.21199999999999997, 5653]","[-0.0040000000000000001, 0.21199999999999997, 5684]","[0.0080000000000000002, 0.21199999999999997, 5710]","[0.016, 0.21199999999999997, 5736]","[0.016, 0.21199999999999997, 5764]","[0.02, 0.21199999999999997, 5787]","[0.024, 0.21199999999999997, 5817]","[0.028000000000000001, 0.21199999999999997, 5844]","[0.035999999999999997, 0.21199999999999997, 5870]","[0.040000000000000001, 0.21199999999999997, 5898]","[0.040000000000000001, 0.21199999999999997, 5920]","[0.043999999999999997, 0.21199999999999997, 5951]","[0.056000000000000001, 0.21599999999999997, 5977]","[0.071999999999999995, 0.21999999999999997, 6003]","[0.071999999999999995, 0.21999999999999997, 6030]","[0.075999999999999998, 0.21999999999999997, 6054]","[0.075999999999999998, 0.21999999999999997, 6084]","[0.080000000000000002, 0.21999999999999997, 6110]","[0.084000000000000005, 0.21999999999999997, 6138]","[0.087999999999999995, 0.21999999999999997, 6164]","[0.087999999999999995, 0.21999999999999997, 6187]","[0.091999999999999998, 0.21999999999999997, 6217]","[0.096000000000000002, 0.21999999999999997, 6244]","[0.096000000000000002, 0.21999999999999997, 6270]","[0.096000000000000002, 0.21999999999999997, 6297]","[0.096000000000000002, 0.21999999999999997, 6320]","[0.104, 0.21999999999999997, 6350]","[0.108, 0.22399999999999998, 6377]","[0.11600000000000001, 0.22399999999999998, 6403]","[0.11600000000000001, 0.22399999999999998, 6430]","[0.11600000000000001, 0.22399999999999998, 6454]","[0.12, 0.22799999999999998, 6484]","[0.124, 0.22799999999999998, 6510]","[0.124, 0.22799999999999998, 6536]","[0.124, 0.22799999999999998, 6564]","[0.128, 0.23199999999999998, 6587]","[0.128, 0.23199999999999998, 6617]","[0.128, 0.23199999999999998, 6638]","[0.128, 0.23199999999999998, 6670]","[0.13200000000000001, 0.23599999999999999, 6697]","[0.13600000000000001, 0.24399999999999999, 6721]","[0.13600000000000001, 0.24399999999999999, 6751]","[0.13600000000000001, 0.24399999999999999, 6776]","[0.13600000000000001, 0.248, 6803]","[0.14000000000000001, 0.26800000000000002, 6830]","[0.14000000000000001, 0.27600000000000002, 6854]","[0.14000000000000001, 0.27600000000000002, 6883]","[0.14000000000000001, 0.27600000000000002, 6910]","[0.14000000000000001, 0.28400000000000003, 6936]","[0.14000000000000001, 0.29200000000000004, 6963]","[0.13600000000000001, 0.30000000000000004, 6988]","[0.13600000000000001, 0.30400000000000005, 7017]","[0.13200000000000001, 0.31200000000000006, 7038]","[0.128, 0.31999999999999995, 7070]","[0.128, 0.32799999999999996, 7096]","[0.124, 0.32799999999999996, 7121]","[0.12, 0.32799999999999996, 7150]","[0.12, 0.32799999999999996, 7171]","[0.11600000000000001, 0.33199999999999996, 7204]","[0.112, 0.33599999999999997, 7230]","[0.108, 0.33599999999999997, 7255]","[0.104, 0.33599999999999997, 7283]","[0.104, 0.33599999999999997, 7310]","[0.104, 0.33599999999999997, 7336]","[0.10000000000000001, 0.33599999999999997, 7363]","[0.091999999999999998, 0.33599999999999997, 7388]","[0.091999999999999998, 0.33599999999999997, 7416]","[0.087999999999999995, 0.33999999999999997, 7438]","[0.087999999999999995, 0.33999999999999997, 7470]","[0.084000000000000005, 0.33999999999999997, 7496]","[0.080000000000000002, 0.33999999999999997, 7521]","[0.075999999999999998, 0.33999999999999997, 7550]","[0.075999999999999998, 0.33999999999999997, 7572]","[0.075999999999999998, 0.33999999999999997, 7603]","[0.075999999999999998, 0.33999999999999997, 7629]","[0.075999999999999998, 0.33999999999999997, 7655]","[0.075999999999999998, 0.33999999999999997, 7683]","[0.075999999999999998, 0.33999999999999997, 7705]","[0.075999999999999998, 0.33999999999999997, 7736]","[0.071999999999999995, 0.33999999999999997, 7763]"
"[-0.16800000000000001, -0.092000000000000082, 9762]","[-0.16800000000000001, -0.096000000000000085, 9807]","[-0.16800000000000001, -0.096000000000000085, 9823]","[-0.16800000000000001, -0.096000000000000085, 9840]","[-0.16800000000000001, -0.096000000000000085, 9856]","[-0.16800000000000001, -0.096000000000000085, 9873]","[-0.16800000000000001, -0.096000000000000085, 9890]","[-0.16800000000000001, -0.096000000000000085, 9906]","[-0.17199999999999999, -0.096000000000000085, 9923]","[-0.17199999999999999, -0.092000000000000082, 9940]","[-0.17199999999999999, -0.092000000000000082, 9957]","[-0.17199999999999999, -0.092000000000000082, 9973]","[-0.17199999999999999, -0.088000000000000078, 9990]","[-0.16800000000000001, -0.076000000000000068, 10006]","[-0.16400000000000001, -0.06800000000000006, 10024]","[-0.16400000000000001, -0.060000000000000053, 10040]","[-0.16400000000000001, -0.060000000000000053, 10057]","[-0.16400000000000001, -0.060000000000000053, 10073]","[-0.16400000000000001, -0.05600000000000005, 10090]","[-0.16400000000000001, -0.05600000000000005, 10107]","[-0.16, -0.05600000000000005, 10123]","[-0.16, -0.048000000000000043, 10140]","[-0.16, -0.044000000000000039, 10156]","[-0.16, -0.040000000000000036, 10174]","[-0.16, -0.040000000000000036, 10190]","[-0.16, -0.040000000000000036, 10207]","[-0.16, -0.036000000000000032, 10224]","[-0.156, -0.028000000000000025, 10241]","[-0.156, -0.016000000000000014, 10257]","[-0.152, -0.0080000000000000071, 10274]","[-0.152, -0.0040000000000000036, 10291]","[-0.152, 0.0, 10307]","[-0.152, 0.0, 10324]","[-0.152, 0.0, 10341]","[-0.152, 0.012000000000000011, 10357]","[-0.152, 0.020000000000000018, 10374]","[-0.152, 0.028000000000000025, 10391]","[-0.152, 0.032000000000000028, 10407]","[-0.152, 0.032000000000000028, 10424]","[-0.152, 0.032000000000000028, 10441]","[-0.152, 0.032000000000000028, 10458]","[-0.152, 0.040000000000000036, 10473]","[-0.152, 0.048000000000000043, 10491]","[-0.152, 0.05600000000000005, 10507]","[-0.152, 0.060000000000000053, 10524]","[-0.152, 0.060000000000000053, 10540]","[-0.152, 0.063999999999999946, 10558]","[-0.152, 0.071999999999999953, 10574]","[-0.152, 0.075999999999999956, 10590]","[-0.14799999999999999, 0.083999999999999964, 10607]","[-0.14799999999999999, 0.091999999999999971, 10623]","[-0.14799999999999999, 0.095999999999999974, 10640]","[-0.14799999999999999, 0.095999999999999974, 10656]","[-0.14799999999999999, 0.095999999999999974, 10674]","[-0.14799999999999999, 0.095999999999999974, 10691]","[-0.14799999999999999, 0.10399999999999998, 10709]","[-0.14799999999999999, 0.10799999999999998, 10736]","[-0.14799999999999999, 0.11199999999999999, 10758]","[-0.14799999999999999, 0.11199999999999999, 10789]","[-0.14799999999999999, 0.11199999999999999, 10807]","[-0.14399999999999999, 0.11599999999999999, 10829]","[-0.14000000000000001, 0.124, 10856]","[-0.14000000000000001, 0.13200000000000001, 10874]","[-0.14000000000000001, 0.13200000000000001, 10895]","[-0.14000000000000001, 0.13200000000000001, 10921]","[-0.13200000000000001, 0.14400000000000002, 10941]","[-0.13200000000000001, 0.14800000000000002, 10962]","[-0.13200000000000001, 0.15200000000000002, 10988]","[-0.13200000000000001, 0.15200000000000002, 11007]","[-0.13200000000000001, 0.15200000000000002, 11029]","[-0.13200000000000001, 0.15200000000000002, 11055]","[-0.124, 0.16000000000000003, 11082]","[-0.124, 0.16400000000000003, 11107]","[-0.124, 0.16400000000000003, 11135]","[-0.124, 0.16400000000000003, 11158]","[-0.124, 0.17200000000000004, 11188]","[-0.124, 0.17600000000000005, 11216]","[-0.124, 0.17600000000000005, 11241]","[-0.12, 0.17600000000000005, 11268]","[-0.11600000000000001, 0.18000000000000005, 11291]","[-0.096000000000000002, 0.18400000000000005, 11358]","[-0.096000000000000002, 0.18799999999999994, 11388]","[-0.091999999999999998, 0.19199999999999995, 11415]","[-0.084000000000000005, 0.19199999999999995, 11441]","[-0.084000000000000005, 0.19199999999999995, 11468]","[-0.084000000000000005, 0.19599999999999995, 11492]","[-0.075999999999999998, 0.19999999999999996, 11521]","[-0.064000000000000001, 0.20799999999999996, 11548]","[-0.059999999999999998, 0.21199999999999997, 11574]","[-0.059999999999999998, 0.21199999999999997, 11601]","[-0.056000000000000001, 0.21199999999999997, 11625]","[-0.048000000000000001, 0.21599999999999997, 11655]","[-0.035999999999999997, 0.21999999999999997, 11682]","[-0.028000000000000001, 0.21999999999999997, 11708]","[-0.02, 0.21999999999999997, 11735]","[-0.016, 0.21999999999999997, 11757]","[-0.0080000000000000002, 0.21999999999999997, 11788]","[-0.0080000000000000002, 0.21999999999999997, 11814]","[-0.0040000000000000001, 0.21999999999999997, 11841]","[0.0, 0.21999999999999997, 11868]","[0.0040000000000000001, 0.21999999999999997, 11892]","[0.0040000000000000001, 0.21999999999999997, 11922]","[0.0040000000000000001, 0.21999999999999997, 11948]","[0.0040000000000000001, 0.21999999999999997, 11975]","[0.0080000000000000002, 0.21999999999999997, 12001]","[0.016, 0.21999999999999997, 12025]","[0.02, 0.21999999999999997, 12054]","[0.02, 0.21599999999999997, 12075]","[0.024, 0.21599999999999997, 12107]","[0.032000000000000001, 0.21599999999999997, 12135]","[0.035999999999999997, 0.21599999999999997, 12159]","[0.040000000000000001, 0.21599999999999997, 12188]","[0.040000000000000001, 0.21599999999999997, 12215]","[0.040000000000000001, 0.21599999999999997, 12241]","[0.048000000000000001, 0.21999999999999997, 12268]","[0.051999999999999998, 0.21999999999999997, 12292]","[0.051999999999999998, 0.21999999999999997, 12321]","[0.051999999999999998, 0.21999999999999997, 12343]","[0.051999999999999998, 0.21999999999999997, 12374]","[0.051999999999999998, 0.21999999999999997, 12401]","[0.056000000000000001, 0.21999999999999997, 12426]","[0.056000000000000001, 0.21599999999999997, 12455]","[0.056000000000000001, 0.20799999999999996, 12481]","[0.056000000000000001, 0.20799999999999996, 12508]","[0.059999999999999998, 0.20799999999999996, 12534]","[0.064000000000000001, 0.20399999999999996, 12558]","[0.068000000000000005, 0.19999999999999996, 12588]","[0.068000000000000005, 0.19599999999999995, 12609]","[0.068000000000000005, 0.19599999999999995, 12641]","[0.071999999999999995, 0.19599999999999995, 12667]","[0.075999999999999998, 0.18799999999999994, 12692]","[0.075999999999999998, 0.18000000000000005, 12721]","[0.075999999999999998, 0.18000000000000005, 12743]","[0.080000000000000002, 0.18000000000000005, 12774]","[0.080000000000000002, 0.17600000000000005, 12801]","[0.080000000000000002, 0.16400000000000003, 12826]","[0.080000000000000002, 0.16400000000000003, 12854]","[0.084000000000000005, 0.16000000000000003, 12876]","[0.087999999999999995, 0.16000000000000003, 12908]","[0.096000000000000002, 0.15200000000000002, 12934]","[0.10000000000000001, 0.14000000000000001, 12959]","[0.104, 0.13200000000000001, 12988]","[0.104, 0.13200000000000001, 13010]","[0.104, 0.13200000000000001, 13041]","[0.104, 0.124, 13067]","[0.104, 0.11199999999999999, 13093]","[0.104, 0.10399999999999998, 13120]","[0.104, 0.10399999999999998, 13142]","[0.104, 0.10399999999999998, 13174]","[0.108, 0.10399999999999998, 13201]","[0.108, 0.095999999999999974, 13226]","[0.108, 0.091999999999999971, 13254]","[0.108, 0.091999999999999971, 13276]","[0.112, 0.087999999999999967, 13308]","[0.11600000000000001, 0.071999999999999953, 13334]","[0.12, 0.060000000000000053, 13359]","[0.12, 0.05600000000000005, 13387]","[0.12, 0.05600000000000005, 13410]","[0.12, 0.048000000000000043, 13441]","[0.11600000000000001, 0.032000000000000028, 13468]","[0.11600000000000001, 0.028000000000000025, 13493]","[0.11600000000000001, 0.020000000000000018, 13574]","[0.11600000000000001, 0.012000000000000011, 13600]","[0.11600000000000001, 0.012000000000000011, 13626]","[0.11600000000000001, 0.012000000000000011, 13654]","[0.11600000000000001, 0.0040000000000000036, 13676]","[0.12, 0.0, 13708]","[0.12, 0.0, 13734]","[0.12, -0.0040000000000000036, 13760]","[0.12, -0.0080000000000000071, 13787]","[0.124, -0.024000000000000021, 13810]","[0.124, -0.032000000000000028, 13840]","[0.124, -0.032000000000000028, 13867]","[0.124, -0.032000000000000028, 13894]","[0.124, -0.032000000000000028, 13920]","[0.124, -0.036000000000000032, 13944]","[0.128, -0.040000000000000036, 13973]","[0.128, -0.044000000000000039, 14001]","[0.128, -0.044000000000000039, 14027]","[0.13200000000000001, -0.048000000000000043, 14054]","[0.13200000000000001, -0.05600000000000005, 14076]","[0.13200000000000001, -0.060000000000000053, 14107]","[0.13200000000000001, -0.064000000000000057, 14134]","[0.13200000000000001, -0.06800000000000006, 14160]","[0.13200000000000001, -0.076000000000000068, 14186]","[0.13200000000000001, -0.076000000000000068, 14210]","[0.13200000000000001, -0.076000000000000068, 14241]","[0.13200000000000001, -0.084000000000000075, 14267]","[0.13200000000000001, -0.096000000000000085, 14294]","[0.13200000000000001, -0.10400000000000009, 14320]","[0.13200000000000001, -0.10400000000000009, 14344]","[0.13200000000000001, -0.10400000000000009, 14374]","[0.13200000000000001, -0.1080000000000001, 14400]","[0.13200000000000001, -0.12799999999999989, 14427]","[0.13200000000000001, -0.1319999999999999, 14454]","[0.13200000000000001, -0.1319999999999999, 14477]","[0.13200000000000001, -0.1319999999999999, 14507]"
