"[-0.25600000000000001, -0.21999999999999997, 3983]","[-0.25600000000000001, -0.21999999999999997, 4000]","[-0.25600000000000001, -0.20799999999999996, 4015]","[-0.25600000000000001, -0.19999999999999996, 4038]","[-0.25600000000000001, -0.18399999999999994, 4049]","[-0.25600000000000001, -0.17599999999999993, 4066]","[-0.25600000000000001, -0.14799999999999991, 4082]","[-0.25600000000000001, -0.12400000000000011, 4100]","[-0.25600000000000001, -0.10000000000000009, 4116]","[-0.25600000000000001, -0.076000000000000068, 4133]","[-0.252, -0.036000000000000032, 4149]","[-0.248, -0.0080000000000000071, 4166]","[-0.248, 0.024000000000000021, 4183]","[-0.24399999999999999, 0.052000000000000046, 4199]","[-0.23599999999999999, 0.07999999999999996, 4221]","[-0.22800000000000001, 0.10799999999999998, 4233]","[-0.22800000000000001, 0.11599999999999999, 4250]","[-0.216, 0.14800000000000002, 4266]","[-0.20799999999999999, 0.16800000000000004, 4282]","[-0.20000000000000001, 0.18400000000000005, 4300]","[-0.192, 0.19999999999999996, 4315]","[-0.184, 0.21199999999999997, 4332]","[-0.17199999999999999, 0.22399999999999998, 4351]","[-0.14799999999999999, 0.24399999999999999, 4365]","[-0.124, 0.25600000000000001, 4382]","[-0.096000000000000002, 0.26400000000000001, 4400]","[-0.068000000000000005, 0.26800000000000002, 4416]","[-0.02, 0.27200000000000002, 4433]","[0.0080000000000000002, 0.27200000000000002, 4449]","[0.040000000000000001, 0.26400000000000001, 4466]","[0.064000000000000001, 0.248, 4482]","[0.104, 0.21999999999999997, 4500]","[0.128, 0.19599999999999995, 4516]","[0.152, 0.16800000000000004, 4533]","[0.17999999999999999, 0.128, 4550]","[0.19600000000000001, 0.095999999999999974, 4584]","[0.216, 0.016000000000000014, 4616]","[0.22800000000000001, -0.052000000000000046, 4650]","[0.23200000000000001, -0.10000000000000009, 4666]","[0.23200000000000001, -0.12400000000000011, 4682]","[0.23200000000000001, -0.15199999999999991, 4700]","[0.23200000000000001, -0.16399999999999992, 4725]","[0.22800000000000001, -0.17599999999999993, 4750]","[0.22800000000000001, -0.18799999999999994, 4766]","[0.22800000000000001, -0.19199999999999995, 4783]","[0.22800000000000001, -0.19599999999999995, 4800]","[0.224, -0.19999999999999996, 4816]","[0.224, -0.19999999999999996, 4833]","[0.224, -0.20399999999999996, 4850]","[0.224, -0.20399999999999996, 4883]","[0.224, -0.20399999999999996, 4900]","[0.224, -0.20399999999999996, 4917]","[0.224, -0.20399999999999996, 4934]","[0.224, -0.20399999999999996, 4967]","[0.224, -0.20399999999999996, 5000]","[0.224, -0.20799999999999996, 5017]","[0.224, -0.20799999999999996, 5050]","[0.224, -0.20799999999999996, 5083]","[0.224, -0.20799999999999996, 5116]","[0.224, -0.20799999999999996, 5150]","[0.224, -0.20799999999999996, 5183]","[0.224, -0.20799999999999996, 5216]","[0.224, -0.20799999999999996, 5250]"
"[-0.26400000000000001, -0.23599999999999999, 6001]","[-0.224, -0.22399999999999998, 6034]","[-0.192, -0.21999999999999997, 6050]","[-0.16, -0.21999999999999997, 6066]","[-0.112, -0.21999999999999997, 6083]","[-0.075999999999999998, -0.21999999999999997, 6100]","[-0.035999999999999997, -0.21999999999999997, 6117]","[0.0040000000000000001, -0.22399999999999998, 6134]","[0.040000000000000001, -0.22399999999999998, 6150]","[0.096000000000000002, -0.22399999999999998, 6167]","[0.124, -0.22399999999999998, 6183]","[0.14399999999999999, -0.22399999999999998, 6200]","[0.16400000000000001, -0.22399999999999998, 6217]","[0.17999999999999999, -0.22399999999999998, 6242]","[0.19600000000000001, -0.22399999999999998, 6267]","[0.20399999999999999, -0.22399999999999998, 6283]","[0.20399999999999999, -0.22399999999999998, 6301]","[0.20799999999999999, -0.22399999999999998, 6317]","[0.20799999999999999, -0.22399999999999998, 6334]","[0.21199999999999999, -0.22399999999999998, 6351]","[0.21199999999999999, -0.22399999999999998, 6367]","[0.21199999999999999, -0.22399999999999998, 6383]","[0.21199999999999999, -0.22399999999999998, 6401]","[0.21199999999999999, -0.22399999999999998, 6417]","[0.21199999999999999, -0.22399999999999998, 6434]","[0.21199999999999999, -0.22399999999999998, 6451]","[0.216, -0.22399999999999998, 6467]","[0.22, -0.22399999999999998, 6484]","[0.22, -0.22399999999999998, 6501]","[0.224, -0.22399999999999998, 6517]","[0.224, -0.22399999999999998, 6534]","[0.224, -0.22399999999999998, 6551]","[0.224, -0.22399999999999998, 6567]","[0.224, -0.22399999999999998, 6584]"
"[-0.112, 0.25600000000000001, 12570]","[-0.108, 0.25600000000000001, 12604]","[-0.108, 0.25600000000000001, 12620]","[-0.108, 0.25600000000000001, 12637]","[-0.108, 0.25600000000000001, 12654]","[-0.104, 0.252, 12670]","[-0.096000000000000002, 0.248, 12687]","[-0.084000000000000005, 0.24399999999999999, 12703]","[-0.080000000000000002, 0.23599999999999999, 12720]","[-0.071999999999999995, 0.23199999999999998, 12737]","[-0.064000000000000001, 0.22799999999999998, 12754]","[-0.051999999999999998, 0.21199999999999997, 12770]","[-0.043999999999999997, 0.20399999999999996, 12787]","[-0.032000000000000001, 0.19599999999999995, 12804]","[-0.028000000000000001, 0.18400000000000005, 12820]","[-0.016, 0.17200000000000004, 12837]","[-0.0080000000000000002, 0.16000000000000003, 12853]","[0.0, 0.14800000000000002, 12871]","[0.0040000000000000001, 0.13600000000000001, 12887]","[0.0080000000000000002, 0.128, 12904]","[0.012, 0.11199999999999999, 12921]","[0.016, 0.099999999999999978, 12937]","[0.016, 0.091999999999999971, 12953]","[0.02, 0.083999999999999964, 12970]","[0.02, 0.067999999999999949, 12987]","[0.02, 0.060000000000000053, 13003]","[0.02, 0.052000000000000046, 13021]","[0.02, 0.044000000000000039, 13037]","[0.02, 0.036000000000000032, 13054]","[0.02, 0.032000000000000028, 13070]","[0.02, 0.020000000000000018, 13087]","[0.02, 0.016000000000000014, 13103]","[0.016, 0.0040000000000000036, 13120]","[0.012, -0.0040000000000000036, 13141]","[0.0080000000000000002, -0.012000000000000011, 13171]","[0.0040000000000000001, -0.024000000000000021, 13203]","[0.0, -0.036000000000000032, 13220]","[-0.0040000000000000001, -0.040000000000000036, 13237]","[-0.0080000000000000002, -0.044000000000000039, 13254]","[-0.012, -0.048000000000000043, 13270]","[-0.016, -0.052000000000000046, 13287]","[-0.024, -0.060000000000000053, 13310]","[-0.035999999999999997, -0.06800000000000006, 13337]","[-0.056000000000000001, -0.080000000000000071, 13371]","[-0.064000000000000001, -0.084000000000000075, 13404]","[-0.084000000000000005, -0.096000000000000085, 13438]","[-0.10000000000000001, -0.10000000000000009, 13454]","[-0.108, -0.10400000000000009, 13471]","[-0.11600000000000001, -0.1120000000000001, 13492]","[-0.128, -0.12000000000000011, 13521]","[-0.14000000000000001, -0.12799999999999989, 13553]","[-0.152, -0.1359999999999999, 13587]","[-0.16400000000000001, -0.14799999999999991, 13604]","[-0.17199999999999999, -0.15199999999999991, 13621]","[-0.17999999999999999, -0.15999999999999992, 13654]","[-0.19600000000000001, -0.17599999999999993, 13688]","[-0.20399999999999999, -0.18799999999999994, 13722]","[-0.21199999999999999, -0.19999999999999996, 13754]","[-0.22, -0.20799999999999996, 13788]","[-0.22800000000000001, -0.21999999999999997, 13821]","[-0.23200000000000001, -0.23199999999999998, 13854]","[-0.23599999999999999, -0.23999999999999999, 13888]","[-0.23599999999999999, -0.24399999999999999, 13921]","[-0.23999999999999999, -0.248, 13954]","[-0.23999999999999999, -0.252, 13997]","[-0.23999999999999999, -0.252, 14020]","[-0.23999999999999999, -0.252, 14054]"
