"[0.20399999999999999, -0.05600000000000005, 10019]","[0.20399999999999999, -0.05600000000000005, 10035]","[0.20399999999999999, -0.05600000000000005, 10053]"
"[0.20000000000000001, -0.060000000000000053, 10103]","[0.20000000000000001, -0.060000000000000053, 10136]","[0.20000000000000001, -0.060000000000000053, 10153]","[0.20000000000000001, -0.060000000000000053, 10169]","[0.20000000000000001, -0.060000000000000053, 10186]","[0.20000000000000001, -0.060000000000000053, 10203]","[0.20000000000000001, -0.060000000000000053, 10219]","[0.20000000000000001, -0.060000000000000053, 10236]","[0.20000000000000001, -0.060000000000000053, 10253]","[0.20000000000000001, -0.060000000000000053, 10270]","[0.20000000000000001, -0.060000000000000053, 10286]","[0.20000000000000001, -0.060000000000000053, 10302]","[0.20000000000000001, -0.060000000000000053, 10319]","[0.20000000000000001, -0.060000000000000053, 10335]","[0.20000000000000001, -0.060000000000000053, 10353]","[0.20000000000000001, -0.060000000000000053, 10369]","[0.20000000000000001, -0.060000000000000053, 10386]","[0.20000000000000001, -0.060000000000000053, 10402]","[0.20000000000000001, -0.060000000000000053, 10420]","[0.20000000000000001, -0.060000000000000053, 10436]","[0.20000000000000001, -0.060000000000000053, 10452]","[0.20000000000000001, -0.060000000000000053, 10469]","[0.20000000000000001, -0.060000000000000053, 10486]","[0.20000000000000001, -0.060000000000000053, 10502]","[0.20000000000000001, -0.060000000000000053, 10519]","[0.192, -0.06800000000000006, 10536]","[0.192, -0.06800000000000006, 10552]","[0.192, -0.06800000000000006, 10570]","[0.188, -0.06800000000000006, 10586]","[0.188, -0.06800000000000006, 10603]","[0.188, -0.06800000000000006, 10620]","[0.188, -0.06800000000000006, 10636]","[0.188, -0.06800000000000006, 10653]","[0.188, -0.06800000000000006, 10670]","[0.188, -0.06800000000000006, 10686]","[0.188, -0.072000000000000064, 10703]","[0.188, -0.072000000000000064, 10719]","[0.188, -0.072000000000000064, 10736]","[0.188, -0.072000000000000064, 10753]","[0.188, -0.072000000000000064, 10770]","[0.188, -0.072000000000000064, 10786]","[0.188, -0.072000000000000064, 10803]","[0.188, -0.072000000000000064, 10820]","[0.188, -0.072000000000000064, 10853]","[0.188, -0.072000000000000064, 10870]","[0.188, -0.072000000000000064, 10886]","[0.188, -0.072000000000000064, 10902]","[0.188, -0.072000000000000064, 10920]","[0.188, -0.072000000000000064, 10937]","[0.188, -0.072000000000000064, 10969]","[0.188, -0.072000000000000064, 11002]","[0.188, -0.072000000000000064, 11036]","[0.188, -0.064000000000000057, 11070]","[0.184, -0.052000000000000046, 11103]","[0.17599999999999999, -0.036000000000000032, 11136]","[0.16800000000000001, -0.028000000000000025, 11170]","[0.16400000000000001, -0.020000000000000018, 11203]","[0.16, 0.0, 11237]","[0.152, 0.020000000000000018, 11270]","[0.14399999999999999, 0.032000000000000028, 11304]","[0.13600000000000001, 0.044000000000000039, 11336]","[0.128, 0.063999999999999946, 11370]","[0.12, 0.083999999999999964, 11403]","[0.112, 0.091999999999999971, 11436]","[0.104, 0.095999999999999974, 11470]","[0.096000000000000002, 0.10799999999999998, 11503]","[0.084000000000000005, 0.12, 11537]","[0.064000000000000001, 0.13200000000000001, 11570]","[0.056000000000000001, 0.13600000000000001, 11603]","[0.048000000000000001, 0.14000000000000001, 11637]","[0.048000000000000001, 0.14000000000000001, 11670]","[0.035999999999999997, 0.14000000000000001, 11703]","[0.028000000000000001, 0.14400000000000002, 11736]","[0.02, 0.14400000000000002, 11771]","[0.0080000000000000002, 0.14000000000000001, 11803]","[-0.012, 0.13200000000000001, 11837]","[-0.024, 0.128, 11870]","[-0.032000000000000001, 0.124, 11904]","[-0.043999999999999997, 0.11599999999999999, 11937]","[-0.056000000000000001, 0.10799999999999998, 11971]","[-0.068000000000000005, 0.091999999999999971, 12020]","[-0.071999999999999995, 0.083999999999999964, 12054]","[-0.087999999999999995, 0.067999999999999949, 12087]","[-0.096000000000000002, 0.052000000000000046, 12120]","[-0.104, 0.032000000000000028, 12153]","[-0.112, 0.0080000000000000071, 12187]","[-0.11600000000000001, -0.012000000000000011, 12220]","[-0.11600000000000001, -0.024000000000000021, 12254]","[-0.11600000000000001, -0.048000000000000043, 12287]","[-0.11600000000000001, -0.060000000000000053, 12321]","[-0.11600000000000001, -0.072000000000000064, 12354]","[-0.112, -0.080000000000000071, 12387]","[-0.108, -0.092000000000000082, 12421]","[-0.104, -0.10400000000000009, 12453]","[-0.10000000000000001, -0.1120000000000001, 12487]","[-0.10000000000000001, -0.1160000000000001, 12521]","[-0.091999999999999998, -0.12799999999999989, 12554]","[-0.087999999999999995, -0.1359999999999999, 12587]","[-0.084000000000000005, -0.14399999999999991, 12621]","[-0.084000000000000005, -0.14399999999999991, 12654]","[-0.080000000000000002, -0.14799999999999991, 12687]","[-0.080000000000000002, -0.15199999999999991, 12721]","[-0.075999999999999998, -0.15599999999999992, 12754]","[-0.075999999999999998, -0.15599999999999992, 12787]","[-0.068000000000000005, -0.15999999999999992, 12820]","[-0.064000000000000001, -0.16799999999999993, 12854]","[-0.056000000000000001, -0.17599999999999993, 12888]","[-0.051999999999999998, -0.17599999999999993, 12920]","[-0.035999999999999997, -0.18399999999999994, 12954]","[-0.02, -0.18799999999999994, 12986]","[-0.0080000000000000002, -0.19599999999999995, 13021]","[0.0, -0.19999999999999996, 13053]","[0.02, -0.20399999999999996, 13087]","[0.028000000000000001, -0.20399999999999996, 13121]","[0.032000000000000001, -0.20799999999999996, 13154]","[0.035999999999999997, -0.20799999999999996, 13187]","[0.043999999999999997, -0.20799999999999996, 13221]","[0.068000000000000005, -0.20399999999999996, 13254]","[0.075999999999999998, -0.19599999999999995, 13288]","[0.080000000000000002, -0.19199999999999995, 13321]","[0.084000000000000005, -0.17999999999999994, 13354]","[0.096000000000000002, -0.15599999999999992, 13387]","[0.096000000000000002, -0.14399999999999991, 13420]","[0.096000000000000002, -0.14399999999999991, 13454]","[0.096000000000000002, -0.1359999999999999, 13487]","[0.096000000000000002, -0.12400000000000011, 13520]","[0.096000000000000002, -0.1120000000000001, 13555]","[0.096000000000000002, -0.1120000000000001, 13588]","[0.087999999999999995, -0.1080000000000001, 13621]","[0.084000000000000005, -0.10400000000000009, 13654]","[0.075999999999999998, -0.096000000000000085, 13688]","[0.068000000000000005, -0.092000000000000082, 13721]","[0.059999999999999998, -0.088000000000000078, 13755]","[0.056000000000000001, -0.080000000000000071, 13788]","[0.043999999999999997, -0.072000000000000064, 13822]","[0.032000000000000001, -0.064000000000000057, 13854]","[0.028000000000000001, -0.060000000000000053, 13888]","[0.02, -0.05600000000000005, 13921]","[0.016, -0.052000000000000046, 13954]","[0.0080000000000000002, -0.048000000000000043, 13988]","[-0.0040000000000000001, -0.048000000000000043, 14021]","[-0.012, -0.048000000000000043, 14055]","[-0.024, -0.048000000000000043, 14088]","[-0.032000000000000001, -0.048000000000000043, 14122]","[-0.043999999999999997, -0.052000000000000046, 14155]","[-0.051999999999999998, -0.05600000000000005, 14187]","[-0.059999999999999998, -0.060000000000000053, 14221]","[-0.064000000000000001, -0.060000000000000053, 14254]","[-0.064000000000000001, -0.060000000000000053, 14287]","[-0.068000000000000005, -0.060000000000000053, 14321]","[-0.071999999999999995, -0.064000000000000057, 14354]","[-0.071999999999999995, -0.064000000000000057, 14388]","[-0.071999999999999995, -0.064000000000000057, 14422]","[-0.071999999999999995, -0.064000000000000057, 14455]","[-0.071999999999999995, -0.064000000000000057, 14488]","[-0.071999999999999995, -0.064000000000000057, 14522]","[-0.071999999999999995, -0.064000000000000057, 14555]","[-0.071999999999999995, -0.064000000000000057, 14588]","[-0.071999999999999995, -0.064000000000000057, 14622]","[-0.071999999999999995, -0.064000000000000057, 14655]","[-0.071999999999999995, -0.064000000000000057, 14688]","[-0.071999999999999995, -0.064000000000000057, 14755]","[-0.071999999999999995, -0.064000000000000057, 14789]","[-0.071999999999999995, -0.064000000000000057, 14822]","[-0.071999999999999995, -0.064000000000000057, 14855]","[-0.071999999999999995, -0.064000000000000057, 14889]","[-0.071999999999999995, -0.064000000000000057, 14921]","[-0.075999999999999998, -0.064000000000000057, 14955]","[-0.075999999999999998, -0.064000000000000057, 14989]","[-0.080000000000000002, -0.06800000000000006, 15021]","[-0.087999999999999995, -0.072000000000000064, 15055]","[-0.087999999999999995, -0.072000000000000064, 15088]","[-0.091999999999999998, -0.072000000000000064, 15122]","[-0.096000000000000002, -0.072000000000000064, 15155]","[-0.10000000000000001, -0.076000000000000068, 15189]","[-0.10000000000000001, -0.076000000000000068, 15221]","[-0.10000000000000001, -0.076000000000000068, 15255]","[-0.10000000000000001, -0.076000000000000068, 15288]","[-0.10000000000000001, -0.076000000000000068, 15322]","[-0.10000000000000001, -0.076000000000000068, 15356]","[-0.10000000000000001, -0.076000000000000068, 15389]","[-0.10000000000000001, -0.076000000000000068, 15422]","[-0.10000000000000001, -0.076000000000000068, 15455]","[-0.10000000000000001, -0.076000000000000068, 15489]","[-0.10000000000000001, -0.076000000000000068, 15522]","[-0.10000000000000001, -0.076000000000000068, 15556]","[-0.10000000000000001, -0.076000000000000068, 15588]","[-0.10000000000000001, -0.076000000000000068, 15622]","[-0.10000000000000001, -0.076000000000000068, 15655]","[-0.10000000000000001, -0.076000000000000068, 15688]","[-0.10000000000000001, -0.076000000000000068, 15722]","[-0.10000000000000001, -0.076000000000000068, 15755]","[-0.096000000000000002, -0.076000000000000068, 15789]"
"[0.032000000000000001, -0.19999999999999996, 16756]","[0.032000000000000001, -0.19999999999999996, 16823]","[0.024, -0.19999999999999996, 16840]","[0.024, -0.19999999999999996, 16856]","[0.024, -0.19999999999999996, 16873]","[0.024, -0.19999999999999996, 16889]","[0.024, -0.19999999999999996, 16906]","[0.024, -0.19999999999999996, 16922]","[0.024, -0.19999999999999996, 16939]","[0.02, -0.19999999999999996, 16955]","[0.02, -0.19999999999999996, 16972]","[0.02, -0.19999999999999996, 16989]","[0.02, -0.19999999999999996, 17006]","[0.02, -0.19999999999999996, 17022]","[0.016, -0.19999999999999996, 17039]","[0.016, -0.19999999999999996, 17055]","[0.0080000000000000002, -0.20799999999999996, 17072]","[0.0040000000000000001, -0.21199999999999997, 17089]","[0.0, -0.21599999999999997, 17106]","[-0.0040000000000000001, -0.21599999999999997, 17122]","[-0.0040000000000000001, -0.21599999999999997, 17140]","[-0.0040000000000000001, -0.21599999999999997, 17156]","[-0.0080000000000000002, -0.21999999999999997, 17173]","[-0.012, -0.22399999999999998, 17189]","[-0.024, -0.22799999999999998, 17206]","[-0.028000000000000001, -0.23199999999999998, 17222]","[-0.028000000000000001, -0.23599999999999999, 17239]","[-0.032000000000000001, -0.23999999999999999, 17256]","[-0.032000000000000001, -0.23999999999999999, 17273]","[-0.035999999999999997, -0.24399999999999999, 17290]","[-0.035999999999999997, -0.248, 17306]","[-0.035999999999999997, -0.25600000000000001, 17322]","[-0.040000000000000001, -0.26000000000000001, 17339]","[-0.040000000000000001, -0.26400000000000001, 17356]","[-0.040000000000000001, -0.26400000000000001, 17373]","[-0.040000000000000001, -0.26400000000000001, 17390]","[-0.040000000000000001, -0.26800000000000002, 17406]","[-0.040000000000000001, -0.27200000000000002, 17422]","[-0.035999999999999997, -0.28000000000000003, 17439]","[-0.032000000000000001, -0.28400000000000003, 17456]","[-0.032000000000000001, -0.28800000000000003, 17473]","[-0.032000000000000001, -0.28800000000000003, 17489]","[-0.032000000000000001, -0.28800000000000003, 17523]","[-0.028000000000000001, -0.29200000000000004, 17556]","[-0.02, -0.30000000000000004, 17573]","[-0.02, -0.30400000000000005, 17589]","[-0.02, -0.30400000000000005, 17606]","[-0.016, -0.30400000000000005, 17623]","[-0.016, -0.30400000000000005, 17657]","[-0.016, -0.30400000000000005, 17689]","[-0.012, -0.30400000000000005, 17722]","[-0.0080000000000000002, -0.30800000000000005, 17757]","[-0.0040000000000000001, -0.30800000000000005, 17789]","[-0.0040000000000000001, -0.30800000000000005, 17823]","[0.0, -0.30800000000000005, 17856]","[0.0, -0.30800000000000005, 17890]","[0.0, -0.30800000000000005, 17924]","[0.0, -0.30800000000000005, 17956]","[0.0, -0.30800000000000005, 17989]","[0.0, -0.30800000000000005, 18023]","[0.0, -0.30800000000000005, 18056]"
