"[0.28000000000000003, 0.052000000000000046, 3101]","[0.28000000000000003, 0.05600000000000005, 3117]","[0.28000000000000003, 0.05600000000000005, 3134]","[0.28000000000000003, 0.05600000000000005, 3151]","[0.28000000000000003, 0.05600000000000005, 3167]","[0.28000000000000003, 0.05600000000000005, 3185]","[0.28000000000000003, 0.05600000000000005, 3201]","[0.28000000000000003, 0.05600000000000005, 3218]","[0.28000000000000003, 0.05600000000000005, 3235]","[0.28000000000000003, 0.05600000000000005, 3251]","[0.28000000000000003, 0.05600000000000005, 3268]","[0.28000000000000003, 0.05600000000000005, 3285]","[0.28000000000000003, 0.05600000000000005, 3301]","[0.28000000000000003, 0.05600000000000005, 3318]","[0.28000000000000003, 0.05600000000000005, 3335]","[0.28000000000000003, 0.05600000000000005, 3351]","[0.28000000000000003, 0.05600000000000005, 3368]","[0.28000000000000003, 0.05600000000000005, 3385]","[0.28000000000000003, 0.05600000000000005, 3402]","[0.28000000000000003, 0.05600000000000005, 3418]","[0.28000000000000003, 0.05600000000000005, 3435]","[0.27600000000000002, 0.052000000000000046, 3451]","[0.27600000000000002, 0.052000000000000046, 3468]","[0.27200000000000002, 0.048000000000000043, 3485]","[0.26400000000000001, 0.048000000000000043, 3501]","[0.252, 0.044000000000000039, 3518]","[0.22800000000000001, 0.036000000000000032, 3535]","[0.20799999999999999, 0.028000000000000025, 3551]","[0.192, 0.020000000000000018, 3567]","[0.17199999999999999, 0.016000000000000014, 3585]","[0.14799999999999999, 0.0080000000000000071, 3601]","[0.13600000000000001, 0.0080000000000000071, 3617]","[0.13200000000000001, 0.0080000000000000071, 3635]","[0.13200000000000001, 0.0080000000000000071, 3652]","[0.13200000000000001, 0.0080000000000000071, 3668]","[0.13200000000000001, 0.0080000000000000071, 3685]","[0.13200000000000001, 0.0080000000000000071, 3701]","[0.13200000000000001, 0.0080000000000000071, 3717]","[0.13200000000000001, 0.0080000000000000071, 3734]","[0.13200000000000001, 0.0080000000000000071, 3751]","[0.13200000000000001, 0.0080000000000000071, 3768]","[0.13200000000000001, 0.0080000000000000071, 3785]","[0.13200000000000001, 0.012000000000000011, 3802]","[0.128, 0.020000000000000018, 3820]","[0.124, 0.028000000000000025, 3847]","[0.112, 0.048000000000000043, 3869]","[0.104, 0.063999999999999946, 3886]","[0.10000000000000001, 0.067999999999999949, 3914]","[0.087999999999999995, 0.07999999999999996, 3935]","[0.080000000000000002, 0.091999999999999971, 3953]","[0.071999999999999995, 0.095999999999999974, 3980]","[0.059999999999999998, 0.10399999999999998, 4002]","[0.048000000000000001, 0.10799999999999998, 4034]","[0.028000000000000001, 0.10799999999999998, 4052]","[0.012, 0.10799999999999998, 4073]","[0.0040000000000000001, 0.10399999999999998, 4100]","[-0.0080000000000000002, 0.095999999999999974, 4118]","[-0.016, 0.091999999999999971, 4140]","[-0.028000000000000001, 0.07999999999999996, 4167]","[-0.043999999999999997, 0.05600000000000005, 4193]","[-0.051999999999999998, 0.036000000000000032, 4219]","[-0.059999999999999998, 0.016000000000000014, 4247]","[-0.064000000000000001, 0.0, 4269]","[-0.071999999999999995, -0.024000000000000021, 4299]","[-0.075999999999999998, -0.064000000000000057, 4319]","[-0.075999999999999998, -0.080000000000000071, 4339]","[-0.071999999999999995, -0.12799999999999989, 4385]","[-0.059999999999999998, -0.15599999999999992, 4419]","[-0.040000000000000001, -0.18799999999999994, 4447]","[-0.024, -0.20399999999999996, 4468]","[-0.0080000000000000002, -0.22799999999999998, 4500]","[0.024, -0.26000000000000001, 4526]","[0.040000000000000001, -0.26800000000000002, 4552]","[0.043999999999999997, -0.27200000000000002, 4580]","[0.043999999999999997, -0.27200000000000002, 4602]","[0.043999999999999997, -0.27200000000000002, 4634]","[0.043999999999999997, -0.27200000000000002, 4660]","[0.043999999999999997, -0.27200000000000002, 4686]","[0.043999999999999997, -0.27200000000000002, 4713]","[0.043999999999999997, -0.27200000000000002, 4735]","[0.043999999999999997, -0.27200000000000002, 4786]","[0.043999999999999997, -0.27200000000000002, 4833]","[0.016, -0.28800000000000003, 4860]","[-0.012, -0.31200000000000006, 4886]","[-0.02, -0.32400000000000007, 4913]","[-0.024, -0.32800000000000007, 4935]"
"[-0.071999999999999995, -0.092000000000000082, 5499]","[-0.071999999999999995, -0.092000000000000082, 5536]","[-0.071999999999999995, -0.092000000000000082, 5553]","[-0.071999999999999995, -0.092000000000000082, 5570]","[-0.071999999999999995, -0.092000000000000082, 5587]","[-0.071999999999999995, -0.092000000000000082, 5603]","[-0.080000000000000002, -0.092000000000000082, 5620]","[-0.080000000000000002, -0.092000000000000082, 5637]","[-0.080000000000000002, -0.096000000000000085, 5653]","[-0.084000000000000005, -0.10000000000000009, 5670]","[-0.087999999999999995, -0.1120000000000001, 5687]","[-0.096000000000000002, -0.1319999999999999, 5703]","[-0.108, -0.15599999999999992, 5720]","[-0.12, -0.17999999999999994, 5737]","[-0.124, -0.18399999999999994, 5754]","[-0.124, -0.18399999999999994, 5770]"
"[0.16, -0.0080000000000000071, 7170]","[0.16, 0.0, 7219]","[0.16, 0.0040000000000000036, 7231]","[0.156, 0.0040000000000000036, 7244]","[0.156, 0.0040000000000000036, 7258]","[0.152, 0.0040000000000000036, 7271]","[0.152, 0.0080000000000000071, 7287]","[0.152, 0.0080000000000000071, 7304]","[0.152, 0.0080000000000000071, 7320]","[0.14799999999999999, 0.0080000000000000071, 7338]","[0.14799999999999999, 0.0080000000000000071, 7355]","[0.14799999999999999, 0.0040000000000000036, 7370]","[0.14399999999999999, 0.0040000000000000036, 7387]","[0.14399999999999999, -0.0040000000000000036, 7404]","[0.14000000000000001, -0.012000000000000011, 7420]","[0.13200000000000001, -0.048000000000000043, 7437]","[0.128, -0.076000000000000068, 7454]","[0.124, -0.10000000000000009, 7470]","[0.124, -0.1160000000000001, 7488]","[0.12, -0.12400000000000011, 7504]","[0.12, -0.12000000000000011, 7521]"
