"[-0.316, 0.11199999999999999, 12790]","[-0.316, 0.11199999999999999, 12807]","[-0.312, 0.11199999999999999, 12824]","[-0.312, 0.11199999999999999, 12841]","[-0.312, 0.11599999999999999, 12857]","[-0.312, 0.11599999999999999, 12874]","[-0.312, 0.11599999999999999, 12891]","[-0.312, 0.11599999999999999, 12908]","[-0.312, 0.11599999999999999, 12924]","[-0.312, 0.12, 12941]","[-0.312, 0.124, 12957]","[-0.308, 0.13200000000000001, 12974]","[-0.29999999999999999, 0.14000000000000001, 12991]","[-0.29199999999999998, 0.14800000000000002, 13008]","[-0.28799999999999998, 0.15200000000000002, 13024]","[-0.27600000000000002, 0.15600000000000003, 13041]","[-0.26800000000000002, 0.16000000000000003, 13057]","[-0.26000000000000001, 0.16400000000000003, 13074]","[-0.252, 0.16400000000000003, 13091]","[-0.24399999999999999, 0.16800000000000004, 13108]","[-0.23599999999999999, 0.16800000000000004, 13124]","[-0.22800000000000001, 0.16800000000000004, 13141]","[-0.22, 0.16800000000000004, 13158]","[-0.20799999999999999, 0.16800000000000004, 13174]","[-0.20399999999999999, 0.16800000000000004, 13191]","[-0.19600000000000001, 0.16800000000000004, 13207]","[-0.188, 0.16400000000000003, 13225]","[-0.17999999999999999, 0.15200000000000002, 13241]","[-0.17999999999999999, 0.14800000000000002, 13258]","[-0.17199999999999999, 0.14000000000000001, 13275]","[-0.17199999999999999, 0.13200000000000001, 13291]","[-0.17199999999999999, 0.124, 13308]","[-0.17199999999999999, 0.10799999999999998, 13324]","[-0.17199999999999999, 0.099999999999999978, 13342]","[-0.17199999999999999, 0.083999999999999964, 13359]","[-0.17199999999999999, 0.071999999999999953, 13375]","[-0.17199999999999999, 0.052000000000000046, 13392]","[-0.17199999999999999, 0.040000000000000036, 13417]","[-0.17199999999999999, 0.032000000000000028, 13434]","[-0.17199999999999999, 0.024000000000000021, 13449]","[-0.17199999999999999, 0.016000000000000014, 13467]","[-0.17199999999999999, 0.0040000000000000036, 13483]","[-0.17199999999999999, -0.0080000000000000071, 13501]","[-0.17199999999999999, -0.020000000000000018, 13525]","[-0.17199999999999999, -0.028000000000000025, 13541]","[-0.17199999999999999, -0.032000000000000028, 13557]","[-0.17199999999999999, -0.036000000000000032, 13574]","[-0.16800000000000001, -0.044000000000000039, 13592]","[-0.16800000000000001, -0.052000000000000046, 13608]","[-0.16800000000000001, -0.064000000000000057, 13625]","[-0.16800000000000001, -0.06800000000000006, 13641]","[-0.16800000000000001, -0.076000000000000068, 13658]","[-0.16800000000000001, -0.080000000000000071, 13675]","[-0.16800000000000001, -0.088000000000000078, 13700]","[-0.16800000000000001, -0.096000000000000085, 13718]","[-0.16800000000000001, -0.096000000000000085, 13742]","[-0.16400000000000001, -0.10000000000000009, 13767]","[-0.16400000000000001, -0.10400000000000009, 13792]","[-0.16400000000000001, -0.1080000000000001, 13817]","[-0.16400000000000001, -0.1120000000000001, 13842]","[-0.16400000000000001, -0.1120000000000001, 13867]","[-0.16400000000000001, -0.1120000000000001, 13892]","[-0.16400000000000001, -0.1120000000000001, 13917]","[-0.16400000000000001, -0.1120000000000001, 13941]"
"[-0.14799999999999999, 0.083999999999999964, 14760]","[-0.14799999999999999, 0.091999999999999971, 14793]","[-0.14799999999999999, 0.091999999999999971, 14809]","[-0.14799999999999999, 0.091999999999999971, 14826]","[-0.14399999999999999, 0.091999999999999971, 14843]","[-0.14000000000000001, 0.091999999999999971, 14860]","[-0.13200000000000001, 0.091999999999999971, 14876]","[-0.124, 0.095999999999999974, 14893]","[-0.104, 0.099999999999999978, 14909]","[-0.087999999999999995, 0.10399999999999998, 14926]","[-0.075999999999999998, 0.10799999999999998, 14943]","[-0.064000000000000001, 0.10799999999999998, 14960]","[-0.043999999999999997, 0.11199999999999999, 14977]","[-0.035999999999999997, 0.11599999999999999, 14992]","[-0.024, 0.11599999999999999, 15010]","[-0.012, 0.12, 15026]","[-0.0040000000000000001, 0.12, 15043]","[0.0080000000000000002, 0.124, 15059]","[0.016, 0.124, 15076]","[0.024, 0.124, 15093]","[0.032000000000000001, 0.124, 15109]","[0.043999999999999997, 0.124, 15127]","[0.051999999999999998, 0.124, 15143]","[0.059999999999999998, 0.124, 15160]","[0.064000000000000001, 0.124, 15176]","[0.071999999999999995, 0.124, 15193]","[0.084000000000000005, 0.124, 15209]","[0.096000000000000002, 0.12, 15226]","[0.112, 0.12, 15242]","[0.11600000000000001, 0.11599999999999999, 15259]","[0.124, 0.11599999999999999, 15276]","[0.13200000000000001, 0.11199999999999999, 15293]","[0.13600000000000001, 0.11199999999999999, 15310]","[0.14000000000000001, 0.11199999999999999, 15326]","[0.14799999999999999, 0.10799999999999998, 15343]","[0.156, 0.10399999999999998, 15359]","[0.16, 0.099999999999999978, 15376]","[0.16800000000000001, 0.099999999999999978, 15392]","[0.17599999999999999, 0.095999999999999974, 15409]","[0.17999999999999999, 0.095999999999999974, 15427]","[0.184, 0.091999999999999971, 15443]","[0.188, 0.087999999999999967, 15459]","[0.192, 0.083999999999999964, 15477]","[0.20000000000000001, 0.075999999999999956, 15493]","[0.20000000000000001, 0.071999999999999953, 15509]","[0.20399999999999999, 0.067999999999999949, 15527]","[0.20799999999999999, 0.063999999999999946, 15543]","[0.21199999999999999, 0.060000000000000053, 15567]","[0.216, 0.052000000000000046, 15583]","[0.216, 0.052000000000000046, 15600]","[0.216, 0.048000000000000043, 15617]","[0.22, 0.040000000000000036, 15643]","[0.22, 0.032000000000000028, 15667]","[0.22, 0.028000000000000025, 15684]","[0.224, 0.024000000000000021, 15701]","[0.224, 0.020000000000000018, 15726]","[0.224, 0.016000000000000014, 15750]","[0.224, 0.016000000000000014, 15768]","[0.224, 0.016000000000000014, 15793]","[0.224, 0.016000000000000014, 15817]"
"[-0.048000000000000001, 0.095999999999999974, 16927]","[-0.043999999999999997, 0.099999999999999978, 16968]","[-0.043999999999999997, 0.099999999999999978, 16977]","[-0.043999999999999997, 0.099999999999999978, 16994]","[-0.043999999999999997, 0.099999999999999978, 17011]","[-0.043999999999999997, 0.095999999999999974, 17027]","[-0.043999999999999997, 0.083999999999999964, 17044]","[-0.043999999999999997, 0.071999999999999953, 17061]","[-0.043999999999999997, 0.048000000000000043, 17077]","[-0.043999999999999997, 0.036000000000000032, 17094]","[-0.043999999999999997, 0.020000000000000018, 17110]","[-0.043999999999999997, 0.0080000000000000071, 17128]","[-0.043999999999999997, -0.012000000000000011, 17145]","[-0.043999999999999997, -0.020000000000000018, 17160]","[-0.040000000000000001, -0.032000000000000028, 17177]","[-0.040000000000000001, -0.044000000000000039, 17194]","[-0.040000000000000001, -0.060000000000000053, 17211]","[-0.035999999999999997, -0.06800000000000006, 17227]","[-0.035999999999999997, -0.080000000000000071, 17244]","[-0.035999999999999997, -0.088000000000000078, 17260]","[-0.032000000000000001, -0.096000000000000085, 17278]","[-0.028000000000000001, -0.1080000000000001, 17295]","[-0.024, -0.1160000000000001, 17311]","[-0.02, -0.12400000000000011, 17327]","[-0.016, -0.12799999999999989, 17344]","[-0.012, -0.1359999999999999, 17361]","[-0.0040000000000000001, -0.14399999999999991, 17377]","[0.0, -0.14799999999999991, 17394]","[0.0080000000000000002, -0.15599999999999992, 17410]","[0.012, -0.15999999999999992, 17427]","[0.02, -0.16399999999999992, 17445]","[0.024, -0.16399999999999992, 17461]","[0.028000000000000001, -0.16399999999999992, 17477]","[0.032000000000000001, -0.16799999999999993, 17495]","[0.035999999999999997, -0.16799999999999993, 17511]","[0.040000000000000001, -0.16799999999999993, 17528]","[0.048000000000000001, -0.16399999999999992, 17544]","[0.051999999999999998, -0.15599999999999992, 17561]","[0.059999999999999998, -0.1399999999999999, 17577]","[0.068000000000000005, -0.12400000000000011, 17594]","[0.071999999999999995, -0.1080000000000001, 17611]","[0.075999999999999998, -0.092000000000000082, 17627]","[0.080000000000000002, -0.072000000000000064, 17644]","[0.084000000000000005, -0.060000000000000053, 17661]","[0.084000000000000005, -0.044000000000000039, 17683]","[0.084000000000000005, -0.036000000000000032, 17700]","[0.084000000000000005, -0.024000000000000021, 17717]","[0.087999999999999995, -0.016000000000000014, 17733]","[0.087999999999999995, -0.0080000000000000071, 17750]","[0.087999999999999995, 0.0040000000000000036, 17778]","[0.091999999999999998, 0.020000000000000018, 17800]","[0.091999999999999998, 0.036000000000000032, 17817]","[0.091999999999999998, 0.044000000000000039, 17835]","[0.091999999999999998, 0.052000000000000046, 17852]","[0.091999999999999998, 0.05600000000000005, 17878]","[0.091999999999999998, 0.071999999999999953, 17900]","[0.091999999999999998, 0.083999999999999964, 17917]","[0.091999999999999998, 0.087999999999999967, 17935]","[0.087999999999999995, 0.091999999999999971, 17962]","[0.087999999999999995, 0.095999999999999974, 17984]","[0.087999999999999995, 0.095999999999999974, 18012]","[0.087999999999999995, 0.095999999999999974, 18033]","[0.087999999999999995, 0.095999999999999974, 18052]","[0.087999999999999995, 0.095999999999999974, 18078]","[0.087999999999999995, 0.095999999999999974, 18101]","[0.087999999999999995, 0.095999999999999974, 18129]"
