"[-0.34399999999999997, 0.23999999999999999, 1916]","[-0.34399999999999997, 0.23999999999999999, 1934]","[-0.34399999999999997, 0.23999999999999999, 1950]","[-0.34399999999999997, 0.23999999999999999, 1967]","[-0.34399999999999997, 0.23999999999999999, 1983]","[-0.34399999999999997, 0.23999999999999999, 2000]","[-0.34399999999999997, 0.23999999999999999, 2017]","[-0.34399999999999997, 0.23999999999999999, 2034]","[-0.34399999999999997, 0.23999999999999999, 2050]","[-0.34000000000000002, 0.24399999999999999, 2067]","[-0.32000000000000001, 0.24399999999999999, 2084]","[-0.29999999999999999, 0.248, 2101]","[-0.28000000000000003, 0.252, 2117]","[-0.248, 0.25600000000000001, 2133]","[-0.22800000000000001, 0.25600000000000001, 2150]","[-0.20799999999999999, 0.25600000000000001, 2166]","[-0.184, 0.26000000000000001, 2184]","[-0.13600000000000001, 0.26400000000000001, 2200]","[-0.108, 0.26800000000000002, 2217]","[-0.084000000000000005, 0.27200000000000002, 2234]","[-0.071999999999999995, 0.27200000000000002, 2250]","[-0.059999999999999998, 0.27200000000000002, 2267]","[-0.040000000000000001, 0.27600000000000002, 2283]","[-0.02, 0.27600000000000002, 2301]","[0.0040000000000000001, 0.28000000000000003, 2317]","[0.0080000000000000002, 0.28000000000000003, 2333]","[0.0080000000000000002, 0.28000000000000003, 2350]","[0.0080000000000000002, 0.28000000000000003, 2366]","[0.0080000000000000002, 0.28000000000000003, 2384]"
"[-0.16800000000000001, 0.26400000000000001, 3451]","[-0.16800000000000001, 0.26400000000000001, 3485]","[-0.16800000000000001, 0.26400000000000001, 3500]","[-0.16800000000000001, 0.26400000000000001, 3518]","[-0.16800000000000001, 0.26400000000000001, 3534]","[-0.16800000000000001, 0.26400000000000001, 3551]","[-0.16800000000000001, 0.26400000000000001, 3567]","[-0.16800000000000001, 0.26400000000000001, 3584]","[-0.16800000000000001, 0.26400000000000001, 3602]","[-0.16800000000000001, 0.26400000000000001, 3618]","[-0.16800000000000001, 0.26400000000000001, 3634]","[-0.16800000000000001, 0.26400000000000001, 3651]","[-0.16800000000000001, 0.26400000000000001, 3668]","[-0.16800000000000001, 0.26400000000000001, 3685]","[-0.16400000000000001, 0.26400000000000001, 3701]","[-0.16, 0.26400000000000001, 3717]","[-0.156, 0.26400000000000001, 3734]","[-0.152, 0.26000000000000001, 3752]","[-0.14000000000000001, 0.26000000000000001, 3768]","[-0.13200000000000001, 0.26000000000000001, 3784]","[-0.124, 0.25600000000000001, 3801]","[-0.11600000000000001, 0.252, 3817]","[-0.108, 0.248, 3835]","[-0.096000000000000002, 0.23999999999999999, 3851]","[-0.091999999999999998, 0.23599999999999999, 3868]","[-0.084000000000000005, 0.22799999999999998, 3884]","[-0.075999999999999998, 0.21999999999999997, 3902]","[-0.068000000000000005, 0.21199999999999997, 3918]","[-0.064000000000000001, 0.19999999999999996, 3935]","[-0.059999999999999998, 0.18799999999999994, 3951]","[-0.056000000000000001, 0.17600000000000005, 3968]","[-0.051999999999999998, 0.15600000000000003, 3985]","[-0.048000000000000001, 0.14800000000000002, 4002]","[-0.048000000000000001, 0.13200000000000001, 4018]","[-0.048000000000000001, 0.124, 4035]","[-0.048000000000000001, 0.10799999999999998, 4052]","[-0.048000000000000001, 0.099999999999999978, 4068]","[-0.048000000000000001, 0.091999999999999971, 4085]","[-0.048000000000000001, 0.083999999999999964, 4101]","[-0.051999999999999998, 0.067999999999999949, 4118]","[-0.059999999999999998, 0.052000000000000046, 4135]","[-0.071999999999999995, 0.036000000000000032, 4152]","[-0.084000000000000005, 0.012000000000000011, 4186]","[-0.104, -0.016000000000000014, 4202]","[-0.112, -0.028000000000000025, 4218]","[-0.124, -0.040000000000000036, 4236]","[-0.14000000000000001, -0.05600000000000005, 4268]","[-0.17999999999999999, -0.076000000000000068, 4301]","[-0.216, -0.088000000000000078, 4335]","[-0.23999999999999999, -0.096000000000000085, 4352]","[-0.248, -0.096000000000000085, 4368]","[-0.26000000000000001, -0.096000000000000085, 4385]","[-0.27200000000000002, -0.092000000000000082, 4418]","[-0.29999999999999999, -0.080000000000000071, 4451]","[-0.308, -0.06800000000000006, 4485]","[-0.312, -0.048000000000000043, 4519]","[-0.312, -0.020000000000000018, 4552]","[-0.28000000000000003, 0.016000000000000014, 4569]","[-0.26400000000000001, 0.028000000000000025, 4601]","[-0.23999999999999999, 0.040000000000000036, 4635]","[-0.20000000000000001, 0.040000000000000036, 4668]","[-0.156, 0.036000000000000032, 4702]","[-0.11600000000000001, 0.020000000000000018, 4735]","[-0.075999999999999998, -0.0080000000000000071, 4769]","[-0.040000000000000001, -0.032000000000000028, 4802]","[0.0, -0.060000000000000053, 4836]","[0.048000000000000001, -0.088000000000000078, 4869]","[0.075999999999999998, -0.1080000000000001, 4901]","[0.10000000000000001, -0.12799999999999989, 4935]","[0.128, -0.15599999999999992, 4968]","[0.14000000000000001, -0.17199999999999993, 5002]","[0.14399999999999999, -0.17999999999999994, 5035]","[0.14799999999999999, -0.18399999999999994, 5069]","[0.14799999999999999, -0.18399999999999994, 5102]","[0.152, -0.18399999999999994, 5135]","[0.152, -0.18799999999999994, 5169]","[0.152, -0.18799999999999994, 5202]","[0.152, -0.17599999999999993, 5236]","[0.14000000000000001, -0.15199999999999991, 5269]","[0.13600000000000001, -0.12000000000000011, 5302]","[0.13200000000000001, -0.040000000000000036, 5352]","[0.13200000000000001, 0.0, 5386]","[0.128, 0.044000000000000039, 5419]","[0.128, 0.091999999999999971, 5453]","[0.128, 0.14400000000000002, 5486]","[0.13200000000000001, 0.19199999999999995, 5520]","[0.13200000000000001, 0.21199999999999997, 5553]","[0.13200000000000001, 0.21599999999999997, 5587]","[0.13200000000000001, 0.21199999999999997, 5619]"
"[0.14399999999999999, 0.21599999999999997, 8138]","[0.14399999999999999, 0.21599999999999997, 8188]","[0.14399999999999999, 0.21599999999999997, 8204]","[0.14399999999999999, 0.21599999999999997, 8222]","[0.14399999999999999, 0.21599999999999997, 8238]","[0.14399999999999999, 0.21599999999999997, 8255]","[0.14399999999999999, 0.21599999999999997, 8272]","[0.14399999999999999, 0.21599999999999997, 8288]","[0.14399999999999999, 0.21599999999999997, 8305]","[0.14399999999999999, 0.21599999999999997, 8321]","[0.14399999999999999, 0.21599999999999997, 8338]","[0.14399999999999999, 0.21599999999999997, 8355]","[0.14399999999999999, 0.21599999999999997, 8371]","[0.14399999999999999, 0.21599999999999997, 8389]","[0.14399999999999999, 0.21599999999999997, 8405]","[0.14399999999999999, 0.21599999999999997, 8421]","[0.14399999999999999, 0.21599999999999997, 8438]","[0.14399999999999999, 0.21599999999999997, 8455]","[0.14399999999999999, 0.21599999999999997, 8471]","[0.14399999999999999, 0.21599999999999997, 8488]","[0.14799999999999999, 0.22399999999999998, 8505]","[0.16, 0.22799999999999998, 8522]","[0.16400000000000001, 0.23199999999999998, 8538]","[0.16400000000000001, 0.23199999999999998, 8555]","[0.16800000000000001, 0.23599999999999999, 8572]","[0.17599999999999999, 0.23999999999999999, 8588]","[0.17999999999999999, 0.24399999999999999, 8605]","[0.184, 0.248, 8621]","[0.184, 0.248, 8638]","[0.184, 0.248, 8655]","[0.184, 0.248, 8672]","[0.184, 0.248, 8689]","[0.184, 0.24399999999999999, 8705]","[0.17999999999999999, 0.23999999999999999, 8722]"
