"[-0.17599999999999999, 0.0, 3021]","[-0.17599999999999999, -0.0040000000000000036, 3037]","[-0.184, -0.0040000000000000036, 3054]","[-0.188, -0.0040000000000000036, 3071]","[-0.188, -0.0040000000000000036, 3088]","[-0.188, -0.0040000000000000036, 3104]","[-0.188, -0.0040000000000000036, 3121]","[-0.192, -0.0040000000000000036, 3137]","[-0.20000000000000001, -0.0040000000000000036, 3154]","[-0.21199999999999999, -0.0040000000000000036, 3171]","[-0.22, -0.0040000000000000036, 3187]","[-0.22800000000000001, 0.0080000000000000071, 3204]","[-0.23999999999999999, 0.024000000000000021, 3221]","[-0.248, 0.036000000000000032, 3238]","[-0.252, 0.044000000000000039, 3254]","[-0.25600000000000001, 0.052000000000000046, 3271]","[-0.26000000000000001, 0.05600000000000005, 3287]","[-0.26000000000000001, 0.063999999999999946, 3304]","[-0.26400000000000001, 0.067999999999999949, 3320]","[-0.26400000000000001, 0.071999999999999953, 3337]","[-0.26400000000000001, 0.075999999999999956, 3354]","[-0.26400000000000001, 0.07999999999999996, 3370]","[-0.26400000000000001, 0.083999999999999964, 3387]","[-0.26400000000000001, 0.087999999999999967, 3404]","[-0.26400000000000001, 0.091999999999999971, 3421]","[-0.26400000000000001, 0.099999999999999978, 3437]","[-0.25600000000000001, 0.10399999999999998, 3454]","[-0.24399999999999999, 0.11199999999999999, 3470]","[-0.22800000000000001, 0.12, 3487]","[-0.21199999999999999, 0.128, 3504]","[-0.20399999999999999, 0.13200000000000001, 3520]","[-0.19600000000000001, 0.13200000000000001, 3537]","[-0.188, 0.13200000000000001, 3554]","[-0.17599999999999999, 0.13200000000000001, 3570]","[-0.16, 0.13200000000000001, 3586]","[-0.14399999999999999, 0.13200000000000001, 3602]","[-0.13600000000000001, 0.128, 3619]","[-0.128, 0.124, 3635]","[-0.12, 0.12, 3652]","[-0.11600000000000001, 0.11199999999999999, 3669]","[-0.108, 0.10799999999999998, 3685]","[-0.104, 0.10399999999999998, 3702]","[-0.10000000000000001, 0.099999999999999978, 3719]","[-0.10000000000000001, 0.095999999999999974, 3736]","[-0.10000000000000001, 0.095999999999999974, 3754]","[-0.10000000000000001, 0.095999999999999974, 3769]","[-0.10000000000000001, 0.095999999999999974, 3785]","[-0.10000000000000001, 0.095999999999999974, 3802]","[-0.10000000000000001, 0.095999999999999974, 3818]","[-0.10000000000000001, 0.095999999999999974, 3836]","[-0.10000000000000001, 0.095999999999999974, 3853]","[-0.10000000000000001, 0.095999999999999974, 3869]","[-0.108, 0.099999999999999978, 3886]","[-0.11600000000000001, 0.10799999999999998, 3902]","[-0.12, 0.11599999999999999, 3919]","[-0.124, 0.124, 3936]","[-0.13200000000000001, 0.13600000000000001, 3952]","[-0.13600000000000001, 0.14400000000000002, 3970]","[-0.14000000000000001, 0.15200000000000002, 3986]","[-0.14000000000000001, 0.16400000000000003, 4003]","[-0.14000000000000001, 0.18000000000000005, 4037]","[-0.14000000000000001, 0.19599999999999995, 4069]","[-0.14000000000000001, 0.20399999999999996, 4086]","[-0.14000000000000001, 0.20799999999999996, 4102]","[-0.14000000000000001, 0.21199999999999997, 4119]","[-0.14000000000000001, 0.21599999999999997, 4136]","[-0.13600000000000001, 0.21999999999999997, 4153]","[-0.12, 0.22799999999999998, 4170]","[-0.108, 0.23199999999999998, 4186]","[-0.091999999999999998, 0.23999999999999999, 4203]","[-0.071999999999999995, 0.248, 4219]","[-0.043999999999999997, 0.26000000000000001, 4236]","[-0.024, 0.26800000000000002, 4270]","[0.0, 0.27600000000000002, 4286]","[0.0080000000000000002, 0.27600000000000002, 4302]","[0.016, 0.27600000000000002, 4320]","[0.024, 0.27600000000000002, 4336]","[0.043999999999999997, 0.26800000000000002, 4370]","[0.071999999999999995, 0.25600000000000001, 4403]","[0.096000000000000002, 0.23999999999999999, 4436]","[0.124, 0.22399999999999998, 4486]","[0.14000000000000001, 0.20799999999999996, 4520]","[0.14799999999999999, 0.19599999999999995, 4553]","[0.16, 0.18000000000000005, 4587]","[0.16800000000000001, 0.16400000000000003, 4604]","[0.16800000000000001, 0.15200000000000002, 4620]","[0.16800000000000001, 0.14000000000000001, 4652]","[0.16800000000000001, 0.124, 4670]","[0.16800000000000001, 0.11199999999999999, 4704]","[0.16800000000000001, 0.087999999999999967, 4736]","[0.16, 0.063999999999999946, 4770]","[0.152, 0.044000000000000039, 4803]","[0.14000000000000001, 0.028000000000000025, 4820]","[0.13200000000000001, 0.016000000000000014, 4837]","[0.124, 0.0080000000000000071, 4854]","[0.112, -0.0040000000000000036, 4870]","[0.104, -0.012000000000000011, 4887]","[0.10000000000000001, -0.024000000000000021, 4903]","[0.096000000000000002, -0.028000000000000025, 4920]","[0.091999999999999998, -0.028000000000000025, 4937]","[0.091999999999999998, -0.032000000000000028, 4970]","[0.087999999999999995, -0.036000000000000032, 4987]","[0.087999999999999995, -0.036000000000000032, 5003]","[0.087999999999999995, -0.040000000000000036, 5037]","[0.087999999999999995, -0.040000000000000036, 5054]","[0.087999999999999995, -0.040000000000000036, 5070]","[0.087999999999999995, -0.040000000000000036, 5087]","[0.087999999999999995, -0.040000000000000036, 5104]","[0.087999999999999995, -0.040000000000000036, 5137]","[0.087999999999999995, -0.040000000000000036, 5170]","[0.087999999999999995, -0.048000000000000043, 5188]","[0.096000000000000002, -0.064000000000000057, 5220]","[0.11600000000000001, -0.10000000000000009, 5237]","[0.124, -0.1160000000000001, 5254]","[0.14000000000000001, -0.1399999999999999, 5288]","[0.16, -0.17199999999999993, 5320]","[0.17999999999999999, -0.19599999999999995, 5337]","[0.184, -0.19999999999999996, 5371]","[0.184, -0.20399999999999996, 5388]","[0.184, -0.20399999999999996, 5404]","[0.184, -0.20399999999999996, 5421]","[0.184, -0.20399999999999996, 5453]","[0.184, -0.20399999999999996, 5470]","[0.184, -0.20399999999999996, 5488]","[0.184, -0.20399999999999996, 5520]","[0.184, -0.20399999999999996, 5538]","[0.184, -0.20399999999999996, 5554]"
"[-0.14000000000000001, 0.016000000000000014, 6705]","[-0.14799999999999999, 0.020000000000000018, 6757]","[-0.14799999999999999, 0.024000000000000021, 6771]","[-0.152, 0.024000000000000021, 6789]","[-0.156, 0.024000000000000021, 6806]","[-0.16400000000000001, 0.024000000000000021, 6822]","[-0.16800000000000001, 0.024000000000000021, 6838]","[-0.17199999999999999, 0.024000000000000021, 6855]","[-0.17599999999999999, 0.024000000000000021, 6871]","[-0.184, 0.024000000000000021, 6888]","[-0.188, 0.024000000000000021, 6905]","[-0.19600000000000001, 0.024000000000000021, 6922]","[-0.20799999999999999, 0.016000000000000014, 6938]","[-0.21199999999999999, 0.016000000000000014, 6956]","[-0.216, 0.012000000000000011, 6972]","[-0.22, 0.0080000000000000071, 6988]","[-0.224, 0.0040000000000000036, 7005]","[-0.224, 0.0, 7022]","[-0.22800000000000001, -0.012000000000000011, 7038]","[-0.23200000000000001, -0.024000000000000021, 7055]","[-0.23599999999999999, -0.032000000000000028, 7072]","[-0.23599999999999999, -0.048000000000000043, 7089]","[-0.23599999999999999, -0.05600000000000005, 7105]","[-0.23599999999999999, -0.064000000000000057, 7122]","[-0.23599999999999999, -0.06800000000000006, 7138]","[-0.23599999999999999, -0.076000000000000068, 7155]","[-0.23599999999999999, -0.084000000000000075, 7172]","[-0.23200000000000001, -0.088000000000000078, 7188]","[-0.23200000000000001, -0.096000000000000085, 7205]","[-0.22800000000000001, -0.10000000000000009, 7222]","[-0.224, -0.10400000000000009, 7239]","[-0.22, -0.10400000000000009, 7255]","[-0.216, -0.1080000000000001, 7272]","[-0.21199999999999999, -0.1080000000000001, 7289]","[-0.20799999999999999, -0.1080000000000001, 7306]","[-0.20399999999999999, -0.1080000000000001, 7322]","[-0.20000000000000001, -0.1080000000000001, 7339]","[-0.19600000000000001, -0.1080000000000001, 7355]","[-0.192, -0.1080000000000001, 7372]","[-0.184, -0.1080000000000001, 7389]","[-0.17599999999999999, -0.10400000000000009, 7406]","[-0.17199999999999999, -0.10000000000000009, 7422]","[-0.16400000000000001, -0.096000000000000085, 7439]","[-0.16400000000000001, -0.092000000000000082, 7455]","[-0.16, -0.088000000000000078, 7472]","[-0.156, -0.084000000000000075, 7489]","[-0.152, -0.080000000000000071, 7505]","[-0.14799999999999999, -0.076000000000000068, 7523]","[-0.14399999999999999, -0.06800000000000006, 7539]","[-0.14399999999999999, -0.064000000000000057, 7556]","[-0.14000000000000001, -0.052000000000000046, 7589]","[-0.14000000000000001, -0.044000000000000039, 7606]","[-0.14000000000000001, -0.036000000000000032, 7623]","[-0.14000000000000001, -0.032000000000000028, 7639]","[-0.14000000000000001, -0.028000000000000025, 7656]","[-0.14000000000000001, -0.016000000000000014, 7673]","[-0.14000000000000001, -0.012000000000000011, 7689]","[-0.14000000000000001, -0.0040000000000000036, 7706]","[-0.14000000000000001, 0.0040000000000000036, 7722]","[-0.14000000000000001, 0.0040000000000000036, 7739]","[-0.13600000000000001, 0.0080000000000000071, 7757]","[-0.13600000000000001, 0.016000000000000014, 7772]","[-0.13200000000000001, 0.020000000000000018, 7789]","[-0.124, 0.028000000000000025, 7805]","[-0.12, 0.032000000000000028, 7822]","[-0.112, 0.040000000000000036, 7839]","[-0.10000000000000001, 0.044000000000000039, 7856]","[-0.087999999999999995, 0.048000000000000043, 7873]","[-0.075999999999999998, 0.052000000000000046, 7905]","[-0.068000000000000005, 0.052000000000000046, 7923]","[-0.059999999999999998, 0.052000000000000046, 7939]","[-0.051999999999999998, 0.052000000000000046, 7956]","[-0.043999999999999997, 0.052000000000000046, 7990]","[-0.028000000000000001, 0.052000000000000046, 8023]","[-0.02, 0.044000000000000039, 8055]","[-0.02, 0.032000000000000028, 8072]","[-0.016, 0.024000000000000021, 8089]","[-0.016, 0.016000000000000014, 8106]","[-0.012, 0.0080000000000000071, 8123]","[-0.012, 0.0, 8140]","[-0.012, -0.028000000000000025, 8207]","[-0.016, -0.040000000000000036, 8240]","[-0.02, -0.052000000000000046, 8256]","[-0.024, -0.05600000000000005, 8273]","[-0.024, -0.064000000000000057, 8290]","[-0.028000000000000001, -0.06800000000000006, 8307]","[-0.032000000000000001, -0.072000000000000064, 8323]","[-0.035999999999999997, -0.076000000000000068, 8339]","[-0.040000000000000001, -0.080000000000000071, 8356]","[-0.051999999999999998, -0.088000000000000078, 8390]","[-0.059999999999999998, -0.092000000000000082, 8424]","[-0.071999999999999995, -0.096000000000000085, 8456]","[-0.091999999999999998, -0.10000000000000009, 8473]","[-0.096000000000000002, -0.10000000000000009, 8490]","[-0.104, -0.10000000000000009, 8507]","[-0.108, -0.10000000000000009, 8524]","[-0.11600000000000001, -0.10000000000000009, 8556]","[-0.124, -0.096000000000000085, 8590]","[-0.128, -0.084000000000000075, 8607]","[-0.13200000000000001, -0.080000000000000071, 8624]","[-0.13600000000000001, -0.072000000000000064, 8640]","[-0.14000000000000001, -0.064000000000000057, 8657]","[-0.14000000000000001, -0.060000000000000053, 8673]","[-0.14000000000000001, -0.05600000000000005, 8690]","[-0.14000000000000001, -0.048000000000000043, 8706]","[-0.14000000000000001, -0.044000000000000039, 8723]","[-0.14000000000000001, -0.040000000000000036, 8759]","[-0.14000000000000001, -0.036000000000000032, 8790]","[-0.14000000000000001, -0.036000000000000032, 8823]","[-0.14000000000000001, -0.036000000000000032, 8840]"
