"[-0.16400000000000001, -0.1080000000000001, 1349]","[-0.16400000000000001, -0.1080000000000001, 1366]","[-0.16400000000000001, -0.1080000000000001, 1383]","[-0.16400000000000001, -0.1080000000000001, 1400]","[-0.16400000000000001, -0.1080000000000001, 1417]","[-0.16400000000000001, -0.1080000000000001, 1433]","[-0.16400000000000001, -0.1080000000000001, 1450]","[-0.16400000000000001, -0.1080000000000001, 1467]","[-0.16400000000000001, -0.10000000000000009, 1484]","[-0.17199999999999999, -0.092000000000000082, 1500]","[-0.188, -0.080000000000000071, 1517]","[-0.20000000000000001, -0.06800000000000006, 1533]","[-0.20799999999999999, -0.060000000000000053, 1551]","[-0.22, -0.044000000000000039, 1566]","[-0.224, -0.032000000000000028, 1583]","[-0.22800000000000001, -0.020000000000000018, 1600]","[-0.23200000000000001, -0.0080000000000000071, 1616]","[-0.23200000000000001, 0.0040000000000000036, 1634]","[-0.23200000000000001, 0.020000000000000018, 1650]","[-0.23200000000000001, 0.032000000000000028, 1667]","[-0.23200000000000001, 0.040000000000000036, 1684]","[-0.23599999999999999, 0.052000000000000046, 1700]","[-0.23599999999999999, 0.071999999999999953, 1733]","[-0.23999999999999999, 0.087999999999999967, 1750]","[-0.23999999999999999, 0.10399999999999998, 1783]","[-0.24399999999999999, 0.12, 1800]","[-0.24399999999999999, 0.13200000000000001, 1817]","[-0.248, 0.14400000000000002, 1850]","[-0.248, 0.15200000000000002, 1867]","[-0.248, 0.15600000000000003, 1884]","[-0.248, 0.16000000000000003, 1900]","[-0.248, 0.16000000000000003, 1917]","[-0.248, 0.16800000000000004, 1933]","[-0.23999999999999999, 0.17200000000000004, 1950]","[-0.22800000000000001, 0.18000000000000005, 1967]","[-0.20799999999999999, 0.19199999999999995, 1984]","[-0.20000000000000001, 0.19599999999999995, 2000]","[-0.17999999999999999, 0.20399999999999996, 2017]","[-0.16800000000000001, 0.20799999999999996, 2034]","[-0.16, 0.21199999999999997, 2050]","[-0.152, 0.21199999999999997, 2067]","[-0.14399999999999999, 0.21599999999999997, 2084]","[-0.14000000000000001, 0.21599999999999997, 2102]","[-0.13600000000000001, 0.21999999999999997, 2117]","[-0.13600000000000001, 0.21999999999999997, 2134]","[-0.13600000000000001, 0.21999999999999997, 2151]","[-0.13600000000000001, 0.21999999999999997, 2167]","[-0.13600000000000001, 0.21999999999999997, 2183]","[-0.13600000000000001, 0.21999999999999997, 2200]","[-0.13600000000000001, 0.21999999999999997, 2217]","[-0.13600000000000001, 0.21999999999999997, 2234]","[-0.13600000000000001, 0.21999999999999997, 2251]","[-0.13600000000000001, 0.21999999999999997, 2267]","[-0.13600000000000001, 0.21999999999999997, 2283]","[-0.13600000000000001, 0.21999999999999997, 2301]","[-0.13600000000000001, 0.21999999999999997, 2318]","[-0.13600000000000001, 0.21999999999999997, 2334]","[-0.13600000000000001, 0.21999999999999997, 2351]","[-0.13600000000000001, 0.21999999999999997, 2368]","[-0.13600000000000001, 0.21999999999999997, 2384]","[-0.13600000000000001, 0.21999999999999997, 2401]","[-0.13600000000000001, 0.21999999999999997, 2417]","[-0.13600000000000001, 0.21999999999999997, 2434]","[-0.13600000000000001, 0.21999999999999997, 2451]","[-0.13600000000000001, 0.21999999999999997, 2467]","[-0.13600000000000001, 0.21999999999999997, 2501]","[-0.13600000000000001, 0.21999999999999997, 2535]","[-0.13200000000000001, 0.21999999999999997, 2551]","[-0.108, 0.22399999999999998, 2585]","[-0.035999999999999997, 0.23199999999999998, 2600]","[0.012, 0.24399999999999999, 2634]","[0.080000000000000002, 0.248, 2650]","[0.087999999999999995, 0.248, 2668]","[0.091999999999999998, 0.248, 2685]","[0.10000000000000001, 0.248, 2701]","[0.104, 0.248, 2735]","[0.104, 0.248, 2768]","[0.104, 0.248, 2802]","[0.104, 0.248, 2835]","[0.104, 0.248, 2867]","[0.104, 0.248, 2918]","[0.104, 0.248, 2935]","[0.104, 0.248, 2952]","[0.104, 0.248, 2968]","[0.104, 0.248, 2985]","[0.104, 0.248, 3001]","[0.104, 0.248, 3034]"
"[0.051999999999999998, 0.22799999999999998, 3952]","[0.051999999999999998, 0.23599999999999999, 4003]","[0.051999999999999998, 0.23599999999999999, 4019]","[0.051999999999999998, 0.23599999999999999, 4035]","[0.051999999999999998, 0.23199999999999998, 4053]","[0.056000000000000001, 0.21999999999999997, 4068]","[0.059999999999999998, 0.20399999999999996, 4086]","[0.068000000000000005, 0.18799999999999994, 4104]","[0.080000000000000002, 0.16000000000000003, 4119]","[0.084000000000000005, 0.14000000000000001, 4135]","[0.084000000000000005, 0.12, 4153]","[0.087999999999999995, 0.099999999999999978, 4169]","[0.087999999999999995, 0.075999999999999956, 4186]","[0.087999999999999995, 0.060000000000000053, 4202]","[0.087999999999999995, 0.052000000000000046, 4220]","[0.075999999999999998, 0.040000000000000036, 4235]","[0.075999999999999998, 0.036000000000000032, 4253]","[0.064000000000000001, 0.028000000000000025, 4269]","[0.056000000000000001, 0.024000000000000021, 4285]","[0.048000000000000001, 0.016000000000000014, 4303]","[0.040000000000000001, 0.012000000000000011, 4319]","[0.035999999999999997, 0.0080000000000000071, 4336]","[0.035999999999999997, 0.0080000000000000071, 4352]","[0.035999999999999997, 0.0080000000000000071, 4369]"
"[-0.096000000000000002, 0.044000000000000039, 4919]","[-0.10000000000000001, 0.048000000000000043, 4970]","[-0.10000000000000001, 0.048000000000000043, 4986]","[-0.10000000000000001, 0.048000000000000043, 5003]","[-0.10000000000000001, 0.048000000000000043, 5019]","[-0.091999999999999998, 0.052000000000000046, 5036]","[-0.084000000000000005, 0.048000000000000043, 5053]","[-0.059999999999999998, 0.036000000000000032, 5070]","[-0.040000000000000001, 0.028000000000000025, 5087]","[-0.02, 0.016000000000000014, 5105]","[0.0, 0.0080000000000000071, 5119]","[0.024, -0.0080000000000000071, 5136]","[0.032000000000000001, -0.012000000000000011, 5153]","[0.056000000000000001, -0.028000000000000025, 5170]","[0.071999999999999995, -0.040000000000000036, 5186]","[0.084000000000000005, -0.048000000000000043, 5204]","[0.10000000000000001, -0.060000000000000053, 5220]","[0.104, -0.06800000000000006, 5236]","[0.108, -0.072000000000000064, 5254]","[0.112, -0.080000000000000071, 5271]","[0.11600000000000001, -0.088000000000000078, 5287]","[0.12, -0.096000000000000085, 5303]","[0.12, -0.10400000000000009, 5319]","[0.12, -0.1160000000000001, 5336]","[0.12, -0.12799999999999989, 5353]","[0.12, -0.1359999999999999, 5370]","[0.12, -0.14399999999999991, 5387]","[0.12, -0.14799999999999991, 5404]","[0.12, -0.15199999999999991, 5420]","[0.12, -0.15599999999999992, 5437]","[0.12, -0.15999999999999992, 5453]","[0.11600000000000001, -0.15999999999999992, 5470]","[0.11600000000000001, -0.15999999999999992, 5486]","[0.11600000000000001, -0.15999999999999992, 5503]","[0.11600000000000001, -0.15999999999999992, 5520]","[0.11600000000000001, -0.15999999999999992, 5537]","[0.11600000000000001, -0.15999999999999992, 5553]"
