"[-0.23200000000000001, 0.21999999999999997, 2433]","[-0.23200000000000001, 0.21999999999999997, 2449]","[-0.23200000000000001, 0.21999999999999997, 2466]","[-0.23200000000000001, 0.22799999999999998, 2483]","[-0.23200000000000001, 0.22799999999999998, 2499]","[-0.23200000000000001, 0.22799999999999998, 2516]","[-0.23200000000000001, 0.23199999999999998, 2532]","[-0.23200000000000001, 0.23599999999999999, 2549]","[-0.23200000000000001, 0.23599999999999999, 2565]","[-0.22800000000000001, 0.23599999999999999, 2582]","[-0.22800000000000001, 0.23599999999999999, 2599]","[-0.22800000000000001, 0.23599999999999999, 2615]","[-0.22800000000000001, 0.23599999999999999, 2632]","[-0.22800000000000001, 0.23599999999999999, 2649]","[-0.22800000000000001, 0.23599999999999999, 2665]","[-0.22800000000000001, 0.23599999999999999, 2683]","[-0.22800000000000001, 0.23599999999999999, 2699]","[-0.22800000000000001, 0.23599999999999999, 2715]","[-0.22800000000000001, 0.23599999999999999, 2732]","[-0.22800000000000001, 0.23599999999999999, 2749]","[-0.22800000000000001, 0.23599999999999999, 2766]","[-0.22800000000000001, 0.23599999999999999, 2783]","[-0.22800000000000001, 0.23599999999999999, 2799]","[-0.22800000000000001, 0.23599999999999999, 2816]","[-0.22800000000000001, 0.23599999999999999, 2832]","[-0.22800000000000001, 0.23599999999999999, 2849]","[-0.22800000000000001, 0.23599999999999999, 2866]","[-0.22800000000000001, 0.23599999999999999, 2883]","[-0.22800000000000001, 0.23599999999999999, 2900]","[-0.22800000000000001, 0.23599999999999999, 2916]","[-0.22800000000000001, 0.23599999999999999, 2932]","[-0.22800000000000001, 0.23599999999999999, 2949]","[-0.22800000000000001, 0.23599999999999999, 2967]","[-0.22800000000000001, 0.23599999999999999, 2982]","[-0.22800000000000001, 0.23599999999999999, 2998]","[-0.22800000000000001, 0.23199999999999998, 3016]","[-0.22800000000000001, 0.22399999999999998, 3032]","[-0.22800000000000001, 0.21999999999999997, 3050]","[-0.22800000000000001, 0.21199999999999997, 3066]","[-0.22800000000000001, 0.20399999999999996, 3083]","[-0.22800000000000001, 0.19199999999999995, 3099]","[-0.22800000000000001, 0.18400000000000005, 3116]","[-0.22800000000000001, 0.17200000000000004, 3149]","[-0.224, 0.16000000000000003, 3183]","[-0.22, 0.14000000000000001, 3217]","[-0.216, 0.12, 3250]","[-0.20799999999999999, 0.11199999999999999, 3283]","[-0.19600000000000001, 0.095999999999999974, 3317]","[-0.17999999999999999, 0.07999999999999996, 3349]","[-0.16800000000000001, 0.075999999999999956, 3383]","[-0.152, 0.067999999999999949, 3417]","[-0.128, 0.063999999999999946, 3449]","[-0.108, 0.063999999999999946, 3483]","[-0.080000000000000002, 0.063999999999999946, 3516]","[-0.064000000000000001, 0.063999999999999946, 3550]","[-0.040000000000000001, 0.075999999999999956, 3583]","[-0.012, 0.091999999999999971, 3616]","[0.0080000000000000002, 0.10399999999999998, 3633]","[0.016, 0.10799999999999998, 3666]","[0.048000000000000001, 0.13200000000000001, 3699]","[0.071999999999999995, 0.14800000000000002, 3732]","[0.087999999999999995, 0.16800000000000004, 3767]","[0.104, 0.18000000000000005, 3800]","[0.11600000000000001, 0.19199999999999995, 3833]","[0.13200000000000001, 0.20799999999999996, 3867]","[0.14000000000000001, 0.21999999999999997, 3900]","[0.14799999999999999, 0.23999999999999999, 3934]","[0.156, 0.252, 3966]","[0.16, 0.26000000000000001, 4000]","[0.16400000000000001, 0.27200000000000002, 4033]","[0.16800000000000001, 0.28400000000000003, 4067]","[0.17199999999999999, 0.29600000000000004, 4100]","[0.17199999999999999, 0.30400000000000005, 4133]","[0.17199999999999999, 0.31200000000000006, 4167]","[0.16800000000000001, 0.31999999999999995, 4200]","[0.16, 0.32799999999999996, 4234]","[0.156, 0.32799999999999996, 4267]","[0.14399999999999999, 0.33199999999999996, 4300]","[0.14000000000000001, 0.33199999999999996, 4333]","[0.13200000000000001, 0.33199999999999996, 4366]","[0.124, 0.33199999999999996, 4417]","[0.11600000000000001, 0.33199999999999996, 4450]","[0.104, 0.33199999999999996, 4484]","[0.091999999999999998, 0.32399999999999995, 4517]","[0.084000000000000005, 0.31999999999999995, 4550]","[0.075999999999999998, 0.31200000000000006, 4583]","[0.071999999999999995, 0.30800000000000005, 4616]","[0.068000000000000005, 0.30400000000000005, 4650]","[0.059999999999999998, 0.29200000000000004, 4683]","[0.056000000000000001, 0.28000000000000003, 4717]","[0.048000000000000001, 0.26800000000000002, 4751]","[0.043999999999999997, 0.26000000000000001, 4784]","[0.043999999999999997, 0.252, 4816]","[0.043999999999999997, 0.248, 4850]","[0.043999999999999997, 0.24399999999999999, 4884]","[0.043999999999999997, 0.24399999999999999, 4917]","[0.040000000000000001, 0.23599999999999999, 4950]","[0.040000000000000001, 0.23599999999999999, 4983]","[0.040000000000000001, 0.23599999999999999, 5017]","[0.040000000000000001, 0.23599999999999999, 5050]","[0.040000000000000001, 0.24399999999999999, 5084]","[0.043999999999999997, 0.25600000000000001, 5117]","[0.043999999999999997, 0.26400000000000001, 5150]","[0.043999999999999997, 0.27200000000000002, 5183]","[0.048000000000000001, 0.28400000000000003, 5217]","[0.051999999999999998, 0.29600000000000004, 5251]","[0.051999999999999998, 0.30000000000000004, 5284]","[0.051999999999999998, 0.30800000000000005, 5317]","[0.051999999999999998, 0.32399999999999995, 5351]","[0.043999999999999997, 0.33199999999999996, 5385]","[0.024, 0.34399999999999997, 5418]","[0.012, 0.34799999999999998, 5451]","[-0.0040000000000000001, 0.34799999999999998, 5484]","[-0.02, 0.34799999999999998, 5517]","[-0.032000000000000001, 0.34799999999999998, 5551]","[-0.051999999999999998, 0.34799999999999998, 5583]","[-0.071999999999999995, 0.34399999999999997, 5617]","[-0.080000000000000002, 0.33999999999999997, 5651]","[-0.091999999999999998, 0.33599999999999997, 5684]","[-0.10000000000000001, 0.32799999999999996, 5718]","[-0.112, 0.31200000000000006, 5751]","[-0.124, 0.30000000000000004, 5784]","[-0.13200000000000001, 0.28800000000000003, 5818]","[-0.13600000000000001, 0.27600000000000002, 5851]","[-0.14000000000000001, 0.26400000000000001, 5883]","[-0.14000000000000001, 0.252, 5918]","[-0.14399999999999999, 0.23599999999999999, 5951]","[-0.14399999999999999, 0.22799999999999998, 5985]","[-0.14399999999999999, 0.21599999999999997, 6018]","[-0.14399999999999999, 0.20799999999999996, 6051]","[-0.14000000000000001, 0.19999999999999996, 6084]","[-0.13200000000000001, 0.19599999999999995, 6117]","[-0.124, 0.19199999999999995, 6151]","[-0.12, 0.18799999999999994, 6184]","[-0.108, 0.18799999999999994, 6217]","[-0.10000000000000001, 0.18799999999999994, 6251]","[-0.091999999999999998, 0.18799999999999994, 6284]","[-0.087999999999999995, 0.18799999999999994, 6318]","[-0.087999999999999995, 0.18799999999999994, 6352]","[-0.087999999999999995, 0.18799999999999994, 6385]"
"[-0.224, 0.21199999999999997, 7419]","[-0.22, 0.21199999999999997, 7468]","[-0.22, 0.21199999999999997, 7485]","[-0.22, 0.21199999999999997, 7502]","[-0.22, 0.21199999999999997, 7519]","[-0.22, 0.21599999999999997, 7535]","[-0.22, 0.21999999999999997, 7552]","[-0.216, 0.22399999999999998, 7568]","[-0.216, 0.22399999999999998, 7585]","[-0.216, 0.22799999999999998, 7601]","[-0.216, 0.22799999999999998, 7618]","[-0.216, 0.23199999999999998, 7635]","[-0.216, 0.23199999999999998, 7652]","[-0.216, 0.23599999999999999, 7669]","[-0.216, 0.23599999999999999, 7684]","[-0.21199999999999999, 0.23999999999999999, 7702]","[-0.21199999999999999, 0.24399999999999999, 7718]","[-0.20799999999999999, 0.24399999999999999, 7735]","[-0.20799999999999999, 0.24399999999999999, 7751]","[-0.20799999999999999, 0.24399999999999999, 7769]","[-0.20799999999999999, 0.248, 7785]","[-0.20799999999999999, 0.248, 7802]","[-0.20799999999999999, 0.252, 7818]","[-0.20799999999999999, 0.25600000000000001, 7834]","[-0.20799999999999999, 0.26400000000000001, 7851]","[-0.20799999999999999, 0.26800000000000002, 7868]","[-0.20799999999999999, 0.27200000000000002, 7885]","[-0.20799999999999999, 0.27600000000000002, 7901]","[-0.20799999999999999, 0.28400000000000003, 7918]","[-0.20399999999999999, 0.28800000000000003, 7935]","[-0.20399999999999999, 0.29200000000000004, 7951]","[-0.20399999999999999, 0.30000000000000004, 7985]","[-0.20000000000000001, 0.31599999999999995, 8002]","[-0.20000000000000001, 0.31999999999999995, 8018]","[-0.19600000000000001, 0.32399999999999995, 8035]","[-0.19600000000000001, 0.32799999999999996, 8052]","[-0.19600000000000001, 0.33199999999999996, 8068]","[-0.192, 0.33599999999999997, 8085]","[-0.192, 0.33999999999999997, 8103]","[-0.192, 0.33999999999999997, 8119]","[-0.188, 0.34399999999999997, 8135]","[-0.188, 0.34799999999999998, 8152]","[-0.184, 0.35199999999999998, 8185]","[-0.17999999999999999, 0.35999999999999999, 8219]","[-0.17599999999999999, 0.36399999999999999, 8252]","[-0.17599999999999999, 0.36399999999999999, 8285]","[-0.16800000000000001, 0.36799999999999999, 8318]","[-0.16400000000000001, 0.372, 8352]"
"[-0.17999999999999999, 0.091999999999999971, 9836]","[-0.17999999999999999, 0.091999999999999971, 9886]","[-0.17999999999999999, 0.091999999999999971, 9903]","[-0.17999999999999999, 0.091999999999999971, 9920]","[-0.17999999999999999, 0.091999999999999971, 9936]","[-0.17999999999999999, 0.091999999999999971, 9953]","[-0.17999999999999999, 0.091999999999999971, 9969]","[-0.17999999999999999, 0.091999999999999971, 9986]","[-0.17999999999999999, 0.091999999999999971, 10003]","[-0.17999999999999999, 0.091999999999999971, 10020]","[-0.17999999999999999, 0.091999999999999971, 10036]","[-0.17999999999999999, 0.091999999999999971, 10052]","[-0.17999999999999999, 0.091999999999999971, 10070]","[-0.17999999999999999, 0.091999999999999971, 10086]","[-0.188, 0.095999999999999974, 10103]","[-0.188, 0.095999999999999974, 10119]","[-0.188, 0.095999999999999974, 10136]","[-0.188, 0.095999999999999974, 10153]","[-0.188, 0.095999999999999974, 10170]","[-0.188, 0.091999999999999971, 10186]","[-0.188, 0.091999999999999971, 10202]","[-0.192, 0.091999999999999971, 10220]","[-0.192, 0.091999999999999971, 10236]","[-0.192, 0.091999999999999971, 10252]","[-0.192, 0.087999999999999967, 10269]","[-0.192, 0.087999999999999967, 10286]","[-0.19600000000000001, 0.083999999999999964, 10303]","[-0.19600000000000001, 0.083999999999999964, 10319]","[-0.20399999999999999, 0.075999999999999956, 10336]","[-0.21199999999999999, 0.067999999999999949, 10353]","[-0.22, 0.05600000000000005, 10369]","[-0.22800000000000001, 0.048000000000000043, 10386]","[-0.23999999999999999, 0.036000000000000032, 10403]","[-0.248, 0.024000000000000021, 10420]","[-0.252, 0.020000000000000018, 10436]","[-0.25600000000000001, 0.012000000000000011, 10452]","[-0.26000000000000001, 0.0040000000000000036, 10469]","[-0.26400000000000001, -0.016000000000000014, 10487]","[-0.27200000000000002, -0.028000000000000025, 10502]","[-0.28000000000000003, -0.044000000000000039, 10537]","[-0.29199999999999998, -0.064000000000000057, 10570]","[-0.29599999999999999, -0.096000000000000085, 10603]","[-0.29599999999999999, -0.1120000000000001, 10636]","[-0.29599999999999999, -0.12799999999999989, 10670]","[-0.29599999999999999, -0.1399999999999999, 10703]","[-0.28799999999999998, -0.15599999999999992, 10736]","[-0.28000000000000003, -0.16399999999999992, 10770]","[-0.26800000000000002, -0.17199999999999993, 10803]","[-0.26000000000000001, -0.17599999999999993, 10836]","[-0.248, -0.18399999999999994, 10870]","[-0.23599999999999999, -0.19599999999999995, 10904]","[-0.22800000000000001, -0.19999999999999996, 10920]","[-0.22, -0.19999999999999996, 10936]","[-0.216, -0.19999999999999996, 10953]","[-0.20000000000000001, -0.19999999999999996, 10986]","[-0.184, -0.19999999999999996, 11004]","[-0.17199999999999999, -0.19999999999999996, 11020]","[-0.156, -0.19999999999999996, 11053]","[-0.13200000000000001, -0.19199999999999995, 11086]","[-0.112, -0.18799999999999994, 11120]","[-0.084000000000000005, -0.17999999999999994, 11153]","[-0.064000000000000001, -0.17199999999999993, 11186]","[-0.051999999999999998, -0.16399999999999992, 11220]","[-0.035999999999999997, -0.15599999999999992, 11254]","[-0.024, -0.14799999999999991, 11287]","[-0.012, -0.1399999999999999, 11321]","[-0.0040000000000000001, -0.1359999999999999, 11354]","[0.0, -0.1319999999999999, 11388]","[0.0080000000000000002, -0.12000000000000011, 11420]","[0.02, -0.1080000000000001, 11454]","[0.028000000000000001, -0.10000000000000009, 11486]","[0.040000000000000001, -0.088000000000000078, 11520]","[0.051999999999999998, -0.072000000000000064, 11554]","[0.059999999999999998, -0.064000000000000057, 11586]","[0.064000000000000001, -0.05600000000000005, 11620]","[0.071999999999999995, -0.040000000000000036, 11654]","[0.075999999999999998, -0.024000000000000021, 11687]","[0.080000000000000002, -0.016000000000000014, 11721]","[0.084000000000000005, 0.0080000000000000071, 11754]","[0.087999999999999995, 0.024000000000000021, 11787]","[0.091999999999999998, 0.052000000000000046, 11871]","[0.091999999999999998, 0.060000000000000053, 11904]","[0.091999999999999998, 0.067999999999999949, 11937]","[0.091999999999999998, 0.075999999999999956, 11970]","[0.091999999999999998, 0.075999999999999956, 12004]","[0.091999999999999998, 0.083999999999999964, 12037]","[0.087999999999999995, 0.087999999999999967, 12070]","[0.084000000000000005, 0.091999999999999971, 12104]","[0.080000000000000002, 0.099999999999999978, 12137]","[0.075999999999999998, 0.10399999999999998, 12171]","[0.068000000000000005, 0.10399999999999998, 12204]","[0.064000000000000001, 0.11199999999999999, 12237]","[0.051999999999999998, 0.11199999999999999, 12270]","[0.048000000000000001, 0.11599999999999999, 12303]","[0.043999999999999997, 0.11599999999999999, 12337]","[0.040000000000000001, 0.11599999999999999, 12370]","[0.035999999999999997, 0.12, 12404]","[0.028000000000000001, 0.12, 12437]","[0.024, 0.12, 12471]","[0.02, 0.12, 12505]","[0.016, 0.12, 12537]","[0.012, 0.12, 12571]","[0.0040000000000000001, 0.12, 12604]","[-0.0040000000000000001, 0.11599999999999999, 12638]","[-0.0080000000000000002, 0.11199999999999999, 12671]","[-0.012, 0.10799999999999998, 12705]","[-0.02, 0.095999999999999974, 12737]","[-0.028000000000000001, 0.087999999999999967, 12771]","[-0.035999999999999997, 0.075999999999999956, 12804]","[-0.043999999999999997, 0.063999999999999946, 12838]","[-0.048000000000000001, 0.052000000000000046, 12871]","[-0.051999999999999998, 0.048000000000000043, 12904]","[-0.056000000000000001, 0.040000000000000036, 12937]","[-0.056000000000000001, 0.036000000000000032, 12971]","[-0.064000000000000001, 0.028000000000000025, 13005]","[-0.068000000000000005, 0.020000000000000018, 13038]","[-0.075999999999999998, 0.012000000000000011, 13071]","[-0.084000000000000005, -0.0040000000000000036, 13104]","[-0.091999999999999998, -0.020000000000000018, 13138]","[-0.096000000000000002, -0.028000000000000025, 13171]","[-0.10000000000000001, -0.040000000000000036, 13204]","[-0.104, -0.048000000000000043, 13238]","[-0.104, -0.048000000000000043, 13271]","[-0.104, -0.048000000000000043, 13305]","[-0.104, -0.048000000000000043, 13338]","[-0.104, -0.048000000000000043, 13371]","[-0.104, -0.048000000000000043, 13404]","[-0.104, -0.048000000000000043, 13438]","[-0.104, -0.048000000000000043, 13471]","[-0.104, -0.048000000000000043, 13504]","[-0.104, -0.048000000000000043, 13538]","[-0.104, -0.048000000000000043, 13571]","[-0.104, -0.048000000000000043, 13605]","[-0.104, -0.048000000000000043, 13637]","[-0.104, -0.040000000000000036, 13671]","[-0.104, -0.036000000000000032, 13704]","[-0.10000000000000001, -0.024000000000000021, 13737]","[-0.096000000000000002, -0.012000000000000011, 13771]","[-0.091999999999999998, 0.0, 13805]","[-0.087999999999999995, 0.016000000000000014, 13838]","[-0.087999999999999995, 0.028000000000000025, 13871]","[-0.084000000000000005, 0.040000000000000036, 13905]","[-0.084000000000000005, 0.048000000000000043, 13937]","[-0.084000000000000005, 0.05600000000000005, 13971]","[-0.084000000000000005, 0.05600000000000005, 14005]","[-0.084000000000000005, 0.060000000000000053, 14038]","[-0.087999999999999995, 0.060000000000000053, 14071]","[-0.091999999999999998, 0.063999999999999946, 14105]","[-0.10000000000000001, 0.063999999999999946, 14138]","[-0.104, 0.063999999999999946, 14172]","[-0.108, 0.063999999999999946, 14205]","[-0.112, 0.063999999999999946, 14239]","[-0.128, 0.063999999999999946, 14271]","[-0.14000000000000001, 0.05600000000000005, 14305]","[-0.152, 0.044000000000000039, 14338]","[-0.16, 0.040000000000000036, 14371]","[-0.16400000000000001, 0.032000000000000028, 14405]","[-0.17599999999999999, 0.016000000000000014, 14438]","[-0.184, 0.0080000000000000071, 14472]","[-0.188, 0.0, 14505]","[-0.188, -0.0080000000000000071, 14538]","[-0.192, -0.016000000000000014, 14622]","[-0.192, -0.016000000000000014, 14655]","[-0.192, -0.016000000000000014, 14688]","[-0.192, -0.020000000000000018, 14722]","[-0.192, -0.020000000000000018, 14755]","[-0.192, -0.020000000000000018, 14788]","[-0.192, -0.020000000000000018, 14821]","[-0.192, -0.020000000000000018, 14855]","[-0.192, -0.024000000000000021, 14888]","[-0.192, -0.024000000000000021, 14922]","[-0.192, -0.024000000000000021, 14956]","[-0.192, -0.024000000000000021, 14988]","[-0.192, -0.024000000000000021, 15022]","[-0.192, -0.024000000000000021, 15055]","[-0.192, -0.024000000000000021, 15089]","[-0.192, -0.028000000000000025, 15122]","[-0.188, -0.032000000000000028, 15155]"
