"[0.252, 0.17600000000000005, 2518]","[0.252, 0.18000000000000005, 2535]","[0.252, 0.18000000000000005, 2551]","[0.252, 0.18400000000000005, 2568]","[0.252, 0.18400000000000005, 2585]","[0.252, 0.18400000000000005, 2601]","[0.252, 0.18400000000000005, 2618]","[0.252, 0.18400000000000005, 2634]","[0.252, 0.18400000000000005, 2652]","[0.252, 0.18400000000000005, 2668]","[0.252, 0.18400000000000005, 2685]","[0.252, 0.18400000000000005, 2701]","[0.252, 0.18400000000000005, 2719]","[0.252, 0.17200000000000004, 2735]","[0.252, 0.14800000000000002, 2752]","[0.252, 0.11599999999999999, 2768]","[0.25600000000000001, 0.087999999999999967, 2785]","[0.26000000000000001, 0.060000000000000053, 2802]","[0.26000000000000001, 0.036000000000000032, 2818]","[0.26400000000000001, 0.0, 2835]","[0.26400000000000001, -0.016000000000000014, 2852]","[0.26800000000000002, -0.036000000000000032, 2869]","[0.26800000000000002, -0.064000000000000057, 2885]","[0.27200000000000002, -0.092000000000000082, 2902]","[0.27200000000000002, -0.12400000000000011, 2918]","[0.27200000000000002, -0.14399999999999991, 2935]","[0.27200000000000002, -0.15599999999999992, 2951]","[0.27200000000000002, -0.17199999999999993, 2968]","[0.27600000000000002, -0.19599999999999995, 2985]","[0.28000000000000003, -0.21199999999999997, 3002]","[0.28000000000000003, -0.22399999999999998, 3018]","[0.28000000000000003, -0.24399999999999999, 3035]","[0.28399999999999997, -0.25600000000000001, 3052]","[0.28399999999999997, -0.26800000000000002, 3068]","[0.28399999999999997, -0.28000000000000003, 3085]","[0.28399999999999997, -0.28400000000000003, 3101]","[0.28399999999999997, -0.28400000000000003, 3118]","[0.28399999999999997, -0.28400000000000003, 3135]","[0.28399999999999997, -0.28400000000000003, 3151]","[0.28399999999999997, -0.28400000000000003, 3168]","[0.28399999999999997, -0.28400000000000003, 3185]","[0.28399999999999997, -0.28400000000000003, 3202]","[0.28399999999999997, -0.28400000000000003, 3218]","[0.28399999999999997, -0.28800000000000003, 3235]","[0.26800000000000002, -0.28800000000000003, 3252]","[0.24399999999999999, -0.28800000000000003, 3269]","[0.224, -0.28800000000000003, 3285]","[0.20000000000000001, -0.28800000000000003, 3302]","[0.16400000000000001, -0.28800000000000003, 3319]","[0.14000000000000001, -0.28800000000000003, 3335]","[0.12, -0.29200000000000004, 3352]","[0.096000000000000002, -0.29200000000000004, 3368]","[0.075999999999999998, -0.29200000000000004, 3385]","[0.040000000000000001, -0.29200000000000004, 3403]","[0.024, -0.29600000000000004, 3419]","[0.0080000000000000002, -0.30000000000000004, 3435]","[-0.012, -0.30000000000000004, 3453]","[-0.035999999999999997, -0.30800000000000005, 3469]","[-0.056000000000000001, -0.30800000000000005, 3486]","[-0.071999999999999995, -0.31200000000000006, 3502]","[-0.091999999999999998, -0.31600000000000006, 3519]","[-0.124, -0.32400000000000007, 3535]","[-0.14000000000000001, -0.32400000000000007, 3552]","[-0.156, -0.32800000000000007, 3569]","[-0.16800000000000001, -0.32800000000000007, 3585]","[-0.17999999999999999, -0.33200000000000007, 3602]","[-0.188, -0.33600000000000008, 3619]","[-0.19600000000000001, -0.34000000000000008, 3636]","[-0.20399999999999999, -0.34000000000000008, 3652]","[-0.216, -0.34000000000000008, 3669]","[-0.23999999999999999, -0.34400000000000008, 3686]","[-0.26000000000000001, -0.34400000000000008, 3701]","[-0.27200000000000002, -0.34400000000000008, 3719]","[-0.28000000000000003, -0.34400000000000008, 3736]","[-0.29199999999999998, -0.34400000000000008, 3752]","[-0.29599999999999999, -0.34400000000000008, 3768]","[-0.29999999999999999, -0.34400000000000008, 3786]","[-0.30399999999999999, -0.34400000000000008, 3802]","[-0.30399999999999999, -0.34400000000000008, 3818]","[-0.30399999999999999, -0.34400000000000008, 3836]","[-0.30399999999999999, -0.34400000000000008, 3868]","[-0.30399999999999999, -0.34400000000000008, 3886]","[-0.30399999999999999, -0.34400000000000008, 3902]","[-0.30399999999999999, -0.34400000000000008, 3919]","[-0.30399999999999999, -0.34000000000000008, 3935]","[-0.30399999999999999, -0.34000000000000008, 3952]","[-0.29199999999999998, -0.34000000000000008, 3969]"
"[-0.112, -0.1319999999999999, 4936]","[-0.112, -0.1319999999999999, 4969]","[-0.112, -0.1319999999999999, 4987]","[-0.112, -0.1319999999999999, 5003]","[-0.112, -0.1319999999999999, 5019]","[-0.112, -0.1319999999999999, 5036]","[-0.112, -0.1319999999999999, 5054]","[-0.112, -0.1319999999999999, 5070]","[-0.108, -0.12799999999999989, 5086]","[-0.104, -0.12000000000000011, 5103]","[-0.10000000000000001, -0.1080000000000001, 5119]","[-0.096000000000000002, -0.10000000000000009, 5137]","[-0.084000000000000005, -0.084000000000000075, 5153]","[-0.080000000000000002, -0.080000000000000071, 5170]","[-0.071999999999999995, -0.072000000000000064, 5186]","[-0.068000000000000005, -0.06800000000000006, 5203]","[-0.048000000000000001, -0.064000000000000057, 5220]","[-0.035999999999999997, -0.060000000000000053, 5237]","[-0.024, -0.060000000000000053, 5253]","[-0.016, -0.05600000000000005, 5270]","[0.0, -0.05600000000000005, 5286]","[0.0080000000000000002, -0.05600000000000005, 5303]","[0.012, -0.05600000000000005, 5320]","[0.016, -0.05600000000000005, 5336]","[0.02, -0.060000000000000053, 5353]","[0.035999999999999997, -0.076000000000000068, 5370]","[0.048000000000000001, -0.084000000000000075, 5387]","[0.059999999999999998, -0.092000000000000082, 5403]","[0.068000000000000005, -0.10000000000000009, 5420]","[0.080000000000000002, -0.1160000000000001, 5437]","[0.084000000000000005, -0.12799999999999989, 5454]","[0.087999999999999995, -0.1399999999999999, 5470]","[0.087999999999999995, -0.15199999999999991, 5486]","[0.091999999999999998, -0.16799999999999993, 5503]","[0.091999999999999998, -0.17999999999999994, 5520]","[0.091999999999999998, -0.18399999999999994, 5537]","[0.091999999999999998, -0.18799999999999994, 5553]","[0.091999999999999998, -0.19199999999999995, 5570]","[0.091999999999999998, -0.20399999999999996, 5586]","[0.084000000000000005, -0.21199999999999997, 5603]","[0.075999999999999998, -0.22399999999999998, 5620]","[0.064000000000000001, -0.23199999999999998, 5636]","[0.051999999999999998, -0.23999999999999999, 5653]","[0.043999999999999997, -0.248, 5670]","[0.035999999999999997, -0.252, 5687]","[0.024, -0.25600000000000001, 5704]","[0.02, -0.26000000000000001, 5720]","[0.012, -0.26400000000000001, 5736]","[0.0040000000000000001, -0.26800000000000002, 5753]","[-0.0040000000000000001, -0.27200000000000002, 5770]","[-0.012, -0.28000000000000003, 5786]","[-0.016, -0.28000000000000003, 5803]","[-0.024, -0.28400000000000003, 5820]","[-0.028000000000000001, -0.28800000000000003, 5837]","[-0.035999999999999997, -0.29200000000000004, 5853]","[-0.040000000000000001, -0.29200000000000004, 5870]","[-0.043999999999999997, -0.29600000000000004, 5887]","[-0.048000000000000001, -0.29600000000000004, 5904]","[-0.056000000000000001, -0.30000000000000004, 5921]","[-0.068000000000000005, -0.30400000000000005, 5937]","[-0.075999999999999998, -0.30800000000000005, 5953]","[-0.084000000000000005, -0.30800000000000005, 5971]","[-0.10000000000000001, -0.31200000000000006, 5987]","[-0.108, -0.31200000000000006, 6003]","[-0.12, -0.31600000000000006, 6020]","[-0.124, -0.31600000000000006, 6036]","[-0.13200000000000001, -0.31600000000000006, 6054]","[-0.14000000000000001, -0.32000000000000006, 6071]","[-0.14399999999999999, -0.32000000000000006, 6087]","[-0.152, -0.32000000000000006, 6103]","[-0.152, -0.32000000000000006, 6121]","[-0.16, -0.32000000000000006, 6137]","[-0.16400000000000001, -0.32000000000000006, 6153]","[-0.17199999999999999, -0.32400000000000007, 6170]","[-0.17999999999999999, -0.32400000000000007, 6187]","[-0.188, -0.32400000000000007, 6204]","[-0.192, -0.32400000000000007, 6220]","[-0.19600000000000001, -0.32400000000000007, 6237]","[-0.20000000000000001, -0.32400000000000007, 6253]","[-0.20399999999999999, -0.32800000000000007, 6270]","[-0.21199999999999999, -0.32800000000000007, 6320]","[-0.216, -0.32800000000000007, 6338]","[-0.22, -0.33200000000000007, 6353]","[-0.22, -0.33200000000000007, 6370]","[-0.22, -0.33200000000000007, 6387]","[-0.22, -0.33200000000000007, 6403]","[-0.224, -0.34400000000000008, 6420]"
