"[-0.26400000000000001, -0.10000000000000009, 1349]","[-0.26800000000000002, -0.088000000000000078, 1365]","[-0.26800000000000002, -0.088000000000000078, 1382]","[-0.26800000000000002, -0.088000000000000078, 1399]","[-0.26800000000000002, -0.084000000000000075, 1415]","[-0.26800000000000002, -0.084000000000000075, 1432]","[-0.26800000000000002, -0.084000000000000075, 1449]","[-0.26800000000000002, -0.084000000000000075, 1465]","[-0.26800000000000002, -0.084000000000000075, 1482]","[-0.26800000000000002, -0.084000000000000075, 1498]","[-0.26800000000000002, -0.084000000000000075, 1515]","[-0.26800000000000002, -0.084000000000000075, 1532]","[-0.26800000000000002, -0.084000000000000075, 1548]","[-0.26800000000000002, -0.084000000000000075, 1566]","[-0.26800000000000002, -0.084000000000000075, 1581]","[-0.26800000000000002, -0.084000000000000075, 1599]","[-0.26800000000000002, -0.084000000000000075, 1615]","[-0.26800000000000002, -0.084000000000000075, 1633]","[-0.26800000000000002, -0.084000000000000075, 1649]","[-0.26800000000000002, -0.084000000000000075, 1665]","[-0.26800000000000002, -0.084000000000000075, 1682]","[-0.26800000000000002, -0.084000000000000075, 1701]","[-0.26800000000000002, -0.084000000000000075, 1715]","[-0.26800000000000002, -0.084000000000000075, 1733]","[-0.26800000000000002, -0.084000000000000075, 1749]","[-0.26800000000000002, -0.084000000000000075, 1766]","[-0.26800000000000002, -0.084000000000000075, 1782]","[-0.26800000000000002, -0.084000000000000075, 1798]","[-0.26800000000000002, -0.084000000000000075, 1815]","[-0.26800000000000002, -0.080000000000000071, 1833]","[-0.26800000000000002, -0.076000000000000068, 1850]","[-0.27200000000000002, -0.072000000000000064, 1865]","[-0.27200000000000002, -0.072000000000000064, 1883]","[-0.27200000000000002, -0.072000000000000064, 1900]","[-0.27200000000000002, -0.06800000000000006, 1915]","[-0.27600000000000002, -0.064000000000000057, 1932]","[-0.28000000000000003, -0.060000000000000053, 1949]","[-0.28000000000000003, -0.052000000000000046, 1982]","[-0.28399999999999997, -0.044000000000000039, 2000]","[-0.28799999999999998, -0.044000000000000039, 2015]","[-0.28799999999999998, -0.040000000000000036, 2033]","[-0.28799999999999998, -0.036000000000000032, 2048]","[-0.29199999999999998, -0.032000000000000028, 2066]","[-0.29199999999999998, -0.028000000000000025, 2082]","[-0.29199999999999998, -0.024000000000000021, 2098]","[-0.29199999999999998, -0.020000000000000018, 2116]","[-0.29199999999999998, -0.012000000000000011, 2149]","[-0.29199999999999998, -0.0040000000000000036, 2183]","[-0.29199999999999998, 0.0080000000000000071, 2216]","[-0.29199999999999998, 0.032000000000000028, 2249]","[-0.29199999999999998, 0.048000000000000043, 2266]","[-0.28799999999999998, 0.05600000000000005, 2299]","[-0.28399999999999997, 0.067999999999999949, 2332]","[-0.27600000000000002, 0.083999999999999964, 2366]","[-0.26000000000000001, 0.099999999999999978, 2400]","[-0.248, 0.10799999999999998, 2433]","[-0.23999999999999999, 0.11199999999999999, 2466]","[-0.22800000000000001, 0.12, 2499]","[-0.22, 0.124, 2532]","[-0.20399999999999999, 0.13200000000000001, 2566]","[-0.17599999999999999, 0.14000000000000001, 2599]","[-0.16, 0.14400000000000002, 2632]","[-0.14399999999999999, 0.14800000000000002, 2666]","[-0.124, 0.15200000000000002, 2701]","[-0.112, 0.15200000000000002, 2733]","[-0.108, 0.15200000000000002, 2766]","[-0.087999999999999995, 0.15200000000000002, 2800]","[-0.059999999999999998, 0.15600000000000003, 2833]","[-0.048000000000000001, 0.15600000000000003, 2867]","[-0.048000000000000001, 0.15600000000000003, 2900]","[-0.043999999999999997, 0.15600000000000003, 2933]","[-0.043999999999999997, 0.15600000000000003, 2966]","[-0.043999999999999997, 0.15600000000000003, 2999]","[-0.043999999999999997, 0.15600000000000003, 3033]","[-0.043999999999999997, 0.15600000000000003, 3066]","[-0.043999999999999997, 0.15600000000000003, 3100]","[-0.02, 0.15600000000000003, 3133]","[0.048000000000000001, 0.16800000000000004, 3166]","[0.071999999999999995, 0.16800000000000004, 3200]","[0.071999999999999995, 0.17200000000000004, 3233]","[0.080000000000000002, 0.17200000000000004, 3283]","[0.084000000000000005, 0.17200000000000004, 3316]","[0.096000000000000002, 0.17600000000000005, 3350]","[0.11600000000000001, 0.18000000000000005, 3384]","[0.13200000000000001, 0.18000000000000005, 3416]","[0.13200000000000001, 0.18000000000000005, 3449]","[0.13200000000000001, 0.18000000000000005, 3483]","[0.13200000000000001, 0.18000000000000005, 3517]","[0.13200000000000001, 0.18000000000000005, 3550]","[0.13200000000000001, 0.18000000000000005, 3583]","[0.13200000000000001, 0.18000000000000005, 3617]","[0.13200000000000001, 0.18000000000000005, 3650]","[0.13200000000000001, 0.18000000000000005, 3683]","[0.13200000000000001, 0.18000000000000005, 3717]","[0.13200000000000001, 0.18000000000000005, 3750]","[0.13200000000000001, 0.18000000000000005, 3784]","[0.13200000000000001, 0.18000000000000005, 3817]","[0.13200000000000001, 0.18000000000000005, 3850]","[0.13200000000000001, 0.18000000000000005, 3883]","[0.13200000000000001, 0.18000000000000005, 3917]","[0.13200000000000001, 0.18000000000000005, 3950]","[0.13200000000000001, 0.18000000000000005, 3983]","[0.13200000000000001, 0.18000000000000005, 4017]","[0.13200000000000001, 0.18000000000000005, 4050]","[0.13200000000000001, 0.18000000000000005, 4083]","[0.13200000000000001, 0.16800000000000004, 4117]","[0.13600000000000001, 0.16000000000000003, 4150]","[0.13600000000000001, 0.14800000000000002, 4183]","[0.14000000000000001, 0.13200000000000001, 4217]","[0.14399999999999999, 0.12, 4250]","[0.14399999999999999, 0.10399999999999998, 4283]","[0.14799999999999999, 0.087999999999999967, 4317]","[0.14799999999999999, 0.067999999999999949, 4350]","[0.152, 0.05600000000000005, 4384]","[0.152, 0.036000000000000032, 4417]","[0.152, 0.024000000000000021, 4450]","[0.14799999999999999, 0.012000000000000011, 4484]","[0.13600000000000001, -0.0080000000000000071, 4517]","[0.124, -0.028000000000000025, 4550]","[0.11600000000000001, -0.044000000000000039, 4584]","[0.104, -0.064000000000000057, 4617]","[0.087999999999999995, -0.080000000000000071, 4651]","[0.087999999999999995, -0.084000000000000075, 4683]","[0.087999999999999995, -0.084000000000000075, 4717]","[0.087999999999999995, -0.084000000000000075, 4750]","[0.087999999999999995, -0.084000000000000075, 4784]","[0.084000000000000005, -0.084000000000000075, 4818]","[0.084000000000000005, -0.084000000000000075, 4851]","[0.084000000000000005, -0.084000000000000075, 4884]","[0.084000000000000005, -0.084000000000000075, 4917]","[0.084000000000000005, -0.084000000000000075, 4950]","[0.084000000000000005, -0.084000000000000075, 4984]","[0.084000000000000005, -0.084000000000000075, 5017]","[0.084000000000000005, -0.084000000000000075, 5050]","[0.084000000000000005, -0.084000000000000075, 5084]","[0.084000000000000005, -0.084000000000000075, 5117]","[0.084000000000000005, -0.088000000000000078, 5150]"
"[-0.0040000000000000001, -0.1399999999999999, 5702]","[0.0, -0.1399999999999999, 5751]","[0.0, -0.1399999999999999, 5767]","[0.0, -0.1399999999999999, 5784]","[0.0, -0.1399999999999999, 5801]","[0.0, -0.1399999999999999, 5817]","[0.0, -0.1399999999999999, 5834]","[0.0, -0.1399999999999999, 5851]","[0.0, -0.1399999999999999, 5867]","[0.0, -0.1399999999999999, 5884]","[0.0, -0.1399999999999999, 5901]","[0.0, -0.1399999999999999, 5918]","[0.0, -0.1399999999999999, 5934]","[0.0, -0.1399999999999999, 5951]","[0.0, -0.1399999999999999, 5968]","[0.0, -0.1399999999999999, 5984]","[0.0, -0.1399999999999999, 6000]","[0.0, -0.1399999999999999, 6018]","[0.0, -0.1399999999999999, 6034]","[0.0, -0.1399999999999999, 6051]","[0.0, -0.1399999999999999, 6068]","[0.0, -0.1399999999999999, 6084]","[0.0, -0.1399999999999999, 6100]","[0.0, -0.1399999999999999, 6118]","[-0.0040000000000000001, -0.1399999999999999, 6134]","[-0.0040000000000000001, -0.1399999999999999, 6151]","[-0.0040000000000000001, -0.1399999999999999, 6167]","[-0.0040000000000000001, -0.1399999999999999, 6185]","[-0.0040000000000000001, -0.1399999999999999, 6201]","[-0.0040000000000000001, -0.1399999999999999, 6218]","[-0.0040000000000000001, -0.1399999999999999, 6234]","[-0.0040000000000000001, -0.1359999999999999, 6250]","[-0.0040000000000000001, -0.1319999999999999, 6268]","[-0.0040000000000000001, -0.12400000000000011, 6285]","[0.0, -0.12400000000000011, 6301]","[0.0040000000000000001, -0.12000000000000011, 6318]","[0.012, -0.1160000000000001, 6335]","[0.028000000000000001, -0.10400000000000009, 6351]","[0.035999999999999997, -0.10000000000000009, 6368]","[0.048000000000000001, -0.092000000000000082, 6401]","[0.059999999999999998, -0.088000000000000078, 6435]","[0.068000000000000005, -0.084000000000000075, 6452]","[0.084000000000000005, -0.076000000000000068, 6485]","[0.104, -0.06800000000000006, 6518]","[0.112, -0.06800000000000006, 6551]","[0.128, -0.06800000000000006, 6584]","[0.16, -0.06800000000000006, 6618]","[0.17199999999999999, -0.072000000000000064, 6651]","[0.192, -0.084000000000000075, 6684]","[0.216, -0.1080000000000001, 6718]","[0.23200000000000001, -0.1319999999999999, 6735]","[0.23999999999999999, -0.14399999999999991, 6751]","[0.248, -0.15999999999999992, 6768]","[0.252, -0.17999999999999994, 6785]","[0.25600000000000001, -0.19999999999999996, 6802]","[0.26000000000000001, -0.22399999999999998, 6818]","[0.26000000000000001, -0.26000000000000001, 6836]","[0.26000000000000001, -0.27600000000000002, 6869]","[0.26000000000000001, -0.30400000000000005, 6901]","[0.26000000000000001, -0.32400000000000007, 6935]","[0.25600000000000001, -0.34000000000000008, 6968]","[0.25600000000000001, -0.34400000000000008, 7002]","[0.25600000000000001, -0.34800000000000009, 7035]","[0.252, -0.34800000000000009, 7068]","[0.252, -0.34800000000000009, 7102]","[0.252, -0.34800000000000009, 7135]","[0.252, -0.35200000000000009, 7168]","[0.252, -0.35200000000000009, 7202]","[0.252, -0.35200000000000009, 7234]","[0.252, -0.35200000000000009, 7268]","[0.252, -0.35200000000000009, 7301]","[0.252, -0.35200000000000009, 7335]","[0.248, -0.3600000000000001, 7368]","[0.24399999999999999, -0.3640000000000001, 7402]","[0.24399999999999999, -0.3680000000000001, 7435]","[0.24399999999999999, -0.3680000000000001, 7468]","[0.24399999999999999, -0.3680000000000001, 7501]","[0.24399999999999999, -0.3680000000000001, 7536]","[0.24399999999999999, -0.37200000000000011, 7568]","[0.23999999999999999, -0.37599999999999989, 7602]","[0.23999999999999999, -0.37599999999999989, 7668]","[0.23999999999999999, -0.37999999999999989, 7702]"
