"[-0.224, 0.26800000000000002, 4267]","[-0.224, 0.26800000000000002, 4284]","[-0.224, 0.26800000000000002, 4302]","[-0.224, 0.26800000000000002, 4318]","[-0.224, 0.26800000000000002, 4335]","[-0.224, 0.26800000000000002, 4352]","[-0.224, 0.26800000000000002, 4367]","[-0.224, 0.26800000000000002, 4384]","[-0.224, 0.26800000000000002, 4402]","[-0.224, 0.26800000000000002, 4423]","[-0.224, 0.26800000000000002, 4435]","[-0.224, 0.26800000000000002, 4451]","[-0.224, 0.26800000000000002, 4468]","[-0.224, 0.26800000000000002, 4484]","[-0.224, 0.26800000000000002, 4502]","[-0.224, 0.26800000000000002, 4518]","[-0.224, 0.26800000000000002, 4535]","[-0.224, 0.26800000000000002, 4551]","[-0.224, 0.26800000000000002, 4568]","[-0.224, 0.27600000000000002, 4592]","[-0.21199999999999999, 0.28000000000000003, 4619]","[-0.192, 0.28400000000000003, 4634]","[-0.184, 0.28400000000000003, 4652]","[-0.16, 0.28800000000000003, 4668]","[-0.14799999999999999, 0.28800000000000003, 4685]","[-0.13200000000000001, 0.28800000000000003, 4702]","[-0.11600000000000001, 0.28800000000000003, 4719]","[-0.091999999999999998, 0.28800000000000003, 4735]","[-0.075999999999999998, 0.28800000000000003, 4752]","[-0.051999999999999998, 0.28800000000000003, 4774]","[-0.032000000000000001, 0.28800000000000003, 4802]","[0.012, 0.28800000000000003, 4835]","[0.043999999999999997, 0.28800000000000003, 4852]","[0.059999999999999998, 0.28400000000000003, 4868]","[0.075999999999999998, 0.28400000000000003, 4901]","[0.10000000000000001, 0.28400000000000003, 4934]","[0.112, 0.28400000000000003, 4951]","[0.124, 0.28400000000000003, 4968]","[0.13600000000000001, 0.28400000000000003, 4985]","[0.152, 0.28400000000000003, 5002]","[0.16, 0.28400000000000003, 5018]","[0.16400000000000001, 0.28400000000000003, 5052]","[0.184, 0.28400000000000003, 5069]","[0.19600000000000001, 0.28400000000000003, 5085]","[0.20799999999999999, 0.28400000000000003, 5102]","[0.224, 0.28400000000000003, 5118]","[0.23599999999999999, 0.28400000000000003, 5135]","[0.248, 0.28400000000000003, 5152]","[0.25600000000000001, 0.28400000000000003, 5168]","[0.26400000000000001, 0.28400000000000003, 5185]","[0.27200000000000002, 0.28800000000000003, 5201]","[0.27600000000000002, 0.28800000000000003, 5218]","[0.28000000000000003, 0.28800000000000003, 5235]","[0.28399999999999997, 0.28800000000000003, 5252]","[0.29999999999999999, 0.28800000000000003, 5285]","[0.308, 0.29200000000000004, 5302]","[0.308, 0.29200000000000004, 5319]","[0.312, 0.29200000000000004, 5352]","[0.32800000000000001, 0.29600000000000004, 5385]","[0.33600000000000002, 0.29600000000000004, 5419]","[0.34000000000000002, 0.29600000000000004, 5455]","[0.34399999999999997, 0.29600000000000004, 5485]","[0.34399999999999997, 0.29600000000000004, 5518]","[0.34399999999999997, 0.29600000000000004, 5552]","[0.34399999999999997, 0.29600000000000004, 5585]","[0.34399999999999997, 0.29600000000000004, 5618]","[0.34399999999999997, 0.29600000000000004, 5652]","[0.34399999999999997, 0.29600000000000004, 5686]","[0.34399999999999997, 0.29600000000000004, 5719]","[0.34399999999999997, 0.29600000000000004, 5753]","[0.34399999999999997, 0.29600000000000004, 5785]","[0.34399999999999997, 0.29600000000000004, 5818]","[0.34399999999999997, 0.29600000000000004, 5853]","[0.34399999999999997, 0.29600000000000004, 5886]","[0.34399999999999997, 0.29600000000000004, 5918]"
"[0.068000000000000005, 0.27600000000000002, 6619]","[0.068000000000000005, 0.27600000000000002, 6669]","[0.068000000000000005, 0.27600000000000002, 6685]","[0.068000000000000005, 0.27600000000000002, 6703]","[0.068000000000000005, 0.27600000000000002, 6719]","[0.068000000000000005, 0.27600000000000002, 6737]","[0.068000000000000005, 0.27600000000000002, 6752]","[0.068000000000000005, 0.27600000000000002, 6770]","[0.068000000000000005, 0.27600000000000002, 6786]","[0.068000000000000005, 0.27600000000000002, 6802]","[0.068000000000000005, 0.27600000000000002, 6819]","[0.068000000000000005, 0.27600000000000002, 6836]","[0.068000000000000005, 0.27600000000000002, 6853]","[0.068000000000000005, 0.27600000000000002, 6869]","[0.068000000000000005, 0.27600000000000002, 6886]","[0.068000000000000005, 0.27600000000000002, 6903]","[0.068000000000000005, 0.27600000000000002, 6920]","[0.068000000000000005, 0.27600000000000002, 6936]","[0.068000000000000005, 0.27600000000000002, 6952]","[0.068000000000000005, 0.27600000000000002, 6972]","[0.068000000000000005, 0.27600000000000002, 6986]","[0.059999999999999998, 0.26400000000000001, 7003]","[0.056000000000000001, 0.25600000000000001, 7020]","[0.048000000000000001, 0.24399999999999999, 7036]","[0.043999999999999997, 0.23199999999999998, 7052]","[0.040000000000000001, 0.22399999999999998, 7070]","[0.035999999999999997, 0.21199999999999997, 7086]","[0.028000000000000001, 0.19599999999999995, 7103]","[0.024, 0.18799999999999994, 7119]","[0.02, 0.18000000000000005, 7141]","[0.016, 0.17200000000000004, 7170]","[0.016, 0.15200000000000002, 7186]","[0.012, 0.14400000000000002, 7203]","[0.012, 0.13200000000000001, 7219]","[0.0080000000000000002, 0.124, 7236]","[0.0080000000000000002, 0.10799999999999998, 7253]","[0.0040000000000000001, 0.095999999999999974, 7269]","[0.0040000000000000001, 0.083999999999999964, 7290]","[0.0040000000000000001, 0.063999999999999946, 7320]","[0.0040000000000000001, 0.036000000000000032, 7352]","[0.0040000000000000001, 0.020000000000000018, 7369]","[0.0040000000000000001, 0.0080000000000000071, 7386]","[0.0040000000000000001, -0.0080000000000000071, 7420]","[0.0040000000000000001, -0.036000000000000032, 7453]","[0.0080000000000000002, -0.05600000000000005, 7496]","[0.016, -0.088000000000000078, 7520]","[0.024, -0.10400000000000009, 7536]","[0.024, -0.1120000000000001, 7553]","[0.028000000000000001, -0.12000000000000011, 7570]","[0.032000000000000001, -0.12400000000000011, 7586]","[0.040000000000000001, -0.1319999999999999, 7604]","[0.043999999999999997, -0.1319999999999999, 7620]","[0.048000000000000001, -0.1359999999999999, 7652]","[0.068000000000000005, -0.14399999999999991, 7670]","[0.071999999999999995, -0.14399999999999991, 7703]","[0.091999999999999998, -0.14399999999999991, 7736]","[0.10000000000000001, -0.14399999999999991, 7754]","[0.104, -0.14399999999999991, 7770]","[0.104, -0.14399999999999991, 7802]","[0.112, -0.14399999999999991, 7837]","[0.11600000000000001, -0.14399999999999991, 7870]","[0.124, -0.14399999999999991, 7903]","[0.13200000000000001, -0.14399999999999991, 7937]","[0.14399999999999999, -0.1359999999999999, 7970]","[0.14799999999999999, -0.1319999999999999, 8003]","[0.16, -0.12400000000000011, 8036]","[0.17199999999999999, -0.1120000000000001, 8070]","[0.184, -0.10000000000000009, 8103]","[0.192, -0.092000000000000082, 8137]","[0.192, -0.088000000000000078, 8171]","[0.192, -0.088000000000000078, 8204]","[0.192, -0.088000000000000078, 8236]","[0.19600000000000001, -0.084000000000000075, 8270]","[0.19600000000000001, -0.080000000000000071, 8309]","[0.20799999999999999, -0.064000000000000057, 8337]","[0.20799999999999999, -0.064000000000000057, 8370]","[0.20799999999999999, -0.064000000000000057, 8403]","[0.20799999999999999, -0.064000000000000057, 8436]","[0.20799999999999999, -0.064000000000000057, 8470]","[0.20799999999999999, -0.064000000000000057, 8504]"
"[-0.051999999999999998, 0.099999999999999978, 9020]","[-0.028000000000000001, 0.11199999999999999, 9070]","[-0.024, 0.11199999999999999, 9087]","[-0.024, 0.11199999999999999, 9103]","[-0.024, 0.11199999999999999, 9120]","[-0.024, 0.11199999999999999, 9137]","[-0.02, 0.11199999999999999, 9154]","[-0.016, 0.11199999999999999, 9170]","[-0.012, 0.11199999999999999, 9186]","[-0.0040000000000000001, 0.11199999999999999, 9204]","[0.0, 0.11199999999999999, 9221]","[0.0040000000000000001, 0.11199999999999999, 9237]","[0.0040000000000000001, 0.10799999999999998, 9254]","[0.0040000000000000001, 0.10799999999999998, 9271]","[0.0040000000000000001, 0.10799999999999998, 9287]","[0.0040000000000000001, 0.10799999999999998, 9303]","[0.0040000000000000001, 0.10799999999999998, 9320]","[0.0040000000000000001, 0.10399999999999998, 9336]","[0.0040000000000000001, 0.10399999999999998, 9353]","[0.0040000000000000001, 0.10399999999999998, 9371]","[0.0040000000000000001, 0.099999999999999978, 9387]","[0.0040000000000000001, 0.099999999999999978, 9404]","[0.0040000000000000001, 0.095999999999999974, 9420]","[0.0040000000000000001, 0.095999999999999974, 9437]","[0.0040000000000000001, 0.095999999999999974, 9454]","[0.0040000000000000001, 0.095999999999999974, 9471]","[0.0040000000000000001, 0.095999999999999974, 9488]","[0.0040000000000000001, 0.095999999999999974, 9503]","[0.0040000000000000001, 0.095999999999999974, 9527]","[0.0, 0.095999999999999974, 9554]","[0.0, 0.095999999999999974, 9574]","[0.0, 0.095999999999999974, 9588]","[-0.0040000000000000001, 0.095999999999999974, 9604]","[-0.0080000000000000002, 0.095999999999999974, 9621]","[-0.012, 0.095999999999999974, 9654]","[-0.028000000000000001, 0.099999999999999978, 9687]","[-0.032000000000000001, 0.10399999999999998, 9720]","[-0.040000000000000001, 0.10799999999999998, 9754]","[-0.043999999999999997, 0.10799999999999998, 9771]","[-0.048000000000000001, 0.10799999999999998, 9804]","[-0.048000000000000001, 0.10799999999999998, 9837]","[-0.051999999999999998, 0.10799999999999998, 9855]","[-0.051999999999999998, 0.10799999999999998, 9872]","[-0.059999999999999998, 0.10799999999999998, 9887]","[-0.068000000000000005, 0.10799999999999998, 9904]","[-0.075999999999999998, 0.10799999999999998, 9937]","[-0.087999999999999995, 0.10799999999999998, 9971]","[-0.10000000000000001, 0.10799999999999998, 9988]","[-0.104, 0.10799999999999998, 10004]","[-0.108, 0.10799999999999998, 10022]","[-0.11600000000000001, 0.10799999999999998, 10054]","[-0.124, 0.10799999999999998, 10088]","[-0.13200000000000001, 0.10399999999999998, 10121]","[-0.13600000000000001, 0.10399999999999998, 10154]","[-0.14000000000000001, 0.099999999999999978, 10187]","[-0.14799999999999999, 0.099999999999999978, 10204]","[-0.152, 0.099999999999999978, 10221]","[-0.152, 0.095999999999999974, 10238]","[-0.156, 0.091999999999999971, 10271]","[-0.16400000000000001, 0.091999999999999971, 10304]","[-0.17199999999999999, 0.087999999999999967, 10350]","[-0.17599999999999999, 0.07999999999999996, 10375]","[-0.17599999999999999, 0.07999999999999996, 10404]","[-0.17999999999999999, 0.071999999999999953, 10437]","[-0.184, 0.067999999999999949, 10471]","[-0.188, 0.063999999999999946, 10505]","[-0.188, 0.060000000000000053, 10540]","[-0.192, 0.052000000000000046, 10571]","[-0.192, 0.048000000000000043, 10604]","[-0.19600000000000001, 0.040000000000000036, 10638]","[-0.19600000000000001, 0.032000000000000028, 10671]","[-0.19600000000000001, 0.028000000000000025, 10705]","[-0.19600000000000001, 0.020000000000000018, 10737]","[-0.19600000000000001, 0.016000000000000014, 10771]","[-0.19600000000000001, 0.012000000000000011, 10805]","[-0.19600000000000001, 0.0040000000000000036, 10838]","[-0.192, 0.0, 10871]","[-0.192, 0.0, 10904]","[-0.192, 0.0, 10938]","[-0.192, 0.0, 10971]","[-0.192, 0.0, 11038]"
