"[0.024, 0.128, 3132]","[0.024, 0.128, 3149]","[0.024, 0.128, 3166]","[0.024, 0.128, 3183]","[0.024, 0.128, 3199]","[0.024, 0.128, 3216]","[0.02, 0.13600000000000001, 3232]","[0.016, 0.14000000000000001, 3250]","[0.016, 0.14000000000000001, 3266]","[0.016, 0.14400000000000002, 3283]","[0.016, 0.14400000000000002, 3300]","[0.016, 0.14400000000000002, 3316]","[0.016, 0.14400000000000002, 3333]","[0.016, 0.14400000000000002, 3350]","[0.016, 0.14400000000000002, 3367]","[0.016, 0.14400000000000002, 3383]","[0.016, 0.14400000000000002, 3399]","[0.016, 0.14400000000000002, 3417]","[0.016, 0.14400000000000002, 3432]","[0.012, 0.14400000000000002, 3449]","[0.012, 0.14400000000000002, 3466]","[0.012, 0.14400000000000002, 3483]","[0.012, 0.14400000000000002, 3500]","[0.012, 0.14400000000000002, 3516]","[0.012, 0.14400000000000002, 3534]","[0.012, 0.14400000000000002, 3550]","[0.012, 0.14400000000000002, 3566]","[0.012, 0.14400000000000002, 3583]","[0.012, 0.14400000000000002, 3600]","[0.012, 0.14400000000000002, 3616]","[0.012, 0.14400000000000002, 3633]","[0.012, 0.14400000000000002, 3649]","[0.012, 0.14400000000000002, 3666]","[0.012, 0.14400000000000002, 3683]","[0.012, 0.14400000000000002, 3699]","[0.012, 0.14400000000000002, 3717]","[0.012, 0.14400000000000002, 3733]","[0.012, 0.14400000000000002, 3749]","[0.012, 0.14400000000000002, 3766]","[0.012, 0.14400000000000002, 3783]","[0.012, 0.14400000000000002, 3800]","[0.012, 0.14400000000000002, 3816]","[0.0080000000000000002, 0.14400000000000002, 3833]","[0.0080000000000000002, 0.14800000000000002, 3850]","[0.0080000000000000002, 0.14800000000000002, 3866]","[0.0040000000000000001, 0.14800000000000002, 3900]","[-0.0040000000000000001, 0.15200000000000002, 3933]","[-0.0080000000000000002, 0.15200000000000002, 3966]","[-0.02, 0.15600000000000003, 4000]","[-0.024, 0.15600000000000003, 4033]","[-0.035999999999999997, 0.15600000000000003, 4066]","[-0.035999999999999997, 0.15600000000000003, 4100]","[-0.040000000000000001, 0.15600000000000003, 4134]","[-0.043999999999999997, 0.15600000000000003, 4167]","[-0.048000000000000001, 0.15600000000000003, 4200]","[-0.056000000000000001, 0.15600000000000003, 4233]","[-0.064000000000000001, 0.15600000000000003, 4267]","[-0.068000000000000005, 0.15600000000000003, 4300]","[-0.068000000000000005, 0.15600000000000003, 4333]","[-0.071999999999999995, 0.15200000000000002, 4367]","[-0.080000000000000002, 0.14800000000000002, 4400]","[-0.084000000000000005, 0.14400000000000002, 4434]","[-0.091999999999999998, 0.14000000000000001, 4467]","[-0.096000000000000002, 0.13600000000000001, 4500]","[-0.10000000000000001, 0.13200000000000001, 4534]","[-0.10000000000000001, 0.128, 4568]","[-0.108, 0.12, 4600]","[-0.112, 0.11199999999999999, 4634]","[-0.11600000000000001, 0.11199999999999999, 4667]","[-0.11600000000000001, 0.10399999999999998, 4700]","[-0.12, 0.099999999999999978, 4734]","[-0.12, 0.091999999999999971, 4767]","[-0.124, 0.083999999999999964, 4800]","[-0.124, 0.075999999999999956, 4834]","[-0.128, 0.063999999999999946, 4867]","[-0.128, 0.048000000000000043, 4901]","[-0.128, 0.040000000000000036, 4934]","[-0.128, 0.032000000000000028, 4966]","[-0.128, 0.020000000000000018, 5001]","[-0.128, 0.0080000000000000071, 5033]","[-0.128, -0.0080000000000000071, 5083]","[-0.128, -0.016000000000000014, 5117]","[-0.124, -0.028000000000000025, 5151]","[-0.12, -0.036000000000000032, 5184]","[-0.12, -0.044000000000000039, 5218]","[-0.11600000000000001, -0.048000000000000043, 5250]","[-0.11600000000000001, -0.05600000000000005, 5284]","[-0.112, -0.064000000000000057, 5318]","[-0.108, -0.072000000000000064, 5351]","[-0.108, -0.080000000000000071, 5384]","[-0.104, -0.088000000000000078, 5417]","[-0.104, -0.096000000000000085, 5451]","[-0.10000000000000001, -0.10000000000000009, 5485]","[-0.10000000000000001, -0.1080000000000001, 5518]","[-0.096000000000000002, -0.1120000000000001, 5551]","[-0.096000000000000002, -0.12000000000000011, 5584]","[-0.091999999999999998, -0.12799999999999989, 5617]","[-0.087999999999999995, -0.1359999999999999, 5651]","[-0.084000000000000005, -0.1399999999999999, 5685]","[-0.080000000000000002, -0.14799999999999991, 5717]","[-0.080000000000000002, -0.15599999999999992, 5751]","[-0.075999999999999998, -0.16399999999999992, 5784]","[-0.071999999999999995, -0.16799999999999993, 5818]","[-0.071999999999999995, -0.17599999999999993, 5851]","[-0.068000000000000005, -0.17999999999999994, 5885]","[-0.059999999999999998, -0.18799999999999994, 5918]","[-0.056000000000000001, -0.19199999999999995, 5951]","[-0.056000000000000001, -0.19599999999999995, 5984]","[-0.051999999999999998, -0.19999999999999996, 6017]","[-0.048000000000000001, -0.20399999999999996, 6051]","[-0.043999999999999997, -0.20799999999999996, 6085]","[-0.040000000000000001, -0.21199999999999997, 6117]","[-0.035999999999999997, -0.21199999999999997, 6151]","[-0.032000000000000001, -0.21599999999999997, 6185]","[-0.028000000000000001, -0.21599999999999997, 6218]","[-0.024, -0.21599999999999997, 6252]","[-0.02, -0.21599999999999997, 6284]","[-0.016, -0.21599999999999997, 6318]","[-0.012, -0.21599999999999997, 6352]","[-0.0040000000000000001, -0.21599999999999997, 6385]","[0.0040000000000000001, -0.20799999999999996, 6419]","[0.012, -0.20399999999999996, 6451]","[0.016, -0.19599999999999995, 6484]","[0.024, -0.18799999999999994, 6518]","[0.032000000000000001, -0.17999999999999994, 6551]","[0.040000000000000001, -0.16799999999999993, 6584]","[0.043999999999999997, -0.15999999999999992, 6618]","[0.056000000000000001, -0.14799999999999991, 6651]","[0.059999999999999998, -0.1399999999999999, 6685]","[0.068000000000000005, -0.12400000000000011, 6719]","[0.075999999999999998, -0.1120000000000001, 6751]","[0.080000000000000002, -0.096000000000000085, 6784]","[0.080000000000000002, -0.084000000000000075, 6818]","[0.084000000000000005, -0.072000000000000064, 6851]","[0.084000000000000005, -0.064000000000000057, 6885]","[0.084000000000000005, -0.05600000000000005, 6918]","[0.084000000000000005, -0.052000000000000046, 6951]","[0.084000000000000005, -0.048000000000000043, 6985]","[0.084000000000000005, -0.044000000000000039, 7018]","[0.080000000000000002, -0.040000000000000036, 7052]","[0.075999999999999998, -0.032000000000000028, 7085]","[0.071999999999999995, -0.028000000000000025, 7118]","[0.068000000000000005, -0.024000000000000021, 7151]","[0.064000000000000001, -0.020000000000000018, 7185]","[0.059999999999999998, -0.016000000000000014, 7218]","[0.059999999999999998, -0.016000000000000014, 7251]","[0.059999999999999998, -0.016000000000000014, 7285]","[0.056000000000000001, -0.016000000000000014, 7318]","[0.056000000000000001, -0.016000000000000014, 7352]","[0.056000000000000001, -0.016000000000000014, 7385]","[0.051999999999999998, -0.016000000000000014, 7419]","[0.043999999999999997, -0.016000000000000014, 7452]","[0.040000000000000001, -0.016000000000000014, 7485]","[0.035999999999999997, -0.016000000000000014, 7518]","[0.032000000000000001, -0.016000000000000014, 7552]","[0.028000000000000001, -0.016000000000000014, 7585]","[0.02, -0.016000000000000014, 7619]","[0.016, -0.020000000000000018, 7652]","[0.0080000000000000002, -0.024000000000000021, 7685]","[0.0, -0.024000000000000021, 7719]","[-0.0080000000000000002, -0.028000000000000025, 7752]","[-0.024, -0.032000000000000028, 7819]","[-0.032000000000000001, -0.032000000000000028, 7852]","[-0.035999999999999997, -0.036000000000000032, 7886]","[-0.043999999999999997, -0.036000000000000032, 7918]","[-0.048000000000000001, -0.036000000000000032, 7952]","[-0.056000000000000001, -0.036000000000000032, 7985]","[-0.064000000000000001, -0.036000000000000032, 8018]","[-0.068000000000000005, -0.036000000000000032, 8052]","[-0.071999999999999995, -0.036000000000000032, 8085]","[-0.080000000000000002, -0.036000000000000032, 8118]","[-0.084000000000000005, -0.036000000000000032, 8152]","[-0.087999999999999995, -0.036000000000000032, 8186]","[-0.096000000000000002, -0.036000000000000032, 8218]","[-0.10000000000000001, -0.036000000000000032, 8252]","[-0.104, -0.040000000000000036, 8285]","[-0.104, -0.040000000000000036, 8318]","[-0.108, -0.040000000000000036, 8352]","[-0.108, -0.040000000000000036, 8385]","[-0.108, -0.040000000000000036, 8419]","[-0.108, -0.040000000000000036, 8452]","[-0.108, -0.040000000000000036, 8485]","[-0.108, -0.040000000000000036, 8519]","[-0.108, -0.040000000000000036, 8552]","[-0.108, -0.040000000000000036, 8586]","[-0.104, -0.044000000000000039, 8620]"
"[-0.056000000000000001, -0.21199999999999997, 9637]","[-0.056000000000000001, -0.21199999999999997, 9686]","[-0.056000000000000001, -0.21199999999999997, 9704]","[-0.056000000000000001, -0.21199999999999997, 9719]","[-0.056000000000000001, -0.21199999999999997, 9736]","[-0.056000000000000001, -0.21199999999999997, 9753]","[-0.056000000000000001, -0.21199999999999997, 9769]","[-0.056000000000000001, -0.21199999999999997, 9786]","[-0.056000000000000001, -0.21199999999999997, 9803]","[-0.056000000000000001, -0.21199999999999997, 9820]","[-0.056000000000000001, -0.21199999999999997, 9837]","[-0.056000000000000001, -0.21199999999999997, 9853]","[-0.056000000000000001, -0.21199999999999997, 9870]","[-0.056000000000000001, -0.21199999999999997, 9886]","[-0.056000000000000001, -0.21199999999999997, 9903]","[-0.056000000000000001, -0.21199999999999997, 9919]","[-0.056000000000000001, -0.21199999999999997, 9936]","[-0.056000000000000001, -0.21199999999999997, 9953]","[-0.056000000000000001, -0.21199999999999997, 9969]","[-0.056000000000000001, -0.21199999999999997, 9986]","[-0.056000000000000001, -0.21199999999999997, 10003]","[-0.056000000000000001, -0.21199999999999997, 10019]","[-0.056000000000000001, -0.21199999999999997, 10036]","[-0.056000000000000001, -0.21199999999999997, 10054]","[-0.064000000000000001, -0.20799999999999996, 10069]","[-0.064000000000000001, -0.21199999999999997, 10086]","[-0.064000000000000001, -0.21599999999999997, 10103]","[-0.064000000000000001, -0.21599999999999997, 10119]","[-0.064000000000000001, -0.21999999999999997, 10136]","[-0.064000000000000001, -0.22399999999999998, 10153]","[-0.064000000000000001, -0.22799999999999998, 10169]","[-0.064000000000000001, -0.22799999999999998, 10186]","[-0.068000000000000005, -0.23199999999999998, 10204]","[-0.068000000000000005, -0.23199999999999998, 10220]","[-0.068000000000000005, -0.23599999999999999, 10254]","[-0.068000000000000005, -0.23599999999999999, 10286]","[-0.068000000000000005, -0.24399999999999999, 10304]","[-0.068000000000000005, -0.24399999999999999, 10320]","[-0.071999999999999995, -0.24399999999999999, 10336]","[-0.071999999999999995, -0.248, 10353]","[-0.071999999999999995, -0.248, 10370]","[-0.071999999999999995, -0.252, 10404]","[-0.071999999999999995, -0.252, 10436]","[-0.071999999999999995, -0.25600000000000001, 10469]","[-0.071999999999999995, -0.26400000000000001, 10503]","[-0.071999999999999995, -0.26400000000000001, 10536]","[-0.068000000000000005, -0.27200000000000002, 10570]","[-0.068000000000000005, -0.27600000000000002, 10587]","[-0.068000000000000005, -0.27600000000000002, 10604]","[-0.068000000000000005, -0.27600000000000002, 10621]","[-0.068000000000000005, -0.28000000000000003, 10653]","[-0.068000000000000005, -0.28000000000000003, 10687]","[-0.068000000000000005, -0.28000000000000003, 10720]","[-0.064000000000000001, -0.28400000000000003, 10754]","[-0.059999999999999998, -0.28400000000000003, 10787]","[-0.056000000000000001, -0.28800000000000003, 10820]","[-0.051999999999999998, -0.29200000000000004, 10853]","[-0.048000000000000001, -0.29600000000000004, 10887]","[-0.043999999999999997, -0.29600000000000004, 10920]","[-0.040000000000000001, -0.30000000000000004, 10954]","[-0.035999999999999997, -0.30000000000000004, 10986]","[-0.035999999999999997, -0.30000000000000004, 11020]","[-0.032000000000000001, -0.30000000000000004, 11053]","[-0.028000000000000001, -0.30000000000000004, 11087]","[-0.024, -0.30400000000000005, 11121]","[-0.024, -0.30400000000000005, 11154]","[-0.024, -0.30400000000000005, 11187]","[-0.024, -0.30400000000000005, 11221]","[-0.024, -0.30400000000000005, 11253]","[-0.024, -0.30400000000000005, 11287]","[-0.024, -0.30400000000000005, 11321]"
