"[-0.27600000000000002, 0.15600000000000003, 1033]","[-0.28399999999999997, 0.15200000000000002, 1049]","[-0.28399999999999997, 0.15200000000000002, 1066]","[-0.28399999999999997, 0.14000000000000001, 1083]","[-0.28399999999999997, 0.124, 1100]","[-0.28399999999999997, 0.091999999999999971, 1116]","[-0.28399999999999997, 0.05600000000000005, 1134]","[-0.28399999999999997, 0.0080000000000000071, 1150]","[-0.28000000000000003, -0.040000000000000036, 1166]","[-0.28000000000000003, -0.12400000000000011, 1183]","[-0.28000000000000003, -0.17199999999999993, 1199]","[-0.27600000000000002, -0.20799999999999996, 1216]","[-0.27600000000000002, -0.23199999999999998, 1234]","[-0.27600000000000002, -0.23599999999999999, 1250]","[-0.27600000000000002, -0.23599999999999999, 1266]"
"[-0.27600000000000002, 0.075999999999999956, 1650]","[-0.27600000000000002, 0.075999999999999956, 1680]","[-0.28000000000000003, 0.083999999999999964, 1694]","[-0.27200000000000002, 0.091999999999999971, 1707]","[-0.26400000000000001, 0.10399999999999998, 1717]","[-0.25600000000000001, 0.11199999999999999, 1733]","[-0.23999999999999999, 0.124, 1751]","[-0.216, 0.13600000000000001, 1767]","[-0.19600000000000001, 0.14000000000000001, 1783]","[-0.17999999999999999, 0.14400000000000002, 1800]","[-0.16800000000000001, 0.14400000000000002, 1817]","[-0.14399999999999999, 0.13600000000000001, 1833]","[-0.13200000000000001, 0.128, 1850]","[-0.11600000000000001, 0.12, 1868]","[-0.104, 0.11199999999999999, 1884]","[-0.087999999999999995, 0.095999999999999974, 1900]","[-0.080000000000000002, 0.075999999999999956, 1917]","[-0.071999999999999995, 0.048000000000000043, 1934]","[-0.068000000000000005, 0.020000000000000018, 1950]","[-0.068000000000000005, -0.012000000000000011, 1967]","[-0.068000000000000005, -0.060000000000000053, 1984]","[-0.068000000000000005, -0.092000000000000082, 2000]","[-0.068000000000000005, -0.1319999999999999, 2017]","[-0.068000000000000005, -0.16399999999999992, 2033]","[-0.071999999999999995, -0.21199999999999997, 2050]","[-0.071999999999999995, -0.23599999999999999, 2067]","[-0.075999999999999998, -0.25600000000000001, 2084]","[-0.075999999999999998, -0.27200000000000002, 2100]","[-0.075999999999999998, -0.27200000000000002, 2117]","[-0.075999999999999998, -0.26400000000000001, 2133]","[-0.075999999999999998, -0.23599999999999999, 2151]","[-0.068000000000000005, -0.17599999999999993, 2167]","[-0.064000000000000001, -0.1359999999999999, 2184]","[-0.059999999999999998, -0.10000000000000009, 2201]","[-0.056000000000000001, -0.064000000000000057, 2217]","[-0.051999999999999998, -0.032000000000000028, 2234]","[-0.043999999999999997, 0.016000000000000014, 2250]","[-0.035999999999999997, 0.044000000000000039, 2267]","[-0.028000000000000001, 0.067999999999999949, 2283]","[-0.02, 0.087999999999999967, 2301]","[-0.0040000000000000001, 0.10399999999999998, 2317]","[0.012, 0.11199999999999999, 2334]","[0.028000000000000001, 0.11599999999999999, 2351]","[0.059999999999999998, 0.124, 2367]","[0.080000000000000002, 0.124, 2384]","[0.096000000000000002, 0.124, 2400]","[0.112, 0.124, 2417]","[0.124, 0.11599999999999999, 2434]","[0.14399999999999999, 0.091999999999999971, 2451]","[0.152, 0.063999999999999946, 2467]","[0.16, 0.032000000000000028, 2484]","[0.16400000000000001, -0.012000000000000011, 2501]","[0.16800000000000001, -0.080000000000000071, 2520]","[0.16800000000000001, -0.12400000000000011, 2548]","[0.16800000000000001, -0.19599999999999995, 2574]","[0.17199999999999999, -0.21999999999999997, 2601]"
