"[0.051999999999999998, -0.048000000000000043, 1466]","[0.051999999999999998, -0.048000000000000043, 1483]","[0.048000000000000001, -0.052000000000000046, 1499]","[0.048000000000000001, -0.052000000000000046, 1516]","[0.043999999999999997, -0.048000000000000043, 1532]","[0.040000000000000001, -0.044000000000000039, 1549]","[0.040000000000000001, -0.040000000000000036, 1566]","[0.035999999999999997, -0.036000000000000032, 1582]","[0.032000000000000001, -0.032000000000000028, 1599]","[0.028000000000000001, -0.028000000000000025, 1616]","[0.024, -0.028000000000000025, 1632]","[0.016, -0.024000000000000021, 1649]","[0.0040000000000000001, -0.024000000000000021, 1665]","[-0.0040000000000000001, -0.024000000000000021, 1682]","[-0.016, -0.024000000000000021, 1699]","[-0.028000000000000001, -0.024000000000000021, 1716]","[-0.043999999999999997, -0.024000000000000021, 1732]","[-0.056000000000000001, -0.024000000000000021, 1749]","[-0.068000000000000005, -0.024000000000000021, 1765]","[-0.080000000000000002, -0.024000000000000021, 1782]","[-0.091999999999999998, -0.024000000000000021, 1799]","[-0.104, -0.032000000000000028, 1816]","[-0.112, -0.036000000000000032, 1832]","[-0.12, -0.044000000000000039, 1849]","[-0.128, -0.052000000000000046, 1865]","[-0.14000000000000001, -0.064000000000000057, 1882]","[-0.14799999999999999, -0.076000000000000068, 1899]","[-0.156, -0.080000000000000071, 1915]","[-0.16, -0.088000000000000078, 1933]","[-0.16400000000000001, -0.10400000000000009, 1949]","[-0.16800000000000001, -0.1120000000000001, 1966]","[-0.16800000000000001, -0.12400000000000011, 1982]","[-0.16800000000000001, -0.1399999999999999, 1999]","[-0.16800000000000001, -0.15199999999999991, 2016]","[-0.16800000000000001, -0.16399999999999992, 2032]","[-0.16400000000000001, -0.18399999999999994, 2050]","[-0.16400000000000001, -0.18799999999999994, 2065]","[-0.156, -0.19999999999999996, 2082]","[-0.14799999999999999, -0.21199999999999997, 2100]","[-0.13600000000000001, -0.21999999999999997, 2132]","[-0.12, -0.23199999999999998, 2166]","[-0.096000000000000002, -0.24399999999999999, 2200]","[-0.064000000000000001, -0.24399999999999999, 2216]","[-0.048000000000000001, -0.24399999999999999, 2233]","[-0.035999999999999997, -0.24399999999999999, 2250]","[-0.02, -0.24399999999999999, 2282]","[-0.0040000000000000001, -0.23599999999999999, 2316]","[0.012, -0.22399999999999998, 2350]","[0.024, -0.20799999999999996, 2382]","[0.032000000000000001, -0.19599999999999995, 2416]","[0.048000000000000001, -0.17999999999999994, 2450]","[0.056000000000000001, -0.16399999999999992, 2483]","[0.064000000000000001, -0.15199999999999991, 2516]","[0.071999999999999995, -0.1359999999999999, 2533]","[0.071999999999999995, -0.1319999999999999, 2566]","[0.080000000000000002, -0.1160000000000001, 2600]","[0.080000000000000002, -0.10400000000000009, 2632]","[0.080000000000000002, -0.096000000000000085, 2666]","[0.080000000000000002, -0.088000000000000078, 2699]","[0.080000000000000002, -0.080000000000000071, 2732]","[0.075999999999999998, -0.072000000000000064, 2766]","[0.068000000000000005, -0.064000000000000057, 2800]","[0.059999999999999998, -0.05600000000000005, 2833]","[0.051999999999999998, -0.048000000000000043, 2867]","[0.043999999999999997, -0.044000000000000039, 2900]","[0.040000000000000001, -0.040000000000000036, 2934]","[0.035999999999999997, -0.036000000000000032, 2967]","[0.032000000000000001, -0.036000000000000032, 3000]","[0.028000000000000001, -0.032000000000000028, 3033]"
"[-0.14399999999999999, -0.05600000000000005, 4083]","[-0.14399999999999999, -0.05600000000000005, 4134]","[-0.14399999999999999, -0.05600000000000005, 4150]","[-0.14399999999999999, -0.05600000000000005, 4167]","[-0.14399999999999999, -0.05600000000000005, 4183]","[-0.14399999999999999, -0.05600000000000005, 4201]","[-0.14399999999999999, -0.05600000000000005, 4217]","[-0.14399999999999999, -0.05600000000000005, 4233]","[-0.14399999999999999, -0.05600000000000005, 4250]","[-0.14399999999999999, -0.05600000000000005, 4267]","[-0.14399999999999999, -0.05600000000000005, 4284]","[-0.14399999999999999, -0.05600000000000005, 4301]","[-0.14399999999999999, -0.05600000000000005, 4317]","[-0.14399999999999999, -0.05600000000000005, 4334]","[-0.14399999999999999, -0.05600000000000005, 4350]","[-0.14399999999999999, -0.05600000000000005, 4367]","[-0.14399999999999999, -0.05600000000000005, 4384]","[-0.14399999999999999, -0.05600000000000005, 4401]","[-0.156, -0.048000000000000043, 4417]","[-0.16, -0.044000000000000039, 4433]","[-0.16400000000000001, -0.040000000000000036, 4451]","[-0.17199999999999999, -0.036000000000000032, 4467]","[-0.17999999999999999, -0.032000000000000028, 4484]","[-0.188, -0.028000000000000025, 4501]","[-0.192, -0.020000000000000018, 4516]","[-0.20000000000000001, -0.016000000000000014, 4534]","[-0.20799999999999999, -0.0080000000000000071, 4550]","[-0.216, 0.0, 4567]","[-0.22, 0.0080000000000000071, 4583]","[-0.224, 0.012000000000000011, 4600]","[-0.23200000000000001, 0.024000000000000021, 4617]","[-0.23999999999999999, 0.032000000000000028, 4633]","[-0.24399999999999999, 0.044000000000000039, 4650]","[-0.248, 0.05600000000000005, 4667]","[-0.252, 0.067999999999999949, 4684]","[-0.25600000000000001, 0.087999999999999967, 4701]","[-0.26000000000000001, 0.099999999999999978, 4717]","[-0.26000000000000001, 0.11199999999999999, 4734]","[-0.26000000000000001, 0.128, 4767]","[-0.26000000000000001, 0.14400000000000002, 4801]","[-0.25600000000000001, 0.16800000000000004, 4834]","[-0.252, 0.18000000000000005, 4867]","[-0.23599999999999999, 0.20399999999999996, 4901]","[-0.22, 0.21599999999999997, 4934]","[-0.20399999999999999, 0.23199999999999998, 4950]","[-0.192, 0.248, 4967]","[-0.17999999999999999, 0.26000000000000001, 4984]","[-0.16800000000000001, 0.27200000000000002, 5000]","[-0.156, 0.28000000000000003, 5017]","[-0.14000000000000001, 0.29200000000000004, 5051]","[-0.124, 0.30000000000000004, 5084]","[-0.108, 0.30800000000000005, 5117]","[-0.087999999999999995, 0.30800000000000005, 5151]","[-0.059999999999999998, 0.30800000000000005, 5184]","[-0.032000000000000001, 0.30400000000000005, 5217]","[-0.0040000000000000001, 0.29600000000000004, 5251]","[0.02, 0.28800000000000003, 5284]","[0.048000000000000001, 0.27600000000000002, 5318]","[0.071999999999999995, 0.26800000000000002, 5351]","[0.096000000000000002, 0.25600000000000001, 5385]","[0.124, 0.23999999999999999, 5418]","[0.14799999999999999, 0.21999999999999997, 5451]","[0.16400000000000001, 0.20399999999999996, 5485]","[0.184, 0.18799999999999994, 5517]","[0.192, 0.17200000000000004, 5551]","[0.20000000000000001, 0.16000000000000003, 5584]","[0.21199999999999999, 0.14000000000000001, 5617]","[0.22, 0.12, 5651]","[0.23200000000000001, 0.095999999999999974, 5684]","[0.24399999999999999, 0.07999999999999996, 5717]","[0.248, 0.063999999999999946, 5751]","[0.25600000000000001, 0.048000000000000043, 5785]","[0.25600000000000001, 0.032000000000000028, 5818]","[0.25600000000000001, 0.020000000000000018, 5851]","[0.25600000000000001, 0.0040000000000000036, 5884]","[0.248, -0.016000000000000014, 5917]","[0.24399999999999999, -0.032000000000000028, 5951]","[0.23599999999999999, -0.048000000000000043, 5985]","[0.22800000000000001, -0.064000000000000057, 6017]","[0.22, -0.072000000000000064, 6051]","[0.20799999999999999, -0.092000000000000082, 6118]","[0.20399999999999999, -0.10000000000000009, 6151]","[0.19600000000000001, -0.10400000000000009, 6185]","[0.192, -0.1080000000000001, 6218]","[0.184, -0.1120000000000001, 6251]","[0.17599999999999999, -0.12000000000000011, 6285]","[0.16400000000000001, -0.12799999999999989, 6318]","[0.16400000000000001, -0.1359999999999999, 6351]","[0.16, -0.14399999999999991, 6385]","[0.156, -0.15199999999999991, 6417]","[0.152, -0.15999999999999992, 6450]","[0.152, -0.16799999999999993, 6485]","[0.14799999999999999, -0.17199999999999993, 6518]","[0.14799999999999999, -0.17199999999999993, 6552]","[0.14799999999999999, -0.17199999999999993, 6584]","[0.14799999999999999, -0.17199999999999993, 6618]","[0.14799999999999999, -0.17199999999999993, 6652]","[0.14799999999999999, -0.17199999999999993, 6684]","[0.14799999999999999, -0.17199999999999993, 6719]","[0.14799999999999999, -0.17199999999999993, 6751]","[0.14799999999999999, -0.17199999999999993, 6785]","[0.14799999999999999, -0.17199999999999993, 6818]","[0.14799999999999999, -0.17199999999999993, 6852]","[0.14799999999999999, -0.17199999999999993, 6884]","[0.14799999999999999, -0.17599999999999993, 6919]","[0.16, -0.18799999999999994, 6952]","[0.17599999999999999, -0.19999999999999996, 6984]","[0.19600000000000001, -0.21999999999999997, 7018]","[0.21199999999999999, -0.24399999999999999, 7051]","[0.22800000000000001, -0.28000000000000003, 7085]","[0.23999999999999999, -0.30400000000000005, 7118]","[0.24399999999999999, -0.32000000000000006, 7152]","[0.248, -0.33200000000000007, 7184]","[0.252, -0.33600000000000008, 7218]","[0.252, -0.33600000000000008, 7252]","[0.252, -0.33600000000000008, 7286]","[0.252, -0.33600000000000008, 7318]"
