"[-0.316, 0.28000000000000003, 1432]","[-0.316, 0.28000000000000003, 1449]","[-0.316, 0.28000000000000003, 1465]","[-0.316, 0.28000000000000003, 1482]","[-0.316, 0.28000000000000003, 1498]","[-0.316, 0.28000000000000003, 1515]","[-0.316, 0.28000000000000003, 1532]","[-0.316, 0.28000000000000003, 1549]","[-0.316, 0.28000000000000003, 1564]","[-0.316, 0.28000000000000003, 1582]","[-0.316, 0.27600000000000002, 1598]","[-0.32000000000000001, 0.26800000000000002, 1615]","[-0.32400000000000001, 0.26000000000000001, 1632]","[-0.32400000000000001, 0.25600000000000001, 1648]","[-0.32400000000000001, 0.248, 1665]","[-0.32400000000000001, 0.24399999999999999, 1682]","[-0.32400000000000001, 0.23999999999999999, 1699]","[-0.316, 0.23199999999999998, 1715]","[-0.312, 0.22799999999999998, 1732]","[-0.29599999999999999, 0.22399999999999998, 1748]","[-0.28000000000000003, 0.22399999999999998, 1766]","[-0.26800000000000002, 0.22399999999999998, 1782]","[-0.25600000000000001, 0.22399999999999998, 1798]","[-0.252, 0.22399999999999998, 1815]","[-0.252, 0.22399999999999998, 1832]","[-0.252, 0.22399999999999998, 1849]","[-0.248, 0.22399999999999998, 1865]","[-0.248, 0.22399999999999998, 1883]","[-0.248, 0.22399999999999998, 1899]","[-0.248, 0.22399999999999998, 1916]","[-0.248, 0.22399999999999998, 1932]","[-0.248, 0.22399999999999998, 1948]","[-0.248, 0.22399999999999998, 1965]","[-0.248, 0.22399999999999998, 1982]","[-0.248, 0.22399999999999998, 1998]","[-0.248, 0.22399999999999998, 2015]","[-0.248, 0.21999999999999997, 2032]","[-0.248, 0.20799999999999996, 2066]","[-0.248, 0.18000000000000005, 2099]","[-0.248, 0.15200000000000002, 2115]","[-0.248, 0.14000000000000001, 2132]","[-0.248, 0.13200000000000001, 2148]","[-0.252, 0.13200000000000001, 2164]","[-0.252, 0.13200000000000001, 2182]","[-0.252, 0.13200000000000001, 2199]","[-0.252, 0.13200000000000001, 2215]","[-0.252, 0.13200000000000001, 2232]"
"[-0.32800000000000001, 0.099999999999999978, 11069]","[-0.32800000000000001, 0.099999999999999978, 11103]","[-0.33600000000000002, 0.095999999999999974, 11119]","[-0.34000000000000002, 0.091999999999999971, 11136]","[-0.34000000000000002, 0.087999999999999967, 11153]","[-0.34000000000000002, 0.087999999999999967, 11169]","[-0.34399999999999997, 0.083999999999999964, 11186]","[-0.34399999999999997, 0.083999999999999964, 11203]","[-0.34399999999999997, 0.083999999999999964, 11220]","[-0.34399999999999997, 0.083999999999999964, 11236]","[-0.34399999999999997, 0.083999999999999964, 11253]","[-0.34399999999999997, 0.083999999999999964, 11270]","[-0.34399999999999997, 0.083999999999999964, 11286]","[-0.34399999999999997, 0.083999999999999964, 11303]","[-0.34399999999999997, 0.083999999999999964, 11319]","[-0.34399999999999997, 0.083999999999999964, 11336]","[-0.34399999999999997, 0.083999999999999964, 11352]","[-0.34000000000000002, 0.083999999999999964, 11370]","[-0.33600000000000002, 0.087999999999999967, 11386]","[-0.32000000000000001, 0.095999999999999974, 11403]","[-0.312, 0.10399999999999998, 11420]","[-0.29999999999999999, 0.11199999999999999, 11436]","[-0.28799999999999998, 0.11599999999999999, 11453]","[-0.28000000000000003, 0.12, 11469]","[-0.27600000000000002, 0.124, 11487]","[-0.27600000000000002, 0.124, 11503]","[-0.27200000000000002, 0.128, 11520]","[-0.26400000000000001, 0.13200000000000001, 11536]","[-0.252, 0.13600000000000001, 11553]","[-0.248, 0.14000000000000001, 11570]","[-0.24399999999999999, 0.14000000000000001, 11587]","[-0.23999999999999999, 0.14000000000000001, 11603]","[-0.23999999999999999, 0.14000000000000001, 11620]","[-0.23200000000000001, 0.14400000000000002, 11637]","[-0.224, 0.14800000000000002, 11653]","[-0.22, 0.15200000000000002, 11670]","[-0.21199999999999999, 0.15200000000000002, 11687]","[-0.21199999999999999, 0.15200000000000002, 11703]","[-0.21199999999999999, 0.15200000000000002, 11720]","[-0.20799999999999999, 0.15200000000000002, 11736]","[-0.20799999999999999, 0.15200000000000002, 11753]","[-0.20799999999999999, 0.15200000000000002, 11770]","[-0.20399999999999999, 0.14800000000000002, 11803]","[-0.20000000000000001, 0.14400000000000002, 11837]","[-0.20000000000000001, 0.13600000000000001, 11870]","[-0.19600000000000001, 0.13200000000000001, 11887]","[-0.19600000000000001, 0.13200000000000001, 11920]","[-0.192, 0.12, 11953]","[-0.192, 0.11199999999999999, 11986]","[-0.192, 0.10399999999999998, 12020]","[-0.192, 0.095999999999999974, 12037]","[-0.192, 0.087999999999999967, 12053]","[-0.192, 0.083999999999999964, 12070]","[-0.192, 0.07999999999999996, 12087]","[-0.192, 0.071999999999999953, 12103]","[-0.192, 0.063999999999999946, 12120]","[-0.192, 0.05600000000000005, 12153]","[-0.192, 0.040000000000000036, 12187]","[-0.192, 0.020000000000000018, 12220]","[-0.192, 0.0080000000000000071, 12254]","[-0.192, 0.0, 12287]","[-0.192, -0.0080000000000000071, 12320]","[-0.192, -0.0080000000000000071, 12354]","[-0.192, -0.012000000000000011, 12387]","[-0.192, -0.012000000000000011, 12420]","[-0.192, -0.012000000000000011, 12453]","[-0.192, -0.012000000000000011, 12487]"
"[-0.188, 0.091999999999999971, 13438]","[-0.188, 0.091999999999999971, 13487]","[-0.184, 0.091999999999999971, 13504]","[-0.17999999999999999, 0.091999999999999971, 13521]","[-0.17599999999999999, 0.091999999999999971, 13538]","[-0.17199999999999999, 0.091999999999999971, 13554]","[-0.16400000000000001, 0.095999999999999974, 13571]","[-0.156, 0.095999999999999974, 13587]","[-0.14399999999999999, 0.099999999999999978, 13605]","[-0.12, 0.10799999999999998, 13621]","[-0.104, 0.11199999999999999, 13638]","[-0.091999999999999998, 0.11599999999999999, 13654]","[-0.087999999999999995, 0.11599999999999999, 13672]","[-0.087999999999999995, 0.11599999999999999, 13687]","[-0.087999999999999995, 0.11599999999999999, 13704]","[-0.087999999999999995, 0.11599999999999999, 13721]","[-0.087999999999999995, 0.11599999999999999, 13737]","[-0.087999999999999995, 0.11599999999999999, 13754]","[-0.087999999999999995, 0.11599999999999999, 13772]","[-0.087999999999999995, 0.11599999999999999, 13788]","[-0.087999999999999995, 0.11599999999999999, 13804]","[-0.087999999999999995, 0.11599999999999999, 13821]","[-0.087999999999999995, 0.11599999999999999, 13837]","[-0.087999999999999995, 0.11599999999999999, 13855]","[-0.087999999999999995, 0.11599999999999999, 13871]","[-0.087999999999999995, 0.11599999999999999, 13888]","[-0.087999999999999995, 0.11199999999999999, 13904]","[-0.087999999999999995, 0.10399999999999998, 13921]","[-0.087999999999999995, 0.099999999999999978, 13938]","[-0.087999999999999995, 0.095999999999999974, 13955]","[-0.087999999999999995, 0.087999999999999967, 13972]","[-0.087999999999999995, 0.071999999999999953, 13988]","[-0.087999999999999995, 0.060000000000000053, 14005]","[-0.087999999999999995, 0.048000000000000043, 14022]","[-0.087999999999999995, 0.036000000000000032, 14038]","[-0.087999999999999995, 0.020000000000000018, 14055]","[-0.087999999999999995, 0.012000000000000011, 14071]","[-0.084000000000000005, 0.0, 14088]","[-0.084000000000000005, -0.012000000000000011, 14105]","[-0.075999999999999998, -0.028000000000000025, 14121]","[-0.071999999999999995, -0.036000000000000032, 14155]","[-0.056000000000000001, -0.05600000000000005, 14188]","[-0.043999999999999997, -0.072000000000000064, 14222]","[-0.028000000000000001, -0.080000000000000071, 14254]","[-0.016, -0.084000000000000075, 14288]","[0.0, -0.084000000000000075, 14321]","[0.0080000000000000002, -0.084000000000000075, 14338]","[0.0080000000000000002, -0.084000000000000075, 14372]","[0.0080000000000000002, -0.084000000000000075, 14404]","[0.0080000000000000002, -0.084000000000000075, 14438]","[0.012, -0.088000000000000078, 14471]","[0.016, -0.088000000000000078, 14505]","[0.016, -0.092000000000000082, 14538]","[0.016, -0.092000000000000082, 14572]","[0.016, -0.092000000000000082, 14605]","[0.016, -0.092000000000000082, 14638]","[0.035999999999999997, -0.076000000000000068, 14671]","[0.064000000000000001, -0.05600000000000005, 14705]","[0.075999999999999998, -0.048000000000000043, 14739]","[0.075999999999999998, -0.048000000000000043, 14772]","[0.080000000000000002, -0.040000000000000036, 14805]","[0.087999999999999995, -0.032000000000000028, 14839]","[0.096000000000000002, -0.024000000000000021, 14872]","[0.096000000000000002, -0.024000000000000021, 14905]","[0.096000000000000002, -0.024000000000000021, 14938]","[0.096000000000000002, -0.024000000000000021, 14972]","[0.096000000000000002, -0.024000000000000021, 15005]","[0.096000000000000002, -0.024000000000000021, 15039]","[0.096000000000000002, -0.024000000000000021, 15071]","[0.087999999999999995, -0.016000000000000014, 15105]","[0.080000000000000002, -0.012000000000000011, 15138]","[0.075999999999999998, -0.0080000000000000071, 15171]","[0.075999999999999998, -0.0080000000000000071, 15205]","[0.071999999999999995, -0.0040000000000000036, 15238]","[0.059999999999999998, 0.012000000000000011, 15273]","[0.048000000000000001, 0.028000000000000025, 15306]","[0.035999999999999997, 0.044000000000000039, 15341]","[0.028000000000000001, 0.060000000000000053, 15374]","[0.028000000000000001, 0.075999999999999956, 15407]","[0.024, 0.083999999999999964, 15441]","[0.024, 0.11199999999999999, 15507]","[0.024, 0.12, 15541]","[0.024, 0.13600000000000001, 15573]","[0.024, 0.14000000000000001, 15607]","[0.024, 0.14400000000000002, 15640]","[0.024, 0.14400000000000002, 15674]","[0.024, 0.14400000000000002, 15707]","[0.024, 0.14400000000000002, 15740]","[0.024, 0.14400000000000002, 15773]","[0.024, 0.14400000000000002, 15808]","[0.024, 0.14400000000000002, 15841]","[0.032000000000000001, 0.14400000000000002, 15874]","[0.051999999999999998, 0.14400000000000002, 15907]","[0.071999999999999995, 0.14400000000000002, 15941]","[0.096000000000000002, 0.14800000000000002, 15974]","[0.104, 0.14800000000000002, 16005]","[0.104, 0.14800000000000002, 16039]","[0.104, 0.14800000000000002, 16072]","[0.104, 0.14800000000000002, 16106]","[0.104, 0.14800000000000002, 16139]"
