"[0.29199999999999998, 0.14800000000000002, 3284]","[0.29599999999999999, 0.14800000000000002, 3300]","[0.29599999999999999, 0.15200000000000002, 3320]","[0.29599999999999999, 0.15200000000000002, 3334]","[0.29599999999999999, 0.15200000000000002, 3351]","[0.29599999999999999, 0.15200000000000002, 3368]","[0.29599999999999999, 0.15200000000000002, 3384]","[0.29599999999999999, 0.15200000000000002, 3401]","[0.29599999999999999, 0.15200000000000002, 3418]","[0.29599999999999999, 0.15600000000000003, 3434]","[0.29199999999999998, 0.16000000000000003, 3452]","[0.28799999999999998, 0.16800000000000004, 3468]","[0.28399999999999997, 0.17200000000000004, 3484]","[0.28000000000000003, 0.17600000000000005, 3501]","[0.26800000000000002, 0.17600000000000005, 3518]","[0.26000000000000001, 0.17600000000000005, 3534]","[0.252, 0.17600000000000005, 3551]","[0.248, 0.17600000000000005, 3568]","[0.24399999999999999, 0.17600000000000005, 3584]","[0.23599999999999999, 0.17600000000000005, 3600]","[0.22800000000000001, 0.17200000000000004, 3618]","[0.21199999999999999, 0.16400000000000003, 3634]","[0.20399999999999999, 0.15600000000000003, 3651]","[0.192, 0.14400000000000002, 3669]","[0.188, 0.13600000000000001, 3685]","[0.184, 0.13200000000000001, 3702]","[0.17999999999999999, 0.124, 3718]","[0.17599999999999999, 0.12, 3735]","[0.17599999999999999, 0.10799999999999998, 3751]","[0.17599999999999999, 0.10399999999999998, 3768]","[0.17599999999999999, 0.095999999999999974, 3785]","[0.17599999999999999, 0.083999999999999964, 3801]","[0.17599999999999999, 0.07999999999999996, 3819]","[0.17599999999999999, 0.071999999999999953, 3835]","[0.17599999999999999, 0.063999999999999946, 3852]","[0.17999999999999999, 0.060000000000000053, 3867]","[0.184, 0.05600000000000005, 3884]","[0.188, 0.052000000000000046, 3902]","[0.192, 0.048000000000000043, 3917]","[0.19600000000000001, 0.044000000000000039, 3935]","[0.20399999999999999, 0.040000000000000036, 3951]","[0.21199999999999999, 0.040000000000000036, 3969]","[0.22, 0.040000000000000036, 3985]","[0.23200000000000001, 0.040000000000000036, 4002]","[0.248, 0.040000000000000036, 4026]","[0.25600000000000001, 0.040000000000000036, 4051]","[0.27200000000000002, 0.040000000000000036, 4076]","[0.27600000000000002, 0.048000000000000043, 4101]","[0.28000000000000003, 0.05600000000000005, 4126]","[0.28399999999999997, 0.063999999999999946, 4152]","[0.28799999999999998, 0.071999999999999953, 4169]","[0.28799999999999998, 0.075999999999999956, 4192]","[0.29199999999999998, 0.087999999999999967, 4218]","[0.29599999999999999, 0.095999999999999974, 4243]","[0.29999999999999999, 0.10399999999999998, 4260]","[0.29999999999999999, 0.11199999999999999, 4285]","[0.30399999999999999, 0.12, 4312]","[0.30399999999999999, 0.128, 4336]","[0.30399999999999999, 0.14000000000000001, 4359]","[0.30399999999999999, 0.14400000000000002, 4385]","[0.30399999999999999, 0.15200000000000002, 4409]","[0.30399999999999999, 0.16000000000000003, 4435]","[0.30399999999999999, 0.16400000000000003, 4460]","[0.29599999999999999, 0.16800000000000004, 4486]","[0.28799999999999998, 0.17200000000000004, 4509]","[0.28399999999999997, 0.17200000000000004, 4535]","[0.28399999999999997, 0.17200000000000004, 4560]"
"[0.19600000000000001, 0.17200000000000004, 5354]","[0.19600000000000001, 0.17200000000000004, 5393]","[0.19600000000000001, 0.17200000000000004, 5410]","[0.20000000000000001, 0.17200000000000004, 5427]","[0.20000000000000001, 0.17200000000000004, 5443]","[0.20000000000000001, 0.17200000000000004, 5460]","[0.20000000000000001, 0.17200000000000004, 5477]","[0.20000000000000001, 0.17200000000000004, 5493]","[0.20000000000000001, 0.17200000000000004, 5510]","[0.20000000000000001, 0.17200000000000004, 5526]","[0.20000000000000001, 0.17200000000000004, 5544]","[0.20000000000000001, 0.17200000000000004, 5559]","[0.19600000000000001, 0.17200000000000004, 5577]","[0.192, 0.17600000000000005, 5593]","[0.188, 0.18000000000000005, 5610]","[0.17999999999999999, 0.18799999999999994, 5627]","[0.17599999999999999, 0.19199999999999995, 5642]","[0.17199999999999999, 0.19199999999999995, 5670]","[0.16, 0.19599999999999995, 5686]","[0.152, 0.19599999999999995, 5703]","[0.14399999999999999, 0.19599999999999995, 5720]","[0.13200000000000001, 0.19599999999999995, 5736]","[0.124, 0.19599999999999995, 5753]","[0.112, 0.19599999999999995, 5769]","[0.10000000000000001, 0.19599999999999995, 5786]","[0.080000000000000002, 0.19599999999999995, 5802]","[0.043999999999999997, 0.19599999999999995, 5822]","[0.02, 0.19599999999999995, 5843]","[0.0080000000000000002, 0.19599999999999995, 5859]","[0.0, 0.19199999999999995, 5876]","[-0.0080000000000000002, 0.19199999999999995, 5893]","[-0.02, 0.18799999999999994, 5910]","[-0.028000000000000001, 0.18000000000000005, 5927]","[-0.035999999999999997, 0.17600000000000005, 5943]","[-0.051999999999999998, 0.16400000000000003, 5960]","[-0.059999999999999998, 0.15200000000000002, 5977]","[-0.068000000000000005, 0.14400000000000002, 5993]","[-0.075999999999999998, 0.13600000000000001, 6010]","[-0.084000000000000005, 0.124, 6027]","[-0.10000000000000001, 0.10799999999999998, 6043]","[-0.108, 0.095999999999999974, 6060]","[-0.11600000000000001, 0.083999999999999964, 6086]","[-0.11600000000000001, 0.067999999999999949, 6110]","[-0.12, 0.05600000000000005, 6126]","[-0.124, 0.048000000000000043, 6143]","[-0.124, 0.044000000000000039, 6159]","[-0.124, 0.032000000000000028, 6186]","[-0.124, 0.016000000000000014, 6209]","[-0.124, 0.0, 6236]","[-0.12, -0.016000000000000014, 6260]","[-0.112, -0.028000000000000025, 6277]","[-0.108, -0.036000000000000032, 6294]","[-0.104, -0.040000000000000036, 6313]","[-0.10000000000000001, -0.048000000000000043, 6337]","[-0.084000000000000005, -0.05600000000000005, 6360]","[-0.080000000000000002, -0.060000000000000053, 6377]","[-0.071999999999999995, -0.060000000000000053, 6394]","[-0.064000000000000001, -0.064000000000000057, 6420]","[-0.051999999999999998, -0.064000000000000057, 6438]","[-0.043999999999999997, -0.064000000000000057, 6460]","[-0.032000000000000001, -0.064000000000000057, 6487]","[-0.016, -0.064000000000000057, 6509]","[-0.0080000000000000002, -0.064000000000000057, 6528]","[-0.0040000000000000001, -0.060000000000000053, 6554]","[0.0080000000000000002, -0.05600000000000005, 6577]","[0.02, -0.052000000000000046, 6604]","[0.028000000000000001, -0.040000000000000036, 6626]","[0.028000000000000001, -0.040000000000000036, 6653]","[0.032000000000000001, -0.036000000000000032, 6677]","[0.035999999999999997, -0.032000000000000028, 6703]","[0.040000000000000001, -0.024000000000000021, 6726]","[0.043999999999999997, -0.016000000000000014, 6754]","[0.048000000000000001, -0.012000000000000011, 6776]","[0.048000000000000001, -0.0080000000000000071, 6803]","[0.048000000000000001, -0.0080000000000000071, 6837]","[0.048000000000000001, -0.0080000000000000071, 6860]","[0.048000000000000001, -0.0080000000000000071, 6887]","[0.048000000000000001, -0.0080000000000000071, 6910]","[0.048000000000000001, -0.0080000000000000071, 6937]","[0.048000000000000001, -0.0080000000000000071, 6960]","[0.048000000000000001, -0.0080000000000000071, 7020]","[0.048000000000000001, -0.0080000000000000071, 7044]","[0.048000000000000001, -0.0080000000000000071, 7070]","[0.048000000000000001, -0.0080000000000000071, 7094]","[0.048000000000000001, -0.0080000000000000071, 7121]","[0.048000000000000001, -0.012000000000000011, 7154]","[0.048000000000000001, -0.012000000000000011, 7187]","[0.048000000000000001, -0.012000000000000011, 7210]","[0.048000000000000001, -0.012000000000000011, 7237]","[0.048000000000000001, -0.012000000000000011, 7261]","[0.048000000000000001, -0.012000000000000011, 7287]","[0.048000000000000001, -0.012000000000000011, 7320]","[0.048000000000000001, -0.012000000000000011, 7344]","[0.048000000000000001, -0.012000000000000011, 7371]","[0.048000000000000001, -0.012000000000000011, 7394]","[0.048000000000000001, -0.012000000000000011, 7421]","[0.048000000000000001, -0.012000000000000011, 7454]","[0.048000000000000001, -0.012000000000000011, 7478]","[0.048000000000000001, -0.012000000000000011, 7505]","[0.048000000000000001, -0.012000000000000011, 7538]","[0.048000000000000001, -0.012000000000000011, 7571]","[0.048000000000000001, -0.012000000000000011, 7604]","[0.048000000000000001, -0.012000000000000011, 7627]","[0.048000000000000001, -0.012000000000000011, 7656]","[0.048000000000000001, -0.012000000000000011, 7677]","[0.048000000000000001, -0.016000000000000014, 7705]","[0.048000000000000001, -0.020000000000000018, 7738]","[0.048000000000000001, -0.024000000000000021, 7760]","[0.048000000000000001, -0.024000000000000021, 7788]","[0.043999999999999997, -0.032000000000000028, 7821]","[0.040000000000000001, -0.036000000000000032, 7855]","[0.035999999999999997, -0.040000000000000036, 7888]","[0.032000000000000001, -0.048000000000000043, 7921]","[0.028000000000000001, -0.048000000000000043, 7955]","[0.028000000000000001, -0.048000000000000043, 7987]","[0.024, -0.05600000000000005, 8021]","[0.02, -0.060000000000000053, 8055]","[0.016, -0.064000000000000057, 8076]","[0.016, -0.064000000000000057, 8105]","[0.0080000000000000002, -0.072000000000000064, 8138]","[0.0040000000000000001, -0.076000000000000068, 8172]","[0.0, -0.084000000000000075, 8205]","[-0.0080000000000000002, -0.092000000000000082, 8238]","[-0.0080000000000000002, -0.10000000000000009, 8271]","[-0.016, -0.1120000000000001, 8294]","[-0.016, -0.12000000000000011, 8322]","[-0.02, -0.1319999999999999, 8344]","[-0.02, -0.1359999999999999, 8371]","[-0.02, -0.14799999999999991, 8404]","[-0.024, -0.15599999999999992, 8427]","[-0.024, -0.15999999999999992, 8455]","[-0.024, -0.16799999999999993, 8488]","[-0.024, -0.17599999999999993, 8521]","[-0.02, -0.18399999999999994, 8555]","[-0.016, -0.19999999999999996, 8588]","[-0.012, -0.20799999999999996, 8622]","[-0.0040000000000000001, -0.21599999999999997, 8655]","[-0.0040000000000000001, -0.22399999999999998, 8677]","[0.0, -0.23199999999999998, 8706]","[0.0040000000000000001, -0.23999999999999999, 8727]","[0.012, -0.248, 8755]","[0.016, -0.25600000000000001, 8789]","[0.02, -0.26000000000000001, 8821]","[0.028000000000000001, -0.26400000000000001, 8855]","[0.040000000000000001, -0.27200000000000002, 8889]","[0.059999999999999998, -0.28000000000000003, 8922]","[0.084000000000000005, -0.28800000000000003, 8955]","[0.10000000000000001, -0.28800000000000003, 8989]","[0.12, -0.29200000000000004, 9022]","[0.13200000000000001, -0.28800000000000003, 9055]","[0.14799999999999999, -0.27600000000000002, 9077]","[0.16800000000000001, -0.26800000000000002, 9105]","[0.188, -0.25600000000000001, 9127]","[0.20000000000000001, -0.252, 9155]","[0.20399999999999999, -0.248, 9189]","[0.20799999999999999, -0.24399999999999999, 9222]","[0.21199999999999999, -0.23599999999999999, 9255]","[0.216, -0.22399999999999998, 9289]","[0.216, -0.20399999999999996, 9323]","[0.216, -0.19599999999999995, 9356]","[0.216, -0.18799999999999994, 9389]","[0.20799999999999999, -0.17199999999999993, 9456]","[0.20000000000000001, -0.16799999999999993, 9489]","[0.188, -0.15999999999999992, 9522]","[0.17999999999999999, -0.15599999999999992, 9555]","[0.17599999999999999, -0.15199999999999991, 9589]","[0.16800000000000001, -0.14799999999999991, 9622]","[0.156, -0.14799999999999991, 9657]","[0.14799999999999999, -0.14799999999999991, 9689]","[0.14799999999999999, -0.14799999999999991, 9723]","[0.14799999999999999, -0.14799999999999991, 9756]","[0.14799999999999999, -0.14799999999999991, 9789]","[0.14799999999999999, -0.14799999999999991, 9823]","[0.14799999999999999, -0.14799999999999991, 9855]","[0.14799999999999999, -0.14799999999999991, 9889]","[0.14799999999999999, -0.14799999999999991, 9923]","[0.14799999999999999, -0.14799999999999991, 9956]","[0.14799999999999999, -0.14799999999999991, 9989]","[0.14799999999999999, -0.14799999999999991, 10022]","[0.14799999999999999, -0.14799999999999991, 10056]","[0.14799999999999999, -0.14799999999999991, 10089]","[0.14799999999999999, -0.14799999999999991, 10123]","[0.14799999999999999, -0.14399999999999991, 10157]","[0.152, -0.14399999999999991, 10190]","[0.156, -0.1399999999999999, 10223]"
"[0.184, -0.096000000000000085, 10823]","[0.184, -0.096000000000000085, 10890]","[0.184, -0.096000000000000085, 10907]","[0.184, -0.096000000000000085, 10923]","[0.184, -0.096000000000000085, 10940]","[0.184, -0.096000000000000085, 10957]","[0.184, -0.096000000000000085, 10973]","[0.184, -0.096000000000000085, 10990]","[0.184, -0.096000000000000085, 11006]","[0.184, -0.096000000000000085, 11023]","[0.184, -0.096000000000000085, 11040]","[0.184, -0.096000000000000085, 11057]","[0.184, -0.096000000000000085, 11073]","[0.184, -0.096000000000000085, 11090]","[0.184, -0.096000000000000085, 11106]","[0.184, -0.096000000000000085, 11123]","[0.184, -0.096000000000000085, 11140]","[0.184, -0.096000000000000085, 11157]","[0.184, -0.096000000000000085, 11173]","[0.13600000000000001, -0.1359999999999999, 11190]","[0.13200000000000001, -0.1359999999999999, 11207]","[0.128, -0.1399999999999999, 11223]","[0.124, -0.14399999999999991, 11240]","[0.12, -0.14799999999999991, 11257]","[0.11600000000000001, -0.15199999999999991, 11274]","[0.112, -0.15599999999999992, 11290]","[0.108, -0.15999999999999992, 11309]","[0.10000000000000001, -0.16799999999999993, 11324]","[0.096000000000000002, -0.17199999999999993, 11341]","[0.091999999999999998, -0.17599999999999993, 11357]","[0.087999999999999995, -0.17599999999999993, 11373]","[0.087999999999999995, -0.17599999999999993, 11390]","[0.087999999999999995, -0.17599999999999993, 11407]","[0.087999999999999995, -0.17599999999999993, 11424]","[0.087999999999999995, -0.17599999999999993, 11440]","[0.087999999999999995, -0.17599999999999993, 11458]","[0.087999999999999995, -0.17599999999999993, 11474]","[0.087999999999999995, -0.17599999999999993, 11491]","[0.087999999999999995, -0.17599999999999993, 11507]","[0.087999999999999995, -0.17599999999999993, 11525]","[0.087999999999999995, -0.17599999999999993, 11540]","[0.087999999999999995, -0.17599999999999993, 11557]","[0.087999999999999995, -0.17599999999999993, 11577]","[0.087999999999999995, -0.17599999999999993, 11594]","[0.087999999999999995, -0.17599999999999993, 11624]"
