"[-0.28799999999999998, -0.12000000000000011, 1167]","[-0.28799999999999998, -0.12400000000000011, 1184]","[-0.28799999999999998, -0.12400000000000011, 1201]","[-0.28799999999999998, -0.12400000000000011, 1216]","[-0.28799999999999998, -0.12400000000000011, 1239]","[-0.28799999999999998, -0.12400000000000011, 1250]","[-0.28799999999999998, -0.12400000000000011, 1267]","[-0.28799999999999998, -0.12400000000000011, 1283]","[-0.28799999999999998, -0.12400000000000011, 1300]","[-0.28799999999999998, -0.12400000000000011, 1317]","[-0.28799999999999998, -0.12400000000000011, 1333]","[-0.28799999999999998, -0.12400000000000011, 1350]","[-0.28799999999999998, -0.12400000000000011, 1366]","[-0.28799999999999998, -0.12400000000000011, 1383]","[-0.28799999999999998, -0.12400000000000011, 1400]","[-0.28799999999999998, -0.12400000000000011, 1416]","[-0.28399999999999997, -0.12400000000000011, 1433]","[-0.28000000000000003, -0.1120000000000001, 1451]","[-0.27200000000000002, -0.10000000000000009, 1466]","[-0.26400000000000001, -0.092000000000000082, 1484]","[-0.25600000000000001, -0.088000000000000078, 1499]","[-0.248, -0.084000000000000075, 1517]","[-0.23999999999999999, -0.076000000000000068, 1533]","[-0.22800000000000001, -0.072000000000000064, 1550]","[-0.20000000000000001, -0.064000000000000057, 1566]","[-0.188, -0.060000000000000053, 1583]","[-0.17599999999999999, -0.060000000000000053, 1600]","[-0.16800000000000001, -0.060000000000000053, 1617]","[-0.16, -0.06800000000000006, 1633]","[-0.14799999999999999, -0.076000000000000068, 1650]","[-0.13600000000000001, -0.088000000000000078, 1667]","[-0.128, -0.10400000000000009, 1683]","[-0.124, -0.12400000000000011, 1700]","[-0.124, -0.1399999999999999, 1716]","[-0.124, -0.15999999999999992, 1733]","[-0.124, -0.17199999999999993, 1750]","[-0.124, -0.19599999999999995, 1766]","[-0.13200000000000001, -0.21599999999999997, 1784]","[-0.14399999999999999, -0.24399999999999999, 1818]","[-0.16, -0.26800000000000002, 1851]","[-0.19600000000000001, -0.29600000000000004, 1884]","[-0.22800000000000001, -0.32000000000000006, 1900]","[-0.23200000000000001, -0.32000000000000006, 1917]","[-0.23200000000000001, -0.32000000000000006, 1933]","[-0.23599999999999999, -0.32000000000000006, 1950]","[-0.24399999999999999, -0.31600000000000006, 1967]","[-0.252, -0.30000000000000004, 1984]","[-0.25600000000000001, -0.29200000000000004, 2000]","[-0.25600000000000001, -0.28400000000000003, 2017]","[-0.26000000000000001, -0.27200000000000002, 2034]","[-0.26000000000000001, -0.26400000000000001, 2051]","[-0.26000000000000001, -0.25600000000000001, 2084]","[-0.26000000000000001, -0.23999999999999999, 2118]","[-0.252, -0.22799999999999998, 2135]","[-0.252, -0.22399999999999998, 2152]","[-0.23999999999999999, -0.21599999999999997, 2184]","[-0.22800000000000001, -0.20399999999999996, 2217]","[-0.22, -0.19999999999999996, 2234]","[-0.21199999999999999, -0.19599999999999995, 2268]","[-0.19600000000000001, -0.18799999999999994, 2300]","[-0.17999999999999999, -0.18399999999999994, 2334]","[-0.16800000000000001, -0.18399999999999994, 2367]","[-0.152, -0.18399999999999994, 2401]","[-0.13200000000000001, -0.19199999999999995, 2433]","[-0.11600000000000001, -0.20399999999999996, 2467]","[-0.10000000000000001, -0.21199999999999997, 2500]","[-0.091999999999999998, -0.21999999999999997, 2534]","[-0.080000000000000002, -0.23199999999999998, 2571]","[-0.068000000000000005, -0.23999999999999999, 2601]","[-0.059999999999999998, -0.248, 2634]","[-0.051999999999999998, -0.252, 2667]","[-0.043999999999999997, -0.25600000000000001, 2701]","[-0.040000000000000001, -0.26000000000000001, 2734]","[-0.032000000000000001, -0.26400000000000001, 2768]","[-0.028000000000000001, -0.26400000000000001, 2800]","[-0.024, -0.26800000000000002, 2834]","[-0.016, -0.26800000000000002, 2868]","[-0.0080000000000000002, -0.26800000000000002, 2907]","[0.0080000000000000002, -0.26800000000000002, 2935]","[0.024, -0.26800000000000002, 2968]","[0.059999999999999998, -0.26000000000000001, 3018]","[0.071999999999999995, -0.25600000000000001, 3051]","[0.084000000000000005, -0.248, 3085]","[0.091999999999999998, -0.23599999999999999, 3117]","[0.10000000000000001, -0.21599999999999997, 3151]","[0.104, -0.19999999999999996, 3184]","[0.104, -0.18399999999999994, 3218]","[0.104, -0.15999999999999992, 3251]","[0.104, -0.1399999999999999, 3284]","[0.10000000000000001, -0.12799999999999989, 3318]","[0.091999999999999998, -0.12000000000000011, 3351]","[0.084000000000000005, -0.1120000000000001, 3384]","[0.068000000000000005, -0.1120000000000001, 3417]","[0.051999999999999998, -0.1120000000000001, 3451]","[0.043999999999999997, -0.1120000000000001, 3485]","[0.032000000000000001, -0.1160000000000001, 3518]","[0.02, -0.12400000000000011, 3551]","[0.016, -0.12400000000000011, 3584]","[0.016, -0.12400000000000011, 3618]","[0.016, -0.12400000000000011, 3651]","[0.016, -0.12400000000000011, 3685]","[0.016, -0.12400000000000011, 3718]","[0.016, -0.12400000000000011, 3752]","[0.02, -0.12400000000000011, 3785]","[0.028000000000000001, -0.12000000000000011, 3818]","[0.051999999999999998, -0.1120000000000001, 3851]","[0.056000000000000001, -0.1080000000000001, 3884]","[0.068000000000000005, -0.096000000000000085, 3919]","[0.075999999999999998, -0.088000000000000078, 3953]","[0.080000000000000002, -0.076000000000000068, 3984]","[0.080000000000000002, -0.060000000000000053, 4018]","[0.080000000000000002, -0.040000000000000036, 4052]","[0.071999999999999995, -0.020000000000000018, 4084]","[0.064000000000000001, 0.0, 4118]","[0.051999999999999998, 0.012000000000000011, 4152]","[0.028000000000000001, 0.024000000000000021, 4184]","[0.0040000000000000001, 0.032000000000000028, 4218]","[-0.02, 0.032000000000000028, 4255]","[-0.048000000000000001, 0.028000000000000025, 4285]","[-0.064000000000000001, 0.020000000000000018, 4318]","[-0.080000000000000002, 0.0080000000000000071, 4352]","[-0.087999999999999995, 0.0040000000000000036, 4385]","[-0.087999999999999995, 0.0040000000000000036, 4425]","[-0.084000000000000005, 0.0, 4452]"
"[0.112, -0.20399999999999996, 5369]","[0.112, -0.20399999999999996, 5419]","[0.112, -0.20399999999999996, 5434]","[0.112, -0.20399999999999996, 5452]","[0.112, -0.20399999999999996, 5468]","[0.112, -0.20399999999999996, 5485]","[0.112, -0.20399999999999996, 5502]","[0.112, -0.20399999999999996, 5518]","[0.112, -0.20399999999999996, 5535]","[0.112, -0.20399999999999996, 5552]","[0.112, -0.20399999999999996, 5568]","[0.112, -0.20399999999999996, 5585]","[0.112, -0.20399999999999996, 5603]","[0.112, -0.20399999999999996, 5619]","[0.112, -0.20399999999999996, 5635]","[0.112, -0.20399999999999996, 5652]","[0.112, -0.20399999999999996, 5668]","[0.112, -0.20399999999999996, 5686]","[0.112, -0.20399999999999996, 5702]","[0.112, -0.20399999999999996, 5719]","[0.112, -0.20399999999999996, 5740]","[0.112, -0.20399999999999996, 5752]","[0.112, -0.20399999999999996, 5772]","[0.112, -0.20399999999999996, 5786]","[0.112, -0.20399999999999996, 5802]","[0.112, -0.20399999999999996, 5819]","[0.112, -0.20399999999999996, 5836]","[0.112, -0.20399999999999996, 5853]","[0.112, -0.20399999999999996, 5870]","[0.11600000000000001, -0.20799999999999996, 5885]","[0.12, -0.21599999999999997, 5903]","[0.12, -0.22399999999999998, 5918]","[0.128, -0.23599999999999999, 5939]","[0.13200000000000001, -0.23999999999999999, 5953]","[0.13600000000000001, -0.24399999999999999, 5969]","[0.14399999999999999, -0.24399999999999999, 5985]","[0.156, -0.248, 6002]","[0.17199999999999999, -0.248, 6019]","[0.192, -0.248, 6035]","[0.216, -0.248, 6053]","[0.24399999999999999, -0.23999999999999999, 6070]","[0.26000000000000001, -0.23599999999999999, 6086]","[0.27600000000000002, -0.22799999999999998, 6122]","[0.29599999999999999, -0.20399999999999996, 6152]","[0.29999999999999999, -0.17999999999999994, 6169]","[0.30399999999999999, -0.15999999999999992, 6185]","[0.30399999999999999, -0.1399999999999999, 6203]","[0.30399999999999999, -0.1160000000000001, 6219]","[0.30399999999999999, -0.096000000000000085, 6236]","[0.29599999999999999, -0.080000000000000071, 6253]","[0.28799999999999998, -0.05600000000000005, 6286]","[0.27600000000000002, -0.032000000000000028, 6303]","[0.26800000000000002, -0.028000000000000025, 6336]","[0.26400000000000001, -0.024000000000000021, 6369]","[0.26000000000000001, -0.024000000000000021, 6403]","[0.26000000000000001, -0.024000000000000021, 6435]","[0.26000000000000001, -0.024000000000000021, 6453]"
