"[-0.216, 0.14400000000000002, 1533]","[-0.216, 0.14400000000000002, 1550]","[-0.216, 0.14400000000000002, 1566]","[-0.216, 0.14400000000000002, 1583]","[-0.216, 0.14400000000000002, 1599]","[-0.216, 0.14400000000000002, 1616]","[-0.216, 0.14400000000000002, 1634]","[-0.216, 0.14400000000000002, 1649]","[-0.20799999999999999, 0.14400000000000002, 1666]","[-0.188, 0.14400000000000002, 1682]","[-0.17199999999999999, 0.14400000000000002, 1699]","[-0.156, 0.14400000000000002, 1716]","[-0.13200000000000001, 0.14400000000000002, 1733]","[-0.104, 0.14400000000000002, 1749]","[-0.080000000000000002, 0.14400000000000002, 1767]","[-0.059999999999999998, 0.14400000000000002, 1782]","[-0.043999999999999997, 0.14800000000000002, 1799]","[-0.028000000000000001, 0.15200000000000002, 1816]","[-0.02, 0.15200000000000002, 1832]","[-0.012, 0.15200000000000002, 1849]","[-0.012, 0.15200000000000002, 1866]","[-0.012, 0.15200000000000002, 1882]","[-0.012, 0.15200000000000002, 1899]","[-0.012, 0.15600000000000003, 1916]","[-0.012, 0.16000000000000003, 1933]","[-0.035999999999999997, 0.16800000000000004, 1949]"
"[-0.13600000000000001, 0.124, 2517]","[-0.13600000000000001, 0.124, 2550]","[-0.13600000000000001, 0.124, 2566]","[-0.13600000000000001, 0.124, 2583]","[-0.13600000000000001, 0.124, 2600]","[-0.13600000000000001, 0.124, 2617]","[-0.13600000000000001, 0.124, 2635]","[-0.13600000000000001, 0.124, 2651]","[-0.13600000000000001, 0.124, 2666]","[-0.13600000000000001, 0.124, 2684]","[-0.13600000000000001, 0.124, 2700]","[-0.13600000000000001, 0.12, 2716]","[-0.13600000000000001, 0.11599999999999999, 2733]","[-0.13600000000000001, 0.10799999999999998, 2750]","[-0.13600000000000001, 0.095999999999999974, 2766]","[-0.13600000000000001, 0.087999999999999967, 2783]","[-0.13600000000000001, 0.071999999999999953, 2800]","[-0.13600000000000001, 0.063999999999999946, 2816]","[-0.13600000000000001, 0.05600000000000005, 2833]","[-0.14000000000000001, 0.040000000000000036, 2850]","[-0.14399999999999999, 0.028000000000000025, 2867]","[-0.14799999999999999, 0.016000000000000014, 2883]","[-0.152, -0.0040000000000000036, 2900]","[-0.152, -0.012000000000000011, 2916]","[-0.152, -0.020000000000000018, 2933]","[-0.156, -0.024000000000000021, 2950]","[-0.156, -0.028000000000000025, 2967]","[-0.16, -0.036000000000000032, 2984]","[-0.16, -0.044000000000000039, 3000]","[-0.16400000000000001, -0.052000000000000046, 3016]","[-0.16400000000000001, -0.060000000000000053, 3033]","[-0.16400000000000001, -0.060000000000000053, 3050]","[-0.16400000000000001, -0.060000000000000053, 3067]","[-0.16400000000000001, -0.060000000000000053, 3084]","[-0.16400000000000001, -0.060000000000000053, 3100]","[-0.16400000000000001, -0.060000000000000053, 3116]","[-0.16400000000000001, -0.060000000000000053, 3135]","[-0.16400000000000001, -0.060000000000000053, 3167]","[-0.16, -0.060000000000000053, 3200]","[-0.13600000000000001, -0.060000000000000053, 3234]","[-0.10000000000000001, -0.052000000000000046, 3267]","[-0.084000000000000005, -0.052000000000000046, 3301]","[-0.068000000000000005, -0.052000000000000046, 3318]","[-0.051999999999999998, -0.052000000000000046, 3334]","[-0.035999999999999997, -0.052000000000000046, 3350]","[-0.024, -0.052000000000000046, 3367]","[-0.012, -0.05600000000000005, 3384]","[0.0, -0.060000000000000053, 3400]","[0.0080000000000000002, -0.060000000000000053, 3417]","[0.02, -0.064000000000000057, 3434]","[0.028000000000000001, -0.072000000000000064, 3467]","[0.056000000000000001, -0.088000000000000078, 3501]","[0.075999999999999998, -0.1080000000000001, 3534]","[0.087999999999999995, -0.12400000000000011, 3567]","[0.096000000000000002, -0.1399999999999999, 3600]","[0.104, -0.15199999999999991, 3636]","[0.112, -0.17199999999999993, 3668]","[0.11600000000000001, -0.18799999999999994, 3701]","[0.12, -0.18799999999999994, 3734]","[0.12, -0.18799999999999994, 3751]","[0.11600000000000001, -0.18399999999999994, 3784]"
"[0.14000000000000001, 0.12, 4902]","[0.14000000000000001, 0.12, 4952]","[0.14000000000000001, 0.12, 4969]","[0.14000000000000001, 0.12, 4985]","[0.14000000000000001, 0.12, 5003]","[0.14000000000000001, 0.12, 5019]","[0.14000000000000001, 0.12, 5035]","[0.14000000000000001, 0.12, 5052]","[0.14000000000000001, 0.12, 5069]","[0.14000000000000001, 0.12, 5085]","[0.14000000000000001, 0.12, 5102]","[0.14000000000000001, 0.12, 5119]","[0.14000000000000001, 0.12, 5137]","[0.14000000000000001, 0.12, 5152]","[0.14000000000000001, 0.12, 5169]","[0.14000000000000001, 0.12, 5185]","[0.14000000000000001, 0.12, 5202]","[0.14000000000000001, 0.12, 5219]","[0.14000000000000001, 0.12, 5236]","[0.14000000000000001, 0.12, 5252]","[0.14000000000000001, 0.12, 5269]","[0.14000000000000001, 0.12, 5285]","[0.14000000000000001, 0.12, 5302]","[0.14000000000000001, 0.12, 5318]","[0.14000000000000001, 0.12, 5335]","[0.14000000000000001, 0.12, 5352]","[0.14000000000000001, 0.12, 5369]","[0.14000000000000001, 0.12, 5385]","[0.14000000000000001, 0.12, 5402]","[0.17599999999999999, 0.14400000000000002, 5419]","[0.17599999999999999, 0.14400000000000002, 5435]","[0.17599999999999999, 0.14400000000000002, 5452]","[0.17599999999999999, 0.14400000000000002, 5469]","[0.17599999999999999, 0.14400000000000002, 5486]","[0.17599999999999999, 0.14000000000000001, 5503]","[0.17599999999999999, 0.14000000000000001, 5519]","[0.17599999999999999, 0.14000000000000001, 5552]","[0.16800000000000001, 0.13200000000000001, 5586]","[0.16800000000000001, 0.128, 5618]","[0.16400000000000001, 0.12, 5637]","[0.16400000000000001, 0.11199999999999999, 5669]","[0.16, 0.11199999999999999, 5702]","[0.156, 0.10799999999999998, 5719]","[0.156, 0.10399999999999998, 5736]","[0.156, 0.10399999999999998, 5752]","[0.156, 0.10399999999999998, 5768]","[0.156, 0.10399999999999998, 5802]","[0.152, 0.099999999999999978, 5836]","[0.14799999999999999, 0.095999999999999974, 5853]","[0.14799999999999999, 0.095999999999999974, 5886]","[0.14000000000000001, 0.091999999999999971, 5919]","[0.14000000000000001, 0.091999999999999971, 5953]","[0.14000000000000001, 0.091999999999999971, 5986]","[0.14000000000000001, 0.091999999999999971, 6019]","[0.14000000000000001, 0.099999999999999978, 6053]","[0.14000000000000001, 0.10799999999999998, 6086]","[0.14000000000000001, 0.10799999999999998, 6120]","[0.14000000000000001, 0.10799999999999998, 6153]","[0.14000000000000001, 0.10799999999999998, 6186]","[0.14000000000000001, 0.10799999999999998, 6220]","[0.14000000000000001, 0.10399999999999998, 6253]","[0.14000000000000001, 0.10399999999999998, 6286]","[0.14000000000000001, 0.10399999999999998, 6320]","[0.14000000000000001, 0.10399999999999998, 6353]","[0.14000000000000001, 0.095999999999999974, 6386]","[0.13600000000000001, 0.083999999999999964, 6420]","[0.13200000000000001, 0.075999999999999956, 6453]","[0.13200000000000001, 0.067999999999999949, 6487]","[0.128, 0.052000000000000046, 6520]","[0.128, 0.036000000000000032, 6553]","[0.124, 0.020000000000000018, 6586]","[0.124, 0.0080000000000000071, 6620]","[0.12, -0.012000000000000011, 6653]","[0.11600000000000001, -0.024000000000000021, 6687]","[0.11600000000000001, -0.036000000000000032, 6720]","[0.11600000000000001, -0.052000000000000046, 6753]","[0.11600000000000001, -0.064000000000000057, 6787]","[0.11600000000000001, -0.080000000000000071, 6820]","[0.11600000000000001, -0.1080000000000001, 6854]","[0.11600000000000001, -0.1319999999999999, 6887]","[0.11600000000000001, -0.15599999999999992, 6954]","[0.12, -0.17199999999999993, 6987]","[0.12, -0.17599999999999993, 7020]","[0.12, -0.17599999999999993, 7053]","[0.12, -0.17599999999999993, 7087]","[0.124, -0.17599999999999993, 7120]"
"[0.11600000000000001, 0.071999999999999953, 8404]","[0.11600000000000001, 0.071999999999999953, 8455]","[0.11600000000000001, 0.071999999999999953, 8471]","[0.11600000000000001, 0.071999999999999953, 8488]","[0.11600000000000001, 0.071999999999999953, 8505]","[0.104, 0.063999999999999946, 8522]","[0.096000000000000002, 0.063999999999999946, 8537]","[0.091999999999999998, 0.060000000000000053, 8555]","[0.087999999999999995, 0.060000000000000053, 8571]","[0.075999999999999998, 0.052000000000000046, 8588]","[0.068000000000000005, 0.052000000000000046, 8605]","[0.068000000000000005, 0.048000000000000043, 8623]","[0.064000000000000001, 0.044000000000000039, 8638]","[0.064000000000000001, 0.040000000000000036, 8655]","[0.056000000000000001, 0.028000000000000025, 8672]","[0.048000000000000001, 0.020000000000000018, 8688]","[0.040000000000000001, 0.016000000000000014, 8705]","[0.035999999999999997, 0.012000000000000011, 8722]","[0.035999999999999997, 0.0080000000000000071, 8738]","[0.032000000000000001, 0.0040000000000000036, 8755]","[0.032000000000000001, 0.0, 8772]","[0.024, -0.012000000000000011, 8789]","[0.02, -0.020000000000000018, 8805]","[0.02, -0.024000000000000021, 8822]","[0.016, -0.028000000000000025, 8839]","[0.016, -0.028000000000000025, 8855]","[0.016, -0.032000000000000028, 8872]","[0.012, -0.044000000000000039, 8888]","[0.0040000000000000001, -0.052000000000000046, 8905]","[0.0040000000000000001, -0.060000000000000053, 8921]","[0.0040000000000000001, -0.060000000000000053, 8938]","[0.0040000000000000001, -0.060000000000000053, 8955]","[0.0040000000000000001, -0.060000000000000053, 8972]","[0.0040000000000000001, -0.060000000000000053, 8988]","[0.0040000000000000001, -0.060000000000000053, 9005]","[0.0040000000000000001, -0.060000000000000053, 9022]","[0.0040000000000000001, -0.060000000000000053, 9038]","[0.0040000000000000001, -0.060000000000000053, 9055]","[0.0, -0.05600000000000005, 9072]"
