"[-0.16400000000000001, 0.18000000000000005, 1250]","[-0.16400000000000001, 0.18000000000000005, 1266]","[-0.16800000000000001, 0.18799999999999994, 1282]","[-0.16800000000000001, 0.18799999999999994, 1300]","[-0.16800000000000001, 0.18799999999999994, 1317]","[-0.16800000000000001, 0.18799999999999994, 1333]","[-0.16800000000000001, 0.18799999999999994, 1349]","[-0.16800000000000001, 0.18799999999999994, 1367]","[-0.16800000000000001, 0.18799999999999994, 1382]","[-0.16800000000000001, 0.18799999999999994, 1400]","[-0.16800000000000001, 0.18799999999999994, 1416]","[-0.16800000000000001, 0.18799999999999994, 1432]","[-0.16800000000000001, 0.18799999999999994, 1449]","[-0.16800000000000001, 0.18799999999999994, 1467]","[-0.16800000000000001, 0.18799999999999994, 1483]","[-0.16400000000000001, 0.18000000000000005, 1499]","[-0.156, 0.16800000000000004, 1517]","[-0.13600000000000001, 0.15200000000000002, 1533]","[-0.108, 0.13200000000000001, 1550]","[-0.051999999999999998, 0.087999999999999967, 1566]","[-0.012, 0.05600000000000005, 1583]","[0.024, 0.020000000000000018, 1599]","[0.056000000000000001, -0.012000000000000011, 1617]","[0.087999999999999995, -0.040000000000000036, 1633]","[0.13600000000000001, -0.076000000000000068, 1649]","[0.16400000000000001, -0.10400000000000009, 1667]","[0.188, -0.12400000000000011, 1684]","[0.20799999999999999, -0.14399999999999991, 1700]","[0.23200000000000001, -0.16799999999999993, 1716]","[0.252, -0.18399999999999994, 1734]","[0.27200000000000002, -0.19199999999999995, 1750]","[0.28799999999999998, -0.20399999999999996, 1767]","[0.29599999999999999, -0.20799999999999996, 1787]","[0.30399999999999999, -0.21199999999999997, 1800]","[0.308, -0.21599999999999997, 1816]","[0.308, -0.21599999999999997, 1834]","[0.308, -0.21599999999999997, 1849]","[0.30399999999999999, -0.20799999999999996, 1867]","[0.29199999999999998, -0.18799999999999994, 1883]","[0.28399999999999997, -0.16399999999999992, 1900]"
"[0.184, 0.18000000000000005, 2400]","[0.188, 0.18400000000000005, 2433]","[0.188, 0.18400000000000005, 2451]","[0.188, 0.18799999999999994, 2467]","[0.188, 0.18799999999999994, 2484]","[0.188, 0.18799999999999994, 2501]","[0.184, 0.18799999999999994, 2517]","[0.184, 0.18799999999999994, 2534]","[0.184, 0.18799999999999994, 2550]","[0.184, 0.18799999999999994, 2567]","[0.184, 0.18799999999999994, 2584]","[0.17999999999999999, 0.18799999999999994, 2600]","[0.17999999999999999, 0.18799999999999994, 2617]","[0.17999999999999999, 0.18799999999999994, 2634]","[0.17999999999999999, 0.18799999999999994, 2650]","[0.17999999999999999, 0.18799999999999994, 2667]","[0.17999999999999999, 0.18799999999999994, 2683]","[0.17199999999999999, 0.17600000000000005, 2700]","[0.16400000000000001, 0.16400000000000003, 2717]","[0.152, 0.15200000000000002, 2734]","[0.14000000000000001, 0.14000000000000001, 2750]","[0.112, 0.12, 2767]","[0.096000000000000002, 0.099999999999999978, 2784]","[0.080000000000000002, 0.07999999999999996, 2801]","[0.059999999999999998, 0.044000000000000039, 2817]","[0.040000000000000001, 0.016000000000000014, 2833]","[0.012, -0.0080000000000000071, 2851]","[-0.024, -0.036000000000000032, 2867]","[-0.059999999999999998, -0.064000000000000057, 2884]","[-0.091999999999999998, -0.092000000000000082, 2900]","[-0.124, -0.12400000000000011, 2917]","[-0.13600000000000001, -0.14399999999999991, 2934]","[-0.156, -0.16799999999999993, 2951]","[-0.188, -0.19599999999999995, 2967]","[-0.20399999999999999, -0.21199999999999997, 2983]","[-0.22, -0.22799999999999998, 3001]","[-0.23599999999999999, -0.24399999999999999, 3017]","[-0.252, -0.26000000000000001, 3034]","[-0.26000000000000001, -0.26800000000000002, 3050]","[-0.26000000000000001, -0.27200000000000002, 3068]","[-0.26000000000000001, -0.27200000000000002, 3084]","[-0.26000000000000001, -0.27200000000000002, 3101]","[-0.26000000000000001, -0.27200000000000002, 3117]","[-0.26000000000000001, -0.26800000000000002, 3133]","[-0.26000000000000001, -0.26800000000000002, 3151]","[-0.26000000000000001, -0.26000000000000001, 3167]","[-0.26000000000000001, -0.252, 3184]"
