"[-0.17599999999999999, 0.036000000000000032, 4736]","[-0.17599999999999999, 0.036000000000000032, 4752]","[-0.17599999999999999, 0.036000000000000032, 4769]","[-0.17599999999999999, 0.036000000000000032, 4785]","[-0.17599999999999999, 0.036000000000000032, 4803]","[-0.17599999999999999, 0.036000000000000032, 4819]","[-0.17599999999999999, 0.036000000000000032, 4835]","[-0.17599999999999999, 0.036000000000000032, 4852]","[-0.17599999999999999, 0.036000000000000032, 4868]","[-0.17599999999999999, 0.036000000000000032, 4885]","[-0.17999999999999999, 0.032000000000000028, 4902]","[-0.184, 0.032000000000000028, 4919]","[-0.19600000000000001, 0.028000000000000025, 4935]","[-0.20399999999999999, 0.028000000000000025, 4953]","[-0.21199999999999999, 0.028000000000000025, 4968]","[-0.224, 0.028000000000000025, 4985]","[-0.23599999999999999, 0.028000000000000025, 5002]","[-0.23999999999999999, 0.028000000000000025, 5018]","[-0.248, 0.032000000000000028, 5036]","[-0.26000000000000001, 0.036000000000000032, 5053]","[-0.26800000000000002, 0.040000000000000036, 5069]","[-0.27600000000000002, 0.044000000000000039, 5085]","[-0.28000000000000003, 0.048000000000000043, 5103]","[-0.28000000000000003, 0.05600000000000005, 5119]","[-0.28000000000000003, 0.060000000000000053, 5136]","[-0.28000000000000003, 0.067999999999999949, 5152]","[-0.27200000000000002, 0.07999999999999996, 5169]","[-0.26400000000000001, 0.091999999999999971, 5185]","[-0.25600000000000001, 0.099999999999999978, 5203]","[-0.248, 0.10799999999999998, 5219]","[-0.23599999999999999, 0.11199999999999999, 5235]","[-0.22800000000000001, 0.12, 5253]","[-0.21199999999999999, 0.128, 5270]","[-0.20399999999999999, 0.13200000000000001, 5286]","[-0.19600000000000001, 0.13200000000000001, 5302]","[-0.188, 0.13200000000000001, 5320]","[-0.17999999999999999, 0.13200000000000001, 5335]","[-0.17599999999999999, 0.124, 5353]","[-0.16800000000000001, 0.11599999999999999, 5369]","[-0.16400000000000001, 0.10799999999999998, 5386]","[-0.156, 0.099999999999999978, 5403]","[-0.152, 0.091999999999999971, 5419]","[-0.14799999999999999, 0.07999999999999996, 5436]","[-0.14399999999999999, 0.067999999999999949, 5452]","[-0.14000000000000001, 0.044000000000000039, 5469]","[-0.13600000000000001, 0.028000000000000025, 5486]","[-0.13600000000000001, 0.012000000000000011, 5503]","[-0.13200000000000001, -0.012000000000000011, 5519]","[-0.13200000000000001, -0.024000000000000021, 5536]","[-0.13200000000000001, -0.032000000000000028, 5552]","[-0.13200000000000001, -0.044000000000000039, 5569]","[-0.13200000000000001, -0.060000000000000053, 5595]","[-0.13600000000000001, -0.088000000000000078, 5620]","[-0.14000000000000001, -0.1080000000000001, 5649]","[-0.14000000000000001, -0.12400000000000011, 5669]","[-0.14399999999999999, -0.1359999999999999, 5688]","[-0.14799999999999999, -0.14799999999999991, 5715]","[-0.156, -0.16799999999999993, 5735]","[-0.16, -0.17999999999999994, 5755]","[-0.16800000000000001, -0.18799999999999994, 5782]","[-0.17999999999999999, -0.19999999999999996, 5803]","[-0.19600000000000001, -0.20399999999999996, 5822]","[-0.20799999999999999, -0.20399999999999996, 5848]","[-0.22800000000000001, -0.20399999999999996, 5869]","[-0.23599999999999999, -0.20399999999999996, 5888]","[-0.24399999999999999, -0.20399999999999996, 5915]","[-0.25600000000000001, -0.19999999999999996, 5937]","[-0.26000000000000001, -0.19199999999999995, 5968]","[-0.26800000000000002, -0.18799999999999994, 5996]","[-0.27200000000000002, -0.18399999999999994, 6020]","[-0.27600000000000002, -0.17999999999999994, 6049]","[-0.27600000000000002, -0.17599999999999993, 6069]","[-0.27600000000000002, -0.17199999999999993, 6102]","[-0.27600000000000002, -0.15999999999999992, 6128]","[-0.27200000000000002, -0.15199999999999991, 6153]","[-0.26400000000000001, -0.1399999999999999, 6181]","[-0.25600000000000001, -0.1319999999999999, 6203]","[-0.248, -0.12000000000000011, 6236]","[-0.23599999999999999, -0.1080000000000001, 6261]","[-0.22800000000000001, -0.10400000000000009, 6286]","[-0.21199999999999999, -0.10000000000000009, 6329]","[-0.20000000000000001, -0.096000000000000085, 6353]","[-0.192, -0.092000000000000082, 6382]","[-0.17999999999999999, -0.088000000000000078, 6404]","[-0.17199999999999999, -0.084000000000000075, 6435]","[-0.16, -0.084000000000000075, 6462]","[-0.152, -0.080000000000000071, 6487]","[-0.14399999999999999, -0.080000000000000071, 6515]","[-0.13200000000000001, -0.080000000000000071, 6536]","[-0.124, -0.084000000000000075, 6568]","[-0.11600000000000001, -0.088000000000000078, 6596]","[-0.108, -0.092000000000000082, 6620]","[-0.10000000000000001, -0.10000000000000009, 6649]","[-0.096000000000000002, -0.1080000000000001, 6671]","[-0.091999999999999998, -0.1120000000000001, 6702]","[-0.084000000000000005, -0.12000000000000011, 6728]","[-0.080000000000000002, -0.12799999999999989, 6754]","[-0.080000000000000002, -0.1319999999999999, 6782]","[-0.075999999999999998, -0.1399999999999999, 6804]","[-0.071999999999999995, -0.14799999999999991, 6835]","[-0.068000000000000005, -0.15599999999999992, 6862]","[-0.064000000000000001, -0.15999999999999992, 6887]","[-0.064000000000000001, -0.16799999999999993, 6915]","[-0.059999999999999998, -0.17599999999999993, 6938]","[-0.056000000000000001, -0.17599999999999993, 6968]","[-0.051999999999999998, -0.18399999999999994, 6995]","[-0.051999999999999998, -0.18799999999999994, 7020]","[-0.051999999999999998, -0.19199999999999995, 7048]","[-0.048000000000000001, -0.19599999999999995, 7071]","[-0.043999999999999997, -0.19599999999999995, 7102]","[-0.040000000000000001, -0.19999999999999996, 7129]","[-0.035999999999999997, -0.20399999999999996, 7154]","[-0.032000000000000001, -0.20799999999999996, 7182]","[-0.028000000000000001, -0.20799999999999996, 7204]","[-0.024, -0.21199999999999997, 7235]","[-0.02, -0.21199999999999997, 7261]","[-0.012, -0.21199999999999997, 7288]","[-0.0040000000000000001, -0.21199999999999997, 7315]","[0.0080000000000000002, -0.21199999999999997, 7338]","[0.016, -0.20799999999999996, 7368]","[0.032000000000000001, -0.19599999999999995, 7394]","[0.040000000000000001, -0.18799999999999994, 7421]","[0.051999999999999998, -0.17199999999999993, 7448]","[0.064000000000000001, -0.15199999999999991, 7471]","[0.068000000000000005, -0.1399999999999999, 7501]","[0.075999999999999998, -0.12000000000000011, 7528]","[0.080000000000000002, -0.10400000000000009, 7554]","[0.084000000000000005, -0.080000000000000071, 7582]","[0.084000000000000005, -0.06800000000000006, 7604]","[0.084000000000000005, -0.05600000000000005, 7634]","[0.084000000000000005, -0.040000000000000036, 7662]","[0.084000000000000005, -0.024000000000000021, 7688]","[0.080000000000000002, -0.0080000000000000071, 7715]","[0.075999999999999998, 0.0040000000000000036, 7738]","[0.071999999999999995, 0.012000000000000011, 7768]","[0.064000000000000001, 0.020000000000000018, 7794]","[0.064000000000000001, 0.028000000000000025, 7821]","[0.056000000000000001, 0.036000000000000032, 7847]","[0.051999999999999998, 0.048000000000000043, 7871]","[0.048000000000000001, 0.05600000000000005, 7902]","[0.043999999999999997, 0.067999999999999949, 7927]","[0.035999999999999997, 0.075999999999999956, 7955]","[0.032000000000000001, 0.083999999999999964, 7982]","[0.028000000000000001, 0.087999999999999967, 8004]","[0.024, 0.091999999999999971, 8034]","[0.024, 0.091999999999999971, 8061]","[0.024, 0.091999999999999971, 8087]"
"[-0.064000000000000001, 0.095999999999999974, 8501]","[-0.068000000000000005, 0.095999999999999974, 8554]","[-0.059999999999999998, 0.095999999999999974, 8572]","[-0.051999999999999998, 0.095999999999999974, 8588]","[-0.040000000000000001, 0.095999999999999974, 8605]","[-0.028000000000000001, 0.095999999999999974, 8622]","[-0.016, 0.095999999999999974, 8639]","[0.0, 0.099999999999999978, 8655]","[0.012, 0.099999999999999978, 8671]","[0.024, 0.10399999999999998, 8688]","[0.040000000000000001, 0.10799999999999998, 8706]","[0.048000000000000001, 0.10799999999999998, 8722]","[0.059999999999999998, 0.11199999999999999, 8738]","[0.068000000000000005, 0.11599999999999999, 8755]","[0.075999999999999998, 0.12, 8771]","[0.080000000000000002, 0.124, 8789]","[0.084000000000000005, 0.13200000000000001, 8805]","[0.087999999999999995, 0.13600000000000001, 8822]","[0.087999999999999995, 0.14400000000000002, 8838]","[0.091999999999999998, 0.16000000000000003, 8856]","[0.091999999999999998, 0.17200000000000004, 8872]","[0.091999999999999998, 0.18400000000000005, 8888]","[0.087999999999999995, 0.19199999999999995, 8905]","[0.080000000000000002, 0.19999999999999996, 8922]","[0.071999999999999995, 0.20399999999999996, 8939]","[0.059999999999999998, 0.20799999999999996, 8955]","[0.051999999999999998, 0.21599999999999997, 8972]","[0.035999999999999997, 0.21999999999999997, 8988]","[0.02, 0.21999999999999997, 9006]","[0.0080000000000000002, 0.21999999999999997, 9022]","[-0.0080000000000000002, 0.21999999999999997, 9039]","[-0.016, 0.21599999999999997, 9056]","[-0.016, 0.21599999999999997, 9072]","[-0.016, 0.21599999999999997, 9089]","[-0.016, 0.21599999999999997, 9105]","[-0.012, 0.21199999999999997, 9122]","[-0.0040000000000000001, 0.20399999999999996, 9138]"
"[0.096000000000000002, -0.072000000000000064, 9856]","[0.096000000000000002, -0.072000000000000064, 9906]","[0.096000000000000002, -0.072000000000000064, 9923]","[0.096000000000000002, -0.072000000000000064, 9939]","[0.096000000000000002, -0.072000000000000064, 9956]","[0.096000000000000002, -0.076000000000000068, 9973]","[0.096000000000000002, -0.084000000000000075, 9989]","[0.096000000000000002, -0.096000000000000085, 10006]","[0.096000000000000002, -0.1080000000000001, 10022]","[0.10000000000000001, -0.12000000000000011, 10039]","[0.104, -0.14399999999999991, 10056]","[0.104, -0.15999999999999992, 10073]","[0.108, -0.17999999999999994, 10089]","[0.112, -0.19199999999999995, 10106]","[0.12, -0.20399999999999996, 10122]","[0.124, -0.20799999999999996, 10140]","[0.13200000000000001, -0.21199999999999997, 10156]","[0.14000000000000001, -0.21599999999999997, 10173]","[0.152, -0.21999999999999997, 10190]","[0.16, -0.22399999999999998, 10206]","[0.16400000000000001, -0.22399999999999998, 10223]","[0.17599999999999999, -0.22399999999999998, 10239]","[0.184, -0.22399999999999998, 10256]","[0.19600000000000001, -0.21599999999999997, 10273]","[0.20399999999999999, -0.21199999999999997, 10290]","[0.21199999999999999, -0.19999999999999996, 10306]","[0.224, -0.18799999999999994, 10323]","[0.23200000000000001, -0.17999999999999994, 10339]","[0.23999999999999999, -0.17199999999999993, 10356]","[0.248, -0.15999999999999992, 10373]","[0.25600000000000001, -0.14799999999999991, 10390]","[0.26800000000000002, -0.12400000000000011, 10407]","[0.27200000000000002, -0.1080000000000001, 10423]","[0.27600000000000002, -0.088000000000000078, 10440]","[0.28000000000000003, -0.072000000000000064, 10456]","[0.28399999999999997, -0.052000000000000046, 10473]","[0.28399999999999997, -0.044000000000000039, 10490]","[0.28399999999999997, -0.032000000000000028, 10507]","[0.28399999999999997, -0.020000000000000018, 10523]","[0.27600000000000002, 0.0, 10540]","[0.27200000000000002, 0.012000000000000011, 10557]","[0.26000000000000001, 0.028000000000000025, 10573]","[0.24399999999999999, 0.044000000000000039, 10589]","[0.23599999999999999, 0.052000000000000046, 10606]","[0.22800000000000001, 0.05600000000000005, 10623]","[0.224, 0.060000000000000053, 10640]","[0.22, 0.063999999999999946, 10657]","[0.216, 0.063999999999999946, 10673]","[0.216, 0.063999999999999946, 10689]","[0.216, 0.067999999999999949, 10707]"
